group,HSF1,MAFF,HEY1,FOXO3,KMT2A,SPI1,MYBL2,REST,ESR2,SRF,FOXP3,ESRRA,CEBPD,HNF1B,RXRA,STAT4,TFAP4,ELF1,PRDM1,BACH1,NFIC,BARX2,NFE2,STAT5B,SP2,POU2F1,BCL6,NANOG,STAT2,TAL1,VEZF1,HIF1A,TBP,TP73,FOXP2,FOSL1,ZKSCAN1,TCF4,USF1,MYC,JUND,POU2F2,CEBPB,MYB
healthy,0.259629666400578,-0.0801574543692325,0.148806787630158,-0.256334670941998,0.0221479609891051,-0.185983123057501,-0.341664269697729,-0.102767912902706,-0.0969463548658247,0.0029786758945566,-0.141569779422948,-0.12168398258868,-0.162691299402532,0.28683235011984,0.173395841012335,-0.196456815288508,-0.120895580038954,0.175129208320242,0.247946610987925,0.48174431178001,-0.387814974574079,0.126467117814371,-0.0651937816599994,-0.0741945110726743,0.188556015268916,-0.0403499152956921,0.184082010526247,0.206699658140721,0.0311375073868903,0.0615377345778364,0.32090300255495,0.126228280567798,-0.341790478008628,-0.211720831826208,-0.0373584588126901,0.431360835767899,-0.183240888049184,0.197902619356394,-0.488839934727543,0.057086095864947,0.236946518270322,0.0026503745288653,0.183230503821072,-0.166261077512689
healthy,0.22345093244682,0.0604901144501055,0.354286919168687,-0.05693364832926,-0.210082400195037,0.119078421487071,-0.202163515649887,0.22029162942014,-0.286477227656413,-0.115440947596311,-0.19399673232736,-0.108878005607305,-0.292633630651956,0.177528527768418,0.0425883348888508,-0.210903541455355,-0.0954894089310296,-0.311088588271657,0.439443712039881,0.261495331501002,-0.30116269872327,0.110618172516588,0.287961620032908,-0.32854482509838,0.133428422877128,0.0472464691769412,-0.248877996300791,-0.261648346177508,0.103451422612939,-0.161190273173714,-0.218451515424366,0.330454883302901,0.017726637762411,0.364551841235606,-0.0838445420057684,-0.254996708181165,9.56341728161552e-06,0.0944573099365588,-0.0585984330082048,0.288897147264633,0.147458143547244,0.0513097964137124,0.268258167662991,-0.0733416596147235
healthy,0.223078383954886,0.267209582096256,0.194461887216708,0.108748379912967,-0.570581131282915,0.332155652768369,-0.122830517162951,-0.177558895166144,-0.358210610954449,0.0473441897079513,-0.138572910881886,-0.131884449106967,-0.0880979518324833,0.448278733796755,0.314155310251659,0.0186739322841128,0.538501813909496,-0.256830607370353,0.0900175245499188,0.162240262145951,-0.123216329142402,-0.14451821023737,0.196697699261563,0.0496369248317416,0.20190616098416,0.32254197721482,-0.139290774155128,-0.135208124438144,-0.305616848411337,-0.380998816888288,-0.452298135648255,-0.247735564313773,0.0318547874509514,0.620771474937641,0.15465368068116,0.158464364576563,0.003007436003758,0.312261036680417,0.011830513238758,0.0090760686969354,0.228663170477111,0.193029323063499,-0.168232997400547,0.117242568247451
healthy,-0.0995674267234786,-0.255612527376056,0.272051297639155,-0.0065074924057701,0.0124219010552961,0.0169858530631804,-0.067711764580615,0.131843669036975,-0.130315780135848,0.257689141968556,-0.136693484129587,-0.303203802309242,-0.296283944189296,0.230387574485828,0.174121833533337,-0.325724556133604,-0.0736491737082225,0.0568818251868163,0.171848071985852,-0.133811852804234,-0.260173193601357,0.086348723391788,0.287803339342393,0.288049773036123,0.137902652120156,-0.0546343498999964,-0.321203319299299,-0.34073729675565,-0.0445732836306361,0.255431809333987,0.0471854807841767,-0.338335389687426,-0.116903215631756,0.293711176426753,0.284149549110019,-0.250292845374066,-0.140541135534362,0.200375236372066,0.0345647898826049,-0.183969323934798,-0.384336345850406,-0.0010728080133723,-0.0707445419047886,-0.170326754649891
healthy,-0.258689021440573,-0.294228744211699,0.246630463052823,0.0096221487488609,-0.423272776477264,-0.236783056024653,-0.109338357542186,-0.106958664720052,-0.181375955265358,0.0590864534036591,-0.0964636401388668,0.0299754410252546,0.122302373763374,0.16551938138968,-0.0007972534099846,-0.0800676531336279,-0.0754973235452095,-0.0689841412977468,0.156723850076499,0.133981613298643,0.0631789136423995,-0.196341954443909,0.211427018712952,-0.0914005580644589,0.134753525152205,0.0424438890319618,-0.24256414886436,-0.105048796309049,0.0978433470996374,-0.182002655978151,-0.0362428504001136,0.005207086474395,0.188535950571981,0.0441341306206375,0.123416999999028,-0.156721436594935,-0.0056270322665363,0.0456872060070909,-0.150840988764176,-0.199366046843639,0.227569187907041,0.0197076859580156,0.306069687011758,-0.123735177318553
healthy,-0.245065184637204,0.020207641759833,0.591574307457232,-0.331559733872414,-0.209435189391092,0.567167946189934,-0.0892025030644304,0.0767779101099851,-0.0097699635585057,0.598144805018885,-0.393740659985163,-0.137361421677929,-0.045801051281035,-0.130211310711049,-1.39107217254472e-05,-0.0154687225586973,-0.496874750857629,0.215746020147203,0.143382445731426,0.0465244088107583,-0.0165537588532822,0.146363977087914,0.126837960692628,-0.113177631958239,-0.404651302725155,-0.254587073658272,-0.0425227578610713,-0.383124460855026,-0.109801963486197,-0.0928030615377003,-0.218203580985365,0.0008207325818013,0.400876860230317,-0.405154407160892,0.263487617108938,-0.288320573842482,0.0567418339180993,0.184950000700684,0.0276081457177709,0.210339386303246,0.122449127988249,-0.179232694071525,-0.0507625420297779,0.292612031494783
healthy,0.0296240011909738,0.155631339263223,0.150203057044009,-0.181112847398985,0.0115884472535314,0.262017679979704,-0.0072280238315397,-0.0942585158051693,-0.114542384693226,0.0258138519451019,-0.128796846767034,0.0016689833922575,0.287960474058484,-0.107768382459145,0.119687357435626,0.14766598435741,0.0193667452611908,0.119020853730557,0.0493884693715383,-0.123907942205601,-0.146145920049119,-0.281061161863505,-0.0147720466949106,-0.159748407108977,0.519055651078484,0.0532567333818849,0.0051758462110271,-0.342793570426745,-0.0628057156196326,-0.028614257158226,0.251754975790752,0.263477813437131,-0.0554487496544147,-0.101424792699455,0.0426943749386098,-0.222960926079932,-0.0460396060686842,0.0797552498959542,-0.120145011205865,-0.171819933342204,-0.109213987225453,0.178078167041572,0.189254362684611,-0.267711110811834
healthy,-0.0007045831909054,-0.307481615681529,-0.0848219935775312,-0.238916037495238,-0.0957723119627296,-0.157660406020735,0.0629043561403297,-0.16440589281624,-0.128207695263099,0.0118721323186082,-0.276187166020052,0.0072139496141232,-0.238853701716954,0.267962621212539,-3.40013336093792e-05,0.137824405785618,-0.108324470953525,-0.149133627136694,0.184920030760565,-0.0880313416776609,0.0700257465685164,0.183586422897886,0.0415722972264009,-0.057830601580619,-0.106080382935306,-0.222244050248772,0.113358557290692,-0.131728722254648,-0.0554750647466804,0.125657595242396,0.248833093131306,-0.120062486900674,0.0488599163966778,-0.0059615671595111,-0.228498406669919,-0.0146489078967075,0.139713368763917,-0.213845720847255,0.140589847585848,0.239756626020581,-0.0522940510912251,-0.130533008689385,0.0241995047149865,-0.159817601741952
healthy,-0.574675074174137,-0.367138875109097,0.199907274882229,0.427354655945538,-0.422614489029511,-0.526170932433788,0.218878796706761,0.0129676205164329,-0.301370415919272,-0.245549019459678,-0.491936910460596,0.0228852219540875,-0.473846126224649,0.248419169594309,-0.460166782903356,0.533573469842069,0.138147102077073,-0.229100314636251,0.349837343395315,0.495343566238977,-0.172489665654492,-0.474350069387132,0.508415076576599,-0.433783420104468,0.341180375161039,-0.0903562337359297,-0.108029908092776,-0.124830597832767,0.472870802380952,0.0302815569849837,-0.390797843641888,-0.0962019744207261,0.0651978404704598,-0.119332190281497,0.302680668141726,-0.185085143527861,0.514788019339069,0.397803428897567,-0.5607150732762,0.395500796293609,-0.381286497922912,-0.465931892682156,0.578692664124882,-0.177757034648193
healthy,-0.0078316759135426,0.0894872084654494,0.40432482066413,0.235812373825225,-0.0168518847554776,0.514505943586935,-0.157329996166623,0.229461263501713,-0.179162437959625,-0.271474762392865,-0.102037812155268,-0.169590967463255,-0.331534279594274,0.310965179096413,-0.196609989335895,-0.0885331017558514,-0.208104474906913,-0.170366654217935,0.345321421581521,0.565982500849382,0.0834965384544517,0.373738199782603,-0.569991349208661,-0.265189659451777,0.458648096310434,0.241471006700388,-0.0460715527536934,-0.401618117939962,0.241384196991381,-0.120403866259101,-0.392795131155818,-0.174009861683054,-0.0482549969553646,0.281201050204376,-0.113959945555452,-0.378090286530493,0.171750408980408,0.0728853516737029,0.268172393047904,-0.154962131338904,0.0818611555492792,-0.436338801185005,-0.24282395801773,-0.368712037644495
