group,TP63,SIX5,E2F3,KMT2A,MEF2A,BCL11A,ZNF263,CEBPD,HNF1B,STAT4,ZFX,SP4,CDX2,ZBTB7A,TCF7L2,BARX2,ONECUT1,JUNB,NFATC1,MAFK,TBP,ZBTB7B,MEF2C,GTF2B,GLIS1,BACH2,ESR1,ZNF143,ASCL2,ETV7
healthy,-0.137671270088224,-0.0106934435179751,-0.0561459791984186,0.238939568962346,0.163800511584767,-0.131356017586362,-0.248180473543584,0.032063871189203,-0.0223651905266278,-0.04863433662331,-0.149917037441564,0.0658127698418444,0.044814735297457,-0.0674412182390502,0.0480428282036047,-0.0432912153503554,0.204756554565156,-0.0715889781490527,0.0506104891002729,-0.169024302463485,0.159942847977994,-0.0184550626948026,0.0079642751049699,0.0389912063166723,-0.0345080868504544,0.0750732199186901,-0.165431017402563,0.11260880116774,-0.166004009036956,-0.0112345451332184
healthy,-0.0562217621560669,-0.0189795626898371,-0.0104824143126171,0.0977377858481677,-0.0001909077961696,-0.0787535526312072,-0.128528527817234,0.0797483749084948,0.0059079249031761,0.0823206677217162,0.197490028426254,-0.05703268242787,0.125002279839055,0.157144555594459,-0.0124595068255482,-0.0081331391695387,0.127352138798023,-0.109876193933981,0.173806077291356,-0.211234222118687,0.0766132835769017,-0.0746510783691765,0.0634467757080464,0.176752304182396,0.0371668872163647,0.158947962879988,-0.150994055188811,-0.126511152007863,-0.0993067910536903,-0.101474207546901
healthy,0.0129306826165573,-0.175636407122254,0.100944505466598,-0.0312941338391518,0.0236971720874097,0.145179226696429,-0.0245044111783705,0.0099691551540137,0.161883628253552,0.0331116598905791,0.192538904161821,0.23252447729322,0.15214723529141,0.0586758819000271,0.0988545981268096,0.0306305139729632,0.128796730298279,-0.0566354984308499,0.161977723607713,-0.0404312879668991,-0.0902374446404788,-0.0527676841361233,-0.0382423328858887,0.0078792478142254,-0.0567494033332554,0.115598618780421,0.0511680631153848,0.0995330751541817,-0.245786969842872,-0.110339183721523
healthy,0.0538968447434443,-0.0941121415856687,-0.0198775715498755,-0.0330615113342343,-0.135001617166866,-0.0856688554737701,-0.0662460870414557,0.0898851479048069,0.150871570657292,-0.0361862762831245,0.135493874658815,0.0094545542203579,0.0486960373285105,-0.0455284673803204,-0.117408762454621,0.0787451468370167,-0.0451004173873217,-0.10812007760655,0.0048530167956223,0.134348840927543,0.0599751546440253,-0.100447281482049,0.0323124238464866,0.0307714438716914,-0.0816130817901078,0.0617301596153198,-0.0476687173453137,0.0563795347028365,0.0018138618453318,0.0164210678564112
healthy,0.0633062505053108,0.113169329940913,0.106536798436281,0.0041637411205228,-0.147774131087824,0.011967000831423,0.0292503943506669,-0.0359586882392192,-0.0290706912926656,-0.140659378655361,-0.0123197611242746,-0.0084513603845791,0.111283511163604,0.103529430544021,-0.111525684959224,0.066127269516419,0.10010683162129,-0.0943340037994633,0.0671408904633994,-0.172577140585886,0.0159404055769032,-0.0861979212651644,0.0953524097391124,0.0954116904816187,-0.0843676615693973,-0.0696673665924583,-0.118366629477869,-0.208360113260995,0.0172754185314627,0.143863728745815
healthy,0.167863679521269,-0.057218462356889,0.0716452815913917,-0.105071373121309,-0.0101259298297698,0.081462307762258,0.209025940706582,0.149173310884758,0.0463185761070094,0.159248322528995,0.1512100383061,0.0733153980768918,-0.0573576387306806,0.0181845813268779,-0.0468345470537492,-0.0956990324374355,7.12854597469547e-05,0.0644895792510783,0.169218103256461,0.0009165273396037,-0.113486451917152,-0.0135917609917527,0.0171560339791004,-0.0074170823593855,0.0511999328268246,-0.0278895874895705,0.0848330916445783,-0.0745544072582079,-0.0336127915435403,-0.0034217020678538
healthy,-0.0121426268798639,-0.0575085549653731,-0.0306569965215922,0.056621573157763,0.0940662915023569,-0.0478331901359583,-0.168786255240711,-0.24674821451904,0.0356069272543843,-0.148396678402745,-0.0751557513262121,-0.0972972823052643,-0.0325916292979925,0.0323473241351023,-0.0172004040359138,0.195615804210358,-0.130696659303984,-0.0019764507772553,0.0911412323899155,-0.0886893769713604,0.072413370849085,-0.17053380748697,0.0630527414997899,0.10545619436683,0.0377858651936747,0.11920991475332,-0.0030351064831126,-0.0065412157126981,-0.0031957756442926,0.064043167835831
healthy,0.0640402787034674,0.0632093736141942,-0.0655376389164286,-0.0765471313492993,0.032647645799362,0.080459309477961,0.0177865620672558,-0.0590461929064812,0.0210928719016556,-0.135307700631343,0.0005366262034889,0.056068783003252,-0.0065520328393735,-0.0659444361997187,0.102235947025998,-0.0702893773957101,0.136666576662759,0.0459854035344671,0.14835983474201,-0.0003548657152104,-0.0524768495444145,-0.0140128681201397,-0.0019128127575978,-0.023187445147532,-0.0788234650834542,0.089703128596126,-0.156158225215294,-0.190597510113401,0.0601713768815388,-0.108796635126718
healthy,-0.0484685357228988,0.0523254640469365,0.0788455378217129,-0.0462181686609412,0.0352498441621082,-0.177170630946146,0.0563950254791906,0.0232892318249318,-0.0139038426872659,-0.0603523638821082,-0.0173532242205553,-0.167797054758936,0.0378486932625318,-0.0602696732289129,0.122417605580405,0.0086234538332235,-0.0913554523551153,0.0213460014748424,-0.0078201732021835,-0.0377364702331953,0.0243523973660141,-0.137479117412405,0.0084816984277458,-0.12280152647024,-0.0229998145387482,0.190265286527144,-0.0873272362494588,-0.0982128700950965,-0.0422372043571106,-0.134561318649656
healthy,0.0472812607209113,-0.0284383396896066,-0.0999387520767831,-0.0223044068443983,-0.128523329096469,0.134273991576579,0.0111509981694787,-0.0180836118174296,0.0771144795589698,0.019488132987645,0.177634163447003,-0.0353106907015357,0.0438961075801119,-0.135272744330914,0.0292667500594533,-0.0758280731553572,-0.0523473396558128,-0.0264577077190226,-0.0166083824876153,-0.0688046638024667,-0.14673791170952,0.0426016661583631,-0.0433617788740517,-0.0419162791113415,-0.036595490101521,-0.0006781555306989,0.0429270843928809,0.0432356290893127,0.0428539657278411,0.0355469202347413
