group,TFAP2C,ATF1,DUX4,ETV5,SIX5,ARNT,FOXO3,MITF,STAT1,KMT2A,MEF2A,MYBL2,ESR2,ESRRA,NFYB,HNF1B,NFAT5,PBX3,ZBTB33,STAT4,ELF1,ZFX,BHLHE40,BACH1,PAX5,POU2F1,GATA3,USF2,CTCF,RFX2,MAFK,TBP,AHR,YY1,USF1,THAP1,EGR1,NR2C2,BACH2,CEBPB
healthy,-0.0429125000892996,0.105914266051156,0.0578412968380266,-0.0693173159362688,-0.0110563674223108,-0.0807102356927424,-0.0253494542065082,-0.108170413180173,-0.017704314763798,0.0894605963809749,0.0300487219835219,0.116472037422855,-0.0332064969707283,0.0804692476016135,0.0720595942146323,0.0338089671985506,-0.0113139753817934,0.0132792748146206,-0.0474788089194835,-0.0610655512986479,-0.0387533780337817,-0.053075549587598,-0.04545118498033,-0.0827212397635423,0.0619131645846875,-0.0019943842024461,-0.0668658853540954,-0.0754209625891717,-0.0460495002410638,0.0128762430070429,-0.0848319630444645,0.0660224270351443,0.147351752824063,0.044096665709502,0.141252261138248,-0.0888124215151799,-0.0587263048278621,-0.0676220893641896,0.072957067105733,-0.0550740887571326
healthy,0.111506651287313,-0.0170141745483179,0.136689508033268,0.0311056717762342,-0.0803472413658799,0.0166622139036381,-0.04024987075383,-0.112099223266801,-0.116409409813685,0.118887174022036,0.0583470383725038,0.103080897422103,0.0910851878569364,0.134699744278613,0.0894338291788032,-0.118579753101304,-0.0178275086378118,0.148404423686586,0.0124231940895853,0.0954224855401364,0.11946086503159,-0.0460845745910804,0.0671838164293683,-0.0637043925596107,-0.0277482480199006,0.0069264112014222,-0.11234564413082,0.0973299476309733,-0.0004148972111287,0.102704246278278,-0.084867539219216,-0.0865590804743896,-0.0186815094317804,0.0557104803657277,-0.0285823995890661,0.0531020017501365,0.0744316882471143,0.0993981400299721,0.0702439859410891,-0.0994785051840531
healthy,0.136699302201656,-0.12298626931701,0.184144161029558,0.186698392998759,0.0397023431712623,-0.0606310813688999,0.184176088929173,-0.0431665202794906,-0.083315854045363,-0.0611898196121626,0.012356097151008,-0.028383902757742,0.0743760421531608,-0.0929740436789029,-0.169233831909349,0.186746284848181,0.140275226958537,0.0779838948096567,-0.0335721864451808,0.140051731661232,0.0761480405817938,0.172921504314883,-0.0631374214886781,0.161778667349245,0.162720540387888,0.0664738869984464,0.176704960419261,-0.129036606294054,-0.0060343730272364,0.133761935437075,-0.0733703133152881,-0.0008939811892202,-0.15010902003996,0.171548604631437,0.0720293415314577,0.130617037324997,-0.17421458424929,0.166727491789571,0.180424560724409,-0.167972679874556
healthy,-0.0736526481501444,-0.137303084823109,0.128210165298399,0.0463738895760168,0.113661494058865,-0.0190951310018893,0.13912166872805,-0.0936570711045046,0.0354623861463658,0.122754413583574,-0.110024326248981,0.122754413583574,-0.0209137149068311,-0.0500110573859005,-0.115480077963807,-0.033643802241424,-0.13912166872805,0.11911724577369,-0.0518296412908423,-0.055466809100726,-0.0354623861463658,-0.135484500918167,-0.0063650436672964,0.0245508827167148,0.0863827354847372,0.110024326248981,0.11911724577369,0.0754712320550862,0.115480077963807,-0.0500110573859005,-0.13912166872805,-0.100931406724272,0.13912166872805,0.117298661868748,-0.131847333108283,-0.137303084823109,-0.0463738895760168,0.133665917013225,0.0645597286254352,-0.0736526481501444
healthy,-0.0698153619121586,-0.0432592466941954,0.000789251149793,-0.0854761296249615,-0.0138757485307272,-0.0568675012127843,0.0561403777045202,-0.0072948205761847,-0.0814585421394261,-0.153773966367183,-0.121155804052631,-0.0638654897238865,-0.0572506216688792,0.0628892803935667,-0.0922095004036258,0.122327600402579,-0.0710722961412387,-0.0517494491138713,0.0038858538752565,-0.0090660336156983,-0.0013725606730365,-0.0023970915023233,-0.100492035428932,0.0699586006412391,-0.0277020250506074,-0.0199423976748361,-0.0462546043742044,-0.128556471721791,0.111397737541014,-0.1217753547001,-0.100607086616948,-0.0080167667809881,-0.0779097882450579,-0.0219580944888847,0.0310528909015872,-0.0729890489335932,-0.128752633997359,0.120181895746072,-0.0327907390965761,0.0414632976492582
healthy,0.129779613872982,-0.131306432859723,-0.105350510085126,0.100770053124903,0.108404148058608,-0.0717604923768251,0.112984605018831,0.102296872111644,-0.0855018632574938,-0.114511424005572,0.0900823202177166,0.109930967045349,-0.129779613872982,0.1267259758995,-0.11145778603209,0.0671800354166022,-0.120618699952536,-0.128252794886241,0.123672337926018,-0.108404148058608,-0.112984605018831,-0.0977164151514214,0.109930967045349,0.125199156912759,-0.131306432859723,0.131306432859723,-0.120618699952536,-0.1267259758995,-0.109930967045349,-0.123672337926018,-0.106877329071867,-0.129779613872982,-0.109930967045349,-0.119091880965795,0.1267259758995,0.109930967045349,0.125199156912759,-0.105350510085126,0.114511424005572,-0.109930967045349
healthy,0.0169969146203267,0.0123497034543224,0.0535010950837228,-0.114906735115155,-0.0061840359389517,0.0144865633975839,0.050672357852242,-0.0721083081713211,-0.0042369830393609,-0.0243381612448842,-0.0806128882893448,0.0328488641707683,-0.127005403447203,-0.0267015650789786,0.0946708551367044,0.0283547232012727,-0.0907767493375229,0.0065269131791312,-0.0009612808340746,-0.0485967259875839,-0.070259220197496,0.0372144261751965,0.0107087909477491,-0.0506172525814988,0.0783964318438988,0.0229299154370041,-0.0048798778646975,-0.0449597781185371,0.0823885025688458,-0.0438637955115347,-0.0097046504586519,0.0029267021572464,-0.0579156395510339,-0.0546766741929097,0.0354510575114163,-0.0766085719486771,0.0142783879303321,-0.0283302319698313,-0.105202084656503,0.0491294102714342
healthy,-0.236747363613454,0.146074845746509,0.108848566694797,0.225408971249412,0.0924987780110767,-0.0859900214784361,0.164285515619748,-0.02014079315353,-0.155318664864674,-0.125674394752581,0.314540852596663,-0.143028193752507,0.270926990671163,-0.143737925182928,-0.178384936353354,-0.172360874456122,-0.0513170445239706,0.14019792329217,0.181388312040623,-0.151865215587382,-0.081316180351274,0.0303366910198207,-0.134840316518627,-0.0499322027085151,0.0910014177981155,0.0887250840639606,-0.110034337499281,-0.0088543323575682,-0.190225333875498,0.142785846434802,0.183439608979766,-0.0950693906310158,0.0197166853475468,-0.0039208333900082,-0.275116137162916,0.0996826449287518,0.0938057224744127,0.260055982419838,0.310420948195683,-0.21252128710433
healthy,0.0301175018387706,0.11336950239498,-0.224909914712237,0.108234417207834,-0.20668717878263,-0.132342051648374,0.0409329909939986,-0.0530436122539494,-0.145304733503537,-0.0611325075044981,0.094874107074905,-0.170332593386906,0.097714309058946,0.245495698692566,0.0445911711494434,0.0450796858906985,0.0224262348659876,-0.141203481838582,0.0106677986520579,0.247074850995693,-0.173377289913798,-0.18145482435641,0.0672105397503458,0.0676990544916009,0.242519167013291,-0.163731963975995,-0.0275272376293252,0.174331597780436,-0.200790919463761,0.156960922446041,0.0964873418018403,0.0172797888709053,-0.211413274884075,-0.12971770501512,-0.149701366174832,0.209186556528587,0.123253405299443,0.237497689905507,0.127877254129461,0.127013832726313
healthy,0.0931307551998477,-0.0078467342286063,-0.0546533737269243,0.0234605450571272,0.0618802434196186,-0.0103316860018196,0.0099700220554602,0.0036312891424332,-0.0801529709575762,-0.0119706188220303,-0.0417177073113175,-0.0818761394311161,0.0164323616336987,-0.0550589867098033,-0.0130556106611083,-0.0041156441490764,-0.0420299285915923,0.0234806883655321,-0.0349349060084568,0.0486872920193865,0.0172994395000336,-0.0411280577380127,-0.0599400765782631,-0.068746364770881,-0.0933678968760681,0.0494499909239874,0.0382512270558328,0.0123634133359243,-0.0321908380407634,-0.0336338314064907,-0.0125840741234499,-0.0853755814639905,-0.0248110623251779,-0.0133367013738483,-0.0075885336390536,-0.0008002387066279,0.0555360168770266,-0.0435415923268815,-0.0074603489492047,-0.0190665570100932
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.13580427673394,0.0803186252196818,-0.0268231895179253,-0.180729485355459,-0.0221663081364264,0.0433710513297342,-0.0859035285811673,-0.0201369588669377,-0.0987113500037532,0.106241745226897,-0.183172531170243,0.16648490701205,-0.118702956030452,-0.136754660689348,-0.0753319047007178,-0.126345161130703,-0.0441816729387587,-0.195969171605118,0.201112425952031,0.11128996117827,0.104916798183182,-0.14967429198904,-0.174278055446395,-0.0124668012974101,-0.0880446877277629,0.164707129966052,-0.0287575003918733,-0.050666645810954,-0.0870272178460908,-0.0415150073697611,-0.175636545453243,0.177459046450084,0.188941920828954,-0.163974775271002,0.119362634305382,-0.119703654430558,-0.0625632167351193,-0.006462610896774,-0.1238294388958,-0.0534339402693477
mild,-0.0755516229116481,0.0133478212572079,0.0572192246537016,-0.0878575146319164,-0.0679339796082181,-0.04336477710789,-0.0647769070413277,-0.119636800007964,-0.0515733395815609,-0.0039930493930254,-0.0715151235796344,-0.0399843718545997,-0.022302853682698,-0.0588694533364775,0.0116967235756523,0.0738066733618777,0.0008142518566408,-0.0763198178329614,0.0925266450755999,-0.136074780926021,0.0850836705269029,0.0379830676647983,0.0526517670672507,-0.0500777926815834,0.0393612997295074,0.0272518017334662,-0.089423450433055,-0.0297301862533592,-0.0822394375207283,-0.11578800441238,-0.0065392158177402,0.0293017698549345,0.0160955953988285,0.0070658290782784,0.101818849027639,-0.113417375741178,0.0036445808823392,-0.131402174487218,-0.0455989729706687,-0.0268303373252796
mild,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,0.108428088357006,-0.0277793781066749,-0.0196090703761335,0.0704650674744016,0.0889260308448422,-0.107137297532686,0.0963148958012777,-0.0756307194429346,0.085927181982429,-0.0467455417419038,-0.0279361643957471,-0.0107203662099489,-0.116698772494837,0.0442643365005545,0.056342687658711,0.106167545300277,-0.085839248931415,-0.123696916064219,0.0514682102270264,-0.10483610617879,-0.0707413099837194,-0.0121082152132179,0.0217667483543179,-0.0496415255257722,0.0982444455810766,0.0878077878942107,0.128243718447314,-0.0978537241940236,-0.0739989806566645,-0.11296327694091,0.101734392237832,-0.045100530042273,-0.0666482753261408,-0.0749197890210569,0.0254773571956939,-0.008313821106253,0.0314086903537171,0.139103450247549,-0.133520531065242,-0.155778377213902
