group,MAFF,KLF5,SIX5,TFAP2A,STAT1,SPI1,MEF2A,E2F6,FOXD2,REST,BCL11A,FOXM1,SRF,SMAD3,FOXH1,CEBPA,PBX3,RUNX2,EHF,BACH1,BATF,SPDEF,ZBTB7A,JUN,STAT5B,ETV6,USF2,SP1,FOXP1,JUNB,NFATC1,IRF3,ELK1,MAFK,CTCFL,POU2F2,BACH2,HES1,SREBF1,ASCL2,ETV7
healthy,-0.0486685005005149,0.0486514208372405,-0.0930126437557327,-0.0209951760801046,0.107638172913426,-0.0466883270396346,-0.0013162015510864,-0.175014242094225,-0.0674401179180784,0.208179745736323,-0.0139071158212122,0.0786507818998386,-0.151269240226936,0.139437303493568,0.0254881950002368,-0.0189274693449428,0.105590748278403,-0.0125684972120781,0.0268737826833757,-0.100772148277101,0.216998189380707,-0.100448702153842,-0.105818121295744,0.0117529432907236,0.153437289983835,0.0697544122917649,-0.0790852458343821,-0.0290514397508667,-0.0560917491511681,-0.0407915732941344,0.0735503674545091,-0.132116532822562,0.0935666653331974,-0.0621945263349162,0.128396368665598,-0.0352759095354452,0.0497082250023464,0.0200173653576429,0.185265242495753,-0.166048486354099,-0.104826433346871
healthy,0.0452887616835055,-0.0466219709884161,-0.169523869393644,-0.0504864449124592,-0.185991726540478,-0.0143454743881966,-0.0449358291976991,0.0343835582586987,0.0590249487493061,0.0063560678374067,0.0093722726356802,0.0128702713157406,0.0258806212615067,-0.0118198183860866,-0.0636060944923956,-0.0035926611917573,-0.0679341684917868,0.0181523573911062,0.0355661556772244,-0.0221036964812296,-0.0487046830412854,0.0890157287195491,-0.0415973341139373,-0.0825779939464732,-0.0003722206565423,0.0304043128789999,-0.130522640983441,-0.0372408066428222,0.0295854547937142,0.148488956444044,-0.0124218555450145,0.0307902130892557,-0.0003558051920862,0.0090248119713591,-0.0174712524117147,-0.0387803036177312,0.112695172993028,0.0563411571062688,0.0651730873702687,-0.0442864607829227,-0.0944131334327188
healthy,-0.0164252994771061,0.114339791104115,-0.0922781822026965,0.0523358675413902,0.0159823497388683,0.224679474878225,-0.0462159293212467,0.197117153411138,0.0252662146607109,-0.0870441434590287,0.0832971502651594,-0.0296053141373267,0.0060114607332281,-0.039038335603678,-0.139999236654894,-0.0677215911022238,0.20107658168355,-0.112301318329163,0.185812895295496,0.130995605240916,-0.0570184790599048,0.0166738937179539,-0.0794597591655272,-0.141807194770151,-0.0371580591638111,0.047567378012401,-0.120129776968224,-0.142376701576457,-0.0411581664938163,0.0031368073299701,0.12784975812037,0.171380869640461,0.137368657597196,0.0335240633521454,0.275229983780799,0.0823660518358022,-0.0006282654450516,0.0216050994773163,0.246650685873881,-0.14733050681226,-0.116672057072796
healthy,0.180304236558739,0.223864814896212,0.123027148066403,0.0893263833879461,-0.116386965408367,0.0667154588239795,0.0210917683838995,0.213054303498702,-0.219924809835651,0.177094406565372,0.0810984374965503,-0.095927362015528,0.0186072129539188,-0.084572894695478,-0.0785354740056629,0.0162794736457514,-0.175349827210198,0.12588414178569,-0.133862161982946,0.1380912967681,0.129201782862804,0.116421268935014,0.212569153621842,-0.0303439195708889,-0.0020778136140272,0.109349841941992,0.234959555514509,-0.0168332305759049,-0.0770604223598558,-0.13653293655758,-0.196235774434217,0.123894537240183,-0.0134665844607239,0.0007546775862268,0.0805691830854302,-0.0993430131687757,-0.210251215321288,-0.0933496970132206,-0.0778052989384694,0.106140011948624,0.12488443900913
healthy,-0.0576438380497043,-0.0698799358355888,0.0012464606623379,0.0105213416915955,-0.0068125707591932,-0.0388636875275343,-0.1404212315616,0.0764513774102109,-0.0323607180487538,-0.0009513593551622,0.0329259484869746,0.0717517749732789,0.0652227592462763,0.0037085024143793,0.0153347957702403,-0.121730766059081,-0.0414344790788534,0.0309160910855099,0.135405046375659,-0.0541756592658274,0.0089405760907373,-0.0726897084272958,-0.0016578302734326,-0.0322025609332611,0.0349865557947689,0.0806171660176021,0.0515597566866599,0.0160963128832067,-0.031920348491185,-0.0032278551533744,0.053801345141894,0.0640974002122698,0.0074795695280961,-0.129117428351251,0.009229770001409,-0.0347666395340074,-0.103522558925704,0.0890510485991125,0.0786674566532688,0.0328679485940265,0.0804622311183844
healthy,0.0037882624630451,-0.0016025379371484,0.140469556246135,0.193907090394963,0.0423520882349754,-0.0292720461730511,-0.0258807426485657,0.0485907145162903,0.0297768211196147,0.0242291974350519,0.114348677943379,0.122488786547671,0.0460423361452897,-0.113329326594979,-0.0918690402745717,-0.0992544368228369,-0.0790928433261129,-0.0344815196506928,0.0171574474555252,0.0834005829186312,-0.0612002867251068,0.164046956905527,-0.173284828500404,0.0368779754649606,0.0140209817681399,-0.100445313638516,-0.0592546978534005,-0.0539766141888474,0.0986173422300867,-0.133853573936807,-0.0918494373640255,0.145875058829238,-0.047561561712617,-0.0175593071217215,-0.0552655055572573,0.0199312592978066,0.138259328082056,0.0785880683795493,0.0695903324388626,0.163679402332787,-0.10580670967289
healthy,-0.0046493837203424,0.0198511903643494,-0.0996359969878473,-0.0501363480161764,0.0579297417469839,-0.179504709686978,-0.119664870806477,0.116752836416879,-0.0629838488909654,0.0995126057001524,0.141593970455608,-0.110292068593176,0.120775392395731,-0.0751008733426009,-0.0745875655857903,-0.0359611568857906,-0.0815517698632883,-0.174406181679426,-0.0384684678517502,0.0777365112477631,-0.0581370391103112,0.11811507623303,0.0555211438111802,-0.0593018528661507,0.0050146219319192,-0.0177387315190134,-0.0689066307003188,-0.0254136696136338,-0.0813099229394064,0.113668054224507,0.101220341121849,-0.0803672135014176,-0.0737139552689106,-0.0403341441216965,0.0176104045798107,0.0704169400617039,-0.0361339046885634,-0.0210308110747123,-0.0678355943231274,0.0733092318452715,0.0627074524065289
healthy,-0.170356112004922,0.0638181957081936,0.0601185901598925,0.0463523042971925,-0.192567149662657,0.0045708894636618,0.139311595882221,0.0559364273661609,0.0977312465676201,0.0327334664817074,-0.0751180778720262,0.0849166708278526,0.210649641998375,-0.0913239586977364,-0.0841258131200636,0.0861498726772863,0.244629714697444,-0.109004319995596,0.0112462646921181,-0.168600139806272,-0.0043698239447324,0.061646688103756,0.0839381519690629,-0.0638852175478367,-0.111028379552818,-0.0013538411607913,-0.0581883611781702,-0.0426258900130342,-0.161428802964456,0.127824052567388,0.0489259429394889,-0.0439797311738255,0.0270098013761836,0.0968331539164021,0.0645688403121967,-0.0213933712140888,0.192848641389158,0.203223622165915,-0.0749974385606686,0.0472638013163391,0.0410441745974562
healthy,-0.145510435855951,0.0998279561921108,-0.0483803245032972,-0.154627688958195,-0.0738809235136262,-0.199702095177479,-0.123373483621207,0.0913187765344233,0.0138548379772389,0.0309001372553475,-0.196923430449822,-0.266898059367088,-0.116365244744387,-0.0221638921974774,0.240797084044411,-0.217313133672992,0.187910088632407,0.0118959178299015,-0.053498917422666,0.150694454399101,-0.018403843113099,0.0602993337298274,0.102791352092798,0.259220169988034,-0.168967446264638,0.0191735563340567,-0.157194682550089,0.128495925106681,0.154662326053138,-0.219822398773314,0.0539299568264023,0.102591226655349,-0.110496181434585,-0.160808486122486,-0.0095636867703996,-0.242020928065734,-0.100131992914389,0.0244191519348835,-0.202296028732107,0.118643595878422,0.085607504434917
healthy,0.0043930172845669,-0.0094586632351712,-0.0468058732501518,0.101063521357958,0.0265429346857803,0.0488141806754877,-0.0765551464821581,-0.0316078711124752,-0.0030282480449861,0.086806347924042,0.0575870890522992,0.0249667273212215,-0.0363960932145345,-0.0078899058716603,0.0129683232526323,0.032346840264034,-0.0934574250500261,-0.0407976247860134,-0.0398397675084287,0.0419278963735633,0.0179569858590751,0.0904561389135942,0.018024035868506,-0.004430622051761,-0.0521464597156183,-0.10612597445097,0.0269111775947184,0.0129679684906777,-0.0076408629794883,0.0740214366019694,0.0396932508211537,-0.0669911189464526,-0.0021154455356434,0.0043990482377962,0.0524398478521229,-0.0634438541617974,0.0448035967780452,-0.0672014927855666,0.0171566428893599,0.0650186424785375,-0.00703209146529
