group,TFAP2C,RUNX1,DUX4,KLF5,TP63,TFAP2A,FOXO3,ARID3A,MEF2A,GATA1,FOXD2,FOXM1,CLOCK,FOXP3,IRF4,ZNF263,SMAD3,FOXH1,CEBPD,STAT3,KLF3,GATA2,PBX3,RUNX2,NFIC,MEIS1,PAX5,SP2,E2F2,ASCL1,NFATC1,NFYA,IRF3,ARNTL,ELK1,IRF2,ZBTB7B,FOSL1,EGR2,EGR1,MYC,POU2F2,ETV1,ESR1,HES1
healthy,0.320912983766666,0.0246827415141154,-0.0070308723850812,-0.149552019598987,0.0919309480036768,-0.323467658546856,-0.180831084166803,0.0341002403051417,0.0069790999061471,-0.0895706322017803,0.375027955190227,-0.030573770633484,-0.245567052334316,0.21518000211666,-0.0326938960822929,0.0096381683733682,-0.0646791033136028,0.132311784113937,-0.035335141237094,0.297941280244864,0.140328031057091,-0.0810680634483105,0.160760336923635,0.146396444571496,-0.292071469354567,-0.153040296458316,-0.0468651269144635,-0.0805053560133384,-0.370289500274014,-0.0101160028920549,0.199435227416559,0.147522708170604,0.0535768771343117,0.223990659556246,-0.145057149952513,0.0391527250116106,0.285006647802972,0.228530511848351,0.0669214457618626,-0.0639805992125741,0.103614553659523,-0.0562452816223242,0.203992054291921,0.186371588141912,-0.44351360879923
healthy,-0.0403419060329815,-0.180265286792314,-0.0215760621764862,-0.0673247196305067,0.351293940795138,0.078864117900941,-0.316095346799174,-0.372182761177492,-0.0022367569671141,-0.240937022189637,-0.40981851636724,0.0115340462287725,0.141433647626795,0.544312944643826,0.542262716239815,0.0732886780556717,0.11912177883369,0.382625585578547,-0.318819932452576,0.0551991736862194,0.141295287438648,0.0649890490045313,-0.0183323284818871,0.522711906272918,-0.018137870968174,0.20215870521697,0.589687553852814,0.109507133323862,-0.143443240158929,-0.3039212360324,0.0689444060163884,0.511986414782612,-0.501681554122173,0.120604690821547,-0.174332647722059,0.235711050842508,-0.261662307965657,0.0980404831752751,0.163654333487884,0.138386353683562,0.229163323428673,0.21594318585266,0.144399471602509,0.0815359760327853,-0.077314800951724
healthy,0.146126904107244,-0.316432058841144,-0.302503857708604,0.0759872277127657,0.27983799897286,-0.0370454114795302,-0.172991424807286,0.283725446721338,0.13230062108047,-0.169307813270338,-0.377757639053094,0.0482600430460674,0.133556397740793,0.210287991618881,-0.157468933305988,0.0303734154842486,-0.433579641553715,0.0971042952341112,-0.0437556267644738,-0.0793250456765809,0.13031503798422,-0.198778525532094,-0.23599683379819,-0.127781645069481,0.319447742792093,0.0252119914137034,-0.0046136142520564,0.165169210189795,-0.0872491783998368,0.0762547627403997,-0.212621188254437,-0.0527153202409527,-0.0679102178308617,-0.0114057280148472,-0.0104793652320872,-0.0838822409772315,0.187585733559649,0.246545357744904,-0.109987835782556,-0.0640537095073478,0.0854237523269324,0.0573780735797174,0.243788108990716,0.12925581767073,-0.189331081120881
healthy,-0.241063804019381,-0.0759501438572019,0.0493194476156711,-0.301769420630725,0.25926395404961,-0.15021518151155,0.0143534939064522,-0.0553343405897469,-0.540218635263931,-0.298415925548458,-0.139572933409002,-0.0204469583007007,-0.168674450055114,0.295099208577761,0.191680830574634,0.223142833290617,-0.0605885953472567,0.195594355992175,-0.112173240289185,0.124333421360176,-0.0056521270554058,-0.0876505985335656,-0.155900743213838,-0.285378084996813,-0.18384876454252,-0.44973277867477,0.0586694466162287,0.0972814485679321,-0.169261228107894,0.0442340378249155,0.366885067165807,-0.178739950498947,-0.385715460289762,0.20215924890746,-0.0956063727591428,-0.173672929763977,-0.202707577116325,0.0185846484693721,0.301752703307284,-0.310541000240223,0.1061466451887,-0.407489774071679,0.171426121493505,0.059005464817393,-0.0638534886152862
healthy,-0.190326311799593,0.0218288589839322,0.0817029804865388,-0.0792973544207389,0.270523457465024,0.0414252760112267,-0.0265975711306271,-0.469618852882784,-0.19012913594539,0.147273226129025,0.0460234249956967,-0.218220041996348,-0.0782721609456642,0.382979419645566,0.173239350659075,0.0926022891307899,-0.119724049648869,0.17055550099532,0.510964895651985,-0.1513582743477,-0.480285098860922,0.0266764011500478,0.122909306622853,0.0539134833333665,0.0563334238016699,-0.223707498437761,-0.0560221359500444,-0.34195373723662,-0.10595923955698,-0.062061805750008,0.273861535806581,0.177787298429131,-0.0136422304197462,0.0356960876176771,0.176664726694772,0.0890638091541847,-0.0142869833663124,0.0687696154076703,-0.115811177482841,-0.484049988330646,-0.68119580244969,-0.0455514529356869,0.147860721465577,0.388292280698697,-0.0996322736504324
healthy,-0.136870272953085,0.221257541631803,0.283341184979995,-0.227381496678129,0.526934158340888,-0.648838297447238,-0.514363290970523,-0.21127767242127,-0.2666134659821,0.654189112343888,-0.205709106026769,-0.553296769457213,0.41962181623665,-0.146260500467188,-0.245105000615639,0.238890519665711,-0.124837667712241,0.281547793430272,0.267048968977804,0.368648392570986,0.395632451782304,-0.476176039527032,0.296763485173421,0.204395257101528,0.323556705993363,-0.347979126797369,-0.242697500909053,0.226642609573059,-0.381784435177348,0.0795062098223777,0.573430219747352,-0.197679213712729,-0.30841196698547,-0.200282445102777,-0.0254622453723992,0.450018946678342,0.0880719176198957,-0.424478408632558,-0.75327338380458,-0.0955146148835488,0.573875509327229,0.219789554005836,-0.0448739350797707,-0.243854764487523,-0.471581238257755
healthy,0.146446750789494,-0.230999660377078,0.0820888547163438,-0.412363604156498,-0.298439452973158,0.374221935800944,0.363517554995321,0.227157343359759,-0.0946942867579379,0.173737803628966,0.349599666427354,0.492383237719842,-0.131662421562056,-0.491432712101857,-0.256945353880324,0.204611606874692,0.0981271465859706,0.361126617479311,-0.343556517017623,0.323836766312182,-0.141120151461013,0.287519375969608,0.465786799755052,0.0975129608020415,-0.287259809358543,-0.400566118890192,-0.263748923784444,-0.343395658836117,-0.47675074717174,-0.315026125007008,-0.0700354587067337,-0.188364930542661,0.204366663734673,0.189772439630832,0.435278583285475,0.296180126696562,-0.257446207763647,0.193918193672354,-0.180289118657544,0.326205768621623,0.158854765971968,-0.221476124858414,0.321595719374393,0.346689595689214,0.185425612862428
healthy,0.304894389047921,0.0445664441521772,0.0836226685919323,-0.356782449734161,-0.136955284980636,0.176000105033267,-0.0929666631094443,0.206801453925919,-0.147458725522494,0.289793079763618,-0.252093977391703,-0.219359584881412,-0.181865761477742,-0.179299774374683,-0.25702637482314,0.111970173521585,0.22326178600925,-0.275461566610233,-0.02983387671824,-0.1884460928487,0.522617444376937,-0.190745977585516,-0.0404000413892833,-0.0066677650055801,-0.270339096060051,-0.228593336990052,0.401115103950282,-0.113367210944362,-0.132682441271245,-0.106296490927042,-0.150152061615113,0.0231642109814724,0.10177084996972,-0.237148528064771,0.106319299701292,0.0340097831370711,-0.312598052550662,-0.0392310917090006,-0.207896275089892,0.138434053844474,0.226675499221913,-0.0106174844131045,0.0169526214608806,-0.434212536117376,0.109206510375031
healthy,0.0547144032880442,-0.290174012160868,-0.416851784339148,-0.020845619103455,0.0149943735907461,-0.19413017475945,-0.0029176024685666,0.0111820634623014,0.0880003798933901,0.275899682184844,-0.346836454238248,-0.0645757926946291,0.0935201201775386,0.122890414056286,-0.031316550381909,0.2418562339551,0.198708867943169,-0.108411121170131,0.0422615697829279,-0.541075348454376,0.0821027949401298,0.0975338286437647,-0.50316433922476,0.0334000429205495,-0.0229807979411721,0.134571517647603,0.303687305940142,-0.114044927769483,-0.0430707277064033,0.539702988099583,-0.299083660749973,0.0885421948906071,-0.219092874927284,-0.0576266588980857,-0.178533388441535,0.114353263277768,-0.0368327260937073,0.0581310458856266,-0.114137606650586,0.183058613040002,-0.217032552108919,0.10660210070245,0.385018370966473,0.13112635847122,-0.181593573804106
healthy,-0.100343248290084,-0.150543281534393,-0.0121226014965114,0.160697109354947,-0.270135426839286,-0.0148101484807244,-0.0409691546974657,-0.159503003312632,0.0246734181965919,0.374768218150237,-0.295401971596161,0.0363576418849186,-0.271490748745728,0.273211924418327,0.0136469921888288,-0.0998831594629486,0.221618228531982,0.20887062685162,-0.124239689170168,0.293543138824681,0.118691368986706,0.0186105006703292,-0.200109075863382,0.445905064648666,0.0458767688535811,-0.333744093000533,0.0873263375874135,0.107830778208804,-0.064410588052721,0.193396213578304,0.185218088482307,0.0585985020858306,-0.179431409026956,-0.103393877421013,0.0213156012443326,0.168922813918007,0.371247337587557,-0.146412182758212,-0.126637139986267,-0.165035155716024,0.0425716126706928,-0.309716924070169,0.124511307875344,-0.427809161321137,0.170898054705992
