group,TFAP2C,RUNX1,EPAS1,NR2F2,KLF5,ETV5,RFX5,EBF1,MEF2A,GATA1,ELK3,REST,RUNX3,SRF,CLOCK,E2F1,XBP1,TFDP1,FOXP3,ZNF263,IRF1,FOS,SMAD3,HNF1B,KLF1,HOXA4,PBX3,E2F4,RXRA,ZBTB33,TFAP4,PRDM1,E2F7,BACH1,TEAD4,CDX2,ZBTB7A,TCF7L2,JUN,NFE2,PAX5,SP2,E2F2,POU2F1,SP1,FOXP1,ASCL1,HNF4G,ATF3,NFATC1,PBX1,STAT2,FOXA1,KLF9,IRF2,ZEB1,ZBTB7B,AHR,TCF3,E2F8,FOSL1,YY1,CTCFL,EGR2,HOXC6,EGR1,SETDB1,SPIB,MECOM,ASCL2
healthy,0.273667878240905,-0.319555464319508,0.176898519418083,-0.326953383989827,-0.222435511859487,-0.379941869960717,0.201604734853817,0.12570948483452,0.170089912198605,-0.317570080126834,0.0926544137282457,0.292907984339826,-0.183507012516553,-0.24241777347805,0.093375297274395,0.161090291709355,0.279063868850279,-0.331292866582385,-0.207977660542125,-0.173216892302065,-0.189237839745723,0.0047420743871833,-0.209414700529203,-0.281242276506129,-0.26027756485254,0.298763292006473,0.314183897087107,-0.216963099715713,-0.395859608940391,-0.261887144180172,-0.27362690999566,-0.32849757169524,-0.377337234984139,0.15612289197332,-0.33147722368599,-0.257425544702747,0.159778520010624,0.227947316546766,-0.339212343528716,0.259357355036254,-0.335229757380317,-0.228816316056496,-0.276070823394736,0.303558940252824,-0.372864605594532,0.198166553656663,-0.0899379039281114,-0.131194502592216,-0.169413148301181,0.206757279544327,0.139769471462477,-0.185558576182316,0.293782498805647,-0.0682901255701388,0.351195555263067,-0.023930182328677,-0.126186922461806,0.31013591931649,0.324136817129189,-0.0128750589193139,0.0156742930608096,0.285638484361335,-0.0501238602071759,0.138307220247556,0.0118169752007581,-0.0823335673298237,0.0916491160179872,-0.258979974469472,-0.0575548696140398,0.183392774140387
healthy,-0.262124809011355,0.343136516606156,-0.174682411349284,-0.26118352731111,-0.309372590650844,-0.329247519225309,0.463757365622216,-0.219843563752136,-0.21750017035903,0.0339803254408961,-0.46516134604984,-0.418911281900447,0.389834703351775,-0.172764528861768,-0.163575960030904,0.0479773356910586,0.0380638846455335,-0.274978527333366,-0.0326069922633892,-0.0060120934803037,0.42616645774526,-0.481672552050469,-0.184502799403599,-0.139592804952927,-0.452266889309991,0.299073432750185,-0.198748164503797,-0.322931756345979,-0.448303676624106,0.299759632155248,0.0319738649256026,-0.16397325304157,-0.0494100946340366,-0.0621733661935065,0.0135649587729009,0.385179498183062,0.245421310203588,0.336555206516969,-0.463583947036187,-0.0923141891898445,0.156196700197813,-0.415994934428931,-0.316605341678497,-0.467327770260867,0.437532850069206,0.17215233135333,0.0930168334608237,-0.245118948918896,0.512618612856289,0.400066213054004,0.529620548605745,-0.431560560639359,0.213911825866651,0.279434338502841,0.0045262624700496,0.397265727137809,-0.228574292566005,0.50380397785155,0.137411991484223,-0.0225653460131057,0.536836667894006,0.0131149674419121,-0.0818730074471798,0.272012658390624,0.1893996319772,-0.34388008616845,-0.201152104903232,0.289769189237477,-0.426366972985355,-0.435819594038265
healthy,-0.0058536271235923,-0.0668545018304719,-0.205061523153953,-0.13940907776778,-0.138680088698335,-0.339232736905737,0.18982720264311,0.0117320708963573,0.0652352154719582,-0.142404137114801,-0.225958692797875,0.110140942149819,-0.0462659892606349,0.0050874130803876,-0.303842644145004,-0.188713555511488,0.199429694832341,-0.173282252847837,-0.121938156750254,-0.0524468859451912,0.0480388286359041,-0.0535977580505716,0.0331705537003566,-0.162100801354997,-0.0629877576812626,0.0933059477673409,-0.121251045776287,-0.159411297000914,-0.171621088393845,0.134082804439106,-0.0923318942873155,-0.16478099946564,-0.121961422358854,-0.18666773299532,-0.168452312502615,-0.0412080459511397,0.146610559149561,-0.0365114950952209,0.0132412333741674,-0.256743746096513,-0.283837322830724,0.081398609286202,-0.188679432618876,-0.0033145737051184,0.252442710586783,0.0188575512900466,-0.0089277895398509,-0.311732787541325,-0.0220216740595559,0.208604099823345,0.100910699698176,0.0118980322376992,-0.0577623019898523,-0.0432802361570537,0.096457662212264,0.11788994085397,-0.158575286131912,0.220469560209005,0.249191729545169,0.115885996433281,0.164500261121875,-0.123721853409536,-0.0363889628899311,-0.0922248724877585,0.0109906735023252,0.112472156131472,0.200797712617982,-0.0465932588215988,0.0482900972087769,-0.0437331400044541
healthy,-0.397445062518691,-0.3127130842881,-0.220104334608265,-0.420526598880594,-0.302802219586007,-0.403649211244669,-0.0363130007925984,-0.261765456190869,0.159548162615505,-0.0868761556901787,-0.0495033890267498,-0.611057715025171,0.408522491202628,-0.388313002503069,-0.0282456357913922,0.210344630309454,0.493116453412832,-0.30134319308477,0.427594990781855,0.539930173089893,0.14781680088259,-0.288915179058472,-0.2202489228201,-0.382861369697773,0.0023643458730622,-0.189021155159626,-0.372520026455901,-0.378770180522009,-0.433792567316386,-0.299621278925653,-0.204876567025541,-0.347558843340153,0.157126310067281,0.38280221997475,0.165982338042129,0.0728215242807454,-0.141040871500721,0.0910724999290953,-0.0680303967158742,-0.262734854429303,0.562042311213362,0.256773876786864,0.0615535020448447,-0.296722942497521,0.406889301628046,0.083524338052203,0.0251402753326794,-0.201268433921131,-0.0015066748892273,0.0286859726183419,0.379621279314397,0.048770589680408,-0.0683754367668423,0.0029131238588877,-0.143587595686438,-0.111686178402646,-0.158141713645844,0.18998069511089,-0.301451634243646,0.311339496275674,0.356585748292623,0.341279114412534,0.127482440545537,0.20683508007675,-0.0292774698485729,-0.453052374351852,0.354729104208842,0.429316904940972,-0.427289383879569,-0.199086466360724
healthy,-0.156613584814961,0.108814044899983,0.0715622553240842,-0.224464265712472,-0.0723950786917173,0.148451269899704,0.0944574295712698,-0.0941385102981578,0.007454233389891,0.246569004596679,-0.0855200197137665,-0.242146522777765,-0.02348133979726,-0.0405544206813799,-0.106634090374914,-0.102125621460844,0.158990138942569,0.111354499312254,0.185674397110552,0.0704811593577626,-0.133234379924153,0.168896821173164,-0.188552340778926,-0.0504445514053951,-0.288896051263167,0.144417142942478,0.135426849002978,-0.0606318018572717,-0.0655346810622665,-0.308011022885768,0.262445128968423,-0.156777081404341,0.101930232944152,0.194716767741484,0.246217386005691,0.185565803079581,0.302284605304636,-0.0640611932814323,-0.199885278442312,0.189886553687325,0.12556457325345,-0.246054696806876,-0.123231618216343,-0.118434910870624,0.189981825773977,0.20983596345869,-0.048712698643812,-0.0029744268408728,-0.026252304215793,0.0822230403422398,0.106224339663257,-0.114979682948389,-0.240552733802769,0.0477135528198217,-0.172365774735001,0.142741403825151,0.115768907225521,0.315423271966288,-0.0994652695496938,-0.178802696013193,-0.194542775074761,0.261162992751456,-0.337557884301394,-0.0027418983581987,-0.0810987489806992,-0.237152408438943,-0.09474768647933,0.204030017906921,0.158113716484435,0.217980919476802
healthy,0.107587211459059,0.440739718720813,0.161103163048695,-0.284043083378721,-0.388380755989684,0.111404810969146,0.204114629621355,-0.157966077025526,-0.169920855691795,0.426788612585254,-0.241630978769837,-0.435161131158547,0.096215564451937,0.0127489042855863,-0.271436773912369,-0.170931771808648,-0.322231830861807,0.0895657767841982,-0.243601801474711,0.311498962272559,-0.403483054446385,-0.286377928630259,-0.247888920511548,0.111025717425327,0.0530000597639492,-0.330200910434337,0.292525736161992,0.245933168803829,0.283400827038426,-0.423551826119367,-0.0738362929843587,-0.488342042888355,0.204010291948744,-0.144362763132003,0.200295870803794,0.494699685072783,-0.226752426655514,0.496902369272348,-0.50786825866376,0.27972814096252,-0.211737076259323,0.0980008979610579,0.127478609088602,0.1725629174238,0.312802023872722,0.522670296484835,-0.154190212584482,-0.325032717717674,-0.0856763002107562,0.0579595771353904,-0.37783685451861,0.228376616425824,0.154903186680657,0.0628008451445391,0.0205324946623642,0.0720034278688261,-0.314712562588977,0.391842448105421,0.080627516163859,0.294533656706016,-0.297580316746256,0.569179393704909,-0.4271665468216,-0.194672070250063,-0.414448943837797,-0.577078914829033,0.23474005514762,0.387026684860689,0.0652469839135295,-0.321896791001978
healthy,-0.136310863589552,-0.101538350503519,-0.195950948116703,-0.133154343724689,-0.226808650933555,-0.069051593181697,0.0672665267753606,0.0012263261084181,-0.0108954358094071,0.174787752287109,0.0179558813921931,-0.0141535448193464,0.158268631660991,0.223162326262076,-0.150801829497901,-0.161142153193143,-0.128727959546375,0.0200058052124778,-0.180335245245012,-0.062183441337805,-0.0961831512845097,0.0450257603712096,-0.0269973153039622,-0.161200204133186,0.0202525217076625,0.398454396090812,0.116428416624667,0.183121690367098,0.115042450431129,-0.0528444963583132,0.0444162255007532,0.0854183300902004,-0.0257673610117913,0.123285683917301,0.0057216457780336,0.151719759987338,-0.0587112694864555,-0.0346273857359246,-0.111240113858282,-0.0022385893754259,-0.0097852115810759,0.205420507711293,0.0063638343022644,0.0912524495645682,0.100917931081804,0.0024816776868579,-0.0660728543207169,-0.0717473337099653,-0.0197844860035621,-0.0784739863875013,-0.155859517649188,-0.143803063038911,-0.152013642871308,-0.182943909363215,0.185748495404065,0.156109862328125,-0.0955990137003224,0.024185472895607,0.160467311015137,-0.360195198418418,-0.0119548654652003,-0.33158696952825,-0.0144837095408436,-0.114959002204817,0.220626225818927,0.0020608083715428,0.232439592117771,-0.0591938179255668,-0.203356071155997,0.20018141037237
healthy,0.130723793950193,0.230884166911511,-0.157069160608527,-0.304574501657927,-0.175014308902366,-0.357423907864772,0.0104761886776454,-0.18749090937403,0.122416134771635,-0.326503472872998,-0.0587259700323327,-0.175350544312503,-0.188990745978799,-0.252424011753053,-0.303769803429172,-0.315853499601349,0.319805210151951,-0.302980216904243,0.109331288220959,0.291370650439618,-0.304009701727416,-0.199230814284157,0.134516831610617,0.0016112854204889,-0.297840348640292,0.27216934176521,-0.0058822307144225,-0.193790600906657,-0.208607626508433,-0.183235075783923,-0.0120648065423947,0.174290836081678,-0.148313817204112,-0.150295339368347,-0.304608502991536,-0.113281109808582,-0.158351766470792,-0.140144052322969,0.0390089744648494,-0.104892225221956,0.0410566103333253,-0.282320628810588,-0.112574637654698,-0.206287979971082,-0.0319688094447296,0.278903494782846,-0.140100606174469,-0.133738578863558,-0.0426225606423351,0.0758078622450891,0.158616221287754,-0.128885832972308,0.122690034403488,0.0044617305547418,-0.235200447316924,0.331218324466832,-0.274029970298835,0.151470274340849,0.340062449131227,0.0588714201816617,0.333651308782881,-0.166121071200535,0.189912559912209,0.254452757991746,0.13957736342948,-0.169795104193326,0.0730424204448596,-0.13716704666917,-0.194313843651645,-0.102642470314802
healthy,0.264329818179639,0.375726066597798,-0.188570879617893,-0.235177093878616,-0.187700996189731,-0.136624418429203,-0.204833513119788,-0.225181962723657,0.0513572353371727,0.316716648162622,-0.326795511412271,0.0101501905895695,0.062233104080717,-0.0994365142266904,0.207864925066414,-0.218849335414185,-0.192225630491651,-0.250507820178505,0.245994040037009,0.0726143332278554,-0.152967682837095,-0.248975832964559,-0.0022018439714617,-0.308893899686549,0.0979929108904714,-0.244869859136086,-0.178937036945575,-0.123453670053431,0.28158018028,0.181690892504248,-0.126226132744257,-0.32534105391563,-0.0835351692074365,-0.18960977782978,-0.225168007374542,0.100311049437891,-0.178298192074982,0.279272895893003,-0.247496565958379,-0.333049058410092,-0.191748047433052,-0.149112905292691,-0.198572213150237,0.0189374087489173,-0.286886314132353,-0.27138657304874,-0.211930583441887,0.199925882014382,0.103903776537804,0.0486421446371519,0.3127099123723,-0.137044629496996,0.347534710791356,-0.0020250762160063,0.240289403437707,0.113582586446159,-0.45618175543388,-0.068446335625539,-0.211390976609445,-0.285869124241312,0.0189250039941485,-0.249904638977872,0.0214245620800614,-0.212333737971873,0.195622982703955,-0.139114672949039,-0.299571726477796,0.0666243872688717,0.126294358895486,0.0177899689328034
healthy,-0.353069509989706,0.229024069427138,-0.127547222906952,-0.102473136128254,-0.290493062641598,-0.316118381771555,0.551212193957143,-0.556836480304293,0.471566503558303,-0.164935425292104,-0.236343165740577,-0.302990988890887,-0.231310825502708,0.290344178016675,0.0026579697516532,-0.221599995482721,-0.376927373036119,0.0805623486860707,0.184054326651101,-0.11983695519291,-0.192108266381389,-0.525119464918913,-0.316407768777104,-0.349028869083266,-0.0473471069209304,0.11637329210236,0.329147183493092,-0.155863242456776,-0.152988132662339,0.436537703365976,-0.113313373778862,-0.46245041372903,-0.236646323576045,-0.185251790122337,0.523050048463373,0.245858010905772,0.191469020464994,-0.0640445375638433,-0.436461464858308,0.187814162373537,-0.431673207591326,-0.334893012382572,-0.292331169069945,-0.192082520916757,-0.0026443984989792,0.355960785541005,-0.385026018069333,-0.463985761476399,-0.0839878925227861,0.151349204324708,0.0037075464841914,-0.376409669662055,0.560983895036918,0.100514485043803,-0.0234908404924791,0.401672756091963,-0.231300846640448,0.453923076773114,0.0973807231395784,0.252309345357055,0.207322838092421,-0.240271444657966,-0.247213339977966,-0.296701910739956,-0.195550774283946,0.481760909243425,0.0535284133594499,-0.183481939111851,-0.389446254896155,-0.363369092883051
