group,MAFF,KLF5,TP63,HEY1,RFX5,KLF10,KMT2A,SPI1,REST,XBP1,FOXP3,IRF1,FOS,NFYB,SMAD3,CEBPD,PPARG,RELA,OTX2,TEAD4,BATF,SPDEF,ZBTB7A,JUN,STAT5B,ETV6,SP2,GATA3,USF2,PRDM14,HINFP,JUNB,GMEB2,TAL1,RFX2,HIF1A,ZEB1,ZBTB7B,AHR,MEF2C,FOXP2,ZKSCAN1,CTCFL,EGR2,GTF2I,THAP1,EGR1,SPIB
healthy,-0.0410394008599762,0.0910926478164621,-0.166627952220738,-0.0764192443708774,-0.181993287481239,0.139256253572823,-0.14740723376816,-0.0252022406901506,0.125044138003848,0.0027630441340126,0.0750822119975544,-0.239962187569106,0.253454272569259,0.0285717495959507,0.0851111255788899,0.0292988048532481,0.0933698176641971,-0.0233512352766447,0.114947319100575,-0.013359786700516,0.165546150195387,-0.0781824411784295,-0.12145569297387,0.0887428895211387,0.143933525316628,0.0792162411658588,-0.0063069994703075,-0.177560709052691,-0.0896455619903437,0.0588668894314211,0.0145727162440911,-0.127455947714046,0.0735098525602752,-0.117613188377332,-0.0945534776724542,-0.236030703585201,0.111943093995543,-0.296685376233842,0.229902833671039,-0.0224907109382975,0.124093463496722,0.153571397906116,0.12148145016495,-0.0839508811988872,0.181561269139946,-0.0296886750636829,0.0856918331595977,0.0429021140876093
healthy,0.017190140519977,-0.0215663355817975,-0.149497705189523,-0.226269278872622,0.14618480528545,-0.0910878545352314,0.136064702602699,-0.103541246429224,-0.0543482953197761,0.197062880837501,-0.0111468400307737,0.196533572265411,-0.103264030810453,0.0371576350205139,-0.182134646506932,0.127010147454598,-0.0422984254108566,0.0392090305994178,-0.139630908278424,-0.106810658133102,-0.183599557792374,0.101025861208403,0.0135889363723826,-0.216874614812241,0.164633504714647,0.16444569113293,-0.13169266577516,-0.0720973718310998,-0.107214353377937,0.178201130136336,-0.0169908917939855,-0.147462076248937,0.14684007370432,0.0410159566545182,0.0937662771918424,-0.207639176472892,0.0449693978977132,0.0229302364261498,0.152839539473805,0.188691315670147,0.0612426477586058,-0.0300486137368986,-0.0646789086130315,0.0557089042286555,0.0627087718623799,0.193248567182977,-0.0789028420121611,0.109633059651712
healthy,-0.0630958564206874,-0.0437595644717017,0.0128498020365786,-0.228382102604841,0.122446583918211,0.018584121199547,-0.0434634136191352,0.140548477180836,-0.0922077473083716,-0.0974388721023775,-0.0810902967191065,0.177208283602958,-0.150465599535805,-0.0170981253287047,0.0074221169421967,0.0774342751321134,-0.0088399719089087,-0.0371236887310088,-0.18472737029334,0.182987156434011,-0.0917386233914743,-0.0315308929843111,-0.0447318827575615,-0.0858916096562903,0.134090816112484,-0.0025395590808575,-0.0259066475895533,-0.0638427855621161,-0.0367751217983421,0.127887373032618,0.0616046189418351,0.153655118009906,0.106706035064103,-0.136355190772815,-0.160739151235456,-0.0178869873342136,0.0134552077617366,-0.0028671595814842,-0.0781392714094619,-0.0126401377161776,0.0357765954724322,-0.0104072127039065,0.0874955417073583,0.0186155708476072,-0.0181595509507349,0.084007251576686,-0.131076891506719,0.0520255803035126
healthy,-0.0009385210599037,0.0276132897092181,0.0205282249865019,0.0118776763646839,0.0716699299556847,0.0804320241133109,-0.136135556857272,-0.0449566973285055,-0.0001577023092461,-0.0813320811953498,0.0052695649674925,0.0836514590606038,-0.0290979992548035,0.121246151025766,0.0491877348936454,-0.0669657854628063,-0.131689121016088,-0.0779241727565188,-0.0652733704367503,0.0772972099173208,-0.0431373511754953,0.0603115172921771,0.153705901945962,0.0121084602318733,0.0483030634027525,0.0540765064802754,-0.0426988618278353,0.0279325407254968,0.0771164292213558,0.0206282313289506,-0.0153702055548176,0.0031309677982035,-0.0010308346067795,0.0255093101200076,0.102141093220265,-0.0123277049057033,-0.093252067935685,-0.11939988008825,0.0418295759280884,-0.051503266361113,-0.113780292922187,-0.0722930463970962,0.133658476682772,-0.116465078577158,-0.091582731296348,-0.0390832479085339,-0.0032463597317983,0.183096227432539
healthy,-0.0737100183522577,-0.0720581716645278,0.112673014859217,-0.0345512102318588,0.0728574847122074,0.135559375821767,-0.0796506414553638,-0.0143575099946268,-0.186592903094597,-0.0383363993439546,0.0106918161748348,0.0375375883773351,0.0995917949193655,-0.146323993750316,-0.180823991714045,0.118012646933384,0.0312435002079184,-0.0721751565515312,0.145264602713505,-0.0045855063218955,0.0489433638196325,0.0516028871949835,-0.092878469064765,0.0650511283897687,0.19431892644742,0.0207334373768398,-0.0444487341696151,0.191411877109439,-0.0800442730064824,-0.0620878459730571,-0.0307484482826595,-0.0124772164245513,-0.0146627752791677,0.164959234376997,-0.102745868138915,0.0113294591211622,0.0556546813499926,-0.152770714562004,0.0279287610491365,0.0597426253413288,0.152017090890793,-0.0055339374444249,0.0311927900208483,-0.0748120862791777,0.203403581148874,0.0389860922357243,-0.117757589754853,-0.094060367880241
healthy,0.0688512250585722,0.110007238239651,-0.0397119425431465,-0.0165495079458308,-0.0700488868178099,-0.0924090599496076,-0.0401130732759056,-0.049396384519758,0.0996523348954283,0.190124506449714,0.202336072042707,0.126035276232895,0.192445334260677,-0.0006016960991385,-0.0786101627426961,-0.105342660861567,-0.0302739094452299,-0.154286340697212,-0.111136134730416,-0.093835939270422,0.0356032177518859,0.134464752059875,0.0201883367358593,0.118499748896064,-0.112975605662068,0.0269731765585268,-0.124659970863436,-0.0215464507882007,-0.0098277029525968,-0.0777620577648627,0.163495156233552,-0.100403022409592,-0.158607091732931,0.128230034384991,-0.186508599415843,-0.0385257416619876,-0.01832021360901,0.0312595449600093,-0.10071246611772,-0.0938302088313825,-0.0471958959286226,0.0020457667370711,0.0461816082186461,0.138183806996455,-0.0238672785991638,0.104425790615261,0.163094025500793,-0.11619038196318
healthy,0.0229510018680276,-0.0332509310067776,-0.0597699551517882,0.0472796443774185,-0.0253646639965749,-0.0748391556194717,-0.117849676972115,-0.065318475401039,0.0382122235596288,0.0373458952470697,-0.0791172098639644,-0.0244581451952889,-0.049970174317196,0.172723090914001,-0.0482174224477144,-0.10287648711639,0.102461185399545,0.030058019957913,-0.061167691037515,0.0562331921438151,0.0608885904213555,0.0106817387816562,-0.0637197870716774,0.123148123069286,-0.0242103038481393,0.0725304353226003,-0.097803554317075,-0.0822788616438192,0.018253180296831,0.0259786853521258,-0.0514974128888208,0.0431444896483994,-0.0881823978768248,-0.0153594651084893,0.0104718551183043,-0.20072469753205,-0.0029316728721393,-0.069598762450461,0.0235114359052759,0.0102887651141036,0.0276220297800729,0.136375259470317,-0.173207609583653,0.132003427418795,0.0917124624700101,-0.121098408144211,0.0065354200279907,-0.0329227086821741
healthy,-0.0941952092350096,0.0919881175916275,-0.0115288081136665,0.0635728945907512,-0.0385332235150476,0.0546406648810636,-0.154202136150963,0.135195182233837,0.10156949190231,-0.116196883578058,0.0723320190735069,0.123077816348602,0.0603617926311639,-0.104720007032471,-0.149770642341506,-0.0734398925258712,0.0960214693791414,0.0742794528764911,0.117867349017951,0.0297048569415191,-0.0031332046074679,0.0238452450098733,-0.0714578376775006,0.0161247518887093,0.0248146342806921,0.0534289282925401,-0.116707543997507,-0.135385597983462,-0.0148957047774926,-0.130218406959544,-0.0262600629255737,0.0598078559049817,0.0010559418842847,-0.0269957601400344,-0.0083350166767724,-0.129482709745083,-0.0452237405359667,-0.0047950147860144,0.0209370771974169,0.0182020146118924,0.0711981798371027,0.15586394632951,-0.0301895515769286,0.0106805925017001,0.0230662714886796,-0.0386024656058203,-0.0307175225190709,-0.0768673760191234
healthy,0.070624993974314,0.0358629804852247,-0.0806254441892104,-0.0385950096978569,-0.043151789765195,-0.106967098985635,0.07125193351378,0.136214083355194,0.0912936104989851,0.0408479143843932,0.0300625154778077,0.0566335383984269,-0.100549888577605,-0.0207195872189367,-0.0435799435970255,0.0175084334802085,0.0618121609358044,0.165991162945115,0.0411231561334271,-0.0460877017548894,-0.118996182832299,0.065930593032459,0.0081706022907639,-0.0644116663433463,0.0382535060462779,0.010448992324433,0.0057494943131514,-0.0685555837871336,-0.0604716316766211,0.0683109244546591,0.0038482874170472,0.131749050537534,0.0808904917993911,-0.0841016455381193,-0.0871445959857712,-0.0141953383529492,0.0311023176408245,-0.0534580641456846,0.0191343986272788,-0.0166521258165476,0.0472345423758637,-0.11225275998097,0.0775315230472929,0.0222843875328883,-0.104026089926514,-0.181944990250225,0.0294508671466214,-0.0850547975208847
healthy,-0.0461915897284782,0.0690580808463779,-0.0405981859824376,-0.110409753862451,0.0239542031692627,0.144645818558075,-0.0254391776151142,-0.0831103390284171,0.0473613772905236,0.0746933684870451,-0.113920385757516,-0.0183531841696535,0.0088815010090485,-0.0491670385255362,-0.157229178940685,0.108468287272134,0.0397884306863237,0.0940056515366831,0.0253803709347799,-0.0691828863909722,0.0411985218054186,-0.0047548797142236,-0.100926647821494,0.0887693185690751,-0.054080146286127,0.126736434443607,0.0375609690175464,-0.0109350810546791,-0.0234807882390895,0.137775167560745,-0.0656612546851979,-0.119020490300176,0.131894499527316,0.111701385481592,-0.0205286082723796,-0.0679623304718037,-0.0635924441324304,-0.10102818453574,0.0074422180846079,0.0006138740515471,-0.0139689134624287,-0.0104286666923759,-0.010160017469266,-0.0102738232031504,0.0358284988307197,0.11043936873744,0.0206432601455493,-0.129723306121017
