group,RXRG,LHX2,FOXK1,ARID3A,MYBL2,ESR2,STAT5A,ZNF384,KLF3,RXRA,STAT4,ELF1,PRDM1,NFIC,CDX2,STAT5B,USF2,SP1,BCL6,JUNB,MAFK,HIF1A,ZEB1,MEF2C,EGR1,JUND,ESR1,SETDB1,MAF,ZNF143,ELK4,MECOM
healthy,0.0633483356813251,0.127971438546953,-0.12625602530526,0.0558193858130229,0.0711131404889615,-0.0085759156965655,0.0686602491198874,-0.0237062976828191,-0.105958694379742,-0.0790321138910893,-0.158413983399532,-0.0956213449655163,-0.206420242905153,0.248076827239142,0.0479878513152335,0.183739051324513,-0.084697234482703,0.071557238082049,-0.12644125772103,-0.189059018346369,-0.169438188417575,-0.177039620535527,0.139779142168345,-0.0820314984122788,0.169073476145532,-0.0318197075959102,-0.403058833643389,-0.0582584710393066,-0.083277502799102,0.117095649563906,0.130224140845568,0.202841000386772
healthy,-0.0447208314267532,0.0873239699519868,0.043412630024612,0.118269001320609,0.0572246159610262,0.0237912470363673,-0.033714218992324,-0.0576997975972507,-0.193042576944485,0.0105210068826498,-0.0962977699401292,0.0215471269304746,-0.125817107486999,0.0699027777112248,0.0306080410700402,0.074832396290221,0.0247362494379596,0.0406437402270693,0.0154729624235493,-0.123223488383858,-0.0929866876206518,-0.0132937684202558,-0.0809260684105419,-0.0133116379897785,0.0386728756217945,-0.0261262041206671,0.0915563774934389,-0.122382874050894,0.168206109004119,-0.0553682655137761,0.184188056332906,0.001607367778567
healthy,-0.0782440859489495,-0.063132721569132,0.10221879733835,-0.145821326453322,-0.0417836161634395,0.152881175027912,-0.0460996807941932,-0.0384900477964001,-0.0694012916280838,0.216085831007556,0.0986426295014402,0.0209842951809502,-0.201991824719274,-0.15415544172842,0.184609388236131,-0.0880734093282731,-0.109597212588068,-0.0629220565097738,-0.0369999778643542,0.020532136029157,0.0926206917071029,0.0095981056312475,0.0269497130813134,-0.0584980902632512,-0.147373054451521,-0.109427652906145,0.11160623791024,-0.0146592052280242,0.161960325269033,0.115259478329842,-0.11789022248573,0.131254608324528
healthy,-0.1663310737897,-0.141547285873125,-0.126603877393851,0.0733399822675492,0.275675577942167,-0.0970465006575089,-0.0436771846601009,-0.0813519684716045,-0.0961998392864389,0.106715571179262,-0.144897692932963,-0.0756032365941059,0.218201436776069,0.118558947167575,0.0462105799688668,0.15928764183893,0.229860326239947,-0.0311288065962659,-0.180833032371217,-0.0562618011483786,0.0321698376984376,-0.0439703864578645,-0.10482787870602,-0.0051458562708611,-0.0696107189521747,-0.0847353195536624,-0.189790512013005,0.0752112027296805,-0.176168158824777,0.177255311558058,-0.0788218675650607,-0.108537375608062
healthy,-0.0902371274830874,-0.0951554239760611,0.103585050332337,-0.169008062195012,-0.250112782319781,0.003300167816719,-0.0844926770406774,-0.0070226597266041,-0.0956208232538959,-0.0966763993825464,0.056358494741063,-0.0046036603614797,-0.0551549647172457,-0.038844218296428,0.0234656750568669,0.156679897521944,0.0502954283946626,0.0856739671593668,0.0033940436267853,-0.0334422623929881,0.0344411852896285,-0.0088603782029639,-0.0149424069947893,0.0299065856861775,-0.0944409377607936,0.0483022646866718,-0.0580836090661962,0.0579408054648485,0.105752387613119,0.0111066086208841,0.0298045162268536,0.0033931072097273
healthy,-0.0252608336989193,0.0786408634852846,0.0467052824505198,0.104547857598565,0.0401270104543184,-0.203080589950944,-0.131771852278615,-0.0976240692696843,-0.0628929469977889,-0.0011532168506301,0.081737048804097,-0.123057661134943,0.0509457101697628,-0.0613807521391805,-0.0251082680455285,-0.0445783377532487,-0.0910839386868306,-0.0540015104626777,-0.124839089499535,-0.0763860328726712,-0.0951403901769848,-0.0073455874882548,0.0752552521475398,-0.0332480943764353,0.0931435750076058,0.0978192635615224,0.04769247197246,0.0405084245877953,0.103603296715072,0.0618115257487544,-0.0116196693957459,0.0648583515914698
healthy,0.162717236748268,0.0519166368991158,0.0078268124666507,-0.0312523890315565,-0.116679852671648,-0.0416622324816522,-0.183317480308273,-0.0818569376258074,0.100541623695435,-0.0912838577813178,-0.0705647490787119,0.165012248347718,-0.0958373070901871,0.157857481110388,-0.170297175457209,-0.0039819822771336,-0.138304165152523,0.0643883333997135,0.0023178702807195,0.120849276135191,-0.0150181535940116,0.0041831386723045,-0.137897280625927,0.0484649760274328,-0.195016553381964,-0.153788635844431,-0.0673782489097542,-0.188264098934976,-0.0700664298270385,-0.0469654465361586,0.0479529415669977,0.206029866017572
healthy,-0.151269547782954,-0.060627069187803,-0.215072478333074,-0.158929708826352,-0.141319619681718,0.156437051016554,-0.0007163285732475,-0.0529296424960856,0.0258623599335485,0.148503608552148,0.0325287703551004,0.0204795440652147,-0.142139463944741,-0.167633308022688,0.0482921395941365,-0.103813814962204,0.0744898903625581,0.0943897465650292,0.0227734517506431,0.0857979443136502,0.010504772198433,-0.152217751501299,-0.130545706689868,0.0143348527201321,0.0548508936983217,-0.112852804993414,-0.0518820637155561,0.153277752164601,-0.0734009053061183,-0.0214650134318789,0.0643039464886341,0.0912304477130764
healthy,0.0764528947374536,0.14379166045884,0.0135572669113994,-0.191982617631294,-0.198435746479277,0.195766608696,-0.0589895725334541,-0.177888268117162,-0.10830352060253,0.109402098653574,0.0523248656904552,0.0241849923533488,-0.0963086758081707,0.20684190297356,0.0648405178571613,0.174494882581716,0.192234883702274,-0.0400858924403083,0.178449763565473,0.0944858500049573,0.162980157083738,0.148316174506102,0.165405166411227,-0.173632295371266,0.056548287975579,-0.0880815468481317,-0.0897090698867151,0.0711634448620577,-0.118630154282342,0.055864728299374,-0.0531142143641681,-0.0583548385484066
healthy,-0.0192800293982476,0.078167545287593,0.0425541061323829,0.0990873779403725,-0.132430044115853,0.0477409824366738,0.147619989534407,-0.0047767011059761,0.0100973106806148,-0.0265500930882903,0.0008095799319035,0.124325269409546,0.0259702830705412,-0.014191882353945,0.043935418233491,0.0073553298691233,-0.0946149424629055,-0.0117191631606033,-0.0371437426850277,-0.0900778841970826,-0.139420973261747,-0.0440538933454769,-0.04910075360833,0.0751805364035854,0.0618673444635357,-0.0115863274289828,0.0241285336023971,-0.0820853018316716,0.0512584367084364,-0.0883501221472886,0.0048637623625112,0.0593353877142011
