group,MAFF,SIX5,ETS2,MEF2A,XBP1,FOXP3,SMAD3,HNF1B,STAT5A,KLF3,PPARG,E2F4,RXRA,STAT4,ELF1,NFIC,CDX2,JUN,STAT5B,SP2,GATA3,PRDM14,ASCL1,CTCF,JUNB,HSF2,KLF4,FOSL2,NFYA,PBX1,STAT2,FOXA1,MAFK,HIF1A,HOXA1,MEF2C,FOXP2,THAP1,NRF1,NR2C2,ESR1,MAF,CEBPB,ELK4,ETV7
healthy,0.120631411256719,0.0023307874088447,0.0519810538486048,0.0758969873519768,-0.0331440537898504,0.092613163495741,0.0468616687216849,0.0932192966400797,-0.0129137180073514,-0.0658001190312926,0.106429018227452,-0.0338753945222675,0.0155392248158269,0.0495879836908185,-0.0412709893914339,0.136197603860747,0.133891215879323,0.139063252402255,-0.0244238268478337,0.0474035928464962,-0.101488776265014,0.0863559945427955,0.186468771519337,-0.134889024042779,-0.143141809322636,0.0192190437249424,-0.106091278784738,-0.0445013451638575,-0.0871213660555622,-0.115618613102214,0.120928056926935,-0.0804115235149485,-0.0794220625240312,0.0473425942779452,0.0066963586465129,-0.0948951520497449,0.0469541297098044,0.0887201706417945,-0.107370322453724,0.0872664784396941,-0.123109237320281,0.0096101639526664,-0.0476931755245648,0.192377285496249,0.010600267033779
healthy,0.0149414035853296,-0.0736608170691102,0.160948089522527,0.0306757999407251,0.109553554181552,-0.0196118496586988,-0.20736221152543,-0.0385790655494871,-0.106791165175597,-0.196006123230339,-0.0191528691073776,-0.190453374557602,-0.0966693845213714,0.0566454953048065,0.130065208549025,0.153566779344722,0.154621322329172,-0.197311257164406,0.130410997888117,-0.152434049366853,-0.0867069221340696,0.131147231480953,0.0929425802158468,0.144084725324929,-0.129404708382868,-0.0670746260858786,-0.108551190383086,0.125831660926325,0.0179980570288574,0.156551952210585,-0.069452459398265,0.0250617120995112,-0.16752495695215,-0.153760774688224,0.149063666522957,0.164255333915671,0.118179149838295,0.123488177548285,-0.131277761231471,-0.0331768023034126,-0.0863470656790067,0.204271698860903,-0.0784066694269268,0.0602340820173638,-0.178597576503321
healthy,-0.0476415200419909,-0.0067042308471845,-0.0923961848278781,0.0604782162293257,-0.0058241604098868,-0.0869251737017476,0.124863496756718,0.0325906339009454,0.0091650647451059,-0.0096191138242212,-0.0855966597295212,-0.0915777753766331,0.0788027401753509,0.0881696045111748,0.0481796522839053,-0.0553659599311382,0.11104022479254,-0.161983410360444,0.0787186570125518,-0.153799315847994,-0.132868213855196,-0.0034137764096449,-0.0275568552213704,-0.0505788251957741,0.0674851464625871,-0.0166989161319086,-0.0601082503130095,-0.0895093295717744,-0.0959052554886954,-0.0068163417309166,0.0412568052134431,0.0440315495858146,0.0390818540690388,-0.0169904044296122,0.0744248101656092,0.0153760077038688,0.126634848719687,0.0772331878031004,-0.0826145102222451,0.177970422380653,0.0595701180710951,-0.0073768961495776,0.0752656417936006,-0.0503938422376159,-0.0595252737176022
healthy,0.143090639590222,-0.161537123654225,-0.199830048162087,0.194518448956158,-0.229778134640996,-0.208394487191803,-0.0650911091320924,0.119030604944243,-0.138794695012817,-0.0249590262428487,0.210480696699041,0.130189080795459,0.2245626108729,-0.230889864707354,0.169881961683178,0.147125807979223,0.156170624198105,0.0131966476395375,0.207269032062898,-0.129145976041839,-0.170129012809036,-0.153823638502462,-0.104934965707836,-0.0607128141794013,-0.0512425210215428,0.0347587209018501,-0.226621370255043,0.123504975334767,0.0544679107202338,-0.232934899026949,-0.122036393642172,-0.0030263762917504,0.224535160747805,-0.0646656321931161,-0.191210708882181,-0.103191882764288,0.207392557625826,0.012455494261966,-0.191183258757086,0.165517391793035,-0.0955881981129061,-0.218400057789018,-0.205100472180374,0.152698183373557,0.0833317172578806
healthy,-0.0398596095186163,-0.0078324291785677,0.107071271996621,-0.122233307739824,-0.0232645917106449,0.0633200899399,-0.0797011274047213,0.0122661268426124,-0.162965058715361,-0.120081651169782,-0.114836949289716,0.0859489791150642,-0.168378199932599,0.0639551686259838,-0.0924856730961899,0.119892624802509,0.0014061565407002,0.118202616786202,0.0921250881447592,-0.0373267809670444,0.0825203028294881,0.0921618952591786,0.0695030613129613,0.0169967768196,-0.101149693520877,0.0110234188439101,-0.0801902253319214,0.0827879342207749,0.009370841791419,-0.0117895059033511,-0.0725961066229843,0.0480270458233402,-0.0545830791357709,0.0015733481790798,0.0927314697585838,0.0019420431726707,-0.0351589043126818,0.0509703672780978,-0.0103502853446131,0.0858610163500959,-0.0781502378039312,-0.0109298414343693,-0.0513128605970173,0.0889347223288137,0.0542848791240341
healthy,-0.0059472440703173,0.0592212443212082,0.219372516006997,0.074829365460089,0.189381704727743,0.202786765705873,-0.134108317058235,0.0536643730066479,-0.132044433271276,-0.130910655006729,-0.0605926407849115,-0.0594554679746624,-0.0139753446561054,0.0111816335431652,-0.0031874784143995,0.018171003144069,-2.37618199156516e-05,-0.0203231451192866,0.0493363272362971,0.131728740520968,-0.126989954720646,-0.0172035576189317,0.15898354796422,0.014430213780205,-0.122488787119482,0.139722895649733,0.0026613238305529,-0.027825091121228,-0.0026104056450194,0.151518941965003,-0.0498794545486549,0.0084286569786518,-0.0952611360418471,-0.0043518075902664,0.0652194065770591,-0.150347823697732,-0.15573496772718,-0.0541294257678543,-0.0942970850624121,0.0093451843182555,0.189351153816423,0.112756624591171,0.0536643730066479,0.0228894216701769,-0.0809022077213891
healthy,0.174093596817311,-0.0539707860156609,0.158152540532144,0.112782311636242,-0.0130728468220335,0.170887471973851,-0.0570059175341368,0.154193230804823,-0.152090420034477,-0.070750523847181,-0.0868422171091204,-0.15039473622838,-0.0656227597324656,-0.0382923266224342,0.207710070255346,0.130319305621265,-0.200074404040857,-0.184851926847589,0.194508978439574,0.0873450189099679,0.182067178412127,-0.191188858046124,0.146056798424308,-0.16301974338974,0.117743153695615,-0.125268895629757,-0.0617102696060333,0.109224021968706,0.0050809445138267,0.159770870215033,0.105777692216339,0.0796869607124453,-0.0444989771924093,-0.0975130148420852,0.0699118423008282,-0.138075074290207,-0.207445437728584,0.033449551382693,0.181916541435354,0.0841979274763236,-0.103218899246034,-0.0663372675547225,0.0023246949658614,-0.066441084930606,0.0356419300851736
healthy,-0.117772583221347,0.0878776866241085,-0.0787198150466325,0.226203011256057,-0.15662571081947,-0.0145532861345803,-0.162824806672083,-0.102359306910682,0.0965287782763916,0.147176056860823,0.1815142360345,-0.127718779126901,0.204867064506521,-0.173098617882812,0.088886127485351,-0.191588406668638,0.198345472337877,0.124857264195761,-0.0457944768765233,-0.147559981046575,-0.17979425568233,-0.225732064254868,0.188967484227236,-0.185384191826882,0.143459670742741,0.215709083512163,-0.173359686329123,-0.102313236008391,0.177756898003272,-0.108937207959903,0.223751015456386,-0.0527204691874931,0.0741434387524662,-0.178468437494199,0.0062144528200423,0.0819396592178077,-0.0031481783231681,0.100966941863687,0.0492958654505834,0.193461956695109,-0.107708650565496,-0.0886506539847563,-0.199881169080886,0.211808413784921,-0.155929528295973
healthy,0.0474658475796542,0.108880514942731,-0.0964550922944662,0.17707601767433,0.0317416401575139,0.210061574590326,0.207417965125706,-0.148488840456834,-0.144663166448242,-0.141751530720745,-0.0593094012469714,0.0223698842478438,0.163573908329036,-0.125669954948102,0.143126024376527,0.174567566752528,0.126109792917952,-0.0688231881677389,0.154969578043844,-0.0300968294160954,-0.0764012298566142,0.0203768684469606,-0.116428775935731,-0.0298356756214969,0.0461280070880269,-0.155049756840431,0.1927360820592,-0.11737717655822,-0.172693673735146,0.150614723977776,-0.0700739773945001,0.176281102176736,0.0787287057804042,0.167653863663947,0.20701478032001,-0.138175556392954,-0.125285096724483,-0.11291007217693,-0.0242850120748993,0.126524431837446,-0.0881325332087093,-0.0818350614424704,-0.220885712129605,0.0172155330386632,-0.0402428834185224
healthy,-0.133848621930344,0.0391329546010076,0.0617181813474525,-0.0195371779428241,0.150741532842571,0.0095836367760586,-0.178963223522657,0.101232943203224,0.0275130124662068,-0.085717102101945,-0.0315325180978966,-0.180197458964916,0.0684469619595911,0.0398224051114091,0.0337565224667747,0.0297251139710274,0.123565462989681,0.117631427454606,-0.0915037252436944,0.0351400015122151,-0.112132304260089,0.145921788504253,-0.0062709781483926,-0.0471930247777196,-0.0759613315995179,0.0947413042673061,-0.157403474295003,0.0639018990995209,-0.0383839897703192,-0.0668858555582173,0.0935839796389562,0.0263694219117693,-0.108925855804012,-0.0116620599614655,0.0234980848591544,0.0095534218134514,0.0189740809124165,0.0568929433795697,0.055944376674688,-0.1066340966705,-0.022978021260339,-0.10453095215205,-0.0540234375368098,0.0753149145207086,0.107510330586109
