group,MAFF,KLF5,ETS2,FOXO3,STAT1,E2F6,FOXM1,KLF1,STAT4,ZFX,MXI1,MNT,ZBTB7A,MAX,MEIS1,JUN,ETV6,GATA3,SP1,FOXP1,CTCF,NFYA,FOXA1,E2F8,YY1,TCF4,USF1,THAP1,GLIS1,HES1,ZNF143
healthy,-0.0405522993206495,-0.215599029824882,0.289317270145172,0.317542369424668,0.370313269885665,-0.227250957001623,0.424562911770423,-0.152927665662555,-0.267210453299826,0.192620972173819,-0.335661238664464,0.156237890804427,0.114050892240061,-0.396007116589975,-0.225911842736041,-0.188668135491086,0.416138739893588,-0.172217443351646,-0.552622245681413,0.331965609904693,0.422734694184668,-0.123781517058927,0.215825209490471,0.0949048243745928,0.354213686974396,-0.119342843188376,0.243795550446271,-0.169940132567068,0.339005758196064,-0.223253210999008,-0.235036600003041
healthy,-0.21056879583229,-0.340953442838582,0.118792316149013,0.427552886504426,-0.460631206890599,0.0597603058544836,0.236870214619111,-0.406425767251452,0.113818366306243,0.239399409572958,0.215168140618525,-0.360784641650735,0.0920361524292247,-0.49436823796841,-0.260744079270974,-0.514943271658021,0.316865057419931,0.0499972165425172,0.33208997250533,0.28779754238601,0.500809040744535,0.0820068423570173,0.237742371030415,0.0216422622879337,0.186223767345948,-0.241590160146219,0.482575655151611,0.281994535748407,-0.0683228607248933,-0.199714045032845,-0.428110054108734
healthy,0.128282338415439,-0.192623264609256,0.193681177607624,-0.071215762627322,0.295656319982067,0.068380811480637,0.22762708079696,-0.224101769506325,-0.286454714174507,0.0680995536442128,0.187285757940751,-0.0637560377385252,0.101415822813372,-0.29218534259165,-0.318975151511056,-0.165178252775452,0.457974052716614,-0.326872743713377,0.282673713941668,-0.156075726432996,0.0666229500029857,0.208249055089687,-0.0210016504902671,0.0086326979111568,0.105944713202157,-0.178362213857837,0.0208642176838326,-0.213973291283276,-0.087503148245706,0.378729657304092,-0.248344277339026
healthy,0.0701508487375392,-0.290356839494334,-0.0788771824409227,0.111149826747334,0.187527432246101,-0.123018297934874,0.472600813575392,0.116651854099298,0.464097979190966,0.0665288450685642,-0.533734450819435,-0.511502842092623,-0.0415725167032944,-0.604353662100376,-0.172707455346457,-0.214774628630678,0.093513101077897,0.293830939202235,0.513110065136297,0.0760933012180354,0.184845440418621,-0.371579121406957,0.133739691735415,0.313479158742282,0.069845180551319,-0.312023126414373,-0.101582083843173,0.0628739738526837,-0.116776750777539,-0.250445777287107,-0.0977135735724071
healthy,-0.195029017280087,-0.36314862261225,0.224875032019802,-0.216715658047871,0.305451714235581,0.0305877029191599,0.202870410032537,-0.127341629426135,0.245813954622941,-0.0432619278088978,0.174679023231359,-0.0114903377957175,0.159360850831477,-0.221594720071684,0.006694489567648,0.104592907265345,0.225292306995555,0.14195268556171,-0.214250198099611,0.0282030447725624,0.196743543071598,0.167601428604084,0.16157787538955,-0.311295573891192,0.150071055634289,0.0072649261674494,-0.279468508014183,0.372885038713159,0.0302548477361891,0.152072206722246,-0.164016401403923
healthy,-0.595313527639309,-0.412461610783463,-0.323059692127135,-0.203651881379686,-0.0998440440251166,0.261825757845675,-0.307511226975985,-0.222354055694908,0.295765006577955,0.44383949513156,-0.329481833357312,-0.306410823629947,-0.389968898133696,0.0859087233535843,0.0412744906112975,-0.652110729280892,0.208306353405057,-0.0535732539660621,0.2523552652186,0.659815893986876,-0.0044929234490373,-0.530647271431695,0.162679416367621,0.449210399973713,0.666778871755212,0.376675089200067,-0.18815726575398,-0.442216985517082,-0.596769806110024,-0.369012067600953,-0.591202233435813
healthy,-0.363910612843257,-0.460393511583539,-0.07283221150111,0.337588515872956,0.129911816707253,-0.332608659689386,0.389241820062745,-0.328949989840232,0.191466759139592,0.416816140344512,0.212743666536159,-0.313716421033786,-0.329813842443505,-0.230082422358984,-0.293648181355243,0.333414438168069,0.291553883237225,-0.405288426613448,-0.2781097233947,0.351206898089251,0.44208927343941,-0.256988890207968,-0.220002932109877,0.0186345347277334,-0.277489056188147,0.341072963348341,-0.282167652850408,0.0949403048058674,-0.262527709840715,0.309284639401031,0.333214808364791
healthy,-0.109953756330986,-0.399774826389271,0.142109081216153,0.392698463622273,0.321791268528298,-0.303025494975881,-0.0214066585359367,-0.581346058754005,-0.459124843851507,0.362919557413263,-0.301975185926641,0.359545722949339,-0.234241586521016,-0.571303895254443,-0.472548397995203,0.180868507605171,0.599575343511487,0.459181515203085,-0.320487827442012,0.180770277262436,0.43579135936193,-0.291574103867087,-0.0261708301585658,0.301468921852548,-0.384284656958042,-0.0876932494312791,0.222933762836219,0.1670255854598,-0.104188390830485,-0.345396775505449,-0.219571262642611
healthy,0.162162751294766,-0.441869848220599,-0.335903460906131,-0.270303301154087,-0.471383872153295,-0.107703236137746,0.371819013358907,0.0166427335459064,-0.355421299557713,0.257751466890151,0.0470903137211138,-0.301392895090756,-0.153633582966171,-0.0880551338244182,-0.326530680291944,-0.197026889906308,0.25067690945105,-0.253027858393987,-0.462684120458128,-0.330509925006703,-0.107591581570535,-0.280234354604328,0.368184036893047,-0.209932296966412,-0.32504505424489,0.12579127602588,0.327005212202589,-0.255233036096398,0.293480928397576,-0.0524838496205419,0.0679821238525385
healthy,-0.416485889958545,-0.302189756785492,0.0551343953236603,-0.0200136760921484,0.0827402673365435,0.0570845444658845,0.281650269827212,0.000693332925616,-0.25221808674957,0.305048853370085,-0.236994820171808,-0.131217464262858,0.351197573823665,-0.44580305190922,0.0713956574374598,-0.461426688193739,0.429979831927038,-0.14704068424504,0.0113794769306032,0.474214071810868,0.219503593463375,-0.145838372813335,0.495569928231276,0.185414858210743,-0.32989061140148,-0.479289829905046,0.34679390781981,0.17029178425229,0.333859842208013,0.13217370262154,0.0835265790128781
