group,VDR,LHX2,DUX4,ETV5,SIX5,ZNF76,ARNT,ARID3A,MITF,PGR,KMT2A,E2F6,REST,BCL11A,RUNX3,SRF,XBP1,TFDP1,ZNF263,IRF1,FOS,SMAD3,GMEB1,PPARG,RXRA,ZBTB33,STAT4,ELF1,BHLHE40,MXI1,BATF,SPDEF,MAX,BARX2,STAT5B,PAX5,POU2F1,GATA3,SP1,FOXP1,JUNB,FOSL2,MAFK,ZEB1,FOXP2,FOSL1,TCF4,MYC,NR2C2,ETV1,MAF,SPIB
healthy,-0.0297125532973538,0.0062082728898996,0.188392107779891,-0.289323433224184,0.12925301285522,-0.146504228985624,0.0300447560853899,-0.0687599116231326,-0.189048581547822,-0.229839537933841,-0.0204440021957563,-0.0354803775469359,0.164212690526527,0.0752495304135741,-0.130255686719672,-0.230845944413889,0.160406822349545,-0.0284042715309869,-0.229569856457037,-0.209586832287375,0.146595678067724,-0.0298553258438974,0.227427335104983,0.064611109388277,-0.138873362976733,-0.193349954445161,-0.0320104447735868,-0.230259923765331,-0.281980911770077,-0.166999088068875,-0.0556649629587764,-0.113220495716882,-0.200908034449932,-0.0280963307443242,0.167663027067997,-0.121796180048488,0.156991945656236,-0.0844396965876574,-0.281710297139374,0.109160809679379,0.0623468114524073,-0.10710553821688,-0.026903293484481,0.152425557051588,0.219221179717372,-0.193772673161398,-0.164264947144869,0.137764776144747,-0.137179222073138,-0.158621232363851,0.177285243497307,-0.120823367108804
healthy,0.056539307189097,0.17407783457442,0.189416750671544,-0.169593727249584,-0.106288732310001,0.0962095483507243,-0.129416530733207,0.10223984137462,0.023824369709754,-0.0161319833252254,0.138409783688414,-0.0360031140533243,-0.0708223945146471,-0.140057810585264,0.167393732313878,-0.0233162890379016,0.0440347835443058,-0.179424778787723,-0.115399862231712,0.153343585628579,-0.166130563866138,-0.172612390377477,-0.0720503968029281,-0.0260550295365077,-0.16401637435951,0.248312471873617,0.050518016702023,0.0873156046298273,-0.152837755590932,0.10624400095517,-0.199516471667944,-0.0056451532455089,-0.223684344423286,0.0702729584392719,0.0907126556334912,-0.0285695506024082,-0.221946854816774,0.0111156010108294,0.111633144559823,0.0805822697460433,-0.0356137543358029,0.104109555740694,-0.0585648779738904,0.0780531195578082,0.0885512028085513,0.125749966283455,-0.0306218476683898,-0.110141255410968,-0.0417084717638257,-0.16504716482555,0.125042423155156,0.166680281270789
healthy,-0.109905986809248,-0.0389665506743523,0.22016488472467,-0.0830761351520899,-0.0112845478096037,-0.017727327394263,0.0668938697958314,-0.0266749150739602,-0.081079174746424,0.0484650239831987,0.0146501147001872,-0.0325495938535594,-0.277052433522283,0.168398850760554,-0.142890263854558,0.0937753669807226,-0.0435156609088111,-0.260155738365722,0.135599636856286,0.164865435904839,-0.17587023710589,0.0812513265055331,-0.150925447210977,-0.146393552152429,0.113305984051654,-0.0804120866798761,0.334830867673286,-0.0497174280307177,-0.0676814640937557,-0.18905706185365,-0.139369760380777,0.0532207163285885,0.0098556882089978,0.123023950853364,-0.0037486045546013,0.0795125937385309,0.0610450137800986,0.001471897540383,-0.053625272962495,-0.185971241571619,0.0922819504704508,0.0314908605350382,-0.0211230208426906,0.169677077571939,-0.0218632734068599,-0.0440536351560272,0.0779546203185932,0.0422546492733367,0.21440640838247,-0.148678866754603,0.216368938436314,-0.126363694980081
healthy,-0.415133333478473,0.367472904862291,0.179116157699966,-0.362699554845081,0.355811079520288,-0.447697573624838,0.485688857977778,0.354481967165475,0.45878272614722,0.279212339856456,0.364155061242551,-0.137524618038224,-0.443344878780846,0.398153083810303,0.381368349926869,-0.324068400651192,0.457070481850604,-0.414588259169516,0.472561651703723,0.281049003288812,-0.384948856166505,-0.151824919020687,0.123629172973647,-0.542366711574754,-0.448236723213046,-0.367352435540383,0.451969297285253,-0.391460124270244,-0.0316873814754339,-0.419458379625634,-0.305992077644358,-0.479215113105452,-0.462019598583383,0.0299237895989887,-0.256692476287471,0.360217096851026,-0.384360333905384,0.443250083248853,0.416152385447393,0.191488949531913,0.253795287840948,-0.40959174467074,-0.450547364305365,-0.142835142736725,-0.458650407383813,0.379500087983848,-0.364062240617474,0.364749508224421,-0.0124419135740251,-0.370794698295864,0.384617071804531,0.426757635589062
healthy,0.0142070942503108,0.0128671339746101,0.0757015520572925,-0.0889129813805202,0.0846870920002289,-0.124288553010997,0.131609740288957,-0.190571611139667,-0.162669729982108,0.118452591763935,0.0206099021186328,0.118936466307938,-0.129994757302349,-0.0060600633996531,-0.146267106684382,0.0528131488139874,0.080205565908389,0.06439951443094,-0.139740486900153,0.174601941827627,0.072419373125802,-0.185777065778175,-0.0229982572396733,-0.0314849307991023,-0.150751476056128,-0.0161772287451778,0.0249461624552752,-0.2651467073942,-0.141830039151072,0.270510167216883,-0.0212850518563122,-0.0801125131114653,-0.0203214384481694,0.0334266324949093,0.206853007321401,-0.0615779468442216,-0.130057309460281,0.0518523786857507,-0.0761319212430644,-0.0080198586948619,-0.111163972964898,-0.0377489349120132,-0.0244532411115713,0.152545327196823,0.0999004488572725,0.0578953824059678,0.0073219627179345,-0.19107332080308,0.0055697268558637,-0.103670379532638,0.0497625679548402,-0.0765834857881356
healthy,0.179467418953049,0.284086985214594,0.381122214716601,0.0121094045044142,-0.1247738947781,0.0168106266722163,0.366097373707988,-0.26055340074999,0.241987694231011,-0.364922472189943,-0.125006612547837,0.124767430395608,-0.346812504636698,0.203910865253498,-0.200816042135127,-0.0464223467755635,-0.0378586560683847,0.162731132679499,0.396108269430258,-0.404190363641733,-0.0959508293388602,-0.338195482773955,-0.350437407119469,-0.100138133098494,0.195020723230439,-0.224281750583558,0.219470633913381,0.0870283654033376,-0.359275834082587,-0.0945238169036009,-0.392118129336651,-0.131656846037182,-0.0430657161662391,-0.365174583107158,0.359298459421311,-0.339921472899501,0.255516030692568,-0.291083063167298,0.185461517619387,0.372456709985163,-0.0671196834215041,0.290582073524115,0.134964993777812,0.225765326365628,-0.267436352009072,0.156607746363307,0.137114400956628,-0.0208848037382283,0.357504593279592,-0.251100857450067,-0.113255981271767,0.31760319234352
healthy,-0.0273607916033476,0.0834108937429621,0.220221550174488,0.0248578172776293,-0.0338627195573992,0.0619536383726201,0.0146762268001309,-0.0753638647778515,-0.129618791754328,0.0918843884495644,0.0726309115444178,0.0857732013581361,0.0442720561376838,-0.026958886716078,-0.0335880845510983,-0.080173326595512,-0.0203631809549968,-0.212237039747397,-0.066823385923371,0.0560188428706046,-0.0971381784481507,-0.0407018010557715,0.0322617984231084,-0.0484072108667028,-0.113462215286087,0.0292631414030908,0.0110144267161183,0.0391879593137224,0.0611341989635758,-0.121607487668086,0.0702909319785365,0.131503279114637,0.0536342072061379,-0.0780968180112853,0.111153494989216,0.057923425475277,-0.0994535971598099,0.128607331121366,0.0714966466403456,0.0208789588936595,0.10469622313375,0.0240607059178778,0.0219127475759143,-0.0748436212293302,-0.195671859977099,-0.0295087499453111,-0.0799991678110284,-0.228273044749457,0.0635500938970524,-0.0534466515920787,0.105122688875242,0.0747096529335737
healthy,0.0684144103095039,0.094509677043389,0.148845678362471,-0.0784032834477506,-0.163503111922934,-0.0494772299269975,0.142087594491846,-0.0306966938726182,-0.0001706304288527,0.0816340727153717,-0.112918182818466,-0.144126767977643,-0.0327162868173995,0.0290267534459777,-0.0440170562037106,-0.0451387414819063,0.118053879004919,-0.140361709662302,0.20255789958919,-0.0813263784994078,0.0295722113742773,0.0867725661219691,0.0374128194410669,0.008181868924495,-0.110439845769884,-0.109852429539408,-0.107337728628939,-0.155226137513505,-0.282217134882103,0.0203078182536184,-0.128907093168009,-0.168336708333713,-0.103477564828665,-0.0709542862012787,-0.0004083941411884,0.173975904146288,-0.109390888215462,0.22333565082719,-0.0491975079124848,0.0946019853081781,-0.140951923112924,-0.126104278582593,0.127220369420498,0.0630968948136184,0.170096159804997,0.118137795609272,-0.0708479918357639,-0.0153427524960188,0.0621094761023887,-0.0889907616970544,0.0502912209892293,-0.087368374012881
healthy,0.209024844223815,0.0138797780105487,0.160930469927822,0.0015043414988774,-0.0467918347055017,0.218420426581787,0.122428238290176,-0.122559278490427,0.150785337624417,-0.270236342564898,0.116887858623579,-0.044226067584594,0.233172932326005,-0.246237640290994,0.0362640650173646,-0.0322673389097198,-0.0729972539516265,-0.138491146036901,-0.0542244348637185,-0.0107688836565983,-0.141022842705743,-0.032513694486191,-0.151941112190627,0.174123597289057,0.129653794931997,0.23318079473802,-0.186341785560428,0.162521297958865,-0.079164005775422,0.120722094882913,-0.0293503840521403,0.117514230780777,-0.0397392511280118,-0.02423719543836,0.0904544294290179,-0.270100060756638,-0.0845418955937086,-0.0946529574450487,-0.291417680533413,-0.0843584393133577,0.19888495352842,-0.0294683202323659,-0.0916180664072437,0.0429392528181326,0.079171868187437,-0.0774631039761686,0.0624301722034141,-0.161420560276759,-0.132935041546273,-0.0554771791781147,0.0905251911371533,-0.171387477907824
healthy,0.0569757584004823,0.127351769997549,0.115492590795508,-0.233052213279679,0.0080401519179508,0.048413238943321,0.0974305214500245,0.0099644749489942,0.176507273468236,-0.152649796561443,0.0911423651275012,0.0642745433297943,-0.0821517196974818,-0.00369875709465,-0.115380398454613,0.189291815097986,-0.0892943328882669,0.0245108851001697,0.0775276001751238,-0.15096601390928,-0.167788582272548,-0.172597594772702,-0.104950998444946,0.114613002842886,0.0213309053898214,0.154641434997024,0.0244669057025386,0.156475106616624,-0.0891857307022799,-0.110249169551406,0.0936680391057457,-0.107959548258406,-0.140452245259261,-0.0441867290770974,0.110619853045725,-0.192108291623832,-0.154456542019228,-0.079147657577658,0.0497227479462558,0.0610003220530936,-0.103722267927456,0.092705877590224,-0.060537192069876,0.0697504271042325,0.0633249473564529,0.175395222985278,-0.124218462301014,0.120270189440212,-0.171405663343026,-0.203630893803186,-0.148577663356292,-0.148786789879722
