group,TP63,SIX5,HOXA6,SPI1,RUNX3,XBP1,ZNF263,IRF1,FOS,CEBPD,HNF1B,KLF1,ZNF384,ELF1,PRDM1,ZFX,SP4,TEAD4,ZBTB7A,TCF7L2,BARX2,NFE2,STAT5B,ETV6,SP2,SP1,FOXP1,JUNB,HSF2,NFATC1,IRF3,ELK1,IRF2,TBP,TP73,ZBTB7B,AHR,MEF2C,ZKSCAN1,TCF4,HOXC6,GLIS1,POU2F2,ETV1,BACH2,ESR1,ZNF143,MYB,ETV7
healthy,-0.129273568737601,-0.0028271657692019,-0.0087635695570525,0.0464066123893229,-0.146083356598037,0.0418247281343489,-0.256934171033568,-0.343903345628878,0.296679869187223,0.0341665381538089,-0.0977831373564629,0.135137664664553,0.151033939351653,-0.303825460866738,-0.236551229373668,-0.165078846431978,0.0052799056844426,0.0143491728316317,-0.147649072358291,0.132656287972719,-0.149465359913739,-0.0750899237448747,0.120890868309243,0.042056686024757,-0.129533447485188,-0.0150901494259908,-0.106286112246514,-0.214595412759364,0.283077400305269,-0.0197328868312261,-0.245833840506479,0.216234152299932,-0.0001639455459982,0.16582912997873,0.163876817734462,-0.12603976074077,0.177243749128934,0.145920842890868,0.044137863763696,-0.173146542317806,-0.145566462780522,0.0115341776924821,0.0649933122373907,-0.0788685464163985,0.180108142707707,-0.260498733800055,0.194937697466696,0.123125968722373,-0.0671238884159536
healthy,-0.0844378567125751,-0.0920177886047898,-0.0579629857660273,-0.117655184662973,0.0980256515305317,0.154801430385526,-0.0928700055604774,0.162473264952756,-0.155048908919952,0.0994386943665173,-0.0544521781160414,-0.129099733820932,-0.117567673242054,0.123073364895784,-0.170705925400283,0.184612713462235,-0.0906081960398799,-0.113146935011115,0.0629527050634431,0.0818288244573635,0.0044922529405072,-0.0929641038625408,0.0726382432948301,0.164887827383703,-0.157423950064033,0.162046058661388,0.0143201932690169,-0.0718556590826694,-0.0853446506834595,0.17013161209669,0.0409412302447698,0.159390604577158,-0.0650410600472371,0.110754642511656,-0.173893975874192,-0.0490854382883581,0.130307015036406,0.101155988379175,0.030581634509602,-0.0617357003567563,0.0019892381056205,0.0646671761270385,-0.0907571850181469,-0.127407532688825,0.16273705385954,-0.114584443405637,-0.113588569708799,0.0481588836740404,-0.152668535538755
healthy,0.0696986741273326,0.0987906484420103,-0.0753787295319886,0.0752973533800594,0.0176911754294012,-0.0128004686984582,0.0444639294140976,0.139364797793894,-0.206776802052017,0.0986604465989236,0.104527667153017,-0.171329350271671,-0.012719092546529,-0.0820352987597946,0.0466366726706063,0.0889522716737738,0.0744347661696102,0.044423241338133,-0.12172244805565,-0.0126295787794069,0.0024494221730679,0.0406962135797771,-0.0597545083615883,-0.0904577304844635,0.0728397935917985,-0.0801555096502308,-0.0379456996445712,0.0179841295763462,-0.0997508870347745,0.039231442845052,0.114846163217635,0.114772924680899,0.122161879276067,0.0307032221228752,0.11137140153026,-0.040020791518765,-0.0680548758583634,-0.106309804880265,0.137143228846227,0.0991568411256915,0.239652767431401,-0.109393961038381,-0.01966861592128,0.085803014594115,0.125718017115372,0.134246237837549,0.18078525912584,0.0550428291648894,-0.0435525165124909
healthy,-0.220470874565049,0.217198500322357,0.108488177406205,0.0831294130398636,-0.0679338057536313,0.102832010960612,-0.104570726778857,0.152584061130829,-0.290297189182273,-0.0243975578329134,0.117455166355826,-0.124965393403674,-0.106493139845713,-0.221739667189173,-0.175080566042075,0.203510919286347,-0.220346985722962,0.19561193759609,0.161815915880773,-0.0099922759186104,0.180300985525846,-0.104002546916875,-0.217027619160859,-0.024085699713179,-0.246850653871342,0.253617547866673,-0.0782721160242757,-0.14346327913586,0.130117460422846,-0.173000087900833,0.122039053513016,0.158517909463856,-0.231996808908106,-0.0076042116866723,-0.226139857097753,-0.0666564690714318,-0.198555365602897,0.0998629507795802,0.0117438078239676,-0.0755422894693411,0.0645631748430782,-0.328472040660983,0.131061578840124,-0.0934549072233956,-0.0908105212492101,0.0244872704426999,0.110286701630974,-0.0263755072772557,0.269359974869699
healthy,0.19592124808686,0.0694365052045612,-0.0466530085326672,-0.154951969001126,0.0016405969469951,0.160294342127808,-0.0121623268105541,0.128438331297719,0.15154166612641,-0.0942707480601991,-0.0097881561094374,0.121050428511767,-0.0136796833668569,-0.0472499745521323,0.129665844712949,-0.155689129115823,0.105849150162473,-0.0006478271330841,0.0351199249867595,-0.162118821562503,0.160077204296588,-0.0723342845497307,-0.066627732808225,0.13125134212019,0.135200251146821,0.0243471498829013,-0.0027015076118446,-0.0893186361707099,0.0495768705002055,0.116428587828022,0.0129562166289033,-0.0963638785052923,0.171710053873056,-0.0011600246298507,-0.0722834234361116,-0.0273776245693719,0.0222341314382519,0.136800746061924,-0.111939116452799,0.22927929193261,0.149390501846546,0.0605263553706122,-0.0615618354786521,0.0423679597102591,-0.141360640517543,-0.164614602490414,-0.168421687257914,0.0149150215687974,0.129570317108523
healthy,0.129834440039196,0.0306293667274659,0.0302997733432617,-0.130062620074414,-0.233975808112815,0.177278140028524,0.175921736485838,-0.0533282095642345,0.195819035556871,0.0764682004690919,0.109959958971685,-0.078422942770795,-0.0509526018642399,-0.153131621634982,0.294253367416308,0.176132169184983,0.176913051972175,0.117226225426524,0.0500195990535696,-0.194726306721548,-0.012980908670195,-0.0867743320597838,0.0714583810291885,0.0197299670452065,0.0635354631396652,-0.0949583893229457,-0.0821093180064324,-0.0892259997715178,0.258923491963346,0.178966672289139,0.0057983082282687,-0.0156480797485241,0.352573649084373,-0.178545806890848,-0.0498091663544239,-0.0220244440660124,-0.0305862660541469,-0.165549686218305,-0.0075350118296522,0.0448804775937092,0.169532695499726,0.211951364046802,0.0691639040083825,0.104204751416735,0.0824414467243613,0.11431059164318,-0.0385674966193371,-0.294174772070844,-0.120435957921928
healthy,0.047214442323562,-4.44208635701504e-05,-0.0117567218915665,-0.032397616497163,-0.0167614725204701,-0.0108436263626245,-0.0122502870423459,-0.0434041193595447,-0.0619424264228208,-0.0604864092280214,0.0588823224879882,0.0147033058417198,0.0365879846272805,0.0310551192870429,-0.0554026881749931,-0.094670731571006,0.158296215157985,-0.0385128887153204,0.046686327612228,0.123499872028034,0.0443912496611036,-0.056172649810209,-0.0247720349176205,0.0405907980001018,0.0299297907432658,0.120982689759058,0.0214552771043826,-0.0646965199641701,0.0497661741530918,-0.0270029493991436,-0.0580580686861865,-0.0908011807888951,-0.037032193262982,0.101708970621121,0.0216823170737412,-0.123514678982557,0.174386439073395,0.123855238936595,-0.10056883512282,0.0199350964399819,-0.0076403885340658,0.04923312379025,0.0601014284104135,0.0401465893644003,-0.0973952112033086,0.0915267215605409,-0.0617992925290948,0.0653381546601834,0.233708034545577
healthy,0.0489795604112034,0.219442907359554,-0.0584162354329569,0.174739340317583,-0.085479654280855,-0.102275327295425,-0.116202465573268,0.195583132446598,0.1788678856396,-0.136550296088924,-0.120196967215999,0.122341666084579,-0.117207793167915,0.115411607865479,-0.0964846403502578,-0.0948493074629653,0.0484835987978442,0.114057766704688,-0.173532947204006,0.179310229781245,0.182232381989685,0.0754934001740278,-0.0748633948813823,0.0682014240208546,-0.0925437561792414,0.113467974515828,0.128132353029746,0.10495620088115,-0.0781742737597532,0.0780536344483956,-0.0259106432060362,-0.026420009187324,0.0334573023498532,-0.0561911103568048,0.0804798250434771,0.138440311966861,-0.0302000409431968,0.0851311407147107,0.056901541857022,-0.040548212984097,-0.100894677398776,-0.0946616463119645,-0.0350792308692171,-0.0130290456266255,0.0626788244342603,-0.0736301930319486,-0.0685901506907848,0.221694841171564,-0.100492546360917
healthy,-0.111197666609673,0.009628364146758,0.0855645044635399,0.0534580641456846,-0.135352678622107,0.207119416147968,0.218256512844986,0.212843425113987,-0.0796875834147247,0.154216932569778,-0.009776179160128,0.0586213954747824,-0.163712772911446,-0.00745191550162,0.0441763007199321,-0.183836003007476,-0.16157710082172,-0.191017773829488,-0.181603486598646,0.15785114307091,0.0694679592144865,-0.0113002029186673,0.166011551222821,0.0051633313290978,0.125000530616778,0.0588813460155366,-0.164237771062381,0.0338853175477222,-0.258773117716653,-0.1654508735859,-0.213470364653453,0.156118139465882,0.0977974710872664,0.0853861070336106,0.0263722372129836,-0.223261835021861,-0.104989436048132,-0.14800360493881,0.0274426217925597,0.0543449542259047,0.161500644780322,-0.031973916512765,0.0210203143151033,0.0482080826363353,0.269589099039798,-0.0916045317340049,0.102670269459051,0.0447981431899716,-0.0620313349211462
healthy,0.0688824761481184,-0.0030018474516372,-0.0676456015938501,-0.0718766351798379,0.158305527159001,0.152620421156068,0.029352945667242,-0.0332577019329703,0.179345849316418,-0.0726920882173644,0.0525095054070209,-0.121484723120397,0.0712245610655635,-0.0220825835825179,0.10723279522411,0.241895470083533,-0.0763142950511153,-0.0616918814200409,-0.121564971003289,0.0351807679648979,-0.100814406171521,0.150389337801185,-0.0240335201366475,0.0364714614585905,0.0053847770998954,0.114694887280533,-0.105062258176079,-0.104768176114225,-0.0300492281960434,-0.0543427130311599,0.0611618609719609,0.102930643753883,-0.0775204159257126,-0.167106845859847,-0.0903048166701994,0.0484726044239563,0.114798200423177,-0.0390490042360169,-0.0417178469999665,0.0867537277206877,0.202713840603935,-0.0135469958950788,0.112751158620076,-0.017102890107039,-0.0214088857872249,0.0863558519899441,0.114305661022196,-0.0451819606991585,0.0286316757737079
