group,DUX4,ARNT,STAT1,REST,FOXM1,RUNX3,E2F1,XBP1,TFDP1,FOXP3,IRF4,SMAD3,GMEB1,NFAT5,STAT4,ZFX,OTX2,BACH1,SPDEF,MAX,NFE2,STAT5B,SP2,POU2F1,PRDM14,JUNB,PBX1,FOXA1,TCF12,ZBTB7B,GTF2B,CTCFL,EGR2,RARG,EGR1,RBPJ,NRF1,POU2F2,CEBPB,MECOM
healthy,-0.257644339349673,0.0784634082952645,-0.266916412798972,-0.0414206419204248,-0.261331543203771,-0.0716772355782426,-0.0982962916608998,-0.13366489054986,0.21759365895663,0.086580223402176,-0.195828964283123,0.16873549176519,0.0203404106535363,-0.214000614089685,0.0128154520373066,-0.122083852487,-0.160647131297254,-0.118263687865326,-0.159132309789634,0.219721031237822,-0.0204811317771949,-0.0094500442821623,0.174212751089358,-0.207130629526955,-0.0707599614891003,-0.168318501964937,-0.329574045179185,-0.259728770993866,-0.199102282479402,-0.172400966622253,0.0862946422982806,0.135278527258283,-0.16995490238454,-0.23483665281846,0.190946148234998,0.134424370731959,-0.265327609230018,0.036517131589409,-0.0502415800027016,0.234892527382266
healthy,-0.336373194884311,0.0290792436394576,0.085775017136332,0.21976764825312,-0.310828717683067,-0.0948931005179236,0.0673485795341495,-0.126710398407931,0.108236205293422,-0.177202247932701,-0.145192425572776,0.197670260515774,0.085862694110648,-0.193860443789712,-0.351042937060659,-0.282906981809794,0.0600365130445581,0.134664642393614,0.0480639378149472,0.216233525709454,0.0780681359729234,-0.0553311463176792,0.173224482045311,0.183621876578459,-0.184650390803483,0.174127114886158,-0.224663285818998,-0.333979731532817,0.0611655821348627,0.206955219901113,-0.125014702115192,0.352991361963574,-0.247112239979671,0.0951911163779917,0.109982876571228,0.0944087845019038,0.184081188022856,0.125066535626324,0.0491884996434142,0.256050462150794
healthy,0.201608871408178,0.0605858389410861,0.100874596416759,-0.145897138447298,-0.100321564916888,0.0210977390100022,-0.0112133327249953,-0.0916917972584544,-0.009913295990224,-0.202698426004939,0.0467394159405859,0.190127277134738,-0.0245562494345683,0.227056574603733,0.0647211938878823,0.118947170580453,-0.139586801407726,0.233973595452865,0.0171274680930182,0.126928983421874,-0.0079859399421663,0.0489515419400697,-0.130350349939732,0.125917843739274,0.135484463266892,0.066161552047994,-0.0868135641775032,-0.0127197244970318,-0.141716385392303,-0.136437823539058,-0.136396552531605,0.144828219354264,-0.0326206042908954,-0.173197909877495,-0.031196754533765,-0.092199430650127,-0.061043947123815,-0.0604413904150004,-0.056735253945716,0.0784685664704953
healthy,-0.293234137345897,-0.546185424876686,-0.345238542439026,0.406046057804749,-0.603382792612921,-0.293952843375703,0.167373340357446,-0.594974347501203,0.567194074545639,-0.574642860160911,0.147216336561963,0.264568983555947,-0.0232208517549163,0.0068775597245306,-0.64505112486121,-0.0579929296131594,-0.572681997466874,-0.550564130977354,0.608646379547974,0.608862406793928,0.156285326521885,0.614898706570275,-0.200342421586003,0.370085830093763,-0.543219204614943,-0.0907750641865639,-0.423295002520092,0.0303414421311444,-0.303408189756272,0.184302398573974,0.347427895489359,0.137690365889448,-0.294974818423866,-0.531337706087515,0.277763263039553,0.0347409200823844,0.0830105464425907,0.214155702216667,-0.554851440935503,0.0467802846741632
healthy,0.0014836906752422,-0.183084340378561,-0.149235965366713,0.193662985142637,-0.134596352606028,0.060021216597645,-0.0780153254350275,-0.0943448907714079,-0.124709233247337,-0.202545200508057,-0.207362960356812,0.159062302233,0.0777353273962478,0.116334701158637,-0.0473166792508761,-0.163640419632194,-0.0099593608455651,0.048886561493216,0.305992518625561,0.0177320466160335,-0.0752801132768408,-0.0183269178941528,0.256472224916459,0.138621448967775,0.011069886874818,0.183887466425737,-0.242490757012053,-0.0454433827636662,0.0537446769311903,0.212575308189043,0.0907995775259331,0.149681371499576,-0.242291968368862,-0.122535013601011,-0.0227590576681471,0.120033963503726,0.05069807905372,-0.138557178955315,0.0469838701941058,-0.186394495128833
healthy,-0.384281044940424,-0.366706795833272,0.234808884461064,0.386712775933192,0.0498945384494323,0.0977244550535558,0.169492824945178,0.258597557216399,-0.0193598680003919,0.14402719760425,0.310580212496578,0.344536340199935,0.455200658483122,-0.202996674178866,-0.361631878978801,-0.287088163932389,-0.0247196615532916,0.306509706269554,0.264380260507172,-0.0381470457307479,-0.300926710354999,-0.494396167939012,-0.206820483058798,-0.186212443957046,-0.413890600337868,-0.0702500064577327,0.208189065960525,-0.312559665019676,-0.0635686199739809,0.117263472317908,-0.0634834506517704,0.245208352390279,0.0904175145825341,0.0862970815114555,0.416660071746298,-0.383320687410672,-0.252083572503889,-0.311299746425597,-0.34011928293771,-0.0962971346882356
healthy,-0.143148263047106,-0.264642280718507,0.0944971486706159,-0.0714727919252016,-0.239818132706373,-0.0903949217293555,0.0862399981969523,0.0024078288568267,0.324716394621155,0.161993374756513,0.0607915982589751,-0.006887039103954,0.075570965282528,-0.120829229906216,0.137789425086289,-0.165949672676147,-0.107334848989758,0.043734117064485,0.278015054116944,0.0233000004529298,0.0494780454990364,-0.221787791367711,0.366962846381843,-0.0002918580432517,-0.140225629030654,0.0876749669096067,-0.132004960812397,0.0641722872599743,-0.225196855456249,0.0821175033360216,0.0553314206998073,0.0600619531508457,-0.0493604915649489,-0.178880605425772,-0.260985948009992,0.129394452758868,0.112357239484048,0.143671175374598,0.0788786897727143,0.191750734416387
healthy,-0.203739953267323,-0.264356138431417,-0.150078529324655,0.301485020829136,0.0098245697551729,0.184680758017396,0.186380079532465,-0.428381796207554,0.485507673695467,-0.0424477822436419,0.27407964203839,-0.304444143633385,0.259279327266064,-0.4088689784785,0.264377291811272,-0.494467305252099,-0.255412959503562,0.25881630328478,0.326796215014174,0.445311551218681,-0.0909313288727586,-0.189000748259024,0.136650833867405,0.223950832531613,-0.249113953057661,0.356535516715658,-0.440140725031748,-0.0570130594620168,-0.291197427092679,0.421269559824981,-0.275543925999508,-0.201885506966646,-0.350943973307151,0.18901955126334,0.153338500197962,0.0975640886452701,0.219069102536041,-0.306354998947011,-0.0080382843451415,0.440979809099355
healthy,-0.176926895273935,-0.0426350479264543,0.224614281915883,-0.0012925471506905,-0.247663438900109,-0.0672998888490433,0.265561415327906,0.0950440332776892,0.27624013575817,-0.194486528476993,-0.249936801241617,-0.0233798969904319,0.432798008580929,-0.289389902211813,0.296320235905074,-0.299597223093002,-0.428114425964309,0.245150575174796,0.0572788468219249,0.171395553790833,0.32641757646983,-0.13604058761018,0.320144921179714,-0.323562567910511,-0.253434281767015,-0.197326330599245,-0.356594750829188,-0.385696069766059,-0.195322882515675,0.382806846723339,0.214182666087957,0.146996825516916,0.233114680236307,0.132250383171243,0.154588639222589,-0.224180898459475,0.244188768030311,-0.423472661049623,0.303756183630812,-0.178930343357506
healthy,-0.350665596796065,-0.121750569721162,0.0289872703298682,0.293172903556959,-0.219177788485723,0.218764979345289,0.0557817939660912,0.337447465165871,0.0988116777744253,-0.152451580405535,-0.290032940294693,0.0882130232776084,0.153110143094815,-0.247262163118208,0.0649309286869328,-0.300090368767748,0.15003808168015,0.229587511063484,0.200709906479113,0.314128152407682,-0.293359278502674,-0.245782811986592,0.387697673471782,0.171859292168892,-0.097590012733913,0.143013507697204,0.0436256585966956,-0.343492718359364,-0.123095253590172,0.219027211166776,-0.232939987221169,-0.124240493538615,0.148241097638001,-0.311058363858209,-0.265555602721358,0.250278823443826,-0.109931102508279,-0.244128450235219,-0.326487140995433,0.412521054770546
