group,RXRG,NR2F2,ARNT,ETS2,HOXA6,ARID3A,E2F3,MEF2A,E2F6,GATA1,FOXD2,BCL11A,FOXM1,RUNX3,TFDP1,ESRRA,ZNF263,NFYB,ZNF384,ZBTB33,TFAP4,RUNX2,BHLHE40,BACH1,CDX2,STAT5B,ETV6,SP2,ONECUT1,ASCL1,TAL1,VEZF1,MAFK,ZBTB7B,FOSL1,YY1,ATF2,HOXC6,THAP1,EGR1,MYB
healthy,0.0192954353320602,-0.340162282835884,0.0642182302353633,0.237317718905097,0.181954607586138,-0.183965361461028,0.193047000489881,0.153941029296082,0.0222149293840945,-0.341075899179832,0.194601167836743,0.175306619080466,0.233385312021466,-0.043541066546153,-0.199649330342751,-0.0303080364153714,-0.244140362839938,0.0015754451656437,0.138184361200188,-0.0800551334395809,-0.0737037045331814,0.259150090839009,-0.177136068207818,-0.0474021040792867,-0.09469648920099,0.101647243336413,0.125380433748175,-0.162609524010253,0.115653367549604,0.0317137023186512,-0.270736306453649,-0.17405344421179,-0.0385425522839698,0.208000430926759,-0.0981364032373985,0.0197928043460873,-0.34237783571655,0.0687827656519739,-0.0190742346743066,-0.138075755666822,-0.0592804464142868
healthy,-0.0464154076999611,0.0729877003213643,-0.033931035301435,0.121142813818568,0.131998484302015,-0.0951904116840714,-0.0318362189196936,-0.0614487958512819,-0.0774758215055999,-0.0746339184453726,0.0101892398367708,-0.13299232548186,-0.0119131606782933,-0.0018309530251496,-0.0856196365962707,0.0635603137345599,0.0325826945676355,0.0037554955619581,0.0790996351763275,-0.0370481057833184,0.134947826899565,0.0257909882324523,-0.0489478237896434,0.0385041915697131,0.060326434580345,-0.102696820078908,0.0718445640119308,-0.0748443166293628,-0.0962808975282954,-0.0351275349450461,-0.0741285961854698,0.146249549680145,0.0654818011186482,-0.123034055190728,0.0597154040363271,-0.0275251947547992,-0.0912992673413413,0.1272809211485,0.122841478730938,-0.0381413412649905,-0.0623601479076847
healthy,0.0892203399560968,0.185104972428858,-0.276930616541611,-0.0713362484517462,-0.154222678664668,0.198860223215377,0.0896639968233535,0.175961865160245,0.0516227803330479,-0.228857091146616,-0.0751856797382838,0.0809551069141833,-0.0252185890758065,0.23617648550557,0.113957514133391,-0.162557764064405,0.137660118254273,-0.157181020413567,-0.141007367725108,-0.201008655193837,0.148691127085681,0.0097585631780838,0.0473202526714397,0.0945159038397349,-0.138254807246554,-0.229053432909147,-0.230520332423438,0.0268100900932421,0.179086342246669,0.140709079278186,-0.0973345408729868,-0.0284733313700639,-0.24400750118804,0.0716741828314864,-0.0324417004550576,-0.024416230911619,-0.149257497554519,0.0852746256898567,0.154094301358398,-0.111922356248699,-0.178216019626221
healthy,0.0580853323529458,-0.0934731092185829,0.0981219840915777,0.13124201711673,0.146541972737294,0.25950121955295,-0.0681731347917496,-0.0371964854609919,0.03912772537676,-0.129925262628706,0.0534766916448628,0.241999357816301,0.110547025746624,-0.0189996699667754,-0.120429999709513,-0.354655019569441,0.0765930482123901,-0.262913808267745,-0.0226134295061294,0.0645959517659519,0.06455571760104,-0.185616662169397,-0.140031353324288,-0.069222880730813,-0.0421599183505702,-0.208787883507259,-0.470562333377728,-0.0708724814921982,0.0808359237849109,0.0623611267876672,-0.265166921502807,0.0491972395587858,-0.215389944204156,-0.550174772784183,0.294300114550332,-0.168652475182025,0.0398153638316168,-0.392197153083539,-0.107320977250966,-0.379987912858475,-0.0037838403273903
healthy,-0.210006169275961,0.028394583109159,0.0280061307042795,0.248350928543919,0.0296578045760764,-0.253825317463071,0.0949334754607748,-0.164153762479001,0.0169882469685325,0.120251129217029,0.0681158803466735,0.139534035363999,-0.0758821384546145,-0.178484651614816,-0.0374691317475669,-0.0408735629622647,-0.0916586714574291,0.130142500978626,0.0061639455914602,-0.24121971500285,0.191243918120283,0.165564424168102,-0.230721413185453,-0.0076222517191707,0.0851446894724006,0.0562361044241884,0.187123103409735,-0.185776826097134,0.0215973098675333,-0.0444239320970277,0.247890151022772,-0.130301959617756,-0.0802471845666827,-0.0076503662302421,0.0087792389648642,0.319918669929311,0.0020165186719599,0.105074014759424,-0.0114885335279573,-0.18232303352712,-0.0692724383631903
healthy,-0.160768150915389,-0.15652895979641,0.0796330886375945,-0.0452534299353505,0.184395750041578,-0.271647470488603,0.152494347845664,-0.12453692126014,-0.12694007908446,0.322170756213277,-0.0426068487969283,-0.10726163478811,-0.182430236260695,0.109201252471748,-0.137453894565864,0.0953934534208015,0.138039146363597,0.148042808729277,0.113559565638054,-0.148037629509828,-0.0563965205798033,0.268130780482754,-0.125150658764842,-0.25679087949924,0.0211208569128881,0.126870159621899,0.165574466564031,0.0579347487561466,-0.34585273714368,-0.151406711761381,-0.193373926956362,-0.105096721058441,0.10031371189732,-0.210493836844923,-0.112003210193639,0.138329182652739,0.0116325268823802,-0.0744461003594539,-0.28249275601474,-0.112798220379056,0.27675159125556
healthy,-0.141862167023159,-0.0514932801741975,0.144812453317593,-0.0506921580472493,0.172023644793019,0.0745717599082033,-0.114331297006692,0.0062106222581916,-0.173025047451704,0.196731329621732,0.133402240331613,0.0802007983146201,0.164160708147997,0.150131442054686,0.108960312362321,0.0030099852990863,0.0382516557874298,0.147841696360116,0.0861591441337969,-0.129452477152838,0.341590001523572,-0.0221618111464402,-0.178037838068161,0.0619540864087702,0.156940980133746,-0.0314190084162471,0.0293545783198808,-0.154870772714348,-0.171800254969159,-0.131826956918528,-0.221398573189229,-0.255918078298713,0.0624316784459893,-0.127106884002302,0.0124732404236612,-0.217525840984198,0.0957052075551476,0.191013705595508,0.0433838444131912,0.269088449034766,0.0447222575820108
healthy,-0.234459099161294,0.072028300785011,-0.0633260799800043,-0.132355599312004,-0.248950012522361,0.15200859417925,0.0278074638361307,-0.0087427160769378,-0.0577441264438024,0.165551065645087,-0.234898153162232,-0.230217752259025,-0.0167650425795205,0.158244866056657,-0.043798833588755,-0.0803340941911121,0.0232719933798353,0.0836888077710975,0.300300148661236,-0.0107482977025835,0.15731560613234,0.0062703731590324,-0.261281888490465,0.106353372071965,-0.0162705739959395,-0.0837442223537402,0.173513714904824,-0.048020998520109,0.0897396539296608,-0.0926254748872849,0.301860282295639,0.0423537917798413,-0.0015068503818613,0.406095112246571,-0.113633995699176,0.057132434704631,0.0019096717710717,-0.117826322009107,0.0561349722170623,0.275284727258257,-0.157605467026164
healthy,0.175718399300892,-0.0697461212772508,0.0044827061529352,0.0452928211419575,-0.0918098720957022,-0.156749280532988,0.0108026774970941,0.0702763140378443,-0.483441909359986,0.210133064115254,-0.142741514160223,-0.0550461588003768,-7.73197775865631e-05,-0.131134342786811,-0.0352117949023379,-0.0122220476999332,0.111725237665498,-0.112113677500517,-0.193293921125152,0.0098306574360058,-0.0174577012107947,0.139190327232497,0.170906163619671,-0.0927837331038758,-0.0356039166315269,0.0928058244689005,0.140683335318752,-0.152034615047293,-0.250591558210966,-0.0425166729371828,0.002142862407399,-0.0754401706123755,0.0066366142428466,-0.286090540858625,0.0461378158541535,-0.124429613501805,0.0863220088341416,0.0015058947158525,-0.33587343194186,0.0846614745631159,0.295039384640727
healthy,-0.096496848162821,-0.158020405726103,-0.017904061216089,0.10710593591518,0.287406733264153,-0.0327839581256894,-0.141575432584397,0.151673722783676,-0.115415500862313,-0.034186550309832,-0.137300421253501,0.0025325099889445,0.249357451549723,-0.140897948809699,-0.230071809017763,-0.151306732951207,-0.0350251174079412,0.0531322836839842,-0.089004372537343,0.023585866904781,-0.0485509805845145,0.297971464739051,0.143923980748923,0.0250823076338679,0.0673533731462394,0.0615534396870453,0.118429393188758,-0.178668486338399,0.198786626162079,-0.0344993787929796,-0.157831774819847,-0.079914137106893,-0.0170781006389424,0.0044304917561015,0.0964235435779641,-0.0047517245865575,-0.0667426572418258,0.191263801504654,0.167311878583772,0.114232822432741,0.0587043659494827
