group,LHX2,FOXK1,MAFF,KLF5,TP63,HEY1,RFX5,KMT2A,MEF2A,MYBL2,FOXD2,ESR2,BCL11A,CLOCK,XBP1,TFDP1,ESRRA,FOS,SMAD3,CEBPD,GMEB1,NFAT5,KLF3,PBX3,E2F4,RXRA,STAT4,ELF1,PRDM1,ZFX,BHLHE40,MNT,TCF7L2,BARX2,JUN,STAT5B,GATA3,SP1,HNF4G,NFATC1,STAT2,TAL1,TCF12,KLF9,FOXP2,E2F8,YY1,TCF4,THAP1,GLIS1,MYC,JUND,NR2C2,ESR1,MAF,HES1,SPIB,SREBF1
healthy,0.0503291712466651,-0.0544752263454623,0.059964900714721,0.0904429612199738,-0.0343251262808102,-0.149827686505361,-0.0857633332308413,-0.013242975436181,0.053490289538082,0.070747366816569,-0.0857052109631012,-0.0514214509809529,0.0517335309050351,6.80711243803537e-06,-0.0632312674369106,0.0811528236141566,0.0658891830319465,0.137530376074033,-0.0645256660482047,-0.0044869343447327,0.0284516354948531,-0.0492274662797707,-0.214996886490977,-0.0732235848719128,-0.0287930383648222,0.0118763167082369,-0.0619803296204131,-0.0498154960696102,0.0413725821503116,-0.0384889845967531,0.0028307115261553,-0.052475506160781,0.0482137301505371,0.0176717875131735,0.0547218532653327,0.106291489847821,0.0418171389549187,-0.0177498074941941,-0.122111219153815,0.0841793705289139,-0.0074904418020073,0.0506134990969615,-0.115178960571727,0.12697254468264,0.0491195997288295,0.0382533537815903,0.0300036571307251,-0.205648626617419,0.0784383566234816,0.231977490279673,0.0772256433614439,-0.120880179050598,0.0244977504164219,-0.202619461582493,-0.0633071929217963,0.0516502746836776,0.0764758137451926,-0.0229787170946726
healthy,0.109104275700864,0.0524183959591451,0.0311409001819931,0.0011748310551801,-0.165933070714621,-0.245230790987974,0.121119849064548,0.0768906669907573,0.0633151227935066,0.136689736496993,0.0339136815229548,0.144620408778011,0.020540975733459,0.056421430222593,0.180115723488758,-0.0299134605522635,0.0864240721552425,-0.102837947414685,-0.112704727770834,0.168674624505984,-0.0737200860540043,0.133261739273006,-0.252442666969666,0.0699027291124957,-0.14739656607028,-0.0401124907829739,0.0063726707523805,0.17376302711495,-0.215875206389356,0.103595567154053,-0.068085341991695,-0.0626452777881464,0.0602058716388487,-0.0189036393490844,-0.205625536889026,0.209512100832348,-0.102457871563261,0.0903199199646618,-0.141995887965325,0.112284703162265,-0.109306270120792,0.085758728418293,-0.0768178027083599,-0.0714179685912315,0.0649786228005181,-0.152182821037182,0.210090513823117,0.0162968422807655,0.173741364760724,0.0953191411932422,-0.255622813101792,-0.0921572814640348,0.0958275031943702,-0.0246734214637132,0.270004084344549,-0.0940421876109954,0.0847158407934001,-0.0222689001445981
healthy,-0.0093531039127047,0.035121515818081,-0.127814523572491,0.0949754851612926,-0.0353447101032558,0.10715431294857,0.0217509147722288,0.0513094183126497,-0.100900661750746,0.0236417493768233,0.110624352401099,-0.0055251113613096,-0.0324937189511166,0.022113079084022,-0.0062494399848959,-0.0989971935073678,-0.0525769934039258,-0.19114274358116,-0.0846622247010431,-0.0289520888788138,0.0311166523237171,-0.0518063414381334,0.0473382445217084,0.044394606685157,-0.168200055550356,-0.0885281181687887,-0.0213340046923739,-0.0202896238862727,-0.104530727294533,-0.0894587962258386,-0.0336349576545579,0.231250335505789,0.102227193823011,0.128328291549686,0.0052513825210008,0.0532676323240895,0.104526516081605,0.0147139779698291,-0.0208749824832407,0.22942688030804,-0.0860519249672262,0.0544720392214481,0.170570968428723,0.037218699856139,-0.206100971900803,0.12539307613899,0.0417162752630588,0.0745847921647521,0.0983697227811215,0.186548310276901,-0.0286741488255771,0.0052008479658669,0.0930678057049868,-0.0031415648441592,0.282096520396378,0.0861361492257828,-0.103772708967524,0.0874837373626875
healthy,-0.0598838560546104,0.099201749636122,-0.0323246334998593,0.09864218472449,-0.0843043098492303,0.0372435994672291,-0.0342453725918799,0.0255239678529082,0.0429459563108839,0.0431984111779923,-0.0170107733136135,-0.0848977089183099,0.0891373891092335,-0.0873623971569868,0.0217267343362983,-0.0779773224065445,0.0177577274049549,-0.0517844792871739,-0.022517933095071,0.109120363023237,0.0713302117818553,0.169277494964923,0.0993110599909525,-0.118604337618525,0.0362415878812834,-0.105013416834607,0.0894210755062934,-0.103316503707239,0.003084113582716,0.0106837858709277,0.0278324984418273,-0.0108633671681492,0.144505686458348,0.165477658820817,-0.103485674494477,-0.0010436536258811,-0.013328055406826,0.0609275096804916,-0.0945742779483,-0.127013427057982,0.0281109795838953,-0.121537498806476,0.0795206805116505,-0.117740265289866,-0.113510995608926,0.0437840023645839,0.0419621631174099,-0.0636472554137728,0.0533278373922799,-0.062931532852383,0.0012232349231025,0.0471518023443599,0.108701339996387,-0.0161154694550023,0.0112017087426243,0.0578746276277271,0.106921142789148,-0.0232102320089972
healthy,-0.0118233045800216,0.0503370046898338,0.0364699220947001,-0.0378850376933199,0.0715832437083059,-0.18402204255047,0.168098928774588,0.0239016750569495,0.0642651030485412,-0.104953865090991,0.0929407614759184,0.115666132631842,0.132564998495692,0.0282202907820182,0.0799699104244237,0.121234821316356,-0.0018839867326385,0.0158088342514834,-0.211834978091252,-0.0962478658745307,-0.0542680202774471,0.0794060147405772,-0.151732700518983,0.0566188776272659,-0.0760506478732366,-0.130765783664084,-0.0219781781167509,-0.172891166861167,-0.0957054757466978,0.0490511724919008,-0.113946438344563,-0.054590603617652,-0.104501748285494,0.0291027687723927,0.0465977886541099,0.208665409225286,0.0970980855308847,-0.0265403567669046,0.0223332698555811,0.217035321612881,-0.17700047851201,0.110946913409867,-0.117614636032521,0.0096394903862159,0.172869911369758,-0.0522107387736752,0.142149724733454,0.0413136734898698,0.110328003512963,-0.156226611532024,-0.0676669819323765,-0.0191389445937382,-0.0524918113894816,-0.0335851768136119,0.128043330311517,0.116588871023591,-0.0785535445027799,-0.0835695904106637
healthy,0.0589872033976289,-0.0394884836238207,-0.0053993498640053,-0.0044001819176413,-0.177258371612854,-0.251995280011181,-0.203115044686388,0.0648263579559739,0.12672566622292,0.0888853827157509,0.0551655995002111,-0.0970132296640579,0.257719145960331,-0.066645356012175,0.195877481997982,0.280217504547475,0.0973569605174011,0.11362973420797,0.0353658483579472,-0.134499107446662,0.0003095712654332,-0.0857064060658878,-0.276506919310764,-0.17600514173141,-0.0730438738225443,-0.0666517609349081,-0.0566878361364451,-0.0835500820790766,-0.0236683244730578,-0.101906590632148,0.016174564875328,0.184920794175889,-0.108360617772871,0.0066696595394039,-0.0136339455245307,0.0175003838810802,-0.273251083588104,0.223805080088553,0.0211234351737718,-0.226275245289286,0.204080053044842,0.131830389641203,-0.141555197324296,0.18263850670866,-0.189342325835974,-0.0324003691325207,-0.0274386889886107,-0.0888981925612171,0.0694229575040971,0.0459702654297204,-0.131226191930047,-0.0634172749546914,-0.0068639421956414,0.245124932892807,0.105326819371625,0.116795901012367,0.0137278843912828,0.0179892929830403
healthy,0.0590017342135203,0.0112021328180191,0.0968030263434247,-0.020686865482753,0.0015818159306573,-0.10079454368533,0.0027876937894832,0.143006431663444,0.050644815764281,-0.110425132104709,-0.0729258230161121,-0.0825543571290876,-0.0387154584794402,0.137835742445958,-0.0506140011682293,-0.307628275304002,-0.097550793874281,-0.0945350720740147,-0.125419514543499,0.0878770650204296,-0.0449358982690903,0.220449674460746,-0.200510576508849,-0.0647024344830972,-0.0465115512805373,-0.105829648680189,-0.027940621393339,0.0541638426333928,-0.188673663012163,-0.222345799271131,0.182693577071717,-0.0063395895610502,-0.0176731979888902,0.0618900890167726,-0.0124593683369312,0.237543558043863,0.120667903832317,-0.120889768923889,0.0119170314464201,0.179421066971019,0.0396131903777484,0.0983375932268028,-0.060653396561895,0.106832150205073,-0.199503966371158,0.0015879788498677,0.0898183845716909,-0.0521177534555555,0.174155879658974,0.0866280467271312,-0.0832055722589816,-0.128211316945789,0.0128661210048145,-0.124347166600898,-0.0665697990038343,0.0341980386982512,0.0310816558842158,-0.0966099215415004
healthy,0.0618456894502383,0.0538328817969889,0.101187053608518,0.0516014670074764,-0.153384409792739,-0.0250019884370377,0.02160415228028,0.102385171208569,0.0941821861584861,-0.05565858480659,0.177238994602215,0.0836273406342296,-0.0010206186963395,0.0399562710747081,0.150962817606393,-0.147583999189319,-0.0124376017529077,-0.0177055156451943,0.0072140625865489,0.192022117582736,-0.139552173796386,0.121181037262275,-0.132553645592915,0.195540399424154,0.0169384668112994,-0.0268593876794444,-0.183825471779214,-0.0421242933986094,0.035436388276633,0.0284441993197232,-0.0672594060134305,0.228466446062586,-0.0150113358567204,-0.0201271078315402,0.13775182777303,0.100787681075168,0.0155121363350485,-0.164224521412246,-0.0743847191481238,0.0676587785467808,-0.0529961012509217,-0.0551958198076286,0.0719060737427278,-0.18869401313815,0.236498271455519,0.14667748693108,-0.0179020322885889,-0.0841788550850466,0.167425840925609,0.0719377699755334,-0.257842514626793,0.0515127175556208,-0.0201017508452958,0.109428074137968,0.0965784213585876,-0.0222317376898304,-0.129371343819236,0.0346693394427381
healthy,0.0538776170897594,-0.086107256098476,0.256268710672692,-0.129544570326389,-0.250149925823293,-0.006670754439774,-0.169878738442561,0.152478233672817,0.225042040797706,-0.120194743972357,0.0214796946693431,0.11199597615435,-0.114890450835584,0.266109924588888,0.0303515961341486,-0.157223825882747,0.0270195845824955,-0.158354690409369,0.125788484577253,0.212239038835596,-0.263686643460413,0.199436036873487,-0.305777690394729,-0.0064755456822024,-0.0219239628762302,0.173580973499953,-0.183455844098489,0.167482382659958,-0.182479800310631,0.0748928495428115,0.067461454082155,-0.13766256210678,0.195854965872519,0.134882520145502,-0.072233971637957,0.2314771984611,-0.056940375182693,-0.138584755202894,0.193970191661483,-0.0509764110720575,-0.175209956925206,-0.157176706527472,-0.0208065610225445,-0.0336162943211217,-0.0930338013240336,-0.0850033169177263,-0.220680134766451,-0.0759765947141572,-0.114466376638101,0.206483746155468,-0.105358878396916,0.0288774334476596,-0.0245693781081487,-0.128608914557339,0.0879852989730441,0.148345193081474,-0.0423401063836315,0.132412119661751
healthy,0.121092345751802,-0.0664407837935225,-0.0918079369838391,-0.140726432185251,-0.0302661587665892,-0.190543545328954,0.0678470249516048,0.0253966909539229,0.0357973333866424,0.0332707888027081,0.102936670063803,0.0377084571432738,0.156884197903961,0.154937446123185,-0.0070884542394625,0.125662781772082,0.0228667967266931,-0.138569870928963,-0.171655515811334,0.0199638740415485,-0.110074455413618,0.0647903231878912,-0.150993088886148,0.175490857384753,-0.196180081456304,-0.104937320650334,0.0116591947727701,0.187608039749934,-0.121564949969503,0.059405923846789,-0.0997913550092704,0.103270111828225,0.0804395521517291,-0.0629711623653742,-0.0835949161361484,0.0683229788126014,-0.0759735640996646,0.0897396845053431,-0.0749333475998792,-0.116057222852519,-0.0716601370740616,0.0601017361131852,-0.133039000821936,-0.13302407968362,-0.0540827316240875,0.0029760058115932,-0.118794794964073,-0.0671030996269632,0.120403232771997,0.179593865908789,0.138529370696389,-0.0779766507904106,-0.140526976152652,-0.0205056027163489,-0.130183582168983,-0.046654136333612,-0.114822727041591,-0.235882794412544
