group,ETV5,ZNF76,HEY1,HOXA6,EBF1,E2F6,SRF,FOXP3,IRF4,FOXH1,CEBPD,KLF1,CEBPA,KLF3,E2F4,RXRA,PRDM1,ZFX,E2F7,SP4,TEAD4,SPDEF,ZBTB7A,USF2,PRDM14,HINFP,ASCL1,NANOG,GMEB2,FOXA1,RFX2,TBP,TP73,ZEB1,ZBTB7B,FOXP2,EGR2,GTF2I,USF1,EGR1,HES1,CEBPB,MECOM,SREBF1
healthy,-0.161486705735363,-0.074717929186047,-0.224332561860533,0.0334502529747424,-0.0044936805941346,-0.0685605530431232,-0.0732439533051022,-0.0494742679972912,0.142446634454776,0.0785463747910094,0.036549007549534,-0.052818685218907,0.0687368950420811,0.0317792605156515,-0.0442387348558164,-0.118477500265385,-0.211633505632129,0.0265802119256851,-0.100708307529011,-0.0836578604573552,-0.0077395895266773,-0.155234469758517,0.0175539338824734,-0.171027415954845,0.181980078317708,0.0853592567093699,0.0057025354007841,-0.10851113694497,0.0961003086734828,0.0344000674656813,-0.0918814783673791,0.0441584688424976,0.0876298119649178,0.120686031783368,-0.0932837012970238,0.200988529653655,0.121238164662864,0.0382625653187182,0.144163840679111,-0.0738325707361066,0.0606057046625455,0.0685617691948401,0.110292799210303,0.0627473478360965
healthy,-0.129352505247998,0.0390370525184412,-0.134232986048579,-0.0134123666243251,-0.128205264918072,0.0149558140453137,-0.0144459637667919,0.0059363124797246,0.111264709661335,-0.17168644545481,0.130793117936856,-0.134135709950618,0.135911075941667,-0.140396893716233,-0.186271683888842,-0.0549001591853764,-0.168447305799198,0.192705494126712,-0.0527489677618857,-0.0637751362625656,-0.118498654406564,-0.0153195957703887,0.112730953829973,-0.111532759353495,0.122368081414365,0.060844809616355,0.0414856308699855,0.211145954170112,0.194488889256006,0.0925654643160563,0.169237249477246,0.0893917930184372,-0.149797779348433,0.0945721312511471,-0.105582859101357,0.15113524849215,0.108735222301327,0.0838563198249157,0.169050726419568,-0.0662122885327621,-0.197318851674161,-0.031649627707539,-0.154524162457322,-0.108910010464648
healthy,-0.0540101413115493,-0.150743857343358,-0.209314507693023,0.0046033662264231,-0.124787527295574,0.200506094990327,0.039529453685824,-0.0708076381169476,0.0117000124079024,0.0053092493279557,-0.221733008257842,-0.195126257352218,-0.248448162639773,0.0148664023204913,-0.0124109375315887,0.010550431356835,-0.225368306230735,0.242054878548749,-0.322235635849619,0.254110353518495,-0.0215369976299741,-0.113876591354742,-0.0605975432554944,-0.110546335722154,0.150080831430132,-0.0495580357497403,0.0344949945652506,0.0221798554545842,0.202134668146006,-0.072058059611091,0.138232079368693,-0.132519468268433,-0.0440798786796322,0.141431242425281,-0.14270183200804,-0.084385803777142,-0.0495000524949716,0.0773017626510473,0.0131848879321977,0.0006327737803024,0.0007109251236863,0.0764395768627468,0.166575806906302,0.303270069518085
healthy,-0.0675195357706267,-0.0400708299695874,0.0176945165855823,-0.0427996486749539,-0.0328046813384351,-0.0403704649646865,-0.0188181478172038,0.0417723286917571,-0.0421575736854559,0.049808967310307,-0.0606600346328231,0.0433133086665523,0.0319806851019127,0.0202200115442744,-0.044051694904475,-0.0738760781666569,-0.0239975527324876,0.0442657199009743,-0.086343034212743,0.0436985536602511,-0.0104497704540799,-0.0554271234684145,-0.144975182003735,0.0391933274839402,-0.0823621692778554,-0.0295622026414702,-0.0549883722255909,0.0783706030931429,-0.0654862983038831,-0.0045640830503482,-0.0422217811844057,-0.0391505224846403,0.0097327867158071,-0.155023655589379,0.0444904461472986,-0.100479385231524,-0.0416332124440325,-0.0357796287897758,0.0065117105184921,0.0335537688261828,0.0407129049590854,0.0504189385503301,-0.0723457994416867,0.0452502348848713
healthy,-0.0197322225284334,-0.0580582168162343,-0.143403210810443,0.0463987368455115,-0.088604839521572,0.0447259678053765,0.0863196207650699,-0.0113308238266311,0.0762661200505985,-0.0105951280562297,0.0373715304705655,-0.107261620511018,0.0226646720963061,0.0075422048404461,0.0076407512762895,-0.0752746068060767,-0.0329278675284801,-0.0024558477515557,0.0815762859247292,-0.0240692738532252,-0.0669082412361984,0.0008256729509541,0.0509716947277188,0.0573676356545694,-0.163926325194827,-0.110380325363004,0.0938746794884521,0.0222777954236215,-0.0533801595382553,0.0177635621438477,-0.0506062411932611,0.112279171520663,-0.0458555972822313,0.0770063524855656,-0.0897337128876658,0.0888772914324332,-0.0091343220660801,0.0190739020925689,-0.0554219106297325,-0.164827357184956,0.163787704888654,0.0042180898984028,0.0330443085856659,0.0529811850933956
healthy,0.0104836049514172,-0.0175343680396618,-0.108230861371475,0.0241034177202233,-0.072885773916165,0.0394497927555144,0.0581174549700936,0.0697090007591817,-0.0121493192085106,-0.0168548986014563,0.0329593384204169,-0.0208303018817035,0.0475882140116327,-0.120002415855013,0.0480800687542143,0.0690143193186283,0.109153722847247,0.192064206310668,0.0406312582712001,0.132080745719234,-0.0222475534337814,0.0176915587305899,-0.105292409584609,-0.218140113668667,-0.0101033048927201,0.188033025688478,0.168140797284894,0.0269860921651475,-0.117527930139757,0.0983303831767268,-0.013462622077878,-0.135817827629364,-0.0089066273746865,0.0949406419868732,0.0875450735120766,-0.109678536928249,0.121612352770164,0.12779096105713,0.0375913931353478,0.02365973431841,-0.101920415730828,0.0790060695274639,0.155284119967207,-0.0259009693309984
healthy,0.0247594349436968,0.243371665941687,-0.214994116725602,-0.236963232179025,-0.0997074164524531,0.255714179153665,0.0715949475879438,0.320110102456702,0.222546581479277,-0.0996609111276151,-0.0273079267448136,0.0457519385755239,-0.272888595616301,-0.0915829362032723,-0.124969108904399,-0.320333328015924,-0.282143155259043,-0.303098454630999,0.191536830877366,0.0536206395380963,-0.255960657375306,0.320077548729316,0.288556239554189,-0.302224154524047,-0.312771562197282,0.240967340647568,0.194517822199475,-0.0060177890340239,0.0687302195779293,0.307507159425632,0.0112356864808361,0.257951085278368,0.0939500572375213,-0.246840963174594,-0.102613999254822,-0.326072085100921,-0.0158350631073042,0.125857360608803,0.319445076311521,-0.304377351064042,-0.0674141188850168,0.0117518955865368,0.169116613773016,-0.052630076119049
healthy,-0.0148817264577493,-0.0069055060523428,0.0951612419408221,0.0201149932395771,0.0139734238323976,0.0429067723618131,0.0659271309526808,-0.0226113216470006,0.048398694858145,-0.034443316773271,-0.101573497560855,0.0958229193500187,0.0163133557612838,0.117441724883224,0.025630976732607,0.0292942634798864,-0.0278506036780029,0.0707934675348631,0.0526935827687485,0.124455505420709,0.0570847146661442,0.0202232677247183,-0.0741920833184639,0.0204157556983028,-0.0528018572538898,0.0679362241769687,0.124732206882736,0.0298175901580692,-0.0958169041008442,-0.0181239457628127,-0.0985718882227719,-0.174556515795241,0.0054137242570632,-0.0610006418787533,0.0634668940403043,0.155265611692573,-0.0116695833985585,0.112503205310948,-0.0455655124969486,0.0194112090861588,0.117892868571313,-0.0874196162532217,-0.09574472111075,-0.0815246720621973
healthy,0.0814476988802652,0.0320860274008439,0.0520527576485244,-0.0141705446526894,-0.0114857314117195,-0.0463443930473968,-0.0475613411052196,0.101608889900072,0.0064485701208343,0.0858826590703721,0.08353658394859,0.122805114061842,-0.0181726728016119,-0.0030360972164239,0.0106827966106817,0.0214910517840256,0.0385910538748761,0.0050685259315507,0.0066430308929606,-0.102794473317229,-0.0442680538353383,-0.0685442857104635,-0.117466852220567,0.111331928506388,-0.0161465170146182,0.127196163755017,0.013737712611505,0.0850671784130682,0.113320446724583,0.0500516935740632,0.178019427489452,0.0389799754191288,-0.139610288530436,0.118520704146929,-0.047699345524148,-0.101797077744065,-0.0286610086401673,-0.0222939865850634,0.0446381565951916,0.127196163755017,0.0098861347377771,-0.0323432174543013,-0.130075437768113,0.0629864713845305
healthy,-0.129884393283354,0.0315402895337754,-0.12135004021697,-0.0703009958014826,-0.0426210694961962,0.0953962655641208,0.0651391624296537,-0.0972046940647004,0.0304283054649448,-0.089823047951581,0.0490777243771717,-0.021081156868429,-0.0118993930474717,-0.0900125340260903,-0.139354541612446,0.0315560800399846,-0.0238444954550223,0.071752891293446,-0.0355161727813732,-0.064962973623531,0.0379163297251571,0.0482591112921207,-0.0295781113674756,-0.0660275861737343,0.119505044228327,-0.125399058440694,-0.0878808156878611,0.0486106578250918,0.0937931136442596,0.0089382575936274,0.0922223738160907,-0.0946541117722929,-0.0994427905500224,-0.0373088107757437,-0.0807368582471525,-0.0280547430579341,0.0116957786253016,-0.0558651488092642,-0.026645232608953,0.0601942407483814,-0.100233978019026,-0.0210520690938333,-0.0356391725139494,-0.149654938136427
healthy,0.0296249031194279,-0.0352446775745579,0.0176157038705669,-0.0762617326886235,-0.141542678218758,0.0876737894333975,0.119753611736294,-0.0460463219818207,0.0772835098622835,-0.104864858634391,-0.0564166968027985,0.0317414415505807,0.0516196520199661,0.0291538240328703,-0.0883041065210449,0.0608090116661941,0.0406786743617497,-0.149265721271617,-0.0637615496030687,0.252186549309369,-0.0389336912664732,0.0476320670760073,-0.0387877230988075,0.0986280369250382,-0.0380711520939031,0.01379399184441,-0.0419592132871807,-5.30793336966233e-05,0.0855373462521084,-0.143307566064171,-0.154487400724022,0.0069666625476818,0.135498269094055,-0.119528024568084,-0.0595218378240509,-0.0057458378726594,-0.0854510923348514,-0.0415478484510319,-0.175135261532009,0.0359612485794623,0.176853704960437,-0.100751210272903,0.0021231733478649,-0.034063662399808
healthy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mild,-0.287803708206733,-0.0099576189275714,0.129627613570954,-0.0089457363566003,0.224268395208844,-0.1044297534703,-0.0368270693538005,-0.185469642904254,0.100208615882572,-0.323799942606427,-0.152757066651534,0.0593761780186772,0.278061858356795,-0.0348380256726268,-0.136418139255559,0.0733937277518364,-0.0453387874507931,-0.131596816417402,-0.0442227404975161,-0.0119764238608326,-0.149617254556315,0.127023504013307,0.102589516049563,-0.110962348303481,-0.0860968221844693,0.12473684781126,-0.0343221639697788,0.166576208037444,-0.259560279975803,0.0587313508901172,-0.0970192017005402,0.160941410975566,0.107837416834305,0.314568994250656,0.0241884576340236,0.0643959092040831,-0.284262119208334,-0.0429479668664397,0.127648490307142,-0.146829617277463,0.0467970888030751,-0.177091850441654,-0.0482405095293133,0.205444403263571
mild,-0.0436663632262632,-0.137192113523605,-0.0222734558274931,-0.0387483001272027,-0.0616771641601658,-0.0388983936093714,-0.0549504746009726,0.0781069804152248,0.0260941688013648,-0.059058866749001,0.0336522094812366,0.122267401353627,0.0607490861287561,-0.196795902998146,-0.0350468280863873,0.075966897515303,-0.127586964517488,-0.0021771893441246,0.0657430298215796,0.0266503485380676,0.0604676608496898,-0.0160708426768723,0.0715983433315156,-0.145426408725915,-0.0518627181316914,-0.105669563783807,-0.0007754829912048,0.084644802342689,0.029976169947122,0.0836596054027873,0.0056864583424962,-0.0701866307464513,-0.0913510625112536,0.0254045726360675,-0.137380147302656,0.105571586094058,-0.0496313283634503,0.101336865265204,0.078237895285783,-0.0975957852221495,-0.0166974829649265,-0.0165261262394506,-0.0253466198748969,0.0836629408135022
