group,EPAS1,HEY1,FOXO3,EBF1,SPI1,BCL11A,CLOCK,ZNF263,IRF1,HNF1B,KLF1,CEBPA,ZNF384,ELF1,BHLHE40,NFIC,TCF7L2,NFE2,SP2,POU2F1,USF2,HINFP,NANOG,IRF3,FOXA1,IRF2,TBP,HOXA1,POU2F2,ETV1,MAF,ELK4,SREBF1,ASCL2
healthy,0.0491136061474934,-0.0943608067991349,0.0706877194787584,-0.121172814312319,0.040742754767054,0.0399198615554137,0.0513103732429157,-0.0874186888499202,-0.165584003164888,-0.0385686470499232,0.0415739961706964,-0.0221227088056919,-0.0041156586570589,-0.163012760028227,-0.0561380134178721,0.0673818354459079,0.0391136647277777,-0.0591648293180794,-0.0271817131589935,0.0643514417491282,-0.017829352918873,-0.0381261928738093,-0.0986768220642453,-0.119587850430768,-0.0552471420713572,0.0116182980692749,0.0877132607677103,-0.0002671421440687,0.0703323250192384,0.0595726981273272,0.0261572707404442,0.122764933787014,-0.0701653611791954,0.0436061846237907
healthy,0.047746851565572,-0.0713735281625803,0.01731938161176,-0.049204520371195,-0.0375290240445503,-0.0397676098172794,0.051203751396287,-0.0503207590331102,0.0997993558614719,-0.009293683502106,-0.0340118434681242,0.0446542081876075,-0.0539935443077987,0.0772024351498651,-0.0608895008684983,0.0657021548574208,0.0669924843129497,-0.0799071920227603,-0.0523844502689493,0.0018588974490764,-0.135985003394267,0.0908758765123599,0.108094629465946,0.0444643640257812,-0.034920716364793,-0.108412108060025,0.052337350912967,0.0866186091272561,-0.0667860830396347,-0.0489246569624401,0.0830819779635471,0.0341650369365581,-0.0577806218763556,-0.134033032473813
healthy,-0.0816855464539353,0.0478923223207565,-0.1297730441616,-0.140279985823469,-0.074738232086622,0.073051359099776,-0.0206792969461834,0.0248569796326146,0.0198800072664658,0.0511220102707784,-0.171837987073252,-0.216965324746148,-0.0955383518913674,0.0678420350825464,-0.0740737063645311,-0.193130692378288,0.0538405245884227,-0.125813772027184,-0.194701389539594,0.0092057724158178,-0.253263299677977,-0.0102838840768323,0.01004688539273,-0.0858167588101503,0.0560153360425382,0.0723589511795555,0.0200705356203519,0.0362050342713966,0.0227611677398666,0.0497836647605535,0.150168872093464,0.218666138832058,0.0659042223125333,-0.150772986386274
healthy,-0.191861803934817,-0.1145005775685,0.102184544330002,-0.084409406155236,0.0787759248634548,0.125224723432485,-0.0067838027337874,0.0805731263339731,0.0212964155473626,-0.0704958604985003,-0.077814042386276,0.183812366362637,0.0621792333493255,-0.155574646857153,-0.140319528271721,0.168481309686901,-0.0270620853667093,-0.083236584538325,0.0668002067703922,0.125615663971455,0.122029698596008,0.0890556922730705,0.0618867310755635,0.0244576901214825,0.0193107751120169,-0.0603679692694917,-0.137304504834482,0.078663423988931,0.11381994727763,-0.0048628503012929,0.131001643339284,0.0529091612885612,0.15631715262901,-0.138640452719452
healthy,-0.0715758351221008,-0.0470199580743083,0.0761757662620466,-0.188009621266016,-0.169301214523373,0.0407874356926946,-0.0408921363532814,-0.107185884737401,0.0726957626586364,0.140216849139329,0.0983107176825765,0.0096997155512579,0.167051997979473,-0.234470600990038,-0.151420066176614,0.23788704513361,0.0179318973728319,0.0167378171331513,-0.243565023545857,-0.0314370508160534,-0.100928480551742,-0.100767611066182,-0.0888718915420514,0.027836333509849,-0.0590511725709629,0.0932483791545802,-0.0431807696164614,0.0071851752157059,-0.0450247330152668,0.124802941064986,0.120152014544472,-0.0106333990891968,0.117730842562714,-0.0494876910557156
healthy,-0.125631687939767,-0.0092363622658419,0.0952605838822558,-0.114295130936193,0.0026987910978051,-0.0632550870327358,-0.0299236890306983,0.0968234719896146,-0.167690743451133,-0.174790137141423,-0.0717784454430637,0.23827403916504,0.0665953773014046,-0.0298807862199081,-0.0940286603152789,0.0727304792444091,-0.0255598602760338,0.022229784962315,-0.079112783097205,0.29861173506404,-0.159573940247818,-0.0334539774614382,-0.0736498251899143,0.154891404898711,-0.0894462315246831,0.213061487357308,-0.151767671674984,-0.0426331359795598,0.200390857237257,-0.124346646607049,-0.215590710202943,0.171002431845942,-0.222056776686329,-0.210336137376633
healthy,0.134778275458031,-0.0701763433449081,-0.293415552164066,-0.0168252973213377,-0.0246776818223646,0.0303954164438259,0.142965081201635,-0.143303845577232,0.155521078763841,0.0032616928983801,0.0565280478280512,-0.0601133041364571,-0.18313906164107,0.0021889390423216,0.0399307649902887,-0.103014772112754,-0.0123974732069588,0.0626866104510912,0.0985912911313954,-0.0033746143569125,-0.0853881667491376,0.0052769066198826,-0.126454661024282,-0.269526148984918,0.0109989843743644,-0.105824779177004,0.245651946771342,-0.15587938723803,-0.0327385367083746,-0.0384193546991618,0.0902828776632181,5.21175962457543e-05,-0.165922882347889,-0.190811206121747
healthy,0.0960981880008056,-0.130824626192784,-0.036345650984481,0.113294108358086,-0.185597038255046,0.0665699606187071,0.0891045032272835,0.0745375630497125,-0.313625385529411,0.119962158086621,0.240572598785739,0.192492136271829,0.173990688257124,0.210805373205485,-0.451088186675961,-0.463886540187182,0.30494078850394,0.195733549334311,-0.380473181553474,-0.145173480514538,-0.0960832506134209,0.0509245410719599,-0.0700593343117758,0.273312364455551,0.23743574743495,0.230427125274043,-0.439174126497915,-0.143536342857174,-0.0368385847681765,0.185450651858675,0.0339228067506808,-0.0677022145824683,0.192859596001492,0.0855852547594454
healthy,0.414970449758833,0.222219240592648,-0.235818070027736,-0.308131506467676,0.366507628111242,0.200548975654118,0.146009621589816,0.212385160574848,-0.0634299961602201,-0.107935419807239,-0.0077167460557111,0.551297229470997,-0.16501341408119,-0.0344444864189943,0.212251926975192,0.0804046769379253,0.422483744506962,-0.55289963357496,-0.446253338867088,0.426135065319137,0.413377047925118,-0.401639887977105,0.543881159241535,-0.379667146758277,0.448763171811946,0.424791926598288,-0.346900683513319,0.447284999037392,0.412334585030517,0.511165108709961,-0.433218051549461,0.0725348922880155,0.526089072325404,-0.493977974354427
healthy,0.0186032060835068,-0.0814755617188581,-0.0627213794973022,-0.0924931374516079,-0.0245015860329449,-0.0034540394509757,0.0400845328865046,0.0191570307460086,-0.175263411612857,0.02901319491923,0.0897998704426062,0.0474536413612302,0.0154209236810193,0.153033832340309,-0.09097159256766,-0.0099018252491191,0.133571903442338,0.0784663495234025,0.0321012092940575,-0.102847891114874,-0.0441130181310328,-0.0969369911930125,0.0522686754615456,-0.125799209974193,0.0751323545138999,-0.112318145549863,-0.126168180926206,0.0247976465573142,0.0562375067198203,-0.0677190579012087,-0.186264048559387,0.155376540121451,-0.142838155973719,0.0876515904685132
