group,TFAP2C,LHX2,ATF1,NR2F2,KLF5,ETV5,ARNT,FOXO3,KLF10,KMT2A,E2F6,GATA1,ELK3,RUNX3,FOXP3,ZNF263,FOS,SMAD3,KLF1,NFAT5,GATA2,PBX3,TFAP4,RELA,RUNX2,PRDM1,E2F7,TEAD4,CDX2,SPDEF,MAX,MEIS1,JUN,STAT5B,PAX5,SP2,E2F2,POU2F1,FOXP1,CTCF,NFYA,STAT2,TAL1,TCF12,MAFK,AHR,TCF3,FOXP2,USF1,HOXC6,POU2F2,ETV1,ESR1,SETDB1,CEBPB,SPIB,ELK4,MECOM,ASCL2
healthy,0.500620102062149,-0.106743234241118,0.133528600562449,-0.61856771626547,-0.444403021818397,-0.606453150132067,0.272299920692083,0.329082473278254,-0.105482825116019,-0.009413127281139,-0.264435644586838,-0.614323722380303,0.460634478450328,-0.154345616836833,-0.332670094256563,-0.399831051546249,-0.0561840254930474,-0.187031256159017,-0.344738619844342,0.436321922288884,-0.174533018812073,0.498185855778084,-0.348991270926122,0.585422064995974,0.587290445428684,-0.379431548253985,-0.551864409869475,-0.392355562270725,-0.205638326243406,0.0695983516452463,-0.649378679011954,-0.417489371583615,-0.467412276380612,0.43892852548734,-0.534981695946867,-0.471046724922421,-0.449921591150393,0.429587410341666,0.424450544678525,0.629521824543764,-0.351610859919498,-0.414100472618472,-0.467174596982686,0.326140206956567,0.046179847788587,0.555646030753709,0.59721867590831,0.483936503661645,0.130296711663156,0.0621244364054706,-0.494921305637022,-0.588804667818125,-0.333311513823816,0.0646271532445678,0.244452080240946,-0.464001734423937,-0.305533324454522,-0.0582346005635719,0.025038973659081
healthy,-0.450115606727996,0.597500924265742,-0.174997004898203,-0.248622060717377,-0.565201416671318,-0.482664961424889,-0.420924252920045,0.460866662473992,-0.580946622878963,0.269436231938026,-0.213777555635975,-0.201558776110742,-0.624065859277716,0.517988875173674,-0.0853480493622986,-0.224168961828509,-0.656973932998825,-0.342755701952913,-0.683464797882842,0.630750409167097,0.614655417015994,-0.27151624396093,0.0059258893953648,0.605721591833917,0.24830140033931,-0.132032143301312,0.129265772906783,0.143815342086634,0.539285153596518,-0.249447347105384,-0.648793278188215,-0.32689203937229,-0.479883144244881,0.152562316996175,0.184331143761779,-0.622164881081684,-0.52112457262582,-0.669315170172791,0.556666788535645,0.423028179544563,0.379739586823094,-0.51012236703641,-0.207572135255203,0.382348232510478,0.0099642002158357,0.690724880110686,0.407753169764768,0.546191634710997,0.500178917622754,0.126333675253595,-0.538556270038365,-0.562691127925204,-0.531849666605861,-0.0598973300691206,0.0595032509335684,0.567538161713109,0.162583372548923,-0.610018310625918,-0.273176122029402
healthy,-0.204423316085142,0.248644072556891,0.266403698946351,-0.443993760771322,-0.260238841732758,-0.164159480038215,0.128116152375443,-0.112840454873351,-0.0101713941954653,0.487746260985901,-0.161067748326971,0.130615586436889,-0.257888257342464,-0.195327980970722,-0.0307808715805452,-0.0015226080945041,0.0153749306161942,0.0654163294369939,0.141503319674779,-0.160072316151135,-0.0016156391389748,-0.237179546843282,-0.275604469244505,0.315220189014953,0.383576299457221,-0.342196090876646,-0.134225190962353,0.103307873849918,0.349582755807621,-0.398597712104427,-0.418593184596,-0.132345963864045,0.0649914876672443,0.218297345850542,-0.215717284883887,-0.182204401630719,-0.297094640517241,-0.504008087559383,-0.0558837484135609,0.0832255723835052,0.202603008648332,0.304955763775017,0.312838594276502,0.0064191420684796,0.265085759149682,0.345973151282157,0.147416993068301,-0.186545850372686,0.105751489284682,0.139202351841537,0.127716118884219,-0.317493247534854,-0.401388643438548,0.274035345627765,0.271042847030624,0.148505456288609,-0.1355586359331,0.264502764604332,-0.0854459133115397
healthy,-0.543729658955132,0.520949328306708,-0.163650044441093,-0.501582925762093,-0.368709163885325,-0.374015702756983,0.516464235080817,0.204377319558246,-0.387280407044837,0.392179508876194,-0.178833645757459,-0.148174008474833,-0.153066538741024,0.406364232287308,0.534953333675752,0.572174678776769,-0.440089504719938,-0.112270262189627,-0.0564086724948542,-0.133565419110504,-0.0682999196629845,-0.35937096978424,-0.219008909400656,0.307232171756086,-0.291926996484146,-0.246510909620952,0.072877014801201,0.161639145500254,-0.147740285173868,-0.57079465009188,-0.573380560984756,-0.334438451543905,-0.183722890241067,-0.433885947203102,0.5915377955388,0.280259182531664,-0.0973528092624895,-0.431681187089862,0.274423632664132,0.247831794219346,-0.493861336691879,0.115960196030415,-0.398655786347425,0.272133442203732,-0.500334328380526,0.349240902080636,-0.217251015718714,-0.526114578527294,0.059214730820796,0.0909291043125876,0.0274313558947599,-0.416648731772317,0.346881710185991,0.344180796902708,0.420920249130308,0.549246487912106,-0.37696633551658,-0.379611390495952,-0.205412341071913
healthy,-0.178051866919765,-0.0859215860569698,-0.0371316891182288,-0.418798665633828,-0.315774544954631,0.276243633927886,0.501068359879931,-0.376890474368832,-0.0538440609492146,0.244631671169189,-0.224363551937039,0.118892735553663,0.219203270030379,-0.180356141236956,0.0808231397665087,-0.186915503827548,-0.0930366713144326,-0.405960793832025,-0.380594228309414,0.103348059520188,0.17995002086734,0.160637361640327,0.297856977016956,0.0660823267436182,0.160366082807971,-0.411108708615446,-0.113564899074077,0.164210662377703,0.0732588486778205,-0.122436115831588,-0.38720026681675,0.0342146437914798,-0.23006120529544,0.380437445101891,0.11531225390602,-0.371018883406155,-0.23383357682303,-0.410955116923597,0.175644666222062,0.265604317486547,0.304338546412975,-0.222786544254239,0.0835323376349376,0.130464772450957,0.246537006027033,0.537726906799374,-0.167748856442656,0.35818260736219,-0.148366382810257,-0.0567654946100165,0.47545086143739,-0.428316563254941,0.089594222719723,-0.0240991348602643,0.129450668345295,-0.262846847943537,-0.154190898916731,0.0992517491516075,0.0451040952738294
healthy,-0.125699690257167,0.522539583087974,0.405425075983052,-0.553571636174861,-0.569128803917266,0.0695089248252356,0.530322802587228,-0.365859990559504,0.630628522375714,-0.44610966558115,0.200403995221646,0.529417696210082,-0.397113394885873,0.135099585039545,-0.30510544931041,0.548725087046529,-0.541779757317667,-0.401232150410047,-0.342181202470051,0.474370771999973,-0.162534390758105,0.396521193402234,-0.254464689563698,0.366537951162104,0.117230397806221,-0.41116861913944,0.547772465481849,0.456638335794182,0.615161749380322,-0.619037134431768,-0.0935539275307941,-0.0908351316783148,-0.653118271869837,0.60442795262599,-0.395909290499374,0.145539019412577,-0.048390162327482,0.0957975715079467,0.613545074097198,0.228757814201509,-0.551086939539006,-0.0092179463813385,-0.486361982863402,0.089938137650259,0.515671900128983,0.5957940953792,0.155127816038073,-0.122661036069102,-0.343447887835251,-0.60652325650548,0.505876818055174,-0.588919458978131,-0.0863999945395944,0.29716114173635,0.398898111685881,0.597077005442582,0.0462137349570829,0.260394816749178,-0.587480096467995
healthy,0.0764196496273834,0.0253547083430232,0.171663963955289,-0.413101444230704,-0.40328461195481,-0.287771767720986,0.37788274218548,0.30102412851324,-0.0253256859268343,-0.455619283947435,-0.377730374500489,0.254682585463622,0.409466386603045,0.406992225622942,-0.316558376778346,-0.0639545218742532,0.146109726500967,0.0567243124411947,-0.255600419375596,-0.055077290322475,0.374744693435056,0.413612964316033,0.216909910793776,0.297711945265682,-0.0439907273383172,0.346117707666735,-0.276902872858245,0.290206022878829,0.394280407332206,-0.308232571134156,-0.356841490448532,-0.269411461679486,0.261629826338839,-0.291816766977313,-0.273822868940198,-0.207604598603211,-0.376805284984468,0.350685110414462,0.33693211294295,0.391392676921411,-0.280135244461283,-0.380955490499479,-0.316456798321685,0.190579323706401,-0.2420650900255,0.0365972668141963,0.355880122912274,0.397385805864417,-0.305986961681541,0.248892613433938,-0.304506818455907,0.131152298757615,0.281644410103105,0.358259961039764,-0.108464024901947,-0.339511480181738,-0.201655003284488,-0.494059474189626,0.0023471879092768
healthy,0.0345774673177603,0.489838323680543,0.243596887755462,-0.183573200157038,-0.357019669787416,-0.335100143387236,0.391933372515314,0.303832139207456,-0.261101907675357,0.230368480018435,-0.266840577203429,-0.400558377474226,-0.21907059244523,-0.129718865645738,0.308142752723933,0.31090063867225,-0.405286451808908,0.320993367865301,-0.4189530989569,0.44169432425264,-0.0271557317760242,0.234082181233771,0.117117593617506,0.527984042064309,0.368071992173443,0.218536015922371,-0.306973484640367,-0.309570808735527,-0.178949018786162,-0.51553577603732,-0.455670761329073,-0.416520114640851,0.150916808188208,0.423309047584857,-0.0065188112381093,-0.0575378123189827,-0.345192872580287,-0.143002053309136,0.272550912286827,0.245206284212973,-0.353001845532574,-0.289589358351082,-0.0321444830017114,0.446303393919689,0.198669792279602,0.400099359470499,0.33063274594356,0.504073548685003,0.15299088953838,0.22179069913398,0.410728554149387,-0.485397371718562,-0.180227846722471,0.0765162233619512,0.114227480260709,0.148701054614663,0.365656008524198,-0.383399037779359,-0.268784320108099
healthy,0.374375529159067,0.132259134889205,0.0006078028238753,-0.288994737578657,-0.323441032311349,-0.0063478182677187,0.324737264864307,-0.225448332135525,-0.515181116000316,0.457390231175105,-0.146685148851798,0.232642732907927,-0.174026972821743,0.280231213189515,0.173875022115774,-0.0828472461359909,-0.226242197048341,-0.0179766988265586,0.174120003866213,0.18467902741364,-0.132755300459716,0.147798420350631,-0.0254284854886632,0.288861393081582,-0.0686165973667866,-0.425449572573492,0.1717260049885,-0.104663026064375,0.209208212805753,0.113615713577273,-0.0186217140682222,-0.321164872756632,-0.272153017494641,0.292886536272349,-0.313288244324778,-0.0186496233815635,-0.358820738523563,-0.220520787813392,-0.225510352831838,-0.0664768833439601,-0.239130097742352,-0.0843450459519695,-0.253370049616003,0.0156323165058965,-0.0344276885237974,-0.0480970499913617,-0.218384174825381,-0.0554744118178897,0.255230670505417,0.11743928950502,0.160109528568923,-0.213940391934497,-0.381179199544692,-0.338127533198459,-0.267113835919144,-0.104734349865135,0.203015446278819,-0.0923612209505298,0.0084627240120197
healthy,-0.43182805867419,0.480303725191462,0.314432259453248,0.0672884053799825,-0.516943783237297,-0.409141862455567,0.212163649702297,-0.435011323299057,-0.264047192698527,0.23334857699206,-0.197768742751286,-0.150111333627874,-0.142608779059266,-0.173328738876201,0.335294830831633,-0.278202327492682,-0.608038052986008,-0.224323409384124,-0.221918307141862,0.594866742050095,0.592990056150186,0.329765509354213,-0.184469367152561,0.233491602479968,0.250310562051694,-0.52124851131128,-0.321874771243809,0.605628362757384,0.430025378989085,-0.391456571372011,-0.536913492574016,0.0448740972227512,-0.493546249654827,0.488932530673217,-0.425326283565599,-0.550312208051372,-0.543288200408134,-0.382507604233224,0.456489283283013,0.40520995814295,-0.211830123041514,-0.548052923984369,-0.211536491914317,0.279033750412625,0.0835372577767572,0.528697605864882,0.230029268597664,0.368192089394051,0.14579703062583,-0.0735252741455589,0.198933692332012,-0.593428508064302,-0.0913358372045769,0.168997480272383,0.576210194201376,-0.0928682246496341,-0.0423592822631266,-0.550386613221511,-0.582554780907636
