group,VDR,ATF1,EPAS1,FOXK1,DUX4,NR2F2,MAFF,KLF5,EBF1,E2F3,KMT2A,E2F6,GATA1,ELK3,SRF,E2F1,IRF4,NFYB,SMAD3,CEBPD,HOXA4,PBX3,E2F4,EHF,E2F7,BHLHE40,SP4,MXI1,BATF,ZBTB7A,SP2,HNF4G,HSF2,PBX1,STAT2,TAL1,MAFK,FOSL1,NRF1,ESR1,ETV7
healthy,-0.0111469899002399,-0.112815973501675,0.0492075379778496,-0.0673746446601,0.0004773082193271,-0.0097257965120966,0.0198859761641675,-0.131410931246607,-0.0275093769418671,0.116031155260603,0.0990258251825803,-0.140411200602248,0.0158659491673709,-0.0158043610100384,-0.0622576952550549,0.143598387744207,0.0292889014272179,-0.0365553708385584,-0.17689985093703,0.0282754962929279,0.0566662370923796,0.0785902213719148,-0.221594190082473,-0.0200306150185091,-0.0404582870210333,0.0192579635901554,0.0055154061199086,0.0205503817402398,0.0246954513594994,0.224929748694369,-0.066195138131792,-0.194825270759445,-0.0309097897497424,0.0873180097890546,0.071419866812169,-0.144379904134601,0.122109253181595,-0.0198019923132595,0.019193575971126,-0.0045775864514358,-0.0312900499635759
healthy,0.0785974844137707,0.0021167102889861,0.0199647029444389,0.107915745860137,0.0502101358773088,-0.028533264049092,-0.0191956065966179,-0.0642984656929118,-0.0633186804398349,0.0588605406188538,0.04131069264065,-0.0512600728191501,0.022629531761638,-0.109859415316838,-0.0550122528121983,0.0102458879830113,0.0134055200449623,0.0092085783451475,-0.0796513966179754,-0.0264046279730159,0.0786505658582692,-0.0918825773930208,-0.0338353286859096,-0.0303572079569679,0.064966543608912,-0.0456226831100385,-0.0359340333747795,-0.0155993971915894,-0.0877604641612214,0.119228874868218,-0.105680479217139,-0.152803239271924,0.0731441259681845,0.100386131266086,-0.0574715371813175,-0.0045636011930903,0.0332013912584415,0.124625176606943,-0.125442911458974,-0.112469291977838,-0.0983491600633283
healthy,-0.0063676955217843,-0.0327774750978055,-0.029245780089007,0.0477672204365491,-0.113428615691629,0.0471551613446045,0.110516582993308,0.128688275288311,-0.0795296658601359,0.0891249276493799,-0.0865056188645981,0.0319259146220565,-0.107600748685721,-0.211719223283111,0.196444357249363,0.0328535072831403,-0.097142521592928,0.0548458168912132,0.119024584532266,-0.229563977181174,-0.0578300801656017,0.046425252365391,-0.0971843392948621,0.102670061466763,-0.215726119450252,0.142461505661699,0.0127125813879682,-0.170049784110408,0.0323364884228641,-0.0508997464723403,0.023725843433705,0.026109452443949,-0.064718596156929,0.0508731352074732,-0.111710288303064,-0.159739819779018,0.0153204853449497,-0.0445206461227558,-0.130254538306206,0.17375255153621,-0.101674039838878
healthy,0.0483302388865108,-0.0208091112179753,0.248327697568561,-0.110380454962086,-0.24846636860634,-0.097061270894408,-0.102134601544869,-0.129713226960777,0.08755046703501,0.342343278962475,-0.0122081246552266,-0.0310606213523406,0.178948209813286,0.0912539984098467,-0.225913722754823,-0.0663202693730464,-0.0609729788674602,-0.369776468899736,-0.140495745703224,-0.378965961817938,-0.0696416098388817,-0.147669435242976,-0.217234945122101,-0.230868675690107,0.0391678037317777,-0.0603100636624666,0.0629177556168037,-0.196359880605669,0.231328657669082,-0.0217053996328901,0.405929023114923,-0.233780767483472,-0.264328982440116,0.0498623847429501,0.0035868447698761,-0.0311925279492526,0.0828288873096473,0.111327476683505,0.311581984118512,-0.0539582536880891,-0.0870837206151675
healthy,0.161405263349032,0.169050633708657,0.0497111941451443,-0.157569291563033,0.066383313307553,-0.0330635051941102,-0.0026890376519949,-0.0117509316711421,-0.188083482770203,-0.0351499309655337,-0.014208096615179,0.0097652269466135,0.228136600018622,-0.0677711207537053,0.119043276825621,-0.0913947065526626,-0.106636586849163,0.110622568705005,-0.102726895828842,0.0424279909541417,0.0495251816585383,0.1213645755064,-0.0532098575740947,-0.00491775868967,-0.0321698737780423,-0.208910452267077,-0.0484661105654431,0.0210151249844783,-0.0927679415920301,0.0190551362719228,-0.0344110242215045,0.0370319144417705,0.0210708430104202,0.0661955864201488,-0.125913738024454,0.256873386198245,-0.0512854426781021,0.0513231594956628,0.0523269411630157,0.0433979132057299,0.0603344786912627
healthy,-0.0260908470546692,0.146256018343572,-0.0716603044563581,-0.0706515726931774,-0.0087230079221052,0.0192894731414233,-0.0167146853159045,0.0620596999002856,0.0507719914702934,-0.0382460648009969,-0.016792862027551,-0.0382107591892855,0.0355275326992248,-0.0361125971218697,0.223179380774326,-0.121814447721703,-0.125730848792252,-0.0241944313398895,0.0147476583777021,0.14822808894059,-0.0868013682217007,0.111490078125549,0.02270403015979,0.080713672030905,0.184287727644893,-0.0532332969724544,-0.160088252646188,-0.109747494004654,-0.02563439593183,-0.0541739393416204,-0.100177151401477,0.0124174880047546,0.0015710997211539,-0.0158471759995691,-0.0023326922023554,-0.0502474509534394,0.149239342533179,0.0036566526415301,-0.0521489103270351,-0.175289840317321,0.0280856141163591
healthy,0.137876996527054,0.0018914393608077,-0.082155270634839,0.0057986015722504,0.130901585660503,-0.155420387887976,-0.0585802461582412,-0.156278720739595,0.0841981804988736,-0.234363707082593,-0.180327576021159,-0.0588093938426101,0.0901288332790655,0.225760959271116,0.0692181361156384,0.0027264690580842,-0.0500202207963925,0.132521154887313,-0.0810172999311086,-0.0607357879349318,0.134451432838692,0.156465145974336,0.0428428492588715,-0.142452182496318,-0.218249575854684,-0.106165287325832,-0.0298047344041864,0.0480549881134999,-0.0186774782055945,-0.219041883102333,-0.0783607403360521,0.0261539068905122,-0.0757430193315666,-0.100285124713382,-0.0566965745155476,-0.0279016434662073,-0.152507493595151,0.0050878553648011,-0.0950846374359253,0.0756303874189107,0.0898181245544975
healthy,-0.132445695057454,-0.023274341447786,0.166385499586857,0.259185522839465,-0.191403084544886,0.168019911841165,0.0743919936773381,-0.0129722970243797,-0.393069345207486,0.221123734491528,0.134188938567696,0.0644417074204356,-0.264250063071005,-0.22590259267624,-0.359218937781172,-0.336603414114849,-0.049333596998334,-0.0519202827420717,0.0128032198946238,0.239500669422245,0.238649453527611,0.0201337823479512,-0.289281251936026,-0.18670779321741,0.0185032569242126,0.0261311619160764,0.142376547161511,0.24941791761931,-0.272247216966934,-0.360089587828651,0.272101460820593,0.0084519130725134,0.101654223289023,0.130745206683471,-0.0640005521508425,-0.135974937214199,0.145060403669476,0.135341383831435,-0.41659050039641,0.409755508840644,-0.35990107654605
healthy,0.0926285574844809,0.104983212748152,-0.242037661170895,-0.157481787342907,0.107969095309057,0.0429172711612817,0.06156771380833,-0.189291714742039,0.0446070646759125,0.0203262997203213,0.0426037012307317,0.11146017386918,-0.0773263448736391,0.12520498915829,-0.0018291579282085,0.0590417338122325,-0.0258555828290203,-0.162812476162258,-0.0884058157530737,0.0057766549427995,0.0512164219898393,0.127455724437572,-0.0988337579990322,-0.022336631386181,-0.15915764441618,-0.0943497079921666,0.075657456021045,-0.442680607398845,0.0351233163319436,0.101826608780615,0.315221398850934,-0.0549444200530453,0.0236501409841517,-0.0841447488079327,0.183483702806184,-0.0573798131803173,-0.035001372470063,-0.0131629688624227,0.0270053392410371,0.0516484516719305,-0.105599900278234
healthy,-0.0144628886743776,0.262105755020152,-0.0947074827564331,0.22704713524657,-0.111581297204917,0.180071628399354,-0.065454901886326,0.0066560390888533,-0.0302645387489364,0.161599342614278,0.0636531503172138,-0.132390972417692,0.0353903109070814,-0.0253511555550419,-0.103428093649449,-0.127244094661635,0.100043422236943,0.0539032527386618,-0.0322600174904612,-0.169404192722105,0.137805780185136,-0.213735723561429,-0.0147670314484978,-0.128489324938438,0.0153993107291011,0.255193116293527,-0.0162417573320695,-0.168468214995759,-0.196124546171159,0.118730540792344,0.067733417804059,-0.0212033501548786,0.108285047139453,0.217368108044165,-0.0393881554799758,-0.227111118532872,-0.159601642230868,-0.27245394075846,0.0644238378872817,0.126852197033039,-0.0983307585074381
