group,CD70,CD19,CD11c,CD279,CD20,IgM,CD32,CD223,KLRG1,HLA-DR,CD21,CD206,CD2,CD303,IgD,CD35,CD96,CD178,CD235ab,CD169,XCR1,CD268,CD106,CD267,CD309,CD22,CD204,TCR-Va24-Jz18,CD305,CD133,c-Met
critical,0.615554917843846,-0.576740675438874,0.0833812297040747,0.610520375098734,-0.520969692127704,-0.653518182160899,-0.485876922000429,0.581005277577183,0.424465564402111,-0.678578500554404,-0.583880525997236,0.557329242022403,0.216342744924284,0.589734459931113,-0.761964768264232,-0.230194469700507,0.584737368509284,0.591363602643783,-0.581513613499718,0.582256857789895,0.613551028001161,-0.438358340437882,0.608226482851776,0.650828122607135,0.576269918585866,-0.550882619859759,0.579535759488255,0.570060159219169,-0.56744951714954,0.612327431431339,0.543557545325182
critical,0.0939909506991382,0.171234591007347,-0.187397355239532,0.0421851094626456,0.283887818466676,0.131048015892269,0.34014362154817,0.0883127957375103,-0.215170622972563,0.147577169441236,0.370038004629229,0.0410350063260781,-0.332633876613916,0.03640472717027,-0.0616223607184904,0.486940492792899,0.0200640376446231,0.0553995475568756,-0.0588297734833264,0.0506911320508864,0.0667900881687031,0.312765177445581,0.0618583350394065,0.13156475705816,9.02515756349502e-05,0.238893255210565,0.071406231986048,0.0736464133546655,-0.0344928692086459,0.0616711330167633,0.0656084799383749
critical,-0.187366772327146,-0.100903421269857,-0.0298895976228076,-0.227832140213142,-0.0357415240770681,-0.0980376207931487,-0.160954158733878,-0.193165881426612,-0.0472057687206137,-0.153796681363686,-0.355108329113446,-0.171371157417139,-0.0271544339098808,-0.200091166748757,-0.0817626301605222,-0.262741134909438,-0.111763580617666,-0.195755444146233,-0.157229408738925,-0.163673276902494,-0.129175683547191,-0.186741844175281,-0.150152974927596,-0.0834100829656722,-0.142266895810218,-0.198280163160809,-0.0683297526790621,-0.219657360044492,-0.15485709693348,-0.105077175935721,-0.142180302207799
critical,0.157919091454029,-0.220768573323314,0.0300648540504484,0.0817455953064031,-0.386704213649186,-0.15044239802813,-0.077099309354532,0.0618602078279022,-0.0028065424481578,-0.310116161456621,0.12800241484784,0.0006056738075804,-0.0025079581822554,0.0268206384728044,-0.535190104457793,0.234029821471962,0.0068087190059272,0.0060257370169048,-0.0041199477648153,0.0061176286144729,0.0689743306355101,-0.154600799882005,-0.0041426240015142,0.151555077751366,0.0909928047572662,-0.193693298498155,0.0645257441204181,0.0593502116871632,-0.266516027868542,0.0074821687371903,0.0017192085966229
critical,-0.0186736884313029,-0.225195382933646,-0.0276999076524608,-0.0011862058103371,-0.099464881547282,-0.514912726351691,-0.232470119851134,-0.0587116095273578,-0.0809318053820209,-0.0871081049538813,-0.0392981587131787,-0.128008490812335,-0.0485101212657086,0.0458878190386898,-0.43779899448917,-0.0097374850643771,0.0432677393047523,0.0118713338706821,-0.114201619954741,-0.0579151042762736,0.0073688720317268,-0.134251885009814,-0.0244798926857492,-0.123714918481058,0.0553376404880301,-0.0758146037403082,0.0466611306728395,0.0215541924986574,-0.183328520059623,-0.0053170361768839,0.0216823536800234
critical,0.041039257646741,-0.576118308808365,-0.160582452953431,0.0599256273618787,-0.4693767645731,-0.297715978972676,-0.389787431947426,-0.140510409974187,-0.0991459368409252,-0.568425541675831,-0.360427492084849,-0.104292137826807,-0.176091971818493,0.0486858466231941,-0.620984675919168,0.169139384508554,-0.154103816245971,-0.0155995376608362,-0.187665515437874,-0.112015656773042,0.129634526403539,-0.308734796452227,0.02950397538878,0.0584052819383816,0.0337252818775618,-0.239200094957263,-0.0118137258096605,0.050616763538513,-0.467370611417766,-0.0633149807518241,-0.0703445111079365
critical,0.222595055375336,0.0738079971782682,0.202058860788303,0.146994771501966,-0.0628924263495701,0.280624646183746,0.321734798558512,0.12165563767135,0.0613756509881448,0.0731095449396102,-0.200813870620527,0.107151749470786,0.0677278308604876,0.113304212652705,-0.43196698944199,0.0363935481995953,0.1059839598707,0.0990627431551815,0.239096172259636,0.111945563888729,0.177320421184142,-0.0295575733340615,0.122665091182234,0.245351915801274,0.0910180766081782,0.0325113830184958,0.131297899929324,0.0859942168246576,-0.29555408549043,0.0522194882629835,0.0723324421916881
critical,0.0474142425978173,-0.130456374550333,0.0980139953274742,-0.155805280130249,-0.0824932634653722,-0.0365922477792252,-0.195048863023949,-0.160361208857743,-0.0959938098917742,0.133046247521901,0.0069678965749537,-0.068464830811338,0.0088383923618134,-0.121965867040549,-0.356711968153273,0.111667639873219,0.0938531096134921,-0.0910513389535148,-0.0979876550794189,-0.118571216037396,-0.137288337965308,-0.353435608482232,-0.0550252979096379,-0.108723670149667,-0.171168873834639,0.0158099305029449,-0.120734521369655,-0.113311238212891,-0.143039429772386,0.0592366118965548,0.0441159371056473
critical,0.165004198345881,-0.0308550639588938,0.112460365294139,0.0962974679120871,-0.152312713433299,-0.625335697819325,-0.176162697570583,-0.0149534763399723,0.0357836244846788,-0.337325560311553,0.11785451457318,0.0030358647073931,0.0646585330479691,0.121157918097498,-0.759303773935394,0.294752004259082,-0.0431956454390479,0.0370829398785949,-0.0021272242875547,0.0061102656388047,-0.0012376640468527,0.095864080768276,0.0563871020603691,0.276291893277149,-0.0422263809945944,-0.0463357115350738,0.111647899887688,0.0160756684235654,-0.491275227093357,-0.069919939618322,-0.08527082082736
critical,0.0746207394809941,-0.236191349561101,0.296044487918919,0.0728143280860689,-0.190199781098377,-0.399580042913458,-0.104422801263263,0.0275573804092065,0.0694443519939546,-0.336443552008927,-0.436626852165174,0.0553042786895193,0.135108815435662,-0.0664844058029265,-0.336588876399928,-0.28839985635891,0.0772477554472177,0.0387764900659629,0.237143311631926,0.0772013576559239,0.0319836089043754,-0.231524926423444,0.0718049380548891,0.0026051253249019,-0.0886024512081301,-0.295298738571343,-0.0377300435589598,-0.0969281150280613,-0.268982815558038,0.0605636773860267,-0.039500884243203
critical,0.158032480980493,-0.111483330393349,0.408190196577471,0.266848609640448,0.0624329395521042,-0.289218257807249,-0.0188975439942854,0.169220865478631,0.278845734479061,-0.101104223215557,-0.346677239433009,0.22558493462853,0.122703997739357,0.0991165758500977,-0.524178386672979,-0.0209344019086858,0.0895477956802392,0.0930618770608844,0.181949704414087,0.162631895309755,0.141760478072677,-0.158834076970766,0.175255942156494,0.141877948712432,0.110810981007457,-0.0345068934894534,0.259069334284466,0.19595692228982,-0.455652881271159,0.125299535877309,0.11744730742061
critical,-0.0525146288626643,-0.22523395664204,-0.528321371575396,-0.219686511657208,-0.520233250652991,-0.405722556153229,0.030133423353283,-0.0510187954478131,-0.0522665958600074,-0.431872336963524,0.44098218779662,-0.0775245898865884,-0.191130330795256,-0.176886901428458,-0.137736431804757,0.196177562256831,-0.275582807525935,-0.0451110080584849,-0.0747599969795352,-0.0238070948270647,-0.190733816923842,0.202775700285842,0.0050104195218357,-0.399907023905492,-0.174535906397717,-0.234222483398458,0.0413046874379162,-0.13834145210143,0.221751227286602,-0.202855420328039,-0.175036769188264
