group,CD70,CD40,CD56,CD19,CD11c,CD90,CD45RO,CD279,CD20,IgM,CD32,CD161,CD152,CD223,KLRG1,CD95,HLA-DR,CD57,CD366,CD39,CD21,CD244,CD206,CD137,CD2,CD303,IgD,CD71,CD52,CD269,CD324,CD35,CD96,CD178,CD169,XCR1,CD268,CD106,CD122,CD267,CD309,CD124,CD22,CD204,CD144,TCR-Va24-Jz18,LOX-1,CD158b,CD133,CD337,CD319,Phospho-Tau,CD150,CD82,c-Met,DR3
critical,-0.629059954534479,0.350507752195782,-0.355422929657358,0.539205206402016,0.195159497087467,-0.614255086475652,-0.495658228617412,-0.629759779428175,0.476099795653486,0.458613247178936,0.382544923599669,-0.632302858546673,-0.596230983045183,-0.62896982047494,-0.483560826064953,-0.502832486973676,0.733515889248004,-0.423310790668741,-0.598964801695792,0.12890084960622,0.489400583910341,-0.444146755195256,-0.60198923873804,-0.625819687738328,-0.236184440162331,-0.625911128428991,0.589333444264526,-0.130787523124163,0.381054923787373,-0.597943811311827,-0.587434449405566,0.309171430371093,-0.594248513494663,-0.611734317531671,-0.61966543027012,-0.636717927998087,0.300357797172723,-0.628016676041493,-0.628197781519634,-0.656669310223649,-0.588263609732449,-0.619157131339453,0.564871749099684,-0.625959250252667,-0.619823242259753,-0.610002147364208,-0.554382312810331,-0.593082583510363,-0.618170092336152,-0.623608783482995,-0.58460022948165,-0.633833515035319,-0.535912079078449,-0.149047639187653,-0.596628921393139,-0.584727319182044
critical,-0.650563264237013,0.542231749412453,-0.458807322852553,0.725772052093361,0.0749403229383101,-0.668932566363218,-0.670257868957473,-0.700772852244151,0.755178863304384,0.580942161256714,0.752061332952812,-0.709327098473489,-0.679755231754461,-0.662046435086206,-0.785805653004695,-0.609842089487818,0.804649041109198,-0.534786369715837,-0.653846412204812,0.519600644277184,0.825527187068866,-0.650395746404152,-0.6509721049,-0.652388090339327,-0.564859582093257,-0.684877998813656,0.586209495090466,-0.0605047021576832,0.556280279649157,-0.654696833847605,-0.651234622458459,0.772311913464271,-0.698333161962618,-0.684031777393154,-0.681701629549947,-0.667600913039716,0.650655503976939,-0.667497902965669,-0.676802094090292,-0.642969409754582,-0.650056250279321,-0.668010471286424,0.744848633650047,-0.657717519090274,-0.67164844925859,-0.664880110743365,-0.654521196917958,-0.637236279009827,-0.665018373485313,-0.658843288885382,-0.691609304147493,-0.683352212318533,-0.659626733308884,0.241534908369009,-0.652781741881033,-0.669273732578848
critical,-0.118681882655678,-0.101622797634244,0.14336653955933,0.0340602840086247,-0.0817330575734217,0.0245963000670262,0.062998491788879,0.0600826379753863,0.0818346236007904,-0.117475877909085,-0.119582451515701,0.0216274780026297,-0.0731291572073586,0.0541208937070085,0.0106764674471858,0.0754615620449825,0.0471296942403527,-0.0436024899633787,0.0418037684582278,-0.0971487003728411,0.0445740499553909,-0.0057319201384301,-0.0094782965884282,0.0582086991113356,0.0016217368486939,-0.0379614361152488,0.189649895618379,-0.104825281285465,-0.173430625744594,0.0506253933532148,-0.0027142832721233,-0.124824412622017,0.0848523777553257,0.0287798783756833,0.0341874988843115,-0.0174110269718555,0.0154032645516269,-0.0080406065002268,0.112048023167727,-0.0867259334431369,-0.131215513532733,0.0946727509755943,0.0672640663821846,0.0511340091573064,0.0038347459023747,0.0771103813582995,-0.0511024657525449,-0.0284659571762632,0.0361138627598909,0.0405572368430005,0.0312796471309813,0.127034395857706,0.108247028048687,-0.330273768152254,0.0485288429489264,0.011604029309846
critical,-0.132162581383946,-0.193200236956583,-0.183727405798813,-0.251749490151538,-0.125404364929504,-0.188221964609535,-0.209719142081825,-0.154615027113158,0.120654233117507,-0.0163535036389783,-0.280835178422839,-0.143842171185402,0.0623681042181861,-0.193385281001622,-0.0437034412519683,-0.176207931049926,-0.222142046376364,0.123814752404309,-0.100009101252285,-0.0542401232589915,-0.424809014736265,-0.048514167584264,-0.161872898514367,-0.104557674815699,0.0269197165957286,-0.136538931516759,-0.0236024154546416,-0.0188049306646688,-0.11665633926543,-0.208974126998334,-0.152795195298655,-0.225537645534033,-0.0811205951124177,-0.0944631161333351,-0.224197356100218,-0.0461060954922319,-0.231122051250966,-0.0187412905847473,-0.133766039273558,-0.180512228209904,0.0950001831405749,-0.159650236243559,-0.036635584169996,-0.152264578907115,-0.161943728722187,-0.0645863951289332,-0.193882149948249,-0.190303319834837,-0.0861590102019373,-0.186729094056299,-0.086169608758365,-0.140819038093877,-0.117714398168108,-0.0684992732823106,-0.116035192716618,-0.131844830086966
critical,-0.074892900624312,-0.116734587503895,0.0281488206872816,-0.35806933411203,0.0341748678897922,-0.150460101327595,-0.13371061890123,-0.103718488627499,-0.0484721030713146,-0.363115593517225,-0.400819490286247,-0.148309145484971,-0.0597647411987881,-0.138112956427232,-0.0714463336748203,-0.106108086313682,-0.21820658295717,0.195322343529838,-0.0684223072375686,-0.0945841381865677,-0.16983605100325,-0.0153305563181161,-0.074859154318934,-0.12880456743066,-0.118572135534305,-0.102025416510174,-0.4623605164777,0.136706290196158,-0.22641863293667,-0.153217776967343,-0.112678244059442,-0.062607325932743,-0.104254841752753,-0.0652613582559855,-0.176178063331913,-0.0859824405062309,-0.343553616199808,-0.137333801495892,-0.0748677217769985,-0.162291858372062,-0.17150021546804,-0.107619376976446,-0.232318186871306,-0.0258780538139736,-0.156240664824304,-0.0848933910745283,-0.133964597019339,-0.0745446394982185,-0.139547939004726,-0.130473202567139,-0.116165643204473,-0.140663313101745,-0.202638742567095,-0.0683954697930156,-0.201390842179761,-0.155700817037316
critical,-0.256648610821582,-0.212667214038355,-0.122099519676951,-0.378168248669359,0.0581624323976134,-0.32141681826215,-0.200264503615646,-0.198512321836469,-0.232088287873296,-0.224792502596732,-0.424055544489703,-0.176233510063695,-0.0583555697863572,-0.213529812037406,-0.117937033789886,-0.22127157780543,-0.274026983737207,0.196058564968856,-0.226398110687285,-0.0031341681478355,-0.297337624706365,-0.0847833851526525,-0.129390572946414,-0.25834135666975,-0.150288217680773,-0.144136178636879,-0.393748059631201,-0.0391570030831427,-0.266785010658112,-0.285171921778621,-0.145942907412278,-0.0884668915750434,-0.209421160684849,-0.160450412064193,-0.250217073883617,-0.17660540598032,-0.354973958977507,-0.15688893696958,-0.219179224673355,-0.0364939899824727,-0.0815802750948749,-0.195868191494015,-0.334647534566881,-0.164095579900189,-0.25063227144196,-0.146147266645782,-0.220726564382932,-0.220433331044259,-0.197529988759539,-0.190947470952972,-0.249560332220905,-0.173993596034127,-0.127585552992584,-0.142422693052171,-0.100125699249396,-0.15923912591111
critical,-0.0260630534139377,-0.0723343121191768,-0.046178390120121,0.245295638938783,0.180718995551983,-0.126338138700581,-0.0069849030663444,-0.0631664088328497,0.225684214798703,-0.0068553661027304,-0.0726695958101235,-0.0086685750951535,0.0163494538223092,-0.0256832036891971,-0.108119257322673,0.124074440617397,0.223499851500855,-0.0675967488887328,-0.0213918358836843,-0.0244838513645802,-0.250622870770074,-0.0473975240425043,-0.125720906181158,0.0042528641942591,0.084893925066297,-0.0776010684090262,-0.426103784917967,0.147841666281826,-0.0058974858851733,-0.0797050911326606,-0.0932820872468198,-0.312073857888684,-0.0214525232896752,-0.0997274529605082,-0.118057696112647,-0.0046867433334283,-0.154245884077716,-0.0389456887407944,-0.088236147690214,0.0416234160299809,-0.0601692814319461,-0.0986891034034854,0.056972180056026,-0.130683436959661,-0.0588768708470612,-0.12285190178238,-0.0916269502925545,-0.0370937892984006,-0.0368471862910019,-0.105343910692,0.0084952782310155,-0.0674307596136201,-0.0918463782335718,0.175124743353772,-0.0900890613526555,0.0020221310413781
critical,0.216058049549882,0.0701041183083909,-0.0163944009274629,0.190722939779617,0.393984513260164,-0.0414492496191003,0.16029466390905,0.0097379518360923,0.195663546501188,-0.759730234772941,-0.446673734815128,-0.0042457196615057,-0.0243402414006237,0.0641630898698769,0.0951328547725072,0.522531564187739,0.222681984855447,-0.11476216431406,0.0896867666235089,0.431062699880441,0.234527099847212,0.136532315304862,0.101523667990767,0.0564156227044924,0.0746347654455622,0.0807478172141052,-0.770023078955358,0.613040253602803,0.198158378105141,0.104000572100797,0.0158416679561872,0.447643639637543,0.228988318419516,-0.0305914673404538,-0.0173386000646703,0.0342041860605691,-0.0224850184945681,0.0887161480207722,-0.0716655081292219,0.0780936408501871,-0.027730679328577,0.0727727200775191,0.131124271649966,0.0943488635391186,0.122442020994184,0.0797666665579344,0.100214952468433,0.127131563577278,0.0442368313208009,0.0609473346192049,0.0673095856322148,0.0167650866050683,0.0390960634033456,0.439330434879169,0.0535787529704923,0.0848943684508372
critical,-0.105968252408969,-0.169330236623133,-0.153216543254764,0.093584881073842,0.0134408304478853,-0.189688706845542,-0.179879291943423,-0.197511543393265,-0.10384987382821,-0.124577067223846,-0.195569183895956,-0.16895253658061,-0.0986983255821143,-0.124265799552069,-0.179464164751195,-0.0580565485816868,0.004448634042933,-0.321508102147286,-0.188708313103707,0.118527281711127,-0.0763444288538725,-0.15977520364221,-0.206073253873022,-0.160585394399726,-0.198960629555634,-0.218785718911594,-0.145346507599667,0.0264953421120397,-0.202130440775999,-0.220038029428195,-0.182400425163198,-0.0868579251526626,-0.118955045769868,-0.131428506826765,-0.24746755330088,-0.210961338171758,-0.135274594095811,-0.167542212307728,-0.205199354771404,-0.263090839025884,-0.0222302809778967,-0.250892094772696,0.0297713569738131,-0.102037418229827,-0.15497405626564,-0.20577697308521,-0.0543485706740166,-0.125132140742623,-0.0288514437415164,-0.231911808333186,-0.171365501266431,-0.177815699099679,0.0175380948425474,0.0072483288196791,-0.135672060584241,-0.159084848207883
critical,-0.0095766430705644,0.0403951639469367,-0.0094804476325549,0.19551496715098,-0.0392163759663233,0.148772998733117,0.0759027515437621,0.0771516612581055,0.146343404523499,0.152503319860248,-0.136353109975924,-0.0599744298564476,0.0092574884112919,0.0230779932435593,0.0635606270773708,0.0342240751950225,0.109705525150541,-0.0123855681939189,-0.0016648874896532,0.147999796487263,0.0269137639885639,0.0655279101825099,0.0323176015420435,-0.0009817712926686,0.101995325485435,0.0486412242465058,0.25205452776117,0.239265698241577,-0.0723109110374116,-0.0081872688991762,-0.0666246871853529,0.0069051566310437,0.0136433626859113,0.0151488533967039,0.0152772863749201,0.0075256505867938,0.0780810615551546,-0.0418576518374861,0.0355130252021848,-0.0447283648168146,0.0555336642495896,0.0283065409335028,0.273092537071492,0.0472601793048142,0.0301208240487271,0.0347037877917741,0.0783945712168441,-0.0038071681713181,-0.0168550215259702,0.0429168341106796,-0.0647835741426934,-0.0429530959473242,0.204376833044461,-0.229125516221894,0.0062532679830198,-0.0014429404191832
