group,CD19,CD279,CD20,CD31,IgM,CD32,KLRG1,HLA-DR,CD57,CD21,CD244,CD2,IgD,CD35,CD268,CD22,CD158b,CD70,CD19,CD11c,CD279,CD20,CD32,CD161,CD223,HLA-DR,CD21,CD137,CD303,IgD,CD35,CD96,CD178,CD169,XCR1,CD268,CD106,CD267,CD309,CD204,CD144,TCR-Va24-Jz18,CD305,CD133,CD88
critical,-0.637476399265115,0.707902201469078,-0.449790883330792,-0.452205920352427,-0.565507513184739,-0.6758230411269,0.496753967156335,-0.651789683410672,0.495038677560307,-0.692616909840368,0.524614031922611,0.230623851799186,-0.666343124924293,-0.335478809496456,-0.486834987660261,-0.594335297617067,0.676619487492611,-0.716598069885987,0.662617625042387,-0.0184736678222679,-0.713138078679345,0.502799581719084,0.490168352617828,-0.678418349557353,-0.700040229166169,0.683188393126648,0.546127759992206,-0.710078131358898,-0.70655306178001,0.81185806662179,0.135627312655205,-0.700589582409771,-0.708828080386507,-0.695872083544372,-0.706001071664689,0.330651757678493,-0.696455105679669,-0.731670422995906,-0.656624643434663,-0.696729859639464,-0.680883712579812,-0.693667384021107,0.504623620429637,-0.695798410326716,-0.707695092089226
critical,-0.759461073103747,0.68507795731506,-0.771136921722267,-0.596759955575404,-0.580763179270274,-0.821802159982078,0.774830583261913,-0.83444183296915,0.561862075435843,-0.851686555523863,0.671287475921895,0.591193922098664,-0.64511661440065,-0.762547041598781,-0.716106719673149,-0.760375640617654,0.649300872978528,0.144759687124152,-0.332610738751134,0.0625769456174929,0.22100493745013,-0.5459998845667,-0.606333353899434,0.254655140361202,0.159823559737096,-0.578880575349424,-0.55261367978351,0.168684297591033,0.189460378553331,-0.190989729694146,-0.63946821454133,0.227126446849152,0.176324801633672,0.171029634674253,0.157309350316256,-0.492601896889908,0.1602054113566,0.109394809044454,0.187614106462905,0.159174001728763,0.159970917801825,0.170414105484731,0.0319421346379898,0.178961469251875,0.138893641580143
critical,0.29045316156043,-0.0153059424745565,0.311255476059963,0.0259933047284586,-0.358519887217563,0.142522928844456,0.0871636086272987,0.24428032978313,-0.287244334949382,-0.144366784399219,0.0971622057840304,0.11172762423704,0.124039881500703,-0.210416815448189,0.0177508134863252,0.200681204236602,0.0303959653435988,0.0678042021588514,0.143631367387911,0.222179823702676,0.129163644918702,0.209416846417387,0.0979993154253865,0.0790574701312254,0.146238396541685,0.1675016579162,0.0013817990781166,0.124067406866213,0.0523762407532165,0.145780871298145,-0.143920614212503,0.089636481385592,0.0688716298046977,0.0715821869427908,0.0706424095787318,0.103833584378446,0.0977831841734065,-0.0089138176380622,0.0064263995776573,0.131046105402573,0.111537889529062,0.0248797159781686,-0.145952349677244,0.0873088907917192,0.101285613884292
critical,0.663868959794524,0.10413381565168,0.294724352140751,0.066308404929508,-0.13818132685087,0.348743671974672,0.0733885773508705,0.604442954355306,-0.568225288513589,0.171864203897717,0.0556127218861143,0.121440417483947,0.545895688924472,-0.27664926117497,0.418150359804342,0.273306310558104,0.0918523684860757,-0.11954536503544,0.571746694071006,0.319697114536196,0.105645350869728,0.459423531178651,0.178241249659596,0.114209345246206,0.0925382360276749,0.584068878502479,0.146529279992176,-0.014797249629861,-0.033522414195872,0.699059159863633,-0.269535316882501,0.0699135644329431,0.056066647970314,0.170710484706014,-0.129932245618724,0.422243684402159,0.0749450028738573,-0.104809861520456,-0.0631575732216946,0.0384175386811954,0.0639428746593069,-0.0455450211021975,0.383352090911427,0.0244849927804998,0.128616351702094
critical,0.615841012400502,0.0276959458012377,0.364027930785509,0.0381894322162892,0.19847919923632,0.214568062875307,0.186254471399353,0.559034728640069,-0.638506093010039,0.103881139408624,0.153624777968893,0.274556325889617,0.670839106782408,-0.318261392923132,0.360979174517563,0.220506199478627,0.0641072467579383,-0.0966924103748317,0.0118958335899546,0.267250732889721,-0.106647190383502,0.157788529344438,-0.15710695159177,-0.179065994488009,-0.0904943272472559,0.120645020111973,-0.0158552354926568,-0.0452239680307613,-0.0837376402196856,0.114861968326297,-0.312057247046469,0.0337823997885068,-0.0455396466232814,-0.0235661718131582,-0.0622350774640966,-0.0345119899113545,-0.0750407410782953,-0.246045160483187,-0.0443611756608712,-0.0134445354137503,-0.0864602782702232,-0.0839861887206675,-0.0243122568306086,-0.0939618260645972,-0.0627736999404308
critical,0.59096099564294,0.202689969814029,0.256834334492803,0.0208720211836937,0.359278407477843,0.305350599137982,0.168767847266973,0.61247537098733,-0.423942115420513,0.280943063171836,0.0675450380328202,0.195576727912332,0.73210220601625,-0.178950316650748,0.445489127638121,0.469432759099669,0.159808219180679,-0.102906844089279,0.348271070034574,0.22428794316961,-0.0137018976291291,0.229713336999126,-0.0386560027292475,-0.0466098909171794,0.0750386838463796,0.339987138664143,0.235416747844412,-0.0275730924039071,0.0013813151245181,0.444206656329526,0.0313527995937473,0.0517396380300044,0.0074143719879282,0.127138033051224,-0.159932854583685,0.173466516397501,-0.0586850529440947,-0.170893997737708,0.0572732118592188,0.0704825764999183,-0.0356767151840491,-0.0341025297231993,0.220584477855812,-0.004886372841363,0.0901135210496697
critical,-0.226768033456088,0.0285634802939769,-0.133419815320424,0.102663439727335,-0.141826105172379,-0.15017765098495,-0.0370630135189542,-0.28101668232099,0.0313713707513501,-0.109977464594442,0.124461365361216,-0.0657641779184414,0.323692238836685,-0.0487162440601591,0.0167188929539402,0.0557137179562884,0.0186487478878916,0.279765195323264,0.22831534500432,0.223741358690006,0.0390840669862385,0.0584406968240913,0.532383224987246,0.0552591004225518,0.0974692953860734,0.131906365706397,-0.0265050639269696,0.0954152725719958,0.0337368780700254,-0.589638083240628,0.121534918292995,0.0410227840384661,0.0657595521381241,0.0669169963204393,0.116960552422154,-0.0265096817965111,0.0450150593632171,0.387005516867132,-0.0256354489844109,0.0998774772678573,0.0829152179308509,0.0388213761944564,-0.417123552947102,0.0470295193092271,0.0781902251835564
critical,0.0087627076434597,0.0252408023471069,0.0840423275972956,-0.290178394840167,-0.592913694235076,-0.328928460935412,0.117551383791334,0.268568394463116,-0.0476825111013578,0.0682475063176066,0.0873897896826131,0.0791146066259391,-0.527837300935413,0.233046609854549,-0.0359645390121428,0.0788412150798938,0.151700018478316,0.289261838490157,0.0394538561840498,0.336916877619803,-0.024046401108541,0.0909079628746418,-0.426324869299994,0.0443332807363423,0.038198983709568,0.220350667057748,0.151555523910209,0.182813022468754,0.0364190814289246,-0.746325871859767,0.380520580994053,0.263625182359481,0.0138678913275509,-0.0318026991632409,0.0309127736713085,-0.164028991374635,0.0775792334605708,0.0115485464641169,-0.017810080935158,0.108509184441728,0.0550659039092671,0.041844154058676,-0.288694146143562,0.0861519600211609,0.160684107761687
critical,0.17183851964108,-0.0148294861807332,-0.0129332514611965,0.171991933633663,0.182814660133519,0.379679377319936,-0.106665618175236,0.242739988864745,0.0328188174093388,-0.0493952114144776,-0.0124969230630705,0.0207602962321697,0.385822445490777,-0.241403470153992,0.0240876817396505,-0.273533111705382,0.0243625820863644,0.114088341270272,-0.237831081062948,0.139919387102286,0.0411138615680235,-0.136804291669057,-0.268768258892172,0.0522744866592184,-0.0801593903838172,-0.412080940305052,-0.0293066665014684,-0.0022640668589711,0.069718576012975,-0.739714009886067,0.146029358783288,0.004011110474767,0.0652483848719726,-0.0087791623110339,-0.0527100620375741,-0.139912084400136,0.0148432196412886,0.317590040126934,0.0287927570180885,0.008145206427515,-0.0260106724602146,-0.0310789513678057,-0.511249909126126,0.063884217849365,0.0034317298136935
critical,0.0215991763854616,-0.0159517656113566,-0.149982996227605,-0.41947733332205,-0.579186597328056,-0.0107480453512556,-0.071837262265954,-0.391833893138934,-0.0542179100018501,-0.166117551810878,-0.100209059777758,0.0255223050173536,-0.717220275812636,0.180882964076248,-0.157720670539538,-0.215286708821934,0.0176309757550927,-0.248901786921329,0.0790175870258798,-0.0785311039583898,-0.0154626171344803,0.10231657427827,0.166391256254365,-0.0407757390674379,-0.0140071530259597,0.297467889325294,0.0884096044555576,-0.0090174501235565,-0.0339345796257939,0.539855597127337,-0.282831687820274,-0.0930624655332012,0.063078938802877,-0.0619408571276623,-0.0594439222477697,0.0210993769854864,-0.0134060758641496,-0.162144929944361,0.0393508116532712,0.0877832957235927,-0.105754251136531,-0.0906157766793493,0.329753145505796,-0.0071320977813864,-0.118741785816708
