group,CD40,CD56,CD19,CD11c,HLA-ABC,CD117,CD45RA,CD7,CD16,CD279,CD20,CD31,IgM,CD5,CD32,CD69,CD161,KLRG1,CD27,HLA-DR,CD1c,CD57,CD39,CD24,CD21,CD244,CD2,IgD,CD47,CD52,CD49f,CD44,CD35,CD96,CD11a,CD235ab,CD268,CD226,CD15,CD22,CD204,CD73,TCR-Vd2,CD305,CD158b,CD319,CD99,CD94,IgLambdaLight,CD82,CD101
critical,0.127143488409452,-0.125685142140343,-0.0400426567138853,-0.133048525350956,0.408494234040395,0.0946384603445318,0.219440353949613,-0.301934855525919,-0.173293479663857,0.111340307942151,0.218742518099588,-0.11021814594937,-0.018380965274699,-0.404779924400366,0.213738200167878,0.0902329570084336,0.0363276912216968,-0.249329670278533,0.0484789891037923,-0.108675988759224,0.167493611996122,-0.0633803427785865,0.112056431863594,0.489862548321108,-0.0316935713158799,-0.179551299624724,-0.316439889461359,-0.336001936599733,-0.0254757265640514,0.16361904157396,0.106560359684713,0.183564453635672,0.32369197917743,0.0807414280936617,-0.412227350531267,-0.193744869924408,0.0225747461396997,-0.0378742490712777,-0.0705141796386084,-0.0459222699787695,0.0956942140167215,0.199660355745396,0.0738659805164532,-0.482745967815529,0.105453127750477,0.133509073856586,-0.114855185187886,-0.183655722678075,0.0488414324287819,0.577811081143612,0.0304931921230181
critical,0.502266259347899,-0.401017835638493,0.59476497599186,0.0382643779297795,0.121728127111996,-0.486754255959465,0.434807935544538,-0.47372367439282,-0.149595320476546,-0.565277169864302,0.659941571772986,0.534768362210472,0.515706085633974,-0.18968517253461,0.734173819756128,0.0972634185124868,-0.584237396856591,-0.745407045802055,0.144833995061616,0.718645594169427,0.602766570076141,-0.522313194190845,0.501181729006451,0.189085781039049,0.706322100843809,-0.60221180903043,-0.614153460367123,0.473551422868517,0.380484969451538,0.521890039977838,-0.463694323490537,0.327861664046109,0.76803260601162,-0.568931649768814,-0.55334678500318,0.49517715080386,0.567890750065589,-0.61608130580295,0.243490072113195,0.601270933189798,-0.510593860285179,0.331905722967732,-0.559956937078777,0.172115037251919,-0.514447551519067,-0.554877173463169,-0.488136402880973,-0.478037852236149,0.0103201448987402,0.373837565867192,-0.223153386342556
critical,0.0797506900697623,-0.0955502394764538,-0.083577421363086,-0.0366022748545436,0.385126324048113,-0.060781398611308,0.337753813406246,-0.0798474809389471,-0.0223782795866512,-0.101912796046936,-0.192033269199432,-0.0220092472923264,0.19115455916076,-0.120841075038158,-0.0552006704888902,0.0936547145415383,0.0240851420909364,-0.0055260213921303,-0.0551591345906615,-0.0856746416222622,0.0193356788676682,0.0351120715023973,-0.0194178297724934,0.229707171384527,-0.0614027038620584,-0.0192029576246136,-0.0570074413700526,-0.16928809454871,-0.059677854256687,-0.0486370624959361,-0.128136714808392,0.0637747630680507,0.18925424667965,-0.117519585328057,0.0355963186606734,-0.171202962569501,-0.173005046428739,-0.149184768776177,-0.118495314129273,-0.20952640374856,-0.0185198197271552,-0.300468144703349,0.0607562912447613,-0.366060708276896,-0.0454384407465154,-0.121053967339003,-0.030779134263855,0.0615135739711155,0.0760772635945701,0.311110285822867,-0.0672686428502787
critical,0.0077818547593401,-0.0479790674987959,-0.537796066339586,-0.258573266624933,0.416190173904708,-0.01763936599903,0.530002791666492,-0.0116924784311915,-0.448488892224364,-0.059349782024687,-0.229837091893945,-0.0979248097894286,0.0450132251258395,-0.345156603953245,-0.246178955428245,0.229812125279878,-0.0481695057291262,-0.028229498242925,-0.136095005374973,-0.603969818513293,-0.0629937840244224,0.507281876682203,-0.0632729762595899,0.423580721394876,-0.117766692236443,-0.0503746035221823,-0.130214529162823,-0.544797443908426,0.100191895063414,-0.116927971712815,-0.150979632589689,0.0359057658774093,0.249279592045798,-0.0503947707041218,-0.131966377084706,-0.279917956860909,-0.428941082437487,-0.35444654396063,-0.439482287992317,-0.330895151420106,-0.0354000080269846,-0.190075877421454,-0.008349259226293,-0.468683411408131,-0.0536716988334371,-0.0788523487004597,0.159358087500105,-0.216662932336988,0.0220460725096291,0.527917916342032,-0.0798199486432353
critical,0.0115592344726919,-0.103383908032108,-0.44468093253284,-0.411237589511676,0.155719059640574,-0.0546977891479211,0.589737634988543,-0.131781332087272,-0.504167474631522,-0.112660116670115,-0.402396920704658,-0.0811626504441064,0.128868567168572,-0.473489278554844,-0.066027320158531,0.216883145831222,-0.0981407374078913,-0.269442103113001,-0.240083798799027,-0.576566226196706,-0.0291781293749236,0.415812161601112,-0.116430142394107,0.263945101487918,0.0549776774511376,-0.214597876123821,-0.200951105707658,-0.425964380544006,-0.159883829549884,-0.117300699321734,-0.277734781050619,0.0906195641929021,0.317426472777204,-0.204360410913199,-0.185951883586124,-0.300107573697489,-0.375727463624332,-0.418340143031468,-0.453761070510596,-0.169744045220224,-0.0611488203029217,-0.133120373601211,-0.0558738010920936,-0.389232334932868,-0.0739824366176489,-0.171262079596333,-0.13628307106026,-0.2539227357914,-0.0372692283212938,0.479976966845618,-0.209140196898075
critical,-0.107707076641712,-0.0682155821295925,-0.641756832701126,-0.271658296328099,0.3236111457914,-0.0645685584205176,0.479085612380912,-0.123837778876337,-0.56975598806301,-0.0890829081743965,-0.358466734728663,-0.167073886421068,-0.201148912642031,-0.50554206690798,-0.298048199149996,0.280493808609921,-0.0652877064411528,-0.174740504053475,-0.362023533456143,-0.672572940719724,-0.162522385118715,0.506428413556829,-0.167683235701791,0.109565760536405,-0.277969739695904,-0.161043288865744,-0.223510839632412,-0.733030389729394,-0.142600237666252,-0.18364431155242,-0.234033967287821,0.0690405925286304,0.233127403186361,-0.218025826727403,-0.148765069919146,-0.299267918919987,-0.446422874284322,-0.54431978093169,-0.573651963445937,-0.413742323698284,-0.0918850357865749,0.0227233372475099,-0.186602916787735,-0.488237394775995,-0.158388715118501,-0.204453313882193,0.100368859548169,-0.259440372262555,-0.0079015219114483,0.402237394159381,-0.142713903191569
critical,-0.0871222538205379,-0.0060771002516754,0.23599065697799,0.22236930012361,0.564229747913791,-0.0661000784476469,0.388577415939379,0.0422188130216595,-0.0179669443560693,0.0129013835253775,0.022005074906331,0.0197443229359381,0.426900341723689,0.126617742429433,0.458667356081871,0.10238078952263,0.0450821472737057,0.0089470114507684,0.508835460545029,0.157007395750973,0.490611317700107,-0.0161535487531817,0.188236854607609,0.373840611854414,-0.0313286896873105,-0.0463472144788756,0.0683788946109081,-0.563476230505957,-0.0239003581015628,0.394524941294165,0.0766556930543476,0.213654225523461,0.0907483656735151,0.01367778713125,0.111946523701068,0.0243473642704955,-0.1343205229951,-0.0281759102354446,0.0334157560437764,-0.186902307031129,0.0263818009663228,-0.656740951177498,-0.0058091336079865,-0.461900594952316,0.0538041239153629,0.0968291032310889,0.307658070309254,-0.123236115841556,-0.0700920246984298,0.574379990161924,0.0120964618752152
critical,-0.0951232822951169,0.0737266316114912,-0.292676772922674,-0.439244411465538,-0.296537510401116,-0.133371443795849,-0.0889391998253784,-0.0604015151801727,0.0194373439033347,-0.0694804301075016,-0.206673974996384,0.398113552596073,0.657348377698153,0.0680466034292754,0.248137092889761,-0.0861252835372331,-0.112760799778232,-0.166346491313762,-0.0910505569149158,-0.241404087837638,0.0778242156559125,-0.0368177162691697,-0.304911895543122,0.34296060931082,0.181574299357921,-0.0832076861886602,-0.116625757517759,0.577847580485267,-0.18000588379882,-0.156165968092018,-0.226916409648097,-0.177578899210729,-0.0531465318232344,-0.258257652140449,-0.239277754808781,-0.117325956137893,0.0620525357198246,-0.190397016325313,0.0543017422218442,-0.102593296855549,-0.112112610906793,-0.122487602352643,0.0576957827829018,0.0501242168512564,-0.164393817694272,-0.0594292462112179,-0.3449399276782,0.0135637010233118,0.0971820034534484,-0.193104848660257,-0.0591370664684879
critical,-0.168926682570276,0.0527826993350087,-0.074901459292322,0.140220404330106,0.516903937472098,-0.0523652028256592,0.287532294127972,0.0835921160960246,0.0632313692820174,-0.0143776245115904,-0.176504507704965,-0.34271069511883,-0.719996369821188,-0.35617554024836,-0.188678267032547,0.197705593647142,-0.122697655963627,0.0143346756744003,0.438257610780063,-0.479486176316466,-0.130675966860137,-0.0544151400419833,-0.105963263853777,0.157512922871117,-0.0320055999531367,0.0075230021345786,0.0315604771694063,-0.861574417908801,-0.267716575733589,0.111720356803894,0.093320671793827,0.11591656050352,0.259466002737992,-0.0719757710603589,0.206319467359199,-0.0461244087028998,-0.0688111842054006,-0.0167142114889246,0.0540325627368912,0.0408393352214795,0.0198249649146853,0.360103018522189,-0.0397859892649069,-0.545723406827654,-0.0840558081541289,0.0703271553586222,0.277515951638003,-0.06381547803069,-0.139213271626878,0.162434507490879,0.0893690123075642
critical,-0.111022025727577,0.129260120172396,0.071756499754794,0.0616444415052517,0.408198003095874,-0.118127155369167,0.290367079104912,-0.117650836768909,-0.0024231704199301,0.0990869640517171,0.132029084073202,-0.200144231951759,-0.279733739416601,-0.166255847558379,0.288412737292578,-0.331095641765171,0.0633815906084907,-0.0184037442158263,0.40514998639673,-0.275319761089305,0.129201952421916,0.0228781527052962,0.134046417815012,0.372378824178154,-0.15803422410229,0.0794010218504446,0.108756284623118,-0.376301293868034,-0.0345420886456292,0.328145658965164,0.0365349012609077,0.197126729849556,-0.036379494690868,0.0126104967612574,0.142468260279196,0.0188984859058932,-0.058786460846223,0.0648129701209757,0.110074674642255,-0.106550633030809,0.0180155095086585,-0.0808170666696045,-0.0766027075307396,-0.268676545129473,0.0661809031539576,0.0760587242555126,0.258515460298406,0.0335945609536846,0.143793475711895,0.300998493150423,0.0720378381899525
