group,CD40,CD56,CD19,CD11c,CD117,CD10,CD20,CD31,CD32,CD62L,CD223,KLRG1,HLA-DR,CD57,CD21,CD244,CD2,IgD,CD71,IgG1Kiso,CD52,TIGIT,CD35,CD235ab,CD268,CD106,CD122,CD267,CD22,CD73,CD158b,CD94,CD82,CD101
critical,-0.454335252398193,0.0571071581417183,-0.286920462748367,0.178850488648284,0.223673924513211,0.143903720544599,-0.378184973613195,-0.288118401899442,-0.341424785250576,-0.363505413760783,0.212762067248072,0.274083485189851,-0.585967762692205,0.124465481292726,-0.48183959308078,0.248062563169211,0.271842381594144,-0.419686192312978,0.0168171430728761,0.223932234911324,-0.258682405327545,0.128463881771689,-0.34086991512003,-0.350224158949049,-0.408321308136251,0.241586154697735,0.197614030645277,0.289275769451072,-0.469152928860548,-0.0989285709173336,0.207159230279655,0.0743092217958622,-0.0836264211340357,0.092454820164082
critical,-0.418591125455917,0.0529848662332282,-0.569418827795667,-0.103552375575268,0.372670671353681,0.396262288372042,-0.506566923634986,-0.473508642558012,-0.526561756260628,-0.408730735433667,0.399677388345062,0.361615601586782,-0.543616239162583,0.294051244996602,-0.512184224019261,0.297091764784389,0.261803933429083,-0.626146290368216,0.0483121160816953,0.443424258132503,-0.512769981276115,0.271567124006813,-0.36250602132286,-0.57824750712076,-0.438782108202064,0.452578893622853,0.388102072929573,0.462691329154482,-0.567841996908029,-0.324563322942152,0.394630902538139,0.214460720212791,-0.198462918911883,0.107824023224414
critical,0.111151435350419,-0.191672596227998,-0.16715106259965,-0.0083592297239495,0.084786062087813,0.0745530897906444,-0.0645179634534089,0.0249336395979106,0.0731347346921402,0.115643093129948,-0.0496169378615592,-0.041092499419412,-0.235051470777051,0.179166666889446,-0.137698467264412,-0.0385420667799934,-0.0235220524345902,-0.2356277624539,-0.0389925111987908,-0.0812615845055799,0.0924887161214011,-0.035229211799267,0.141438807401887,-0.14051374677028,-0.196909589738723,-0.0081805289432574,-0.140489370154491,0.246661760581127,-0.139612749869902,-0.406998975864312,-0.0026510768032271,-0.0769217704287327,0.340405949498775,0.0384905560474537
critical,-0.120248146089951,-0.010039754687589,-0.162239960655254,-0.0178586123890226,0.0288737339521881,0.0242532808480354,-0.345947542242656,0.091133827099318,0.013795999200501,0.218226244572163,0.0193750637957312,-0.123268295350109,-0.312266788364865,0.187916642001893,0.103719224839034,-0.0018609807828652,-0.0664116121321973,-0.27333094326887,-0.085495157277355,0.109044541760472,-0.0386320848736366,-0.0299670522872299,0.16050836290422,-0.0670562080258848,-0.125503387326946,-0.034551069382744,-0.0958146941897674,0.16359714730891,-0.274028293241085,-0.024249283410234,0.0142302608683089,0.0908807440661908,0.241946300994283,-0.0111583002281938
critical,-0.120805090156286,-0.0177088253707473,-0.440617244357196,-0.0237110231970412,0.0491116173104771,-0.0426104270653008,-0.178508545236082,0.02053052384409,-0.270130194867938,-0.0134929724901962,-0.062054763768891,-0.0803151600380553,-0.309307594275766,0.378962439590386,-0.155224607200098,0.0416350393255343,-0.0493186548041556,-0.337037750679952,-0.0704140828306303,-0.0197687843646897,-0.0409971962609427,-0.097413105751579,-0.072556704173752,-0.234577975394995,-0.35313011106139,0.0038600510852805,-0.0300223241858447,-0.0352622853661978,-0.256358336157582,-0.0586791089237891,-0.0104204535242079,-0.0324058687260911,0.136120758475884,0.0383253859452815
critical,-0.149051575320649,0.0180362143043912,-0.18369965700833,0.133434570996863,0.0364886127135082,0.0977421020846879,-0.0205620283633912,0.006778679489598,-0.264089355287757,0.182323042687008,-0.0319533418915088,0.105715693491064,-0.147806345385945,0.175014090592976,-0.195871875434098,0.0360231432914204,0.078867743973802,-0.195909074023677,-0.0587742591450909,0.0018012157235164,-0.003152027953173,-0.0645461292744238,0.0604174951470073,-0.212114196484777,-0.156808650062163,-0.0792654017287439,-0.0327431167947804,0.0122629508268464,-0.0786289284503666,-0.0826181028634922,0.0030803678989016,-0.133989499485936,0.049892232605685,0.162952068840259
critical,0.0663545270966286,0.0442363726511403,-0.0400644323550126,-0.0515369949597218,0.046729350223713,-0.0730076616716384,0.0309409345645218,-0.108790566158485,-0.227268500491639,-0.141054480142726,-0.0055899921879151,-0.0237428507309629,-0.0028391411123261,0.0455668234562834,-0.113712229636888,0.122702456101675,-0.0632558752340777,0.331482422073676,-0.0274415081133233,0.0573665933914678,-0.227450580500693,-0.018633563052259,-0.210846524176763,0.0608000047721691,0.15303934511229,0.0560967789525797,0.0924099338381589,-0.151130713420995,0.177749716744172,0.62259169527915,0.0062440188064193,0.0038592473929402,-0.434778700090179,0.0993124721546188
critical,-0.0118252663610365,0.038639801922076,-0.0818497185301704,0.25987823308847,0.0519536177212604,-0.119284629156383,-0.0439458102617399,-0.408670539582979,-0.370279937543434,0.0612489136123387,-0.119177906714148,-0.0004566041046594,0.258904792541603,-0.248291500559205,0.062570357686207,0.0039133621781831,0.0896500728753662,-0.732225042336958,0.400050095124131,0.0865899736092731,0.176547357951512,-0.0974280812212016,0.221816028555088,-0.121310543115016,-0.278903135254498,0.0059539696148022,-0.126310634814742,-0.0268794533846824,0.0628693296686648,-0.132312881392496,0.0697398323598938,-0.0949748904799901,0.423160841041553,-0.0992601429828697
critical,0.200328211918427,0.0791791812194848,0.0950027843620831,-0.21537996487898,0.0107910505216251,-0.121643661262239,0.13514588982116,0.305591045858436,0.381080975004803,0.0883422337341892,0.0712328524687531,0.0930430576901818,0.356731466676536,0.0576842363319974,0.0171593459608119,0.0053184533806006,0.0491789809421804,0.456822482458273,-0.126944672953947,0.0469094420340751,0.0709635835671821,0.157384608066523,-0.0537920345169806,0.100426173604961,0.143147694459138,0.108237013959009,0.0637381128825249,-0.167593106171907,-0.127164986602466,-0.136568859667348,0.133377786988587,-0.0381432586905384,0.112585859357915,-0.135188599966
critical,0.136615515744548,-0.165148313904016,-0.154590069413334,-0.21102812745642,-0.0555918051545634,0.0010012508174197,-0.0400100759752963,0.449776717436098,0.263197251516339,-0.132664368372304,-0.0031762828741663,0.05626298376998,0.235173708457112,0.127191943918282,0.120937166220184,0.0823652180278886,0.0051911075844766,0.50745704174708,-0.296245821738843,-0.0172081770797793,-0.176207253988156,0.0072414075564742,-0.233610939225272,0.112462673455024,0.0701232699069569,0.0548070968004377,0.0660618990418892,-0.287782871643441,-0.0506988030825763,-0.162889493650636,0.0648345515237135,0.0120109806608461,-0.266758579425183,0.0417711930193843
