group,CD40,CD19,CD11c,CD279,CD20,CD31,IgM,CD32,KLRG1,HLA-DR,CD57,CD21,CD244,CD206,CD2,CD303,IgD,CD52,CD269,CD35,CD58,CD96,CD169,CD268,CD22,CD73,TCR-Va24-Jz18,CD158b,CD307d,CD307e,CD94,CD101
critical,0.352542840029103,0.247797859933478,-0.199614391260981,-0.300510478801082,0.242140053010527,0.229496737552424,0.19016890425681,0.481938996852812,-0.420253359025773,0.360382797973369,-0.292871050827402,0.46367494478948,-0.415099969374007,-0.308047272992734,-0.312752392339903,-0.296299362415232,0.238733192461174,0.275646338175549,-0.294535730775572,0.479997404399241,-0.319708293376179,-0.334795335999372,-0.309769886096955,0.260126835614566,0.460318755765312,0.346491915560788,-0.309620674043704,-0.302771867734345,-0.288266064720022,-0.290298626933401,-0.176686347473965,-0.171657521551496
critical,0.50094868424759,0.555662378052335,-0.043111386665301,-0.491734855252528,0.683259517168034,0.481052346300334,0.515352739132488,0.727421212757027,-0.741962748729659,0.676444231330959,-0.450978493169805,0.788438642036476,-0.573433800426399,-0.433514838998364,-0.637201361301006,-0.459492163638837,0.426815266667203,0.511744216455275,-0.42812227863627,0.809919957275403,-0.410409001337442,-0.490122251951994,-0.459327580277361,0.608223249379229,0.650745809925817,0.43114846123052,-0.439746861559068,-0.421939285534755,-0.41386704545585,-0.374142224689938,-0.443031893995263,-0.250816507841884
critical,0.0009344654065536,0.0425496081490252,0.102827113415336,-0.105377961042562,-0.0921655445940432,0.0155345845183097,0.0682132245775315,-0.0701080853645636,-0.0290704594780722,-0.0784536153851313,-0.0314462182543104,-0.149830449719589,0.0443121127359996,0.0592313926161922,-0.0077817613255328,-0.0766350214690451,-0.0642376422245954,-0.0335477319659109,-0.045197686364928,0.0542068957428426,0.0642983547608599,0.0185768274694834,-0.0033472605502409,-0.101250085226308,-0.020704161425209,-0.210887184948158,-0.111060137398731,-0.0409829237899815,-0.0728486593392439,0.0634881536938111,0.054373419958101,0.0369531655286979
critical,0.0089665591998594,-0.0068444532013234,0.0137998079779795,-0.178287951501333,-0.194835431005406,-0.199807543646386,-0.454850400369517,-0.0146023685794863,-0.163851224040739,-0.0994426569455419,-0.0454744337276174,-0.132634375592566,-0.125909601847309,-0.0923017315311595,-0.139731049738996,-0.223037008926067,-0.355983655088259,-0.131260910357237,-0.184746851157451,-0.138881886648085,-0.192482099507924,-0.221074996946513,-0.200425304665384,-0.133702036381809,-0.136730904687942,0.311195793537262,-0.194435834785632,-0.155290691907824,-0.205647694900986,-0.0363474969131336,0.0142603825635167,-0.184820480522925
critical,0.0113558509927893,-0.328748322826226,-0.0297162237265527,-0.0610687336948033,-0.168595765909577,-0.150004746806802,-0.244636489638622,-0.252045645349634,-0.0651314548742244,-0.123693160692601,0.267071370637333,0.0692590566892157,-0.0286436421917359,-0.135461416866996,-0.119311532609646,-0.0134418916506777,-0.314595688384869,0.0092292539864632,-0.0422552191507792,0.0455386495495758,-0.0908189546673626,0.0333417011588629,-0.0674589945536825,-0.16769019703165,0.0502124362428233,0.105748556463525,-0.0128062176786807,-0.0048623758558422,-0.141767820779364,-0.0278475163697085,-0.137925415072912,-0.0897209319390557
critical,0.0851310085684448,-0.371612472375916,-0.12122863492187,0.108953910803149,-0.259267688502906,-0.0495380853075348,-0.361697906682729,-0.177746913151896,-0.0108650840316813,-0.340008732283343,0.414365508658558,-0.286440385921587,-0.0322235999534271,-0.0350448242237659,-0.139212682156486,0.149970578834262,-0.485319555883001,-0.0031897771199646,-0.0319429439572681,0.102377918041762,0.0237468944359717,-0.0177185945646816,-0.0020671420069236,-0.133756098980293,-0.1523455717979,0.351398622612798,0.137047288348339,0.0516789850785542,-0.0149697725740248,-0.0047448076739336,-0.00814280409517,0.0181810335736129
critical,-0.0909656462054795,0.159094313443404,0.238771613471819,0.0047052745585805,0.0297547053016521,0.0109693149282579,0.473675334748518,0.470197622241647,-0.0315304020807146,0.103298004989211,-0.0593701379823825,0.0411884466105838,-0.0556936851628442,-0.0860882738962786,0.0922386738185768,0.0062831628169396,-0.54750983545565,0.42463657588953,-0.0175716883249974,0.193039220572297,0.222510990869312,0.0330292803042884,0.0218912785853341,-0.160405452858804,-0.0996371782059504,-0.681818065039203,0.0001692171467741,0.053502907147842,0.09734921244079,0.0744947110865008,-0.0537480287091112,-0.0232512388898877
critical,0.0171293213333041,0.131083638900068,0.422061612097191,0.0205601724424046,0.0976036976548034,-0.442042557069329,-0.515573378731928,-0.329375325001218,0.0452829185163202,0.138224411525686,-0.0746801898851994,0.0570811489666186,0.131017743505264,0.0701979879256568,0.137781987454893,0.0623023454810129,-0.691311836450643,0.228919093828261,0.172745185964704,0.167444262752801,0.292731440290255,0.270853008241139,0.0127559634397324,-0.143662913580536,0.0423778748078288,0.248000052764084,0.0816985120895635,0.133258074568616,0.0566533421512716,0.299148411106236,0.0007673210314154,0.0375209206550534
critical,-0.0051672535514925,-0.187497799165336,-0.185749671263607,-0.0384990059985404,0.0522535189911465,0.0078023857455396,0.0477619949534235,0.179619732716529,-0.0599392006222634,-0.0855066532501059,-0.022786478510352,-0.0990575438557729,-0.0879570697955171,0.0025584966435488,0.0047944077817642,-0.0638784609357023,-0.0521048342379157,0.221471604611563,0.0566804765727976,-0.0941495936893436,-0.0572976106076818,-0.0159005118974921,0.0042830276261108,0.0004126055165965,-0.0138097885801187,-0.0391929407016976,-0.0853817201862563,-0.0237540075298224,-0.0138282028938561,0.131399611772529,-0.0140842020626588,-0.0144807990226025
critical,-0.157165428323464,-0.133350942467532,0.36391227611387,-0.0068567457589157,-0.105823590905434,-0.478570316603116,-0.652980132430986,-0.0761182805036214,-0.0740455595376176,-0.44473898182616,-0.0418085306924276,-0.414940007358949,-0.142095101822633,0.0117286609150635,0.0784146067192667,-0.108674995923456,-0.748600939314949,0.183163472727284,0.0196729396366679,-0.0687907697663093,0.191756599935634,-0.0016275627181883,-0.0513029621775779,-0.295531979995282,-0.370624424544537,0.0537678396834315,-0.0354815986481537,-0.0121068706355879,-0.0945802710793259,-0.133781110908122,-0.0537624481587105,0.0671501007898118
critical,-0.0868501620093892,-0.116033437094529,0.26551115002764,0.064162765687654,0.0110659918675149,-0.343526019137741,-0.34026827049548,-0.080027728625942,0.15437482701277,-0.358626018601404,-0.0362663416850025,-0.378758674858245,0.134604117705531,0.155141819610966,0.0677396791002493,-0.0172850549411029,-0.671054280269546,0.101540774770522,0.0459887234364441,-0.0426942169120405,0.22689796677174,-0.0832244931464992,0.0443982174940209,-0.292426127910892,-0.262078594763688,-0.184946107207948,0.108564052241845,0.101149186938439,0.0871138707243347,0.118196206399447,0.122218348154765,-0.109555938718782
critical,-0.0897884288932292,-0.445117035176135,-0.280509297119226,-0.188758349320811,-0.376810330210594,-0.0943900310203172,-0.506437145441807,-0.270674717434291,-0.16388429241819,-0.363269671998828,-0.261441559249611,0.0286465957868678,-0.143239721859843,-0.182464267346536,-0.149298256527178,-0.207708325482946,-0.452608525323171,-0.427721846780607,-0.199815813093987,-0.102165463674941,-0.199163950514338,-0.156728034121987,-0.0657181106589856,-0.0627075005643797,0.0009397090607761,0.0044470481008022,-0.308380670864866,-0.323746509785597,-0.207926907404859,-0.198880842103607,-0.0083998706694816,-0.180024956987268
critical,0.0140621891969533,0.0401516109936647,0.141450140509998,-0.0129472930079358,-0.146602668761936,-0.108779765883733,-0.139167753053085,0.182837021216861,-0.138127491962632,0.0269531382470595,-0.0839004621608917,0.26856983216048,0.15425226102718,-0.0606229597628702,0.0954444165186739,-0.12425108451217,-0.309816444794839,0.165436624892998,0.115437877287504,0.23979997929123,0.0619590191980116,0.0776447784386183,-0.0173935694601759,-0.355925807542977,-0.260623907451162,-0.001689434241163,0.120848916884224,0.0664042400925888,-0.0646049453648316,-0.207557786006837,-0.0989786777232228,0.200242613128682
critical,-0.0377704851071428,0.211685652073235,-0.0418068023671909,-0.139250354310684,-0.428156572074762,0.228883717843674,-0.129125918378053,0.173899757531626,0.002023057670282,0.198976088363908,0.0622371961077211,0.0146710479899656,-0.0026164608368908,0.0755654597153503,0.0789108916546169,0.177138354184589,-0.0545871719164059,0.0337739750602332,0.0129999299535073,-0.0738024297363629,-0.0295061972309575,0.0805638810605552,-0.0205065686729502,-0.293208549241068,0.0251904312532433,-0.255732218879357,-0.0721602336425489,-0.0921458866120889,-0.286632161839048,-0.0499534218555782,-0.0899842773533315,-0.0953528752641033
critical,0.117467182653356,0.109068997287346,0.370332792228432,-0.160954864955525,0.263701023757714,0.0901916554706588,-0.095208988518214,-0.0643337415824382,0.222206688206228,0.324824246932835,0.156422064062978,0.62599406673884,-0.0124685996065752,0.149575524592551,0.183730418270677,-0.191881400052201,0.187070160046121,0.111722456694211,0.108219989696972,0.167800111385231,-0.140476933144129,0.207530137982356,-0.0179022452158016,0.0243212397143432,0.193585244049976,0.0041271786669113,0.265707531276883,-0.268371627639767,0.0110159223163478,-0.121441854934923,0.45345321793015,0.182237988770295
critical,0.362050233789886,0.628909950817087,0.0724235805262584,-0.638334332515953,0.605295552720709,0.321117455568062,0.492555875675026,0.694975124974845,-0.561508430926241,0.512083850599292,-0.466417560081422,0.651326547220966,-0.635082061155594,-0.655605150049389,-0.333909539119433,-0.658549654843887,0.478503601409744,0.626331691149213,-0.652710056485738,0.54531434990188,-0.596914540336108,-0.641283882348773,-0.651472480661694,0.262487682058403,0.494654257085357,0.057478448811964,-0.655143886761142,-0.689713900972903,-0.619251333525636,-0.600904845520476,-0.388971474247127,-0.410486044468726
critical,0.0085107231723364,-0.357088244968073,0.120929998628714,0.441944466972868,-0.450059931708073,-0.346131774468846,-0.235708847788274,-0.477303457651378,0.195647336235019,-0.263327512439876,0.290690630734069,-0.383422148714199,0.229875521537319,0.518014994077952,-0.0333383968532125,0.489286032310905,-0.452473643901315,-0.386791944883664,0.49815229701866,-0.0150129243663641,0.46089329038476,0.451166790029645,0.473608077217065,-0.308584451327675,-0.133996664820498,0.249860870986829,0.466622804128173,0.456521876218575,0.468330299798349,0.451340184131975,0.250994243912508,0.268975284700569
critical,-0.0685017085815847,-0.0186723660626459,-0.190693598018849,-0.165120414723043,-0.178277531765095,0.267929553188793,0.113694780973805,0.127887495649647,-0.0990129962905544,-0.0353744594358886,-0.174575936087849,-0.0242335326717566,-0.198417371583311,-0.16939296368698,-0.212817665706515,-0.135650656032099,0.116868243883376,-0.0411887103372539,-0.162530464160012,-0.109733108680023,-0.122916512662883,-0.196332002999809,-0.137236539531197,0.0209234486235139,-0.0473581476216927,-0.0506445882023532,-0.137984847120192,-0.142707954172324,-0.105009754324547,0.149855648929968,-0.115455649999997,-0.0699046986231048
