group,CD80,CD70,CD117,CD279,CD31,CD32,CD223,HLA-DR,CD366,CD24,CD21,CD206,CD137,CD303,IgD,IgG1Kiso,CD154,CD35,CD96,CD178,CD169,XCR1,CD106,CD267,CD309,TSLPR,CD45,CD22,CD204,CD144,TCR-Va24-Jz18,CD305,CD133,CD158f,CD336,Phospho-Tau,CD88,c-Met
critical,0.246281466580818,0.262638674856565,0.154363330182911,0.198287413385448,-0.0465762180418787,0.22798272621262,0.214693111949391,-0.0121962874208543,0.187687214546246,0.443744412993576,0.101280926398364,0.195343362006438,0.207587390392954,0.214687127435164,-0.300166566746588,0.196027407337732,0.206111550093958,0.467013836147322,0.178134800253177,0.217956604961438,0.199330441974822,0.211450949543133,0.213525485751,0.270870011806785,0.223440834110397,0.206996868980553,-0.0958186003656803,0.0770889034670745,0.196330983125733,0.233820678966858,0.208229555530844,-0.399201100102975,0.22341786576249,0.202084151811963,0.184001805691383,0.223187977264448,0.194529925578025,0.190054512984809
critical,0.555559993395721,0.552532651939313,0.548615769705796,0.548048430806152,-0.386613338568242,-0.397742419899779,0.536721499199079,-0.489800044159852,0.555486643800745,0.288765497344517,-0.489187614476819,0.527335487421178,0.507529469969138,0.557898335497906,-0.625812872585333,0.535432296527165,0.538351173939473,-0.252496507783992,0.546875511046545,0.526987108554879,0.564465298639815,0.550053371286616,0.556675103667724,0.600967412719178,0.568957042381202,0.506319876963727,-0.478230762280342,-0.544540418760383,0.543493056575527,0.550514757721173,0.571959848102887,-0.558595373006543,0.56391732461124,0.544978370823616,0.560740677068774,0.522764591894157,0.521336811768626,0.528903511470796
critical,0.0605364078330668,0.0045784998271305,0.0359070278939304,0.0390362422044932,0.0316718477797636,0.0101691454856694,0.0246367972509598,-0.313920609878806,-0.0179663511296674,0.110454376768009,-0.14868739607606,0.0638876447781247,0.0874610642051464,0.049573602462722,-0.092761635016975,0.0307709352616436,-0.0375219995769427,0.111922190937235,0.0486381767578461,0.0130772252290859,0.0559894783297721,0.0523483924091242,0.0221036976098817,-0.0149667190442092,0.0363502882303389,0.0304755096260137,-0.159675030069398,-0.0648409285428292,0.0481368754210533,-0.033248165712168,0.0985668382516208,-0.132122186663705,0.119173766326053,0.0441864881631249,-0.0309746489807653,0.106988220053695,-0.0532204588840886,-0.0207454869509192
critical,0.0513452754672192,0.108663278408048,0.0570837284319916,-0.0435842248542524,-0.0211534111441354,-0.05436283432318,0.0363117530265639,-0.379545724377571,-0.0044577804722664,0.261288909894223,0.0093658243345668,-0.0312538902823831,0.0627761916080915,0.109891136793542,-0.287876983251959,-0.0262626705080286,-0.0896063898582963,0.28214292617479,-0.0339458367438733,0.0070559788751262,-0.0801874602349238,0.152283317481827,0.0752704968465917,0.0079345466499351,0.125574943150423,0.034195760260866,-0.263301182812909,-0.113934757101083,-0.001946287597985,-0.010480717498352,0.155119202767558,-0.359674573447246,0.0454205888089322,0.0506791022550299,0.0044501521515877,0.0158339714631134,-0.0739091958237944,0.0771325970086616
critical,-0.0931522046755112,-0.0614405803121068,-0.086226023268047,-0.157302455920099,-0.14823465265858,-0.158633949754088,-0.104391180946355,-0.360202282627455,-0.130121489506038,0.173176079689933,-0.105958171014156,-0.127920603766155,-0.0953289498347192,-0.112954219026598,-0.432789057175834,-0.096778800456476,-0.220995209192233,0.293486116305498,-0.225514168651894,-0.126120331725496,-0.177074069327066,-0.0557067297366821,-0.0621278506196996,0.171893060961543,-0.0928899410955275,-0.17962800528277,-0.248730233771775,-0.105966816248204,-0.117316299606825,-0.104507619696023,-0.0722306902611205,-0.294163834828106,-0.0899906208142174,-0.125833872774884,-0.165415932670917,-0.0959885738544228,-0.17619241322372,-0.139585361231178
critical,0.0406525309609615,0.238351396411045,0.167545316535618,0.0464363417815391,0.0500463457287998,-0.141898008557387,-0.0377437126745805,-0.591635495471801,-0.0006964548337349,0.169322902680803,-0.322380055518645,-0.0751766891722103,0.117763034245245,0.149997243026715,-0.563985574276952,0.0121592318830092,-0.090796380357266,0.247234566984089,-0.0729509152677688,0.0358557885705787,-0.0937645736761016,0.221597470695426,0.0857938991555142,0.12761745139264,0.0375417334111566,0.0076834306309075,-0.471165912509398,-0.293783308987044,0.0374235494523422,-0.004215804983595,0.173485849521482,-0.411513357944054,9.98773019566708e-05,0.0706380221603856,0.0526154823942722,0.0301135332185681,-0.0874641480531969,0.0306518243711061
critical,-0.0183448345497974,0.114317870411362,0.0416186950485324,0.0361198700829765,0.086185526558575,0.168342075773003,0.0543060557514235,0.0618231030545029,0.0659566553836062,0.111674730813653,0.260532003390107,0.0329751492585551,0.0337933699509334,0.041962122056325,-0.106307713517122,-0.007166863192394,0.110185042054228,0.304818676582531,0.0095174029445442,0.0371537662997928,0.0154813071288864,0.16051291657448,0.133446762837691,0.208273393576839,0.077678081173496,0.0948379737152484,0.104989813141382,0.086217331870148,0.0616751524258556,0.12341714703495,0.0880835706264293,-0.156413911277511,0.0917371652999955,0.0297028656261342,0.11397507631858,0.0222143720419132,0.0006684827209791,0.062031620712998
critical,0.225087321894237,0.218837213016933,0.182142690232828,-0.0268250530311451,-0.446473692273423,-0.370726314829212,-0.0273853957295091,0.278661359988215,0.011567798378876,-0.281547906739547,0.123648394570078,0.0639574509322241,0.0599570783659863,0.0122757173346583,-0.609783058520498,0.154313489201495,0.0687592747793197,0.281389562454383,0.256311136961644,-0.0360941576868567,0.0098624615350432,0.0047066807419547,0.0056333599896137,0.0040835801127086,-0.0793040837572318,-0.083304679924815,0.193196566059708,0.0570599924298227,0.0467178515670216,-0.0127033566333553,-0.016681951230524,-0.256804883656477,0.12177369297242,-0.0159903124822724,0.064989790580176,-0.0173333946255791,0.0719432545542061,0.0142261516002422
critical,0.118110966531406,0.155116759568917,-0.0122995508919734,0.136630692738116,-0.0832975410122386,0.0104793721738507,-0.0175845521010409,-0.455074945173906,-0.0155002818179422,0.262683839418949,-0.0951355287794816,-0.0425913671921542,-0.0343703644681594,0.0459496339118872,-0.535588740331991,-0.119041387380367,0.0021354024596936,0.0465143884197932,0.0039030813806134,0.0082948122485223,-0.0700348772145227,0.0167616659087874,-0.0299290417975302,0.259508541492251,0.0326185171928739,-0.0216776225732401,0.0193625461437883,-0.10348232593653,0.0356733138967455,-0.0508321588012254,-0.0240580400459093,-0.419567468809339,-0.0212372593349443,0.0042416940877071,0.0188939994256822,-0.0518969261288267,0.0966785133611479,-0.0890636971344897
critical,0.0788310059881903,0.0632909314917862,0.0256426759103756,0.0861833030686919,-0.101024678025854,-0.172822011338924,0.0635992853120102,0.0122444540665539,0.0754330019392757,-0.0410346538616759,-0.166362665101727,0.0927349162937207,0.0383611419935063,0.0916985032924872,-0.292624944613081,0.149118332371536,0.0965627038664293,0.0510836583490128,0.108871759437094,0.0962482555034636,0.0804789295857244,0.123904944886735,0.160696115032751,0.0917946209208331,-0.0457531003342748,0.0019341620725907,0.0026812293554021,-0.184375593946419,0.0721779421633913,0.113293932511302,0.113414782303264,-0.347107207192211,0.0671205184600422,0.168814898173297,-0.0315931764430471,0.0573218879677338,0.153695925295998,0.104362214088398
