group,CD40,CD19,CD11c,HLA-ABC,CD45RA,CD20,CD31,IgM,CD32,CD62L,KLRG1,HLA-DR,CD39,CD24,CD21,CD244,CD2,IgD,CD52,CD35,CD235ab,CD268,CD41,CD309,CD45,CD22,CD73,CD158b,CD307e,CD99,CD82,CD101
critical,-0.32918482112301,-0.319922577998747,0.190196145627353,-0.134229410785002,-0.0973003021416134,-0.405315717710953,-0.303399579143594,-0.571711029254992,-0.425906955902395,-0.30580303306167,0.413780892177845,-0.510158072666889,-0.190961748149277,-0.0129965360207767,-0.611228269910555,0.368756605175723,0.321135439956391,-0.468232654228865,-0.30818021485662,-0.411716800747302,-0.282272119524205,-0.407364090292531,-0.270797431414342,0.329712204590764,-0.272479298562623,-0.437271321021243,-0.0475179510890099,0.372632767867219,0.33638135525102,0.390034001049451,-0.0705495424885936,0.20918058238897
critical,-0.601141835788251,-0.756163242425814,-0.0248336920090662,-0.0104458438641216,-0.323399175545505,-0.770883316402148,-0.581623476522,-0.682208750961159,-0.787429508906977,-0.410236880014545,0.676219268345071,-0.828994962467212,-0.533716151432815,-0.0371312823389589,-0.832493214894921,0.597109871542372,0.491990389953178,-0.66875120047589,-0.577550983415389,-0.679455794910279,-0.622713040573329,-0.729040246767728,-0.436810370818701,0.609155457155236,-0.499923808745674,-0.712558810184317,-0.47975689687028,0.592607829538433,0.506675502305598,0.534463262801231,-0.220994946971995,0.295986923203029
critical,0.139868441054402,0.0956662659805907,0.070571808918953,0.445827584667554,0.371568558731008,-0.107781318899926,0.107429595003611,0.0778820649901897,0.127267027855425,0.194119318827585,-0.0612060357014364,-0.105890609443425,0.288301646791086,0.354276582913129,0.0591141595395897,0.0337718492089106,0.066554569282123,-0.16513563231921,0.181234841028432,0.131146937005784,-0.0183884903556763,0.0031997644185941,-0.0701128824885295,0.0775664084023597,0.102970199457399,-0.139298081836118,-0.447439031298942,-0.01704903710798,0.0494748285148006,-0.0286694572241035,0.319489474564684,0.0529882313582567
critical,0.100163485676836,0.326293288651694,0.10287714835862,-0.0059846950101845,-0.0350363576270878,0.341438310741717,0.135124649441509,0.410726853444055,0.151636254359485,0.0336625376548258,0.156175315620343,0.361950290488315,0.0220327898249942,0.0112065149180221,0.0996059949308186,0.169543027441658,0.14418288163736,0.606156279137448,0.170444966160637,0.0377293042731258,0.165289559510027,0.314348374742005,0.179230004466648,0.0134245140701402,0.31373621814326,0.284235578406345,-0.129563754803528,0.188848099794783,0.0184882573214018,0.0154552173137461,0.0199221229161798,0.100671928050596
critical,-0.105580554355715,-0.281022101160466,-0.383841049480418,0.169635050001389,0.516643231480586,-0.254381567716357,-0.0347527215228417,0.0144040629484389,-0.0679920176040083,0.104874902864553,-0.0902807347254565,-0.341029558761899,0.0491539944793862,0.25416532059291,-0.0351168445138868,-0.0724213489311213,-0.112187224319008,-0.336863933939009,-0.0403607729882251,0.299734322863778,-0.167968189016589,-0.189359977685045,-0.311166681930674,-0.0026334777114711,-0.23260988056967,-0.100932068811332,0.0581310484817686,-0.0830492452980111,-0.0156029137170401,-0.0477404616843167,0.34939020860194,-0.0649146798648588
critical,-0.0823599062534933,-0.0886464296882139,-0.218308210975396,0.107672075384363,0.36747577313662,-0.250295657977544,0.0398777753553643,0.279767719934668,0.146044703237987,-0.0733544710705114,-0.0977702802172045,-0.168717155665819,0.0317676490379385,0.219529717008987,-0.0414067039157636,-0.141311784570731,-0.152094688162315,-0.0615730612683943,-0.0284019346051124,0.149645476482967,-0.0759987458536736,-0.237661735849831,-0.127578236657114,-0.12587915913359,-0.0148850193442569,-0.0427750289622938,-0.401454274073947,-0.0109260484059129,0.0085732181914478,-0.172707807891936,0.212715818082754,-0.0827838295600306
critical,-0.0448131588406525,0.122780011420961,0.209969333562344,0.510190645900286,0.443911418901997,-0.0008527941075717,0.0865290053528481,0.371001524272328,0.351985911384079,0.0514304128622756,0.0036435727115461,0.0669414173657814,0.0636245747098805,0.395596848131655,0.0581594433063661,-0.0458562688352881,0.0518073838617131,-0.574527848945912,0.351275825533594,0.320678785915922,-0.0683952483517174,-0.0976480536114617,0.0676219585066591,0.0216523806453782,0.0137054094225789,0.0795709895400385,-0.489788147451431,0.14557018303476,0.104171686819563,0.264784836181968,0.591180218312845,-0.0415669363892291
critical,0.102500253517336,0.108842052834553,0.33850183177964,0.482534484402857,0.365429511068895,0.0739807130534261,-0.462781498798815,-0.558910557335174,-0.388648095124184,0.0593355392850453,0.137063761979327,0.244329309939617,0.411308330404838,-0.238301595259897,0.190121670217631,0.172283705472586,0.145382334339717,-0.756236932676814,0.278882195225447,0.351974625094309,0.0612142849539923,-0.116968740132945,0.0861915173214288,0.0668403070438616,0.227274437742807,0.143549784930552,0.216201903518261,0.193948808839513,0.274934002461911,0.473062739685655,0.429358795904888,0.0212159643046855
critical,0.0487693604814807,0.15282608162693,-0.085567190078179,-0.323721377764591,-0.150674905054976,-0.074808762530709,0.246278277776566,0.599643591794681,0.314709552574447,0.0020956402534009,0.0557497096969039,0.181317466108782,-0.0943171233759414,-0.0312189214708632,0.0139620475164972,0.0147847365580909,-0.0143921743209604,0.572509556325009,-0.063772650581629,-0.153577344469782,-0.0686531721651481,0.117484283667568,0.021697547055265,0.0463057047992443,0.0712952916066364,-0.115038943649386,-0.295164323551748,0.0182079104707946,0.0854724185824989,-0.127364351862372,-0.0441823243121262,-0.0411817258011864
critical,0.181966039174565,-0.143385763993317,0.196196533298091,0.199340190597721,0.14172936512227,0.048487846303607,-0.072504710164431,-0.12098769170922,-0.025660795951636,-0.0945968273751409,0.0009551007870312,0.0874913832420036,-0.018609738180284,0.0317569997777014,-0.0082391613239618,-0.0606994806752166,0.0232644422727621,-0.124946499021894,0.089235040605117,0.0853042770833015,0.0560759063783793,-0.0603439259508482,0.0824972224115199,-0.213025068173879,0.0839315714064788,-0.0818343160986602,-0.0834619809809213,0.0850758782464184,0.0542680330663884,0.244250631175925,0.244926305738399,0.10120150077261
critical,-0.13158639292576,-0.0391029898395524,0.155127716501192,0.0744247203502349,0.0941118245861778,-0.0329119303833579,-0.178835583641337,-0.236791988742556,-0.0105793768509333,-0.169003370564539,-0.0955848943368982,-0.110712794758263,-0.0750379674467852,0.0523571682654979,-0.148851037921648,0.0087176346455803,-0.0563771319763332,-0.259426888451768,-0.0515582684611973,-0.0109241770621181,-0.156117659791416,-0.239949402595732,-0.203947646231292,-0.19265642848885,0.0861703587366033,-0.183091617762445,-0.0614079445429128,-0.0777958086285694,-0.0995670798680506,0.140478480495777,0.122587173026154,-0.130477775487424
critical,-0.274044813918423,-0.0750292525955438,-0.208657590584972,-0.372067229399741,-0.335189000459516,-0.156926362310012,0.223330154115442,-0.196519123150433,0.166771400246201,0.162445221938073,0.124522665952189,-0.185142428583889,-0.437048654957824,-0.150422305280491,0.305232401231095,0.0873463031496832,-0.162924920833565,0.112962008840512,-0.291012172058027,0.164382360747009,-0.0770183413370967,0.258843927236362,0.10158342285583,-0.150661961366759,-0.244112810812319,0.192669723367262,0.650878151964131,0.0431447216967507,-0.234760952723567,-0.129109609070348,-0.223521161218763,-0.0742038353173325
critical,-0.0717589975039036,0.151610551972471,0.23024554281852,0.337119769190817,0.506250552848841,-0.180499611369171,-0.518527643666553,-0.545484152581077,-0.0683046052351796,0.298524288484904,-0.263034647835818,-0.0054839022328444,0.37880638625711,-0.269264488387606,-0.0461742612211952,0.0514767377649175,0.132965403288406,-0.701914763817033,0.276172559934118,0.258451446099452,-0.22778607356125,-0.299622886333509,-0.324168377956296,0.007073358763775,0.434667957921584,-0.106897406415899,-0.0354781190644238,-0.0388794168284039,-0.0531892133629693,0.480672463851432,0.644384238823392,-0.0314438557755903
critical,0.19588660494838,0.085347249896579,-0.238499322729436,-0.22561227158884,-0.087860035400432,0.0241516381248884,0.0384794462014482,-0.0268948658396891,0.0568459664338884,-0.470408517342195,-0.258173282692146,0.0953618119347761,0.188226354703349,-0.0311759769786768,-0.0343852687264818,-0.234865837476203,-0.341483015454391,0.127828783535337,0.0012225873324971,-0.083276033553453,-0.200139439005137,0.0029136832822072,-0.109978600293303,0.119359743123089,-0.0082568831470193,-0.0898561114826058,-0.507490117560947,-0.286266554408223,-0.337456242999603,-0.190949431821067,-0.338097082383,-0.367525159998534
critical,-0.217191926260111,0.0749083422380788,-0.413022007146149,0.0367309978729833,0.228113063407181,-0.084842938078569,-0.204925258008163,-0.0664781862045314,-0.143184598248799,0.0879157181155108,-0.177427976711253,-0.507642976030091,-0.148068931091096,0.347367625845747,-0.156422064062978,-0.137924262314709,-0.138728880011812,-0.448571012855691,-0.0628152253096044,-0.0314816238118011,0.0161193105672066,-0.202982925163104,-0.0704155546543393,-0.399087232356352,0.012547834124699,0.146608967539831,-0.129471123365699,0.310012861363678,0.0431621369768706,0.0681367359389622,0.133955242728166,-0.12149199251353
