group,CD40,CD19,CD11c,HLA-ABC,CD20,CD31,IgM,CD32,CD185,CD62L,KLRG1,CD95,HLA-DR,CD39,CD24,CD21,CD244,CD2,IgD,CD71,CD47,CD52,CD35,CD272,CD268,CD122,CD22,CD73,CD305,CD307e,CD99,IgKappaLight,IgLambdaLight,CD82,CD101
critical,0.301885748422204,0.427192850541371,-0.166172477197842,0.0249831703899339,0.399515037433118,0.337974362681403,0.567365983788481,0.478409845779393,0.139264994492453,0.255097093371654,-0.272012154152764,-0.358520147910246,0.513274834102699,0.118680725206055,0.0608984648259768,0.54317419000173,-0.226641509253964,-0.196338161729838,0.558123393514634,-0.162953734763192,0.360565844857948,0.334973154250971,0.247439748109832,0.168355963040512,0.502014172984944,-0.290198658170994,0.39690701707415,-0.0905357913332946,0.428242620532596,-0.286216594748785,-0.393048068614883,0.126012318683839,0.149332446469242,-0.0483855963856371,-0.118538506711108
critical,0.353249248009215,0.314571791466124,-0.101152145154385,0.0113671465400818,0.362024260817277,0.260243604721151,0.434078261409729,0.369983919155803,0.264488121314892,0.152601904159559,-0.0863229532329872,-0.150609335343372,0.295829544421847,0.0799981452911818,0.158177208077625,0.255296290166215,-0.214808741538061,-0.233063244289316,0.332469567430798,-0.0432298630804299,0.234852859301704,0.262151023124022,0.215688439826304,0.129769558874508,0.351792167890111,-0.0933052941073164,0.269419681219975,0.175300316108998,0.145254587116338,-0.0327405781535149,-0.246726334195302,0.189731574511803,0.0872834344511743,0.246979930892988,-0.0340197586021052
critical,-0.0108690780154524,-0.0462037304536701,-0.136081851091902,-0.0818895221703433,0.0260468610020142,0.0902540100777363,0.14240175542264,0.109326667227578,0.190477488820078,0.133223258156,0.0130539859292983,-0.0154505075968927,-0.0416060336783225,-0.09463702289928,-0.0270746190982916,0.296930159243142,0.0208144088474968,0.0028796345886126,0.0885205539364657,-0.0166683252532109,0.124462450446907,-0.0278012785974611,0.140522707597746,0.187802798518578,0.0952661419130229,0.114184952752117,0.102467921643935,0.253025284489856,0.281121387846549,-0.049537638305685,0.04899827022234,-0.0110167851338934,0.189472263343825,-0.0055844459921207,-0.0164128719107024
critical,0.150584166072697,0.326461883119055,0.0528237543113801,-0.183171329462148,0.363188105179141,0.121809288527271,0.21498541218251,0.229631813640618,0.342206239241081,-0.119634911191467,0.12407285812002,0.241671497993825,0.408461282876853,0.0807168033593151,-0.078953815521206,0.0848990925438755,0.141672972028751,0.092129166255737,0.600006161147304,0.163498968521725,0.0560425388185807,0.160151586196395,-0.0623589042734192,0.340643909723674,0.371611536604774,0.2067968340129,0.324587438018621,0.132561026595911,0.427458198420388,0.0699718258499939,-0.0205621460280005,0.0545156841303658,0.183540146213606,-0.122578850148569,0.110089903301628
critical,0.0967803420387261,0.168304790904172,-0.162830043874298,-0.0900793010407643,-0.0032036423375917,0.0419455348185517,0.13151477489288,0.271883671336437,0.202443896536622,0.0594381502940625,0.0423408378584734,0.0179193809375756,0.0822433017645555,-0.0063797041873266,0.160372848358764,0.100951136980288,-0.0421287801879122,-0.0159038070470171,0.176107853064117,0.0675896811429196,-0.0271140824593562,0.0084028713930467,0.283829161067997,0.174117706224547,0.195608354067059,0.0107054743236814,0.0950143797820073,0.124944449782017,0.231403825851511,0.0126226591320754,0.0005726758321307,0.0465841408945508,0.0254042030777907,0.187729542541259,-0.0054097310238446
critical,0.148110096253846,0.181583092737464,-0.0519892965833201,-0.122974663149145,0.14739989122401,0.135804351707364,0.253244542977509,0.304892437559935,0.183900006074921,0.11438353118379,-0.0376401186093065,0.0800301862968812,0.17672316855759,-0.0505218595146999,0.208338355926679,0.204768098852434,0.0586027092961579,0.0403584096808367,0.195865965747725,0.157680774314372,0.119571796581083,0.135530608245517,0.0039614246820968,0.168445485479832,0.233972077840288,0.121982192381452,0.106934391053103,0.0346864576293928,0.125718258290153,0.0954191622125936,0.0167031474379127,0.219163050059111,-0.0442787523589795,0.102706783425152,-0.0908823286211262
critical,0.0592938849004851,-0.0780691429207439,-0.250937810589145,-0.449888813313661,-0.138919565268543,0.0298988904362,-0.178562879026788,-0.356847151583081,0.305843557522183,0.0038659274762261,0.022855386284089,-0.259390786579151,-0.103850947988663,-0.148345245124768,-0.296721336598732,0.111718464322614,0.0049126993095727,-0.102817304484174,0.589758448216394,-0.237669841765418,-0.0697715128197146,-0.406931145600216,-0.0128883124479827,0.336156906421992,0.0756671569399989,0.0081664147517218,0.0732000688500977,0.64055991833378,0.347770053710388,-0.160195354932276,-0.30580461652963,0.0262712631400055,0.0700958856949627,-0.490619975571362,-0.0340528285093031
critical,-0.0915974738521191,0.0674031582269641,-0.421589986822987,-0.565973704204843,-0.129282594655636,0.49529713576366,0.432411215185353,0.456924835427122,0.190124479758018,-0.109909479487655,-0.0593531617927361,-0.515527469612459,-0.357272383568474,-0.44018073815473,0.224216532827692,-0.193226086999261,-0.125147944548277,-0.194879994029263,0.646169404671591,-0.62541790582138,-0.0152982553204988,-0.257013663422731,-0.353172112415911,0.317686533981292,0.165137637508589,0.0706172749552328,-0.146527113078312,-0.0099625729642992,0.230783950406515,-0.270400603880827,-0.52334950955497,0.0643214702361976,0.0254150564726184,-0.473835401786804,0.0093437502030572
critical,0.361344647827737,0.292697475499025,0.0183449439070254,-0.0530732289194606,-0.0273047629320732,0.344806185537216,0.206345372974812,0.335306320786689,0.33180733241182,0.147631688365211,0.0200918682079513,-0.0639871334355668,0.441156046196384,0.14289999443287,0.0361143765692068,0.173458414469344,0.0708805859751123,0.0778104999625141,0.350775671535383,-0.140631939341434,0.283938916411118,0.03834707691788,0.079102211699716,0.424960317380439,0.273153006246161,0.0702506933109426,-0.0257245456600313,0.235787395065133,0.366777051357845,0.139414512792211,0.1432152584487,0.214687738358191,0.0409451182668862,0.20550346031959,-0.0392820680581042
critical,0.282793749565389,0.0731506761564826,-0.236313835555475,-0.214217665195338,0.0731192133537363,0.327311265623287,0.328983368962935,0.253536780226502,0.268053144536973,0.263987156548823,0.0031025843644666,-0.209378710532236,0.271793981660357,0.136343468552436,0.0979007321482281,0.34868745400045,0.111910491710046,-0.0525529633808631,0.338247964279794,-0.158611806844902,0.181911672394189,-0.0051224737712599,0.182916311405778,0.404434734612114,0.263978429663323,-0.0045637466629745,0.206093973401556,0.0714462348276684,0.395633213363342,-0.091717859977887,-0.163351478102532,-0.0060060417597052,0.145745376822427,-0.0547833208745158,-0.044138834934604
