group,CD80,CD70,CD19,CD11c,HLA-ABC,CD117,CD279,CD20,IgM,CD32,CD62L,CD223,KLRG1,HLA-DR,CD39,CD24,CD21,CD137,CD303,IgD,CD71,IgG1Kiso,CD44,CD146,CD35,CD96,CD178,CD235ab,XCR1,CD106,CD267,CD309,CD22,CD204,TCR-Va24-Jz18,CD305,CD133,CD307e,CD150,IgKappaLight
critical,-0.325337360854942,-0.356568174189419,0.255161495957611,0.138227685145022,0.0124804282749267,-0.324919330107583,-0.349435136239621,0.0315897133138157,-0.0035404370867014,0.124518029761646,0.0417162706105842,-0.368109453691123,-0.128005562061539,0.133983867345737,0.0518632930207794,-0.186585848171414,0.045652074851682,-0.351014453049673,-0.390196546445277,0.0595798175984131,-0.124075681920424,-0.348081349446123,0.0597060179303873,-0.32923995319391,0.112582542544363,-0.368132397816945,-0.348506564932167,0.260032245543573,-0.36932079113346,-0.344862712229335,-0.328364552719855,-0.293989466320492,0.267361668339188,-0.374962673557577,-0.388528152097751,-0.100616549432992,-0.367023801790044,-0.375981421879504,-0.368939963488036,-0.119596640257753
critical,-0.208284503965429,-0.199727150737997,0.387876431976024,0.0495562048762095,0.178011133606869,-0.190016562540996,-0.267677450394884,0.499025780048146,0.240979840367743,0.55049684125192,0.359052673202432,-0.218340258753163,-0.627716691604071,0.490259120181333,0.515963352671573,0.242063378295836,0.599652749663029,-0.222019479446765,-0.245590965056979,0.170407500094347,0.171785436990312,-0.18436447895083,0.324285537892211,-0.26047343732701,0.691246411195583,-0.260886557162762,-0.242618505826092,0.227134969713658,-0.2307946353882,-0.223041201921402,-0.175149496862113,-0.237541542094143,0.430583368487819,-0.221927840322059,-0.22519549945722,0.111817228393203,-0.2351418313272,-0.22711701688453,-0.247423780281648,0.368519646383386
critical,0.0284956368926035,0.0705479923367019,-0.0333618846329737,0.0623029861977935,0.172728334756276,0.0852439005867488,-0.0602080296994161,-0.0156524653470884,-0.0103288828140363,-0.0110283975623294,0.126813464960127,0.015826137874334,0.0856297420708943,-0.0390068270184153,-0.0412787013794727,0.121435228116398,-0.135934053626746,0.0055783803098618,0.0324753831974852,-0.147820198931254,-0.0554171231870892,-0.0213167220428855,0.0263425114114295,-0.0689892863900628,-0.0045800792150975,-0.0165853633206134,-0.0691414871963665,-0.0828231278209361,0.0249429182303505,0.0260661426346069,0.261706233869647,0.073598448889188,-0.0609351990749879,0.0874630660959982,-0.0320815842379421,-0.100830109711578,0.0850549299228713,0.0451786729540648,-0.108114403624881,0.152525094140703
critical,-0.154103327074872,-0.0878420751839428,-0.330627010266538,-0.121438263632379,0.10111949480373,-0.0495569964524104,-0.167321463001337,-0.362712848539861,-0.175691042351516,-0.182169690293431,0.111032181809216,-0.179578900967438,-0.171709288161567,-0.520063890421544,-0.153342516746847,0.107722881539526,-0.152108533579641,-0.173912811137621,-0.15678976097871,-0.616669393465281,-0.172205778752613,-0.0444836484999605,0.167705532858378,-0.0159825386228111,0.0905242408893926,-0.187113706073635,-0.190270547613764,-0.202369892465015,-0.118101514169245,-0.123231116535951,0.0651412917177779,0.0101654795375548,-0.379273717883586,-0.180656527559878,-0.163043020487966,-0.368215937811744,-0.11936630580503,-0.10012809183839,-0.116317837211992,-0.0778234863121778
critical,0.0845798691577881,-0.0176306062206309,0.4726768669575,0.350090307929269,-0.100737571425452,0.0382549129230687,0.0605784680818991,0.324536604499468,0.318382663216957,0.399591833480309,0.0570793551893594,0.14174448183371,0.0955138871039753,0.508819976902075,0.123823298695169,-0.060089281512233,0.210169002706595,0.108635589712792,0.0039136600863055,0.639364171320065,-0.0508794540097853,0.164034285947577,-0.0842157418945068,-0.144035043049746,-0.234960952983189,0.147158101311738,0.0988211919768763,0.297857446069616,0.0767020330983934,0.105446517179698,-0.218408782703449,0.0420547900098601,0.174749498276712,-0.0021884614903031,0.0250925125569098,0.431022683651595,-0.0083224440714973,-0.0040307136756268,0.182155766943774,0.0764987727510409
critical,-0.0300919265925275,-0.112785682989628,-0.0622338553451814,0.0815870700409238,-0.178897660410189,-0.0084207082680266,-0.0664806246052951,-0.185214051959877,0.237934399020497,-0.0183948110056923,-0.128773171241434,-0.0833360032993635,0.0082838969880975,-0.124843811608448,-0.1406832463622,-0.0883162976314969,-0.273818575544824,-0.166384255578013,-0.0212676347894013,0.100696892951766,-0.235459464650298,-0.0197334754071946,0.0054629965140999,0.0078583338358428,-0.159465968259782,-0.0724153097290469,-0.0997950307903459,-0.115379352480359,-0.174597237067416,-0.0726902083075955,-0.14743467766695,-0.146464995056619,-0.0994548926960998,-0.0985102332204257,-0.0415133217660305,-0.0218488576255756,-0.0034888079647571,-0.0990352279422311,-0.0157107995428184,-0.0183302193073496
critical,-0.0201947285007192,0.0090495069106931,-0.0395483448318572,-0.068655322724053,-0.290716566204079,-0.0199075644216851,0.0436212711369465,-0.0813096402642946,-0.0798224213873205,-0.060691686256384,-0.0212639620269924,0.109470020773647,0.0592862846983791,-0.410903923218585,-0.387569490552419,-0.0485133096953929,-0.145187590464444,0.0766243932762846,0.0818415480361295,0.213209721191665,-0.160919925217133,-0.0212285067328056,-0.0452401148932984,0.105398575047238,0.0733708117048911,0.0181464347201525,-0.013534064684004,-0.108058875310072,0.107405949039083,0.055081388313307,-0.050392262918374,0.0486945439129282,-0.0392796124519381,0.0322707740242069,0.0929081901448761,0.17145094503149,0.008721910375167,-0.147111306158653,0.0016045990584457,-0.0197682152190348
critical,-0.236670489799471,-0.189544498989572,-0.166105249084944,-0.403563638000468,-0.314399143903302,-0.122671729367177,-0.0226244252561806,-0.0364580178628984,0.428449164727299,0.479515322971709,-0.0622703536476216,-0.0065404648167303,-0.101925756479259,-0.215708964155041,-0.426386533021464,0.356333483786354,-0.10946623459277,-0.103393539090813,-0.0115277502663083,0.673373430150251,-0.57431681234235,-0.212166260111116,-0.13799189919148,-0.202240706052912,-0.359713021822562,-0.266630687527956,-0.0139434643386879,-0.028451366240445,-0.0501336281700499,-0.0925517517559042,-0.0841058091516783,0.0332649682423496,-0.146182163802359,-0.102701796123858,-0.0349509668894774,0.132304681167891,-0.0778707650562411,-0.171859247615508,-0.111515698885436,0.0847847815420994
critical,0.0702921606070327,0.0954698416142797,-0.181927371560106,0.0919175021531626,0.422095729655801,-0.0210282855577403,0.0222649613635786,-0.0407135207638171,-0.547179824677202,-0.221822889064781,0.0018936468997953,-0.0524942682537614,0.0567756272557957,-0.490204185100353,-0.0747808932759118,0.20965273199495,-0.0138717025538251,-0.0360947143789314,0.0952444465884267,-0.748585912329036,0.239189866329662,-0.0642216073921111,0.0485319102238856,-0.0686604614284753,0.221856515603134,-0.0414237724717973,0.0489282846011993,-0.0470421951423659,-0.0641747738808623,0.0513029118885104,0.253799173025346,0.062880499952441,0.0173852950282124,0.043523702246497,-0.0228427568361479,-0.552042341360275,0.0051758130186144,-0.0485462719339154,-0.300650115700143,-0.294554059377546
critical,-0.0434225672063927,0.0536569140830383,-0.159230646476974,0.198408095423916,0.247362912006969,-0.261465798256901,0.0291728584963193,-0.0422557354418495,-0.471792736400309,0.119475692003896,-0.105247209889488,0.0407280996460769,-0.0259810219207845,-0.170211925903124,-0.0755758385445133,0.199485795724065,-0.254512546864994,0.0323085111378763,-0.0618884101895042,-0.37753111105177,0.0379853042093515,0.0638850313315504,-0.0126535299465415,-0.0105889673080646,-0.173563887618943,-0.012515713574674,-0.0236579896618603,0.217007350590355,-0.0321742002423531,0.136703469308405,0.0198365712161439,-0.221013644275633,-0.309001659807344,-0.102259938048606,-0.0402182881430584,-0.212633926726543,-0.0519597907457817,-0.0762873918499248,-0.119029602176683,0.0841046047750719
