group,CD70,CD40,CD19,CD11c,HLA-ABC,CD279,CD20,CD31,IgM,CD32,CD69,CD62L,CD161,KLRG1,CD95,HLA-DR,CD1c,CD57,CD39,CD24,CD21,CD244,CD2,CD303,IgD,CD71,CD52,CD35,CD178,CD11a,CD235ab,CD169,XCR1,CD268,CD106,CD267,CD309,CD45,CD22,CD204,CD144,CD73,TCR-Va24-Jz18,CD305,CD158b,CD133,CD209,CD307e,CD94,IgKappaLight,IgLambdaLight,CD101,c-Met
critical,-0.0236914467671035,-0.128525214224153,0.0014728874464345,0.343396791345851,-0.149327073990658,0.0527253384047942,-0.0579093365383762,0.0030636442012703,-0.155469541108407,-0.298301360240016,-0.0592292041530371,-0.0319308659121234,0.054746374447671,0.328483606837585,0.150478544921978,0.0168395538413156,-0.146346887743037,0.224730777001845,-0.217676178186653,-0.336160147775504,-0.287196363787296,0.288833075719423,0.346774990399941,0.0366872458197442,0.0822543674281617,0.244490573775879,-0.0796397699281931,-0.435812172671616,0.0225555070213113,0.380660422100841,0.145882316904477,0.0348079695509134,-0.0021169310409327,-0.179828371788937,0.0372722976035798,-0.0490358793503472,0.0040532963505597,0.136507780602264,-0.0352047062710366,0.0328813076711496,0.0036137461198764,-0.242492146812486,0.0197561982843649,0.277914273503926,0.0677552874651437,-0.0024505504115171,0.0269736582105051,0.0652103852213383,0.23024633751688,-0.0063563456899376,-0.082002014571177,0.0751653819638567,0.0207010952373601
critical,0.127727086574867,-0.52278249479564,-0.380492090757344,0.162372727565547,-0.0524574120880329,0.186734725250283,-0.482263474453149,-0.286100011117887,-0.472747605423577,-0.581813661873373,-0.13865990337848,-0.170112781635365,0.163028320242661,0.371937876009773,0.204186256351528,-0.406518850985,-0.301157014616481,0.323699682686234,-0.357549061237327,-0.310499549500819,-0.508346557550288,0.382932120427608,0.521491473261938,0.173782193337668,-0.298525352542722,-0.0298035771309584,-0.374627589175226,-0.607379756788744,0.166784822816423,0.475241800751373,-0.196175895575826,0.138076533215202,0.13475131240266,-0.483655491196847,0.139290765466742,0.130249352021913,0.19670366658281,-0.127133082907622,-0.388779598002121,0.132896067424009,0.149769433392328,-0.408835496403026,0.134625363183915,-0.0806292731987551,0.169665336959421,0.165077226132909,0.142035492197525,0.0587450696876133,0.208051601806227,-0.347397058768265,-0.0681214622626201,0.136468461641324,0.125404405205724
critical,-0.123089520369049,-0.153321194412405,0.474352116717413,0.320092402192242,-0.263634585712876,0.0591117765839703,0.49569898928506,-0.0635136840348121,-0.138047675155192,0.0876552972405786,-0.154162147774381,-0.0957569689920781,0.0477678472165614,0.247953487153625,0.292778518680202,0.399135135404992,0.12342430769357,-0.447523417330506,0.0393174548153581,-0.182927172804632,0.0779352999841242,0.0997359526425344,0.145748641346086,-0.05676995621813,0.450174505698787,0.035097762923159,0.155308803970838,-0.23265475826965,0.086615973809785,0.197894687949087,0.237898284963816,0.122200133863906,-0.0537714639899673,0.254366287639735,0.102010714332818,0.0131745640899172,-0.0337856035969507,0.373495927386891,0.323501088509423,0.0471707827112679,0.0803771012306653,-0.0437671099549149,-0.0805459924089168,0.130839606788146,0.0825224398031127,0.0067718286587678,0.0169828436357276,0.0788530841282928,0.154195067358035,0.0348776994694197,-0.0075808853489243,0.10093752897386,0.116664734865831
critical,0.0381454734925387,-0.0110520229105425,0.380258939446652,0.267316446814062,-0.153044103349029,0.254012701855298,0.451735624612792,0.138821980794246,0.244578857402064,0.0906143435422269,-0.15691082573192,-0.15359731651845,0.143215536287242,0.243382879197605,0.440885548548483,0.510116609839165,0.342590683353997,-0.379842645684963,-0.0618099437185739,-0.13101828320078,0.0358980130477395,0.219638670351027,0.238947000130826,0.135605329923593,0.609655885643649,-0.037708627889154,0.129891756491405,-0.205640452086482,0.167848004144281,0.104618788108771,0.302039854596848,0.311812096908744,0.0617346271275657,0.238997078452353,0.169054540755173,-0.127904732154065,-0.003569781442226,0.414356376682297,0.275911626368789,0.186964068299256,0.202522336709562,-0.321198306691645,0.0859552251758542,0.265749036335079,0.233211479880116,0.108466843006394,0.193549096017733,0.144056607708123,0.31885609889181,0.0746855891138275,0.163496715165084,0.222826313957906,0.22210142379315
critical,-0.0897046233378613,-0.0766394132034417,0.477275098108315,0.414701501653925,0.008084292451754,0.063056250667256,0.323481089831841,0.205129938720961,0.0603367364217023,0.17434416114429,-0.199577463251745,-0.0763184639984438,0.0357474031284096,0.159672655133973,0.315089437997664,0.420886197415548,0.118314761899575,-0.492417014210691,0.123210093756965,-0.054010594025697,0.104905136242252,0.191118421497361,0.267155698671488,0.0171680344478215,0.449562783150025,-0.0611742362950205,0.200748444405001,-0.324658601989181,0.105295712659072,0.219923692425673,0.353066832383944,0.212397219298752,-0.0043554102610944,0.274383828268646,0.118403344029594,-0.160736550441278,-0.0743640083353899,0.417549177000363,0.103563331906568,0.0198361851223971,0.0864196779165642,-0.168269748570273,0.0618917412450044,0.246305993613458,0.0940666756001002,0.0873179942313992,0.0439737444002738,0.0301803756764883,0.226865492368057,-0.0809149300469742,0.221618489126707,0.226827882329051,0.0749134526984764
critical,0.0871520684686535,-0.267976425956389,0.211863830910016,0.278676534081581,-0.131420735931215,0.140962008385775,0.137894313405979,0.231299827103482,0.416804820993532,0.142274251570514,0.0105775981076211,0.0889861455050632,0.0591469829342581,0.257328153645646,0.342955584422445,0.129095611712704,0.417497218179553,-0.178190153589407,0.195996647998309,0.0336471169757633,0.0690985753805291,0.168155755577023,0.300441996954881,0.150562578884443,0.418813612937307,-0.0249696398283736,0.119481937366373,0.0024755058433085,0.0862772200135646,0.154394491464332,0.123572309910653,0.229432908613663,-0.0308142778521194,0.0255570648858193,0.0649639531054069,0.0529976076888637,-0.0417963937287844,0.30372099389287,0.0037895165992368,0.136843691431491,0.118674918539494,-0.447908086835856,0.193933986247078,0.246050965748344,0.190713070897108,0.138238573394164,0.0878111691386291,0.0149096336134173,0.138521894490642,-0.040638074283749,0.284824005970845,0.34704252272906,0.19042898979841
critical,-0.191083585262393,0.0934966776869536,-0.0389302444309675,-0.0005436158174859,-0.261334812723632,-0.0638722031841907,0.318057966326393,-0.245116576625737,-0.660583695271053,-0.420627918970333,-0.286279803300794,-0.125212247989637,-0.0149007261880987,-0.0932134380197455,-0.0621519110106674,0.125689380172677,-0.306101125863308,-0.0171781964477142,0.0322959540011596,-0.48323813281181,-0.25355148260966,-0.062242509631742,-0.0298638911678759,-0.0452790764016857,0.226917785787096,0.102846849331681,-0.255977338933236,-0.499546330380261,-0.108294260316132,-0.153050698084032,-0.0803979632969605,-0.0945720308553685,-0.050393129858244,0.018950631800179,-0.0234749431131756,-0.310561904631408,-0.0763233423875288,-0.223702316937116,0.211324212041944,-0.0770483215038437,-0.0714488327733917,0.397490278496,-0.0870557964483974,0.178313907010502,-0.0661786742594451,-0.0203176928215218,-0.0785253073295851,0.140270868942053,-0.0036591643454183,-0.0242798174330727,-0.0820670636828442,-0.032294322377334,-0.103378260539981
critical,0.0830443062550195,0.0209819452846942,0.123370430226855,-0.0204489876662786,-0.20949371318579,0.243028245813004,0.0931965079670905,0.294026254928248,0.601723389865266,0.318734800366735,-0.0197144057316777,-0.129678579884538,0.110837126703034,0.0806035656582518,-0.0905446910033116,0.0524368819997843,0.237045402712256,0.283301095306362,-0.13957676133044,0.16687347572311,-0.0687860077229521,0.150155056911522,0.103637373606834,0.189774730496107,0.589688633583703,-0.21127124358502,0.0462727501462649,-0.125796043134263,0.164821811882968,-0.0922238994964222,0.222799657050633,0.26774027685004,0.192398059407103,0.162762593221621,0.0410307121696739,0.107607788241249,0.175028434541952,-0.0180155319413546,0.0646660016421363,0.116896713818762,0.118549559746274,-0.12574906334506,0.199535245771431,0.351794994471137,0.136042187402722,0.0561880347593275,0.11690229114577,0.124212473452192,0.0587231473081993,-0.022216294082868,0.304713873377499,0.168599885819535,0.121549877095644
critical,-0.106319243274463,-0.048559264434561,0.041586280903531,-0.0303816852529043,-0.0877258391580972,0.0785632033568138,0.181582119970432,0.0151418295012363,0.231558039135336,-0.135445273900846,0.119501656345317,0.006173034362128,0.229798715772217,0.178501793809936,-0.0492030978929318,0.24658562280905,0.285356851733659,0.0545586502053681,-0.0295235324403516,-0.12931065316627,0.0489992591231996,-0.0381549202339044,0.0465155684045857,0.102599402688257,0.308324488588331,-0.0060752401645399,-0.0942325295740847,-0.0269331930283106,0.0478227452294387,-0.1682684362746,0.0545021935046238,0.0637467504010585,0.106587941047627,-0.0962346103072908,0.0678479456677106,-0.0201226209157272,0.0306533170550758,0.158199182975097,0.135569323749393,0.0965338209575553,0.0971327483238383,-0.349906990179845,0.145945236600766,0.122555694492865,0.0676834212653037,0.195258184187374,0.0960660579567977,0.19042022375771,-0.0377702807104951,0.117986961573517,0.108129219836581,0.0248582194916176,0.122773473053202
critical,-0.0004097393774044,0.342673716058182,0.0732502988585838,-0.229187932430642,-0.286696642686075,0.0797339101941737,0.0709595924065041,0.378259789192658,0.382910038305968,0.0072791710687898,0.206864701634535,0.113018525585932,0.0420429235738414,0.173311969818166,-0.174221320369385,0.341168940552973,0.180344741472674,0.104685569311873,0.164077527526625,-0.131113824725415,0.30414879989529,0.0550991760042531,-0.0153103081000596,0.174229375758908,0.473104003879141,0.0663163488878738,-0.125260635164163,0.0384095955903881,0.0800489717556626,0.136639156643754,0.115261504768028,0.147103037931104,0.0023769771980736,0.304997449816338,0.0572621657906078,-0.159978328628583,0.0393823741474062,0.0244736597137523,0.257559741143321,0.0319592094846202,0.0493081625677769,-0.125715677532088,0.0692327440549395,0.467393565226572,0.0493647816652179,0.0649551653822966,0.133650326727746,0.115820190074354,0.0396973460214168,0.323246790761864,-0.0547192504837214,0.0640570837048743,0.160823712601865
