group,CD40,CD19,CD11c,HLA-ABC,CD7,CD20,CD31,IgM,CD32,KLRG1,HLA-DR,CD314,CD57,CD39,CD24,CD21,CD244,CD2,IgD,CD38,CD71,CD52,CD35,CD268,CD22,CD158b,CD307e,CD94,CD82,CD101
critical,-0.354258167809212,-0.218956714777316,0.239338048423372,-0.221900012432946,0.282756708170962,-0.292195924873747,-0.175602202686222,-0.295960115933746,-0.456928662864389,0.271545020752097,-0.342921837911063,0.103065382509923,0.182680820303389,-0.327844737842975,-0.197730640633615,-0.478405826904509,0.236210747137819,0.284143188210651,-0.165182658222539,-0.0632292909786435,0.0018126913950551,-0.267210252612457,-0.476051135849184,-0.457760634707613,-0.348721018691421,0.137824451314667,0.0912633851249165,0.146461560537672,-0.249295439784477,0.0369386050617557
critical,-0.608355425903961,-0.649856030603343,0.0473071713908038,-0.134823090119777,0.42961675237734,-0.741311880532731,-0.445444181349341,-0.572176881272134,-0.747645175355173,0.664375546803617,-0.69393198336208,0.491180677407947,0.434595361059157,-0.490610629782275,-0.187601822581839,-0.723848178199969,0.640657791232744,0.587368409980735,-0.491007902141296,-0.295181998422649,0.0313047058064515,-0.563976071013261,-0.683989797526438,-0.636179502621551,-0.643062054879799,0.485948028494559,0.42705389641257,0.395226404263036,-0.373061276085016,0.286965238267318
critical,-0.0267503651093215,0.104740753706604,0.200369262455852,0.202184187382377,0.076173929129225,0.0220453545196385,0.0999163574805949,0.0809074971980839,0.0739447907046162,0.0792044498435879,-0.0311544533072389,0.0625098727647359,-0.110858173657592,0.09820237518987,0.117245429362531,-0.0449901947607691,0.0896572656802335,0.0772919438681104,0.0234407380726939,-0.0734040970739044,-0.135142312567715,0.101073722340087,0.0133174094339777,-0.0439364894907074,-0.0323942770764294,0.0130946131651759,0.0148889926576309,0.0452411975935612,0.149717125711723,0.101785060444094
critical,-0.246100477556626,-0.1051111268298,0.043758156121572,-0.0655906248018333,-0.00465324663029,-0.321268748267968,0.0092348430455262,-0.115037830434009,-0.150650290099875,-0.064702836480263,-0.0485531165798614,-0.069506205013379,-0.0033955319876131,-0.205034563003968,-0.044664891693464,-0.0872950160935256,-0.0095413666212811,0.0453996031848208,-0.0803472732849186,-0.131014771601847,-0.0573693396482444,-0.149797160096575,-0.0588702099680862,-0.114624485485605,-0.107004254214088,-0.0953530414627116,-0.0450088827422528,0.0534705309967828,-0.0383057270058452,-0.0305079800928294
critical,0.148792386645116,0.0040822285295672,0.235344635432093,0.108577057207446,0.0293285288916656,0.0628571685909902,0.109601670341714,-0.16181126704122,-0.0715841138805638,0.0502268133044267,0.114414761292846,0.0402045583886286,0.0645875203423354,0.118501220060786,-0.119917421472575,0.0747991974873373,0.083511101559138,0.0556481963356526,0.0513962445405564,0.195728980307191,0.0776883545357899,0.121766753115861,-0.127578820026959,0.0941895806207558,-0.0026163169827957,0.0560788045606031,0.149409900094007,0.0847094137529345,-0.0408864818210569,0.154489590690508
critical,-0.389715971506958,0.111916973641053,0.213949666094788,-0.0647662527705072,0.217733937380653,-0.0282766866665736,0.160892200737926,0.479837508569997,0.056087130550032,0.103288327508343,-0.0123921000324803,0.0123157442398069,-0.182360951756288,0.120451304064081,0.002442975482023,0.038336083664968,0.0809449877054662,0.162362302188844,0.289042705733553,0.0967865544985848,-0.0988888667866966,0.0334248266498697,0.0574291204003456,-0.0821561723055905,-0.113546846330233,0.0334683349839953,-0.0971024376237296,0.0196550405179675,0.029001182446503,0.222674327391565
critical,0.0251663608957552,-0.254190603944755,-0.275637156641571,-0.164136849204114,-0.084353281565838,-0.0930082845134893,-0.126681524197112,0.122876492243609,0.12173799416668,-0.164036125172068,-0.137062525950338,-0.16759718301123,-0.372197610680162,-0.0785288510431433,0.0938693583920154,0.0071390927296552,-0.174491466988982,-0.234423063996432,0.174727734801885,0.0905042264899577,-0.187754962704202,0.0355882376153383,0.165930314851211,-0.045055344109477,-0.0917037766976362,-0.165755700703316,-0.183379706884847,-0.0758904886287715,0.0717494634005528,-0.203710182281446
critical,-0.182634344648859,-0.221921062068712,0.0950664595464143,0.220093090234314,-0.0054121592301719,-0.178572238033694,-0.22373965269575,0.0356784153007579,-0.159133258989846,-0.104658055907676,0.0946921996356349,-0.114613810422429,-0.196992259574425,0.182251654925743,-0.100141512863018,-0.0266407259447397,-0.142244289816406,0.0366350032165471,-0.279629674207106,-0.159086544026796,0.139912835749924,0.0452183640745731,-0.0112558940395923,-0.349139300407568,-0.0078790328945568,-0.128730843804225,0.140571638892152,0.0713382587593834,0.0936036251167568,-0.102716344745016
critical,-0.16377835071245,-0.154203184291085,-0.252796570787298,-0.310418648924488,0.0864615334751915,-0.0623004663512842,0.0571931014410088,0.210474426498462,0.0931765705226597,-0.0117020768810372,-0.0122057786324209,-0.0019352620309895,-0.0550912686072032,0.0875427182783488,-0.0420531039918192,-0.169736006314192,-0.164146930360879,-0.095584485497814,0.258346768801205,0.116155349834824,-0.0613776402097831,-0.0349971783406644,-0.15323069672137,-0.0364883529929987,-0.0286092846713911,-0.0278810772814868,0.0189457777327256,-0.0673884225674296,-0.112468130270184,-0.146623858792293
critical,-0.0555670285591245,-0.175453445515342,0.364545858776945,0.417649594295605,-0.18205737768076,-0.0034859128394062,-0.366545660092324,-0.42758491462371,-0.0805583962986477,-0.207015244947114,-0.267206031418176,-0.0646776685559973,-0.120475044699384,-0.0520818223173196,0.146048650945628,-0.27218992260899,-0.143290666379451,0.022290354600363,-0.51269934752103,-0.29534684188826,0.0791709962658665,0.118800593508403,0.0275502872072939,-0.179638826087671,-0.306712148344156,-0.107057438947532,-0.106210254307859,-0.0828065670444264,0.296381407439022,-0.0547319166015756
critical,0.12621118846295,0.049551004948713,0.0618505319929117,-0.0630874873905018,-0.0461467947855053,0.141263492703386,0.204426271274462,0.127294534339928,0.0646533794755692,-0.118165622364393,0.187048464329615,0.0031235668901934,-0.0721809118126287,0.179019331672696,-0.190449571893001,0.277531775601124,-0.033817745576337,-0.0307999104521795,0.285364312679329,0.295540071621728,0.230439448315109,0.161569478828013,0.15529925008357,0.164867664409773,-0.0681644646455602,0.0050873440180663,-0.0518211779878978,-0.219013389568151,-0.0323121004117777,0.112052864331529
critical,-0.194931556538558,-0.393479599445921,-0.445022701990342,-0.456386095468329,-0.0888636104114586,-0.457392557979025,0.157277645602621,-0.488112117152794,-0.130471000823526,-0.0746665655142963,-0.541923054301437,-0.220798910795651,-0.0305789859079831,-0.611675094917217,0.241605051049898,0.348991537856545,-0.0739670911119756,-0.18720299523097,-0.301358771901553,-0.0367987077217143,-0.606533820123446,-0.530531730421914,0.123527864689353,0.0812214221395907,-0.197015877773351,-0.291790711162953,-0.456583942419004,0.0541259272012375,-0.0649111531206686,-0.347643501982744
