group,CD80,CD70,CD19,CD117,CD279,CD20,CD294,IgM,CD32,CD223,HLA-DR,CD57,CD21,CD137,CD2,CD303,CD154,CD269,CD35,CD96,CD178,CD169,XCR1,CD106,CD267,CD124,CD204,CD144,TCR-Va24-Jz18,CD158b,CD133,CD158f,CD336,CD319,CD82,c-Met
critical,0.622084101944246,0.618398658109855,-0.607077379261559,0.616773815584207,0.596164970442881,-0.178957243992832,0.620342779338777,-0.159337055254698,-0.410830819809907,0.63247654092168,-0.37460444782921,0.334892387612123,-0.460947187166634,0.61781967433436,-0.0130019944731094,0.635998805941979,0.626829615633412,0.603125448235286,-0.149489803929876,0.616282902928375,0.606189391260676,0.618375676962747,0.609082874493258,0.592586597270704,0.588719399040225,0.602722633155947,0.625646033607953,0.60722085530665,0.642953533224737,0.607723736516398,0.603035531001462,0.633522328776642,0.617550659635776,0.612027413903822,0.227680928400098,0.64748666540073
critical,0.287562702602298,0.254220274717714,-0.132203080997412,0.275487425830648,0.225786812189946,0.0204740253409022,0.242944026752423,0.111716532139403,0.0240710682372509,0.261296079786667,-0.057575298944009,0.0652169849998315,-0.119393694901224,0.228079788428326,-0.185721302268151,0.227161053727056,0.256011404218182,0.267412118789049,0.0544446912286164,0.240045350089309,0.240209973227037,0.264516790442085,0.269134189234658,0.24914781759757,0.326105726399393,0.261845796798267,0.249200073952639,0.257166982415365,0.263424474433764,0.240883637704101,0.281819375740474,0.275450953907812,0.279032770309608,0.222377062419726,0.295679718934547,0.259507198896906
critical,0.0098689071824862,0.0195401911839191,-0.217460850484379,-0.0791621186364146,-0.0149822939965144,-0.22515344087955,-0.0669706481860721,0.0980249438149487,-0.0813179878599402,-0.0752412568136597,-0.185002781212097,0.205496815311753,0.0669708255622915,0.0226022293974404,-0.10068015364801,-0.0151287182859076,-0.0639464184172602,-0.0384561619997701,0.215370017890269,-0.105813649614951,-0.0633240655150171,-0.0714053121697649,-0.0353533945138794,-0.102363430219951,-0.126283299477019,-0.043863542478731,-0.0699900220803426,-0.0886306182547151,0.0762012934830181,-0.0514893704849146,-0.0001522251721752,-0.0268309321900386,-0.0805253682015085,-0.0596514561617955,0.10880447386327,-0.0557282641709771
critical,0.026233250346194,-0.0792055324854641,0.363352335308395,-0.0036859213501421,0.0752420684246718,0.284518319237344,0.181787521462566,0.284755218241475,0.0993520167782395,0.088182356042493,0.448918459468039,-0.328546049683204,0.0740370980983377,0.0311592417449323,0.153487801830441,0.039631389709088,0.197014600513178,0.129206497552448,-0.122416350782411,0.0947353291716872,0.119114396230139,0.15039098949814,0.0255608206032826,0.0968614092168707,-0.112013503543023,0.11172304679693,0.0415307952235129,0.0713204554517297,0.0397184588766699,0.0530369692125409,0.0374449071146245,0.105085536007529,0.0914972374356875,0.147924184355388,-0.240470130961192,0.11471257083097
critical,-0.0540864106486956,-0.0320741822715901,-0.279341779204666,-0.104125868892431,-0.108198319541824,-0.297031094604704,-0.16661308872135,-0.156665544756001,-0.121507360277445,-0.133869684959581,-0.377373380284419,0.297193409001317,-0.246035845046784,-0.0974376319440091,-0.138593873709871,-0.0543278843484029,-0.220656336669935,-0.238535692479651,0.176108088341348,-0.208773357630665,-0.17064474881285,-0.211127064320837,-0.0882969180042972,-0.101338688758449,0.147543023971404,-0.19148724675823,-0.124114250053484,-0.14005349006064,-0.0837884527179173,-0.0896518084613771,-0.0548232204062933,-0.160911879366501,-0.148598847735339,-0.167478005844826,0.256150619609837,-0.157159526563425
critical,-0.240553367615784,-0.163845279622022,-0.230502997971455,-0.214602897996965,-0.255783571658829,-0.0728986072925734,-0.265824374932159,-0.118347064452785,-0.117736811862481,-0.242354608661301,-0.0648189348994689,-0.0072831651377563,0.0232423305374356,-0.18008667887561,-0.153225149570176,-0.290878850808223,-0.288607135473462,-0.278119799099618,-0.0484691605606727,-0.125777218236638,-0.208384502421973,-0.239200822817933,-0.14615041292002,-0.264303136718345,-0.0453469433940388,-0.22916029801241,-0.230329547692819,-0.188512861658306,-0.259527475562671,-0.252171094402763,-0.157442716146409,-0.166851907434392,-0.246939321139437,-0.2244939556708,0.0536241353373139,-0.268362935811061
critical,0.0960766068910781,0.0576407391223066,0.283675305476497,0.0117402802669111,0.0352050171767998,0.0314998450392973,0.0975357493938227,0.123971361299579,0.103433910208359,-0.0057064358478901,0.464027461474232,-0.0441774416874092,-0.099290601448274,0.0739108214795481,0.0367916484782706,0.0108574841394312,0.0781518823700879,0.069118687970358,-0.0405960579281584,0.003168456275918,0.018227222718256,0.0135033962400173,0.0299100958048436,0.0177834247323923,0.144504179175558,-0.0378832677106519,-0.0731599329239056,0.0284664803170672,-0.0330468489740467,0.047099498959493,-0.0166643192917888,-0.0550702117454594,0.0470288287252583,0.10567298704601,0.226352155124362,-0.0065629094111451
critical,0.18565109999533,0.224551344490182,-0.0797146821099554,0.200546629563092,0.124564207505516,0.124972769149691,0.081832899334601,-0.0607350494706036,-0.098746736162562,0.0798586467848545,0.277344547575858,0.0846652659262523,0.234422905181078,0.1025579037654,0.124951872201121,0.212458195325456,0.188701004944635,0.180431418285345,0.305297445508508,0.247954663515098,0.083309249638387,0.144964981348834,0.110484957944594,0.107460343322319,0.158804371960608,0.0941558317171211,0.0910343933815293,0.214608585578778,0.156824269165162,0.238772537883182,0.0914880683777713,0.172463009871633,0.111924102192823,0.263494854078483,0.265996049686128,0.0535017362854541
critical,-0.0149649110376661,-0.0804884684919929,0.159025491653073,0.0057981959523764,-0.080299475290702,0.174035005484263,-0.0316049404762153,0.446803055356581,0.0079230380064066,0.0165969198678124,0.338033571784847,-0.0742342197648915,0.0282776471612855,0.0667429267945282,-0.0549503711422034,-0.0563231791008193,-7.76391361758477e-05,-0.0518701996388845,-0.0690468181698162,0.0007960210291258,-0.120241127912294,-0.0045444346002433,-0.0174392478078555,0.0264368080209629,-0.142990977885554,0.0076535364716004,-0.0578098092550258,0.0254761261201334,-0.0012296382329102,-0.0490449679788771,0.069630031264896,0.0551798779266349,-0.0477760434741197,-0.0507360635864684,-0.126908043141495,0.0462932699893188
critical,0.159285888922749,0.169637514918864,-0.236113383968152,-0.0621850775285626,0.0063838480620021,-0.198648871920247,0.189724438485725,0.0297372489827851,0.0148656764992145,0.0076892356675957,-0.0710366637155595,0.032267849639481,-0.0922145418976079,-0.0500269906151668,0.0630740986068159,0.138621507270795,0.0520860228120888,0.0758881440512449,-0.0436028014628813,0.0914164877959053,0.0672096558852872,0.0783075990986106,0.0322142677395415,0.0753836878375559,0.0620004649734264,0.112513044878503,0.0395103093123482,0.081909907267075,0.166957614532264,-0.0096780197871434,0.0370117994742471,0.123709697177975,-0.0299329418397741,0.216865228526376,0.125376629725292,0.132148314209152
