group,CD19,CD279,CD20,CD32,CD223,KLRG1,HLA-DR,CD57,CD21,CD244,CD137,CD357,CD303,CD52,CD35,CD96,CD169,XCR1,CD268,CD122,CD124,CD22,CD204,TCR-Va24-Jz18,CD158b,CD337,CD307d,IgLambdaLight,CD101,CD88,c-Met
critical,0.675185136959165,-0.715161181632471,0.431116529771978,0.620048742331692,-0.709242139914291,-0.484422544055557,0.586952276381803,-0.467058377333247,0.646365042211916,-0.558776802669795,-0.706308526966306,-0.716115871222203,-0.725237865694751,0.502485675646011,0.392415856458355,-0.712237462898606,-0.705254127945728,-0.71030389186131,0.363798345493282,-0.705591379518885,-0.704576660149147,0.566734520601684,-0.70818274466679,-0.716754304093228,-0.694646706940804,-0.707135609878033,-0.705930753331875,-0.0254660587664587,-0.445140352805182,-0.723311336071384,-0.704773498483707
critical,0.712149249858524,-0.620815141424171,0.744155140872192,0.798572055230344,-0.576352814981272,-0.751409055117564,0.782619326984774,-0.544376878023451,0.866152075984288,-0.637519742611891,-0.563663696097928,-0.545391701373413,-0.600291554493697,0.599971805449162,0.812007973948186,-0.611451510130709,-0.595038581179705,-0.58313058817623,0.697182091696309,-0.577953698462372,-0.58232724868674,0.740538501038947,-0.582768759175706,-0.582805406023604,-0.567303222202949,-0.575625635990321,-0.554521169104152,-0.0705430700288627,-0.318782066411436,-0.55264675420312,-0.565596938980555
critical,0.148878687017381,0.0257332896487055,0.156143469656075,0.18172379676627,0.0798328336828683,0.0711960864707727,0.173163966347298,-0.14613812696166,0.0422258402832012,0.0459289015733435,0.0634088128141944,0.168113867299676,0.0093712823997027,0.157773080908434,0.0110774106552501,0.080321546738311,0.104333597111765,0.0403027957850978,0.0633985523421173,0.0394993899246425,0.0249332785904165,0.126742818854276,0.0261558474660335,-0.036843141001836,0.0475117867809717,0.0753880399740983,0.100304815944499,-0.0760996800781867,0.0792916714481751,0.0309525094363025,0.0350403301823884
critical,0.451703463691847,0.0970265567115108,0.0228748726956444,0.180187705790612,0.0351729313825952,0.0077525374232139,0.409316193694105,-0.400723582265893,0.315733128906719,0.0317362961116922,-0.0232317813119312,0.0951340049361837,-0.0392245529897108,0.131318382655062,-0.0177942941273275,0.0429135162914175,0.15721082412725,-0.0671982368011256,0.302913715122217,0.0868406534218971,0.049009852250401,0.213555868925937,0.0428696252392503,-0.0530359886432837,0.111233036623309,0.0671920065505228,0.0289339910495939,0.0214393191239162,0.0787616961989907,0.123397492117413,0.0627234880252683
critical,-0.251113010696796,-0.0257145394504992,-0.198354515422645,-0.0307572127290125,-0.0391870495503906,-0.109564597065465,-0.287199792086418,0.308266174454773,0.075982307331469,-0.0197778975235285,0.0317031995161796,-0.0226778597701568,0.0503295510461414,0.108520663399698,0.041899475413786,-0.0126453312286861,-0.0637997385458779,0.0097470425440789,-0.0886697235058492,-0.0266808611829893,-0.0710490485363518,-0.0259605752738199,0.0733410487071442,0.0218929876310531,-0.0010727672698525,-0.0605073849531216,-0.0895469991275278,0.006883280647123,-0.0799427483940291,-0.171854131805408,0.0568488753643486
critical,-0.0300151842584956,0.167945695437926,-0.0445557084078619,-0.07622871347692,0.11282654494374,0.199910117670331,-0.145991657189164,0.0823526958601085,-0.150898832445096,0.150782973239382,0.0370063127255963,0.114644302271258,0.177585610892762,0.027722889185593,0.0377939605321745,0.0386809601412636,0.127067196066578,0.0241727313661322,-0.121756513898654,0.107807145666666,0.108261087461572,-0.141306997427945,0.0960321580594457,0.194318816806939,0.167718592924064,0.132389596446867,0.133291420394304,0.289492789908495,0.286019806283851,0.238603235450314,0.147821389618545
critical,0.132755019542038,0.0938275699958331,0.256741715610341,-0.160645381064989,0.0634542597241657,0.0578536853034684,0.300891935857529,0.155121408146388,-0.194999819024933,0.0858307913971033,0.0516159315062542,0.0940659747451853,0.137326822872627,-0.123225466383621,-0.328657409695489,0.0909392870844658,0.0814244204559527,0.0662853617757913,0.121829620544736,0.12862255360661,0.11477294493374,0.394994858559113,0.0387579899527409,0.0519001587066009,0.0510924755998778,0.0387303431959143,0.0490904596298739,-0.0007851114917105,0.0781722916770585,0.018753780614237,0.0282747530026152
critical,0.0165163378547377,0.0519445147383487,-0.162315827424858,0.481172808967428,0.0099519494441044,0.0355311245420473,-0.173463382655327,0.149850627043599,-0.0599606221232308,-0.0580432380005458,-0.127996515206125,0.0322663236057663,-0.0183490541031878,-0.16164478399086,-0.358015607883365,-0.288551877737309,0.008598168313513,-0.013659166541992,0.213319680885822,0.0731944659123055,0.0331555131251951,-0.144534725203591,-0.0606048090826258,-0.0361494221083681,-0.0455999650562604,-0.0274924629502711,0.0053604426041686,-0.0051924594793294,0.104817785692178,-0.11644628736412,-0.0225707631899131
critical,-0.0448888466195586,0.100227097283332,0.239061643132807,0.100051182154741,0.038778676516653,0.0434491809065132,0.0718656104564835,0.156753216030097,0.0788130968050117,0.127417345142929,0.0571475958207932,0.114530085882127,0.0973765779867494,0.0781633217767992,-0.0518200882002851,0.184144566211689,0.177266237188969,0.0939743427473445,0.0821495952691957,0.113328239999087,0.10339926141596,-0.0683549047847087,-0.0034623983551305,0.0513932666265978,0.0369652693603243,0.116356448897506,0.108183739411131,0.12609182276744,0.0187265537164795,0.0472036738061692,0.117714018991651
critical,0.0840122578241622,-0.116274872325567,0.185600237612665,0.00120661201839,-0.116557183854869,-0.0572903008189073,0.180613408095062,-0.170297098082228,0.114798512170119,0.008469442330714,-0.11579537271262,-0.123944510038628,-0.0500357218554782,-0.140286630371503,-0.0105081528703574,-0.122858508067542,-0.0319391343597031,-0.162735222736359,0.12450142264259,-0.0645735205445378,-0.0117239555500928,0.117129325082668,-0.0807310169359836,-0.141989723660253,-0.0853765724736963,-0.110631770265196,-0.0449525776781532,-0.101306211006512,-0.13036679097345,-0.13847618962552,-0.0867339487084122
