group,CD40,CD19,CD279,CD20,IgM,CD32,CD223,KLRG1,CD95,HLA-DR,CD21,CD244,CD357,CD2,IgD,CD71,IgG1Kiso,CD35,CD96,CD178,CD169,CD268,CD124,CD22,CD204,CD144,TCR-Va24-Jz18,CD133,CD209,CD319,CD88
critical,-0.326433340074328,-0.63755117868216,0.649447473009312,-0.552483212654835,-0.443377105283339,-0.527181496696084,0.64079772889132,0.43167961817054,0.441129467767794,-0.639030075097547,-0.359728388096849,0.451076907144885,0.619489752603958,0.172106609009062,-0.448339018861083,0.155696347097867,0.649953041780251,-0.340266028224592,0.624883225497538,0.627692528193674,0.634957350540068,-0.26439618926179,0.657805546562781,-0.555328433321064,0.662542443901811,0.638429687837249,0.642932823581787,0.659998282842665,0.640524464220494,0.582368489595641,0.614256668231923
critical,-0.504287205748048,-0.739010803439231,0.712145575091007,-0.76635355044697,-0.627119623698052,-0.782010571059026,0.668571929114344,0.791920541396316,0.606358789192183,-0.808551956631541,-0.802738118617124,0.638447067281103,0.635392843891323,0.539914011409141,-0.62459447946579,0.119430429918718,0.646058618602433,-0.716653380482077,0.714451020729999,0.689345323159195,0.695377813124389,-0.644562304548882,0.678663462379095,-0.733167859163617,0.673535198085601,0.684146846025075,0.675111627136997,0.689082188879623,0.640423169793954,0.704986852807662,0.640969864993805
critical,0.0746038567570351,-0.310523197310961,-0.0345535721131369,-0.28437723132794,0.120177081707653,0.0241315090055087,-0.092034502286763,-0.159057758831318,-0.225816487800389,-0.15466257971496,0.155352603889825,-0.0651798130040639,-0.14925669669129,-0.130335702412999,-0.440293966682712,-0.0521883040239689,-0.103412113396895,0.396055780167749,-0.172936608202881,-0.0098194926558613,-0.158995968474711,-0.200596490763926,-0.131234359700044,-0.315874078512331,-0.114967388172538,-0.050948046894276,0.0050670788560025,0.0200869796408844,-0.0050535686340801,0.0171716281273254,-0.0676929316122235
critical,0.0961334378630504,-0.0740611261739745,-0.146092236795121,-0.277976612523052,0.0639733932300957,0.106832255751142,-0.11360702904671,-0.233517719838397,-0.178585876242405,0.0124416379475386,0.193795618547426,-0.206010086493843,-0.112611499389658,-0.185111308898387,-0.114786673090219,-0.0699881781662094,0.0472832285758399,0.167493148627291,-0.115249198251397,-0.119839187613241,-0.0913556529478611,0.000721634515375,-0.133731477176854,0.0027588708932415,-0.106174375039164,-0.0895179444914545,-0.142579564054343,-0.0795893992587352,-0.0850182487133468,-0.0868327954628789,-0.131611369056971
critical,0.0572963619348427,0.117054040511608,0.0189806343213808,0.0141732772353883,0.0060691226293475,0.119384805294205,0.0018236943997955,-0.0101923979353633,0.0127552137090222,0.0794075157716529,0.0414411585579741,0.0131129206591423,0.102533935606444,0.128752139339271,0.180901956107463,-0.0187789030549191,0.0396480971961701,-0.243848483682573,0.124267327875407,0.0359936409450082,0.035710110745219,0.143659859059634,0.0245067957214582,-0.11995421030667,0.0038721973987369,0.0380060283081634,-0.0059221001863225,-0.0005887497097641,-0.125204271314528,0.0844759109269441,-0.0732500841630776
critical,0.121798549675656,-0.423126575831845,-0.12203530030541,-0.27019748893334,-0.109441777781925,-0.0152922346401428,-0.175006052261446,-0.156143908115357,-0.336499544049508,-0.346031758618,-0.017661563435005,-0.196183833313908,-0.182111018654246,-0.268068162103964,-0.517109889561648,-0.0655709887551694,-0.0269501482793775,0.300611226411727,-0.167326932019585,-0.0620728549951311,-0.232136703519862,-0.269728842305387,-0.0902632715134174,-0.195707518824854,-0.0791337030757543,-0.079570891810371,0.0360359734317351,-0.0309677024128682,-0.121082485102699,-0.215271425583241,-0.152233081352929
critical,-0.16091212111088,-0.236440870430315,-0.12737988427004,-0.143049756736692,0.371762212107365,0.153050124349698,-0.152139941998909,-0.127799264302219,-0.158243086948411,-0.19802384294286,-0.0994351836167335,-0.1321622366078,-0.131955939070102,-0.143047062483593,0.0625723844705399,-0.111821876940676,-0.0710614723119103,0.0354855114561546,-0.131120062972366,0.0031438377641785,-0.107835914448687,-0.102517008033347,-0.132631178245916,-0.271766170951966,-0.115670214688299,-0.123525817543335,-0.0745777253113896,-0.0565708583756289,-0.0761765371208504,-0.0844867904266093,-0.0784153562668451
critical,-0.131268785288866,-0.0353323203208474,-0.0333940161873541,-0.225675568710159,-0.0900560729206281,-0.0914338398002468,-0.0596751659183314,-0.147014313034452,-0.0221793892688077,-0.0769422498465958,0.148132680438619,-0.0742072952132409,-0.0851210080841019,0.0137319014654059,-0.193312937131636,0.0553441762946377,-0.145334396574216,0.0128131143411387,-0.0649120920163114,-0.0644954704077781,-0.103435263238444,-0.0427279133848945,-0.119792672603845,0.18715235199045,0.0059750122129316,-0.0888718567723758,-0.0634796552634203,-0.157795719478928,-0.0157395597282399,-0.127932423410945,-0.0424476366142321
critical,0.0573767736832346,0.0638386148751128,0.174272336928008,0.0533470531889827,0.53167369579293,0.383410992561429,0.0568376314148905,0.096994085019477,-0.0906515938315911,-0.0589570383072734,-0.0064989665205971,0.148764916802082,0.171167468291511,0.109906046566284,0.293350765355148,-0.233016901998499,0.183402698929373,-0.108047135640495,0.107897892655578,0.0305797286687058,0.154159622969865,0.143162698296105,0.180476296161505,0.0390895218755866,0.0541146254187818,0.0878127795043152,0.0858632659627953,-0.0676379747686686,0.163045015373989,0.0893324626340848,0.157074868152494
critical,0.180802969326472,0.218268467454267,-0.0423533244313753,0.141403494819845,0.749172802352915,-0.0449968888167422,-0.0156578239793146,0.0531908062526275,-0.437779939242882,0.484293075788115,0.386005276171002,0.102148796730232,-0.047071884302683,-0.022729627507871,0.792694411122471,-0.26035618372093,0.0498517585752954,0.0145153296459027,0.0159284499098835,0.0288022798900658,0.0443530801820402,0.138870364080397,0.146186116546209,0.16876691458907,0.0609585308213037,0.0144675250509076,0.022545148079279,-0.0174709803588627,0.0241900822630745,0.103408691556594,-0.0035291669570515
