group,CD40,CD11c,CD279,CD20,CD294,CD32,CD223,KLRG1,CD95,HLA-DR,CD141,CD24,CD21,CD137,CD303,IgD,CD154,CD52,CD35,CD272,CD58,CD268,CD122,CD124,CD22,CD73,TCR-Va24-Jz18,CD305,CD158b,CD337,CD336,CD307d,CD307e,Phospho-Tau,CD82
critical,0.223394947681822,-0.328890970086593,0.0987858052784985,0.173437569121027,0.159418791221628,0.194868911224898,0.148784261542194,-0.237100851074143,-0.0127083886581071,0.0505464878969494,0.0717746487320454,0.436518381813149,0.285114326880398,0.136664914413874,0.143557022027717,-0.0540333510369282,0.149844305602123,0.10261912420462,0.420540384532739,0.151409759865337,0.0763492489925741,0.280338679311243,0.135384157525255,0.144429924894798,0.0762830324601315,0.125515351502488,0.161822183008872,-0.137859878787452,0.101190608272717,0.1056939469826,0.147552662433781,0.140886906838506,0.0911177110153323,0.121818002005396,0.376353731804371
critical,0.0944206712387156,-0.131106328728001,-0.167266268247717,0.0901340685863727,-0.0889710181760472,0.246810690713862,-0.1654210318551,-0.212494750760888,-0.127224297048227,0.241889430765963,-0.0753643216277107,0.0072993584237752,0.240704131665562,-0.136315841397161,-0.137907119737301,0.274527991143968,-0.146608193973644,0.0995313337841805,0.235776215494076,0.0505270355374204,-0.106765071449892,0.135104635998654,-0.18714566824125,-0.179160649337357,0.168228095142077,-0.0132453089197399,-0.145627837944409,0.0325201758379588,-0.160022599457213,-0.135459942883023,-0.16539938938072,-0.116450075220342,-0.135290861869234,-0.150353123959874,0.0882532971072595
critical,-0.0043294178338189,0.0944718144306384,0.0959831626093182,0.135989005156991,0.114756798077937,0.0854235925064454,0.0840025191030655,0.0132709756352802,0.141955556142262,0.157858030996539,0.112016087254067,-0.258271256005071,0.139324221990754,0.028004270467945,0.0508720397364967,0.283057530920586,0.119791728862513,-0.0107364630462568,-0.032492198634827,0.27559823804948,0.0228972349210765,0.201349713220455,0.155226867762823,0.130920450760549,0.382790584731766,0.424349192304873,0.0734063041128838,0.289498927844306,0.0332589329069174,0.0917063332399733,0.0830120895082724,0.0885118173140996,0.155436311166989,0.156528320721904,-0.25990360045266
critical,-0.102503144748619,-0.245072420367609,-0.0251572290478702,-0.274295675947043,-0.138640201200503,-0.1398271845463,-0.0051845713580156,-0.0807677206440057,-0.288684826012912,-0.606518510348913,-0.0798279205188917,0.327656162925928,0.0269244668153831,0.0882875327136084,0.0641828743920446,-0.535566971393444,-0.160794927329275,-0.105483566654459,0.244054238597882,-0.282081018912126,-0.0212497878242493,-0.301729472515542,-0.0695899795564328,-0.0563014819176023,-0.325128925030857,-0.0433573692331885,0.127887713655445,-0.395090195513977,-0.0425350336488617,-0.0763183015206409,-0.0484087586812953,-0.0236141670464113,0.0508545930205445,-0.0095667029374385,0.497323903765408
critical,0.164772975183844,-0.271785407525903,0.0330069703082568,-0.118120799731915,-0.0190855660534629,0.0968236065355046,0.0448134897358504,-0.0060749767821581,-0.0776409915827126,-0.0893383119332073,-0.0101909527695141,0.137400878148369,0.0633709073692896,0.0813620924289567,0.0315337354599175,-0.271860577558315,-0.0756177804551249,-0.0514055825354902,0.161046554630259,-0.055443641936777,0.0052332843991075,0.0094730589766778,-0.0047928695264954,-0.0224111643375304,0.0294658870246059,0.169259593839317,0.0467805399320049,0.0087820400533905,-0.0298278700847363,0.0377709212921747,0.0071587920428216,0.0976821439081137,-0.0289160321147628,0.0176794875737902,0.111945406031607
critical,0.0568108448850327,0.165422260616872,0.315514960173547,0.216753945104742,0.330393187660097,0.254267149033555,0.352568589592462,0.263959317122454,0.441210001402458,0.287163651540135,0.354235448788347,0.159067516368708,0.260962923088813,0.115532386704789,0.223991146772886,0.550756424652684,0.367632290704886,0.173013332955875,-0.100093000546149,0.195730631603714,0.241376995782308,0.346808929317105,0.407678261788819,0.311240223940687,0.0784485042602406,-0.0709642157103895,0.204696652466298,0.210388758373038,0.212012354636273,0.361025265859124,0.235763032976734,0.353867207805005,0.197771473975972,0.290570660421868,-0.1445696059085
critical,0.118322018458886,-0.211171603700911,-0.0257273792688597,-0.015542799106612,-0.0718561025485538,-0.417510425076687,-0.0585599535026158,0.0073000431380633,-0.220617223068526,-0.0595728522489063,-0.0974855377644954,-0.403917527271272,0.0507694207536926,-0.103652027332201,-0.0147508899614675,0.555308055681033,-0.0749872139595273,-0.373213561778017,-0.142891658994322,0.398991547269174,-0.246219870541052,0.149974841392862,0.0435344144095932,0.0183988410949678,0.0963170573959321,0.738870252090478,-0.0126603293358716,0.408311490018707,-0.0876361369479986,-0.0244898647853265,-0.209494322803867,-0.0828263854152879,-0.145608303076224,-0.0360327255303026,-0.570056427163791
critical,-0.0053211019809021,0.0603137859732745,0.163234835937339,0.301924867198772,0.117711475172701,0.171241425409085,0.115928618600326,0.174924299975092,-0.0190565538614696,0.0416385334116524,0.0865090275211084,-0.216805007441285,-0.138086659194051,0.0210400689052082,0.155590298075424,0.275978179471797,0.0046873466168034,0.0648905016226848,-0.118928015239759,0.17707258811612,0.0033135862505891,0.212347850546176,0.167881612293895,0.158221874788766,0.083898024678431,0.0507641851348543,0.104194505115429,0.281161322326902,0.112648813400142,0.0913888464315503,-0.0062548242222798,0.0933572268187392,0.0936093363294413,0.164038747062685,-0.204114834926675
critical,0.234094952974913,0.263487123612696,0.106000740171425,-0.086777303536433,0.162051846803925,0.0577003004106675,0.171443428479613,0.170118553680716,0.215642292205357,-0.0420345531164667,0.214302827058156,0.296279882481433,0.277246838049159,0.129346499028715,0.198227208785946,-0.524263178388986,0.151297798655823,0.15812682269556,0.351075904362771,-0.175731739835506,0.234481811207215,0.187093932935916,0.132920522226698,0.0703733786691192,-0.024901969853504,0.315096215318605,0.17323805061306,-0.260289225129168,0.152590515138353,0.153589480986966,0.157347016713428,0.135053925213682,0.0172019195971086,0.167118139770236,0.440410167949136
critical,-0.0268653439690505,0.178878426046941,0.125518857660999,-0.187440596129713,0.232596505932487,0.0693607121190145,0.0980062193131637,0.05072133588343,0.184024917093524,-0.220856316853373,0.126275591949491,0.293029071419579,-0.0579960771883843,0.117041550401989,0.0822867271164024,-0.441770495112388,0.143529646065047,0.0913999310201176,0.0262041008965247,-0.244147819569892,0.240694245440256,-0.0512599755525724,0.137357775617238,0.0442745553973971,-0.205783935390916,0.308570270066655,0.207180774142063,-0.166095972771929,0.203244917026818,0.169549196818943,0.149388634974003,0.0579936329671362,-0.143205505609279,0.093579405229231,0.351217213642731
