group,CD80,CD70,CD40,CD19,CD11c,CD45RA,CD279,CD20,CD31,IgM,CD32,CD223,KLRG1,HLA-DR,CD1c,CD57,CD21,CD244,CD137,CD2,CD303,IgD,CD71,IgG1Kiso,CD52,CD35,CD96,CD169,XCR1,CD268,CD106,CD267,CD22,CD73,CD305,CD158b,CD209,IgLambdaLight,CD101,CD88
critical,-0.653539312500482,-0.664680910705825,0.382563214845562,0.61481191525936,0.0140591607656547,0.0968441423610941,-0.682438588571921,0.596580054979109,0.397392765695152,0.656821707934028,0.511877492567896,-0.653834342756174,-0.489363838197963,0.746085845106324,0.389427331897089,-0.449388638538821,0.606517718892797,-0.471475091364684,-0.668556355405344,-0.247677300868864,-0.661075839736202,0.733168183283775,-0.23865413046203,-0.651375175617021,0.469460652729975,0.3391213546217,-0.651481815610889,-0.653462230616976,-0.671376175588915,0.347170199076501,-0.657860324192207,-0.688072403172809,0.584483974577459,-0.127647364078736,0.477227779233933,-0.617058973573718,-0.650734870781609,0.0996289832045127,-0.3217611938884,-0.670125620594755
critical,-0.216963540414765,-0.167151122244985,0.181320650461485,0.222075775896228,0.216774657482366,0.232083980047723,-0.223085578273617,0.28671260679496,0.260695085258066,0.185143782136654,0.279435511862429,-0.189058282873232,-0.46484164637447,0.316589023660404,0.342740520450887,-0.126800244509395,0.269566597619822,-0.275917576202813,-0.195061090858501,-0.296747582211373,-0.188447333685917,0.126587121584523,0.123691432677054,-0.193498402116444,0.222706197751729,0.387471203875586,-0.189470434102543,-0.186168162300775,-0.185069940264863,0.0880420446589442,-0.205298861499213,-0.183122881850621,0.235687728613207,0.121534588280912,-0.166407608586852,-0.159588303316909,-0.182500966419591,0.131540320602971,0.0036313082946897,-0.116148894702137
critical,-0.0406724603186283,-0.0264338978534016,-0.0549488867228874,0.20665304874379,0.189623048595855,0.0273573393535791,-0.050988040103962,0.0949025115533265,-0.0658549694713297,0.263616418412235,0.0103314253356141,0.0274977118857831,0.0649666842114104,0.205300543717979,0.174178658166698,-0.30588736127538,-0.0184017182467068,-0.0328031145463214,-0.0407932001522873,0.0823716975790882,-0.0596556057695595,0.344353835212812,-0.161886493818456,0.0337101276835936,0.0306819773669765,-0.134344428421889,-0.0212664935186748,-0.0514688784301094,-0.0918198024112253,0.0731765549491749,0.0336789693692816,-0.0004199067622581,0.0387050958820904,-0.186656358405809,0.0020026821758872,-0.081624851678687,-0.141652786507814,0.0105715129253575,0.0121070136405099,0.034363703220922
critical,-0.0797613050840269,-0.203635955043423,0.0226752671411386,0.506721208807163,0.292401519913642,-0.397383532554549,0.0637362734118575,0.265258960229654,-0.0251495766289584,-0.0469915551412082,0.14352560494374,0.0184076611229483,-0.0131549238815368,0.560936834796257,0.0059231892532716,-0.485466714050571,0.130177160539914,0.0183617985999379,-0.0845333926412937,0.166991749707578,-0.0896013639485797,0.328096771112577,-0.116458169656836,-0.0099169420455075,0.132428828068175,-0.276244934179809,0.0221739087701371,0.106433005271614,-0.158036075156743,0.270671569960904,0.0207090922883471,-0.105195367421813,0.329785968320703,0.178188240467953,0.219376683329684,0.0471652773361635,-0.0235518576100532,0.0244628845008461,0.106750558130146,0.0543913912660247
critical,-0.0409148829296966,-0.0095049451644372,-0.0927728375683426,-0.182025844155692,0.105273391889043,-0.0251185588781818,-0.0955946406177166,0.0107307305616343,-0.0134975558211178,0.0068268512425153,-0.142818500005377,-0.0421223730844757,-0.0542044784531215,-0.0936791136161935,-0.0183654005470954,0.0632765941494511,-0.0468168999517004,0.0341903927118723,-0.0607112879743018,-0.0046204942148469,-0.0309477253136054,-0.127593727416534,0.0053213321788687,-0.08899017787359,-0.0386405692651251,-0.20300408296915,0.0113210746871323,-0.0396910022910625,-0.0205166000753946,-0.184035003011314,-0.0266380063822023,-0.150456492343384,-0.112117814092733,-0.298756691375201,-0.271601121840417,0.0049545341459276,-0.0907775222543555,0.0498845073377533,0.0311840268560071,-0.0587980663184742
critical,0.0445375218487888,-0.209942972913454,0.293972256432434,0.24508073604902,0.0977746273327698,-0.422447556378504,-0.0104480256244856,0.109219143572772,-0.0858090414535249,-0.450245303157546,-0.210144799034295,-0.0515914730015282,0.0078709623327953,0.339277681129494,-0.256409545206409,-0.214631864375719,0.0903995878947442,0.0332182651487705,-0.0801249874208789,0.0727827641835275,-0.0730389957900413,0.0778355615297565,0.145954502906805,0.0278563561777076,-0.0767287256395516,-0.15802960568782,0.0312118504354515,0.0821716721569875,-0.0620607858630632,0.254065784167875,-0.0028348221929817,-0.0438899952743726,0.240642105281474,0.457302509864005,0.135586106669512,-0.0424999846845693,-0.0502269743812755,-0.134463449840663,0.032207530894983,0.0110434113414269
critical,0.121669196261486,0.180393501515112,-0.0842991364190118,0.0932215106414364,0.144596459784254,0.38349859132811,-0.0153839221885134,0.0758636171043422,0.0236289437973874,0.435262339276748,0.429139344904993,0.0249391419989488,-0.0198807157558682,0.0988269320714762,0.417019905049671,-0.0825305301918388,-0.0770755892457672,-0.0964199185650286,0.0919455571413885,0.082967176861681,-0.0487163859647466,-0.532012623334011,0.118690950084991,-0.0856599004349134,0.404308079047006,0.10145673180203,-0.0002685508167894,-0.0030179733417346,0.0276000344153074,-0.146719424392395,-0.0460480924148472,0.20550906392317,-0.169091855914694,-0.756114739052615,-0.397498362774164,0.0640698398832546,-0.0063108826847717,-0.129655365031687,-0.0410827247903367,-0.0001278130847395
critical,0.32720461988207,0.248459551022429,0.138995463716787,0.0928614221108,0.364593705887324,0.421120985106155,0.0441177998086846,0.251276993485055,-0.521445515274768,-0.505490062556362,-0.443192770834104,0.0580756063072096,0.152332407900486,0.36172325820292,0.193536203034707,-0.10819567452168,0.181228606774019,0.127206503027074,0.140523244524191,0.143159177407918,0.0698063640508525,-0.600760027973256,0.689614005490229,0.194060443869329,0.262279752307108,0.456617006014131,0.333084014285443,0.0169975575771669,0.0631448405264711,-0.106759652677193,0.0360907863922259,0.0659729726363552,0.20874079447779,0.0280094211605875,-0.133753507101994,0.177188059509848,0.162173355403658,0.071625268058328,-0.0155748691100162,0.214406197037526
critical,-0.0303387673058554,-0.225160640214926,0.0555165754541412,0.0544322757958004,0.0420032531107954,-0.194430698431403,-0.0021032462952441,0.0480075536700522,0.0044333964729492,0.183507727964305,-0.159351351863212,0.0292896417498922,0.0066425869019049,0.12892168198447,0.0046371765090492,0.150211109536522,0.01213590511216,0.0877751330581999,-0.0590562074499577,-0.0729991847822663,0.0359780452467092,0.129020234772506,-0.0256164782857837,0.0914081675016239,-0.140448867849851,-0.204801968146455,0.0755779375623934,0.174844388056588,0.007921441565695,-0.0567980033502474,0.0361140980985623,-0.221334438081447,0.10895482629232,-0.223849523472518,0.117372048275498,-0.0181628308740137,0.178166718554668,-0.0020012452144848,0.158282664523914,0.0232109547461723
critical,-0.0603650347654499,-0.072072994105244,-0.141046979642261,-0.0552792296838855,0.166652888880125,0.161088216459616,-0.183381926488747,0.0716717099626448,-0.400045717715584,-0.438828319133826,-0.116992127356179,-0.17613996283597,-0.199148016235746,-0.179839100181799,0.161013836700451,-0.277690640620926,-0.16962272597891,-0.179339029054894,-0.13876459479325,-0.13078472275238,-0.240914078190452,-0.51280070310206,0.0871256423420568,-0.0779215648591066,0.147572371295767,0.0769620341012116,-0.160826486139994,-0.26913885053292,-0.173480350867514,-0.141956612687651,-0.159545318391015,0.14880328416371,-0.197669828713849,-0.207953682209368,-0.470432460503641,-0.170212437129693,-0.118497777837171,-0.0689691567614152,-0.137602096331234,-0.190895750534726
critical,0.180500701620069,0.185900447132348,0.0007526102528034,-0.20531948188041,0.379106905205347,0.302917730570741,0.241081054047971,0.318120232673548,0.0311648644416187,0.161406352259093,0.124101733285384,0.251809629398042,0.0903646933794119,-0.0384518319741304,0.406137874983703,0.229177945367682,-0.214927622725345,0.21291026270694,0.205083932740979,0.0399094923451919,0.240921220171007,-0.154208812147756,0.0204622880062757,0.267969002332168,0.264282894827038,0.0372908824519811,0.0906387664538011,0.215196621138071,0.236989289897383,-0.110538819377609,0.313118468217501,0.261698326083748,0.0516202880461355,-0.333689169402389,-0.126006295742799,0.279962951596593,0.208836289011972,0.118342032463401,0.193235914190752,0.117792546413689
critical,-0.170251068453798,-0.295789524262089,-0.143398262821988,0.124093588470572,-0.337597356436678,-0.322593842726469,-0.257461589780471,-0.0856971678698,0.181805573564125,-0.096973594677742,0.182700319477568,-0.310647126640096,-0.127756257372099,0.0042968009159822,-0.304939588451933,-0.237001757892944,0.249342308226512,-0.257637852857698,-0.315582123024018,-0.121122599107641,-0.315232401619901,0.302265509932122,-0.471135005985192,-0.246912420731511,-0.0182065257272696,0.0225313422463901,-0.240107699224019,-0.261410090373838,-0.215149382941228,0.0287506870591349,-0.317004262027723,-0.17364730644875,-0.292601908799176,0.203218395448503,0.332641458677253,-0.245541209765011,-0.169321328084255,-0.388756553159043,-0.292327915655278,-0.216867322428143
critical,-0.290259725649579,-0.24566315671762,0.130453352412926,-0.0578054455668311,0.0056928399954428,-0.386738377300171,0.129392412088015,0.091801539537336,0.306568494504674,-0.101035853101343,0.164136866817494,0.0200111251433037,0.080903937094392,0.0068186936854136,-0.252743056979834,0.154560256947207,0.054762577310404,0.0202703810243374,0.0624271130666969,-0.137696168951315,0.0386987843801012,-0.0142733863455617,-0.282943717454877,0.0486875107479315,-0.0615503353183397,-0.300867454237461,-0.0173634644425428,-0.107936761594536,0.0585736559333821,0.137693690772771,-0.0672561523377808,0.0999085403370142,-0.0704694020270746,0.0851957553043647,0.181109024156251,-0.0178935509926913,0.0512430252949941,0.234338456245995,0.145720549904033,-0.173879068436919
