group,CD80,CD70,CD40,CD56,CD19,CD11c,HLA-ABC,CD117,CD279,CD20,CD31,IgM,CD32,CD223,KLRG1,CD95,HLA-DR,CD57,CD366,CD39,CD24,CD21,CD244,CD206,CD137,CD2,CD303,IgD,IgG1Kiso,CD47,CD154,CD52,CD269,CD335,CD35,CD272,CD96,CD178,CD235ab,XCR1,CD268,CD106,CD267,CD309,CD124,CD22,CD204,CD144,TCR-Va24-Jz18,CD305,CD158b,CD133,CD158f,CD336,CD307d,CD307e,CD94,CD150,CD101,CD88,c-Met
critical,-0.57222566080006,-0.572384882745201,0.207316586444186,-0.398579848829535,0.56873028648042,-0.174213236882995,0.0240518799603315,-0.585957186371122,-0.587342007687932,0.354139711005175,0.351939652585041,0.436899620638318,0.617227403192107,-0.580110579781732,-0.406313661509629,-0.559817822202686,0.405372495643623,-0.421684680798321,-0.561924773575149,0.346187522505298,-0.0382190422758246,0.601871550063681,-0.455632601791136,-0.543853958371253,-0.577808862627111,-0.201682558270455,-0.586117665355906,0.568518780296249,-0.541494346040657,0.231630997930025,-0.562166559458788,0.4266642969783,-0.575775739316902,-0.49696085187427,0.307217994509238,-0.0078631527567632,-0.588054410700002,-0.573458559261642,0.419821432040384,-0.561303654256681,0.427635149766386,-0.588802951785645,-0.546794813540059,-0.532162005437238,-0.562035939819426,0.459144954137293,-0.578663151092903,-0.557838579884552,-0.577989015141198,0.23636757900524,-0.582833521122791,-0.545190872001984,-0.554368184924627,-0.569794356171059,-0.570957063340655,-0.528059890712864,-0.266942642215128,-0.522845745076756,-0.359055526170779,-0.566537504781615,-0.566514206690494
critical,0.0584024147392471,0.0381839834052457,-0.46226871524713,0.111919373715705,-0.320382679494006,-0.052523549383979,-0.258466562837063,0.0568346633236272,0.10323127057561,-0.483226492964428,-0.344792094091375,-0.372472122972054,-0.533497231594128,0.0532416994019458,0.454065600265883,0.0253781422410147,-0.436325106290638,0.102958597911747,0.0313835078708112,-0.424658149738621,-0.399136893301552,-0.455803603614701,0.274145186872452,0.0955308343333418,0.044958054772411,0.45448952894922,0.0709868197062666,-0.134940831844477,0.0742255568681572,-0.260340730700809,0.0166777266991886,-0.379386155425305,0.0547170978621028,0.0442636766566262,-0.598262010701232,-0.0866723362243035,0.0984454537956375,0.0849296159386965,-0.184223805112618,0.0443079902936841,-0.393197444169601,0.0639601777412702,0.0205677914991169,0.0730563130651793,0.0481412382378852,-0.397359919658961,0.0577442603109813,0.0445486267027198,0.0406698120238541,0.134884303762987,0.0569684292979515,0.0748897248713553,0.0379961567014827,0.0237216091406526,0.0285148040307852,0.0882639261163035,0.264593196248212,0.0959070819142601,-0.0975645101035631,0.0295155425389589,0.0615743467342298
critical,0.115038406815576,0.0577601307635345,-0.0828126556338985,0.0854912597181985,0.0430926863260258,0.0490478498340924,0.0677953231397477,0.138442908893329,-0.0503025877573217,-0.092025917130601,0.188226256187144,0.0970462978886113,0.31051044571008,-0.0436319934946798,-0.0712640276272548,-0.0851237906894898,-0.0751693152571124,-0.0368185198906648,-0.0194396291139655,-0.0038794276292015,0.206958207357539,0.100039043091761,-0.025443560893548,0.080425170436212,-0.0288225013728574,0.0784924068832129,0.0087409681491619,-0.0328176729060142,-0.0714273368729116,0.0065837140404982,-0.0274859740282984,0.161308720547062,-0.0018852212647916,-0.0090596886830679,0.110805927817809,0.113375869306741,-0.119670259012107,-0.0148165680679643,0.0276650763852951,-0.0056718630777933,-0.0002900765070629,-0.055639623902985,-0.0549538909117141,0.0914670922380534,-0.0708639135368512,0.0028496391116264,-0.0513321410332573,-0.0599175579911525,-0.0586268829745751,0.0998862928307157,-0.0101722723960289,-0.0292650786292537,-0.0286919387027782,0.0125680057396979,0.0385494929470433,0.110596008893436,0.0016616690772753,-0.0580163690579844,0.0115679900403796,-0.0050510323192018,-0.033012429677817
critical,-0.129524145962851,-0.15713052842597,-0.193756781148907,-0.0358029513644742,0.200779425520113,0.0481260203088404,-0.22301230148356,-0.11043584694199,-0.0588540776893371,-0.190086648205118,0.175739936112736,-0.163707042503951,0.125580972311525,-0.0862896776784438,-0.121559781784833,0.0148508528222751,0.149519735948331,-0.176824508476079,-0.101390379768144,-0.0368531505647122,-0.202376943440516,0.125500843554725,-0.052284201238771,-0.0105041566188153,-0.0981376756324983,0.067150913300818,-0.116803098666566,0.0907869160386694,-0.0802069624171517,-0.0502568977658604,-0.121703356517287,0.051795277331991,-0.0866628541393842,-0.110948594649172,-0.13002854046349,0.13330170136067,-0.0537654971968559,-0.0914614117199842,0.0501692173732299,-0.156615857385606,0.10308590334144,-0.161973476455082,-0.0156820310908163,-0.0676249770415559,-0.133836812619193,0.0191826811075711,-0.106731075832547,-0.0713174602062616,-0.138047747227576,0.309987264079739,-0.11683983230919,-0.0727735011738667,-0.0843336938232648,-0.116791220601458,-0.155713070832393,0.114145628234731,-0.0306882702674051,-0.0118995707128473,-0.0275263302560329,-0.0977666612010678,-0.119811218660094
critical,-0.0835995995580261,0.0111982411003797,0.0506694750660358,-0.149272750130936,-0.230340442836329,-0.323331201952409,0.0867700821005719,-0.137120725676215,-0.115787413631832,-0.17112165593959,0.149044779260392,0.0681111019530145,0.144125494923175,-0.108612333034876,-0.23934082708056,-0.286193566540152,-0.25178845506268,0.316970188239848,-0.113519321137181,0.0124495973618253,0.208181851619084,0.227368173547684,-0.24992606189192,-0.161955291754337,-0.0937913271623081,-0.181918155109469,-0.113236909904143,-0.130341509626941,-0.0794818072819948,-0.0525541407601698,-0.189606099587829,0.0053951573368242,-0.172630214110567,0.0130672332493784,0.36980792480642,0.187679622892366,-0.173408540564895,-0.138808426965502,-0.227659563255122,-0.0485849568024829,-0.0165309756789149,-0.0341626364445327,0.224407399556124,0.0433500955896578,-0.109151261242375,-0.109124257231926,-0.121313541295826,-0.095470651436099,-0.0172230665084742,0.0465875979360133,-0.109631800373991,-0.0379051201499809,-0.113245404816162,-0.0361782754106319,-0.10047000633251,-0.0395326649396416,-0.189323864748071,-0.137383978341769,-0.0860949153245734,-0.170784749423802,-0.0652941308750101
critical,-0.139652401057521,-0.337550927270788,0.109963434014674,-0.0486351293564857,0.118175782868395,-0.126348945222447,-0.0908758490354431,-0.191705058323317,-0.22770332352503,0.0063892590761556,-0.162029200574263,-0.266447370541412,-0.0635739709286526,-0.28274821633111,-0.150507413632904,-0.117359879595628,0.152423918322308,-0.257303530089483,-0.206430666879702,-0.0039418683864126,-0.260664192515279,0.11319710176427,-0.171141582856772,-0.182794657231822,-0.181749310942724,-0.0928135815800966,-0.279038135094279,0.148702302254432,-0.182909115308605,-0.13436710614533,-0.165504621054014,-0.0571281164201767,-0.239026445805384,-0.0766820290708328,-0.0457374674976174,-0.0914403365082901,-0.269778388805215,-0.276606409211329,-0.18464092592584,-0.176279927820534,0.143896222288933,-0.255922420044123,-0.169669975507362,-0.13138060270293,-0.201384918958902,0.176679931725964,-0.156445165734924,-0.219462796865706,-0.282758212115033,0.0436973854562441,-0.188150634623999,-0.159350317432952,-0.220916398885481,-0.216348703216124,-0.168800438133786,-0.249360860975528,0.0712580065818136,-0.0988816916749728,-0.168964197176816,-0.17273755628564,-0.117705921654787
critical,-0.0986844003254251,-0.154782056186999,0.0339067820014309,0.0522587573889134,-0.0380351432452294,-0.0318941227238592,-0.147979047387436,0.0115128956512384,0.0381389322651493,0.154604496726417,0.0149001050220246,-0.36994399036507,-0.0770457940788541,-0.0577722650142583,0.0565006324068028,-0.097736363710108,0.0439791888167382,-0.0592723565933737,-0.0088087683738015,-0.0741639494824717,-0.189969411640305,-0.142624358780878,0.039082795880599,0.0632191780325661,-0.0007151288006116,-0.0775162508700143,0.0017691773821221,0.354623253140049,-0.0217768083862185,0.112537836325059,0.0140547968869567,-0.0884184977284021,-0.0198620484984699,0.0383160924193891,-0.222194357257154,0.403074672494664,-0.0280750244341773,0.0025049277767775,-0.054771976291053,-0.0660669451484403,0.160509057077076,-0.0618315148974471,-0.107497435467511,-0.0271600635681201,0.0166249559745112,0.0324159323254793,-0.0463479825349138,-0.0129152619414555,-0.0344362274702133,0.300187053192784,-0.100411950378092,0.0368410289912072,-0.0238435522196521,-0.116354692927015,-0.0020029607647047,0.0552832011807871,0.0716587257730746,0.15339774375888,0.0356911073909176,-0.0031688895905444,-0.0415912667505806
critical,0.17852397205263,0.112091141244038,0.220705185503524,0.0172020286776375,-0.0896949059601984,0.252113766009428,0.305727502065562,0.0889048376248785,0.0104562494393751,0.231009178587391,-0.199071406944759,-0.294209267129874,-0.291493129653545,-0.0154495832232552,0.234698904914695,0.306994545748181,0.406677432775593,-0.0646912191289671,0.112500033277204,0.273091067168503,-0.340470142061108,0.119448473121154,0.113880842729482,0.0647905962980766,0.0754787363911766,0.0640637996842501,0.0871693287572897,-0.257966217180873,0.187640940146473,0.187225772127974,0.132344256482579,0.194112670514268,0.115956284162619,0.176379142437506,0.309318763705155,0.0146098546776081,0.228758399709707,0.117616958855527,0.0100822494730381,0.0361022533590533,-0.0337418909658098,0.0618215387772185,0.0826231825319043,-0.0643005555281913,0.160885265550619,0.154770666838946,0.0828758850239111,0.0813339277499834,0.0993690306075106,0.200189186628697,0.213460515193701,0.109122952137953,0.0837712132925046,0.172764137068657,0.075962332433142,0.295127875916436,0.0604292330585872,0.169347862202504,-0.0222647326733458,0.142008083695234,0.0838531344537145
critical,-0.298097536635248,-0.203941024237878,0.0227344149405178,-0.308604510954761,-0.0516558749279875,-0.213688017772227,-0.527666645120692,-0.101621375252769,-0.0844550354965181,-0.118807125656771,0.250607128422592,0.451085073027355,0.210211933836838,-0.162045424235836,-0.201903982212702,-0.302771499820355,0.337340235814224,-0.115139182562041,-0.162399084052052,0.0689615768029484,-0.229050618161726,-0.197705763061172,-0.165837139041252,-0.177598902793567,-0.126215356636741,-0.115372440558367,-0.237862666882724,0.681747692014182,-0.120230840378162,0.11827191592219,-0.188366245386638,-0.227518836827033,-0.179429333507947,-0.0759095370554579,-0.430563896200183,0.430359841282566,-0.132234138681736,-0.196113014347774,0.0150242980690793,-0.160551660153756,-0.0640611651238227,-0.21385738650674,-0.351311130515198,-0.0827998420268511,-0.096211365385416,-0.0832862092457745,-0.194394812996073,-0.140960326756625,-0.149535623640611,0.465296660373567,-0.0706805611237429,-0.108882837013981,-0.106687841568389,-0.217924146871315,-0.174537246660293,-0.0529964346356032,0.108372837726089,0.170182964180189,-0.135018730502068,-0.16367969898433,-0.0299087365685663
critical,-0.0311184304239833,0.050699970597225,-0.164344096757669,-0.11322563365165,-0.211961375841346,0.0903007441660987,0.354272570032027,-0.306741665513722,-0.106634909651712,-0.0657615671448871,-0.300467763622285,-0.588418907197518,0.0551746341377811,-0.103913228421742,-0.106573284237957,0.248361392784809,-0.306381358406488,-0.26539382294843,-0.172814562935118,0.0376541998444594,0.0742288080338154,-0.185522083458603,-0.187423891782597,-0.0741441799076159,-0.187012260394552,-0.0970842543794944,-0.219064964061673,-0.563442179050928,-0.134381819938006,-0.242702782541675,-0.188036095509506,0.167246847771608,-0.193721695625882,-0.0983856466139892,0.103336031501587,-0.288953736450772,-0.156814720065578,-0.117462829260914,0.0438243057694289,-0.167348940892347,-0.0012912132521319,-0.142886425252061,0.138758970332991,-0.255337312466506,-0.257760248671901,-0.0520652468322681,-0.272348163783737,-0.208591173494084,-0.155104794676313,-0.284704336815158,-0.106473387817792,-0.0698964034206107,-0.22447776454534,-0.111987073368543,-0.203837211182347,-0.176963065320544,-0.060095898277816,-0.427298817872343,-0.125277228918758,-0.171965892770007,-0.164856715490298
