group,CD40,CD19,CD11c,CD90,CD279,CD20,CD31,IgM,CD32,CD62L,CD152,CD223,KLRG1,HLA-DR,CD57,CD39,CD24,CD21,CD244,CD206,CD2,CD303,IgD,CD52,CD35,CD96,CD169,CD268,CD122,CD124,CD22,CD204,CD144,CD73,TCR-Va24-Jz18,CD158b,CD133,CD337,CD307d,CD94,CD101
critical,0.0925665402606422,-0.0014316697439444,-0.163068314384581,-0.114551707462628,-0.114761722017169,0.14511524460815,-0.0060369718987213,0.218358977008388,0.215864839946445,0.0097115726403901,-0.0875645327041203,-0.0979886353768517,-0.386222729471979,0.0555148897631572,-0.276538164829208,0.215122781042132,0.253097078697956,0.213399867358967,-0.321195068568602,-0.0712693630967933,-0.361871679497281,-0.1165065708364,-0.123818323609615,0.103077220792605,0.437585563850409,-0.13778690424251,-0.119018612045522,-0.0256932953272855,-0.142710350526161,-0.122744500881543,0.0553255067209976,-0.107226634822694,-0.0894169091545424,0.0055708210401047,-0.0999646157573253,-0.120759501664453,-0.0391334461463189,-0.16736945518915,-0.0978108159754072,-0.298176592356723,-0.117688952010181
critical,0.497999878142767,0.60348364645242,0.0459583429154762,-0.500505169287677,-0.541978938043974,0.611322798544982,0.491819521606831,0.540168624534345,0.716350725461733,0.287668992340163,-0.495908795376476,-0.492018315656037,-0.714726600929883,0.682969606261624,-0.442145366100043,0.562409379161166,0.140955825383171,0.757117879105741,-0.555231984184376,-0.494950968546866,-0.605806310742689,-0.499597597883881,0.469993862850822,0.517374081092842,0.769109591710572,-0.521638439391272,-0.507072869057059,0.539387662070175,-0.50285129265989,-0.485717293876774,0.638640912443301,-0.48773239429507,-0.499804161676087,0.399826840991242,-0.488017305538211,-0.458757000549145,-0.509678509518591,-0.486126422552063,-0.464819801933276,-0.437840945834749,-0.229235201762632
critical,0.0219399662509829,-0.143972502805823,0.101331381679195,-0.0472666233833622,-0.188508808109664,-0.18806996505973,0.0395574570794083,0.286091105644305,-0.0408319777017296,-0.0239359228097937,-0.012107310637856,-0.126296506801568,-0.0220839142189572,-0.0598758086674811,-0.0204983763822805,0.162564856946561,0.171301213862385,-0.10390527371798,-0.0716630659208604,-0.0637844458329569,-0.129222893888236,-0.15064729038612,-0.10931189975025,0.0560537368168439,0.103975438644833,-0.0920223547947929,-0.129878011481595,-0.146526431873986,-0.181187492637021,-0.192930787479945,-0.137813803431788,-0.118226594432607,-0.0884524182741571,-0.419432935121841,-0.171930876794557,-0.0899769352838348,-0.022642946485316,-0.137640371718072,-0.133841379013478,-0.0314197491656686,0.0179802269421494
critical,-0.0671038279785623,0.155083632629323,0.1434043500965,0.0104938578108497,-0.056279552172408,0.014794428801458,0.0675823743284572,0.31215091605567,-0.132807422359527,-0.068345186867052,-0.0182170599969441,-0.0365027591727689,-0.0562486321252537,0.160741580617522,-0.195741343874423,0.169415111385851,0.0604714889905509,0.149099216485177,-0.0190982194123993,0.0320764614957697,0.0327259473893657,-0.0898571677078938,0.10809564118338,0.0051619930722682,0.0728330699892084,0.0318173060686544,0.0118008414673959,0.0494312884012413,-0.0379111600769649,-0.116443672118054,0.164873703560969,-0.0965644785313545,-0.0633945367354817,-0.25082782169761,-0.0494261175388085,0.0825671421832173,-0.0097197167267104,-0.0451615659063821,-0.0440986943222614,0.132552074956693,-0.0247349088276156
critical,-0.16429210148686,-0.3844485347827,-0.0644679577443808,-0.197127740538188,-0.0746428091550468,-0.242753251140872,-0.0657582995432473,-0.132735208425807,-0.292722057137039,-0.206503408184013,-0.113409385390745,-0.151198542796851,-0.154379340411267,-0.316247413657384,0.189033174188684,-0.0435965728935442,-0.0397786772145119,-0.203580294511689,0.0060334443674728,-0.146535184685757,-0.106303363357118,-0.108839934803278,-0.48909642693655,-0.240775597614475,0.0996292392353342,-0.139137535262745,-0.157230840039781,-0.457234717524845,-0.151724278277797,-0.168340313088421,-0.175885253361103,-0.0800231262694445,-0.118003326244378,-0.199622395541752,-0.112243445520464,-0.0583712700097641,-0.0580922854550702,-0.167245730847616,-0.224906065766522,-0.200172615546458,-0.0849076157085045
critical,0.0193416292611312,-0.175540104517962,0.064165020362261,0.0418988665658097,0.165813413876431,-0.030678419393097,0.0874212884827231,0.176243130548133,-0.0327068249102627,-0.0504716355421088,0.152561890956454,0.121133430804649,0.118188464622033,-0.130340129460519,0.246155076884986,0.287433234894696,0.148147682490465,-0.159941550725021,0.0667792235406242,0.199289806846121,0.0451408244495406,0.192875793466711,-0.0917282133731028,0.137821273842614,0.0170969120551111,0.0492105943598466,0.103322286828105,-0.207425650786923,0.12495277744487,0.116470449638179,-0.0068579450445601,0.0616207678307107,0.0941042770094967,-0.0815966711495835,0.186760194853327,0.211179222574314,0.119165209208568,0.0759401730193062,0.0780625955141297,-0.0361619208620916,0.157192992739707
critical,-0.110402717090747,0.177531254901761,0.118204704445957,-0.0848871118655021,-0.0302154229836427,0.0423140539629189,0.073759407460589,0.354280693161863,0.397670153525507,0.0753937195838839,-0.0136267853904461,0.0254694387103631,-0.0389305772325432,0.147787417734252,-0.079216025904602,0.211073200631716,0.309405629022364,-0.0110230609993597,-0.103879799785814,-0.143681652188437,0.0764944710093385,-0.0647896638442066,-0.613928393497226,0.382350409243339,0.084702128122794,-0.0158239135171212,-0.0268667073466401,-0.142444831012178,-0.0980959227611964,-0.054834513668404,-0.106601329401423,0.0013603974450032,-0.011808861911157,-0.654888956335708,-0.0412366296863117,0.0116086063810386,-0.0046519986881886,-0.0416457701046693,0.0355826011512162,-0.154274974681308,-0.0690945944276242
critical,-0.0688611478502433,-0.359185300240894,-0.241409094112139,-0.137258642508802,-0.135387890047249,-0.22315237593965,0.24215476003744,0.439719927581065,0.113673358944565,-0.0372460465105851,0.019111854370089,-0.174203439244,-0.136937768547239,0.0096967047843746,-0.200812975165365,-0.219509501475352,0.234238764988964,-0.0913188346108205,-0.0954163598537973,-0.141594201904722,-0.0237886173531616,-0.187323872257171,0.183199719122066,-0.056278708458188,-0.126365093003756,-0.0968274393636879,-0.0881877408257231,-0.221608478331774,-0.064530209291394,-0.124901726316551,-0.0497480463591366,-0.135443030882568,-0.124675192753937,-0.536405902235693,-0.178116450203585,-0.0756430292219813,-0.0195968103437715,-0.105638116556957,-0.123522014411559,-0.0319067018639355,-0.114839404328958
critical,0.13460077284233,0.0285787155398805,0.120272667052656,0.296735744999505,0.27313764590065,0.124316868197255,0.260860460398055,0.17236189264699,0.383749489163777,0.136324629072102,0.074183180802179,0.226536471341126,0.28069916759793,0.0407365864358074,0.290158959274793,0.278451747198735,0.383500905710177,0.296515429041021,0.205096464442763,0.215631404976008,0.222647894831172,0.309457257515493,-0.0149639268817057,0.285118373101019,0.199773456123395,0.209312734174396,0.266578654930341,0.202019815184909,0.274433039133242,0.320734897858664,0.101624253110732,0.251171616273199,0.259861968951926,-0.125332160699351,0.228279450622625,0.310988784995309,0.12719745367082,0.204078682948409,0.302906180609523,0.10366020164079,0.211384709932794
critical,0.171055697123514,0.0356703416295335,-0.263938800399414,0.0680886030222824,0.0309756116868448,0.135444650953415,0.478510713744472,0.740011930721496,-0.114445256158617,-0.115297426031456,0.110920198318944,0.0021005586418553,0.125026982559756,0.437737744866191,0.0735639001868637,0.1143837068126,-0.171733998065201,0.250286101136915,0.0903702316007294,0.0980824604330473,-0.001758189812301,0.115200876620724,0.7320051824402,-0.207371719957258,-0.0281606160491539,0.0493663332818607,0.0961574518436748,0.0815336770407378,0.045204552753013,0.174212716364831,0.110241819835808,0.085103960560218,0.0539337638593152,-0.350702218311757,0.0371346496957413,0.0342737239956723,-0.0489163571467849,0.0655372221613687,0.0952727404493018,0.0822780051849999,0.0278669934311052
