group,CD40,CD19,CD11c,CD45RA,CD20,CD31,IgM,CD32,CD161,KLRG1,HLA-DR,CD1c,CD57,CD21,CD244,CD2,CD303,IgD,CD52,CD269,CD35,CD96,CD178,CD11a,CD169,XCR1,CD268,CD106,CD267,CD309,CD45,CD22,CD204,CD158b,CD209,CD94,CD150,IgLambdaLight,CD82,CD101
critical,0.149642982018937,0.205366891076169,-0.215049116208954,0.145188357565575,0.315372565977496,0.103193499207694,0.340401177353714,0.387332021335995,-0.242230027008092,-0.41642963794971,0.107579546599115,0.196692519278138,-0.304695558194679,0.276159832531875,-0.383057560078227,-0.322318286718393,-0.239824330373948,0.0761029744165259,0.259383805465692,-0.224074458487333,0.379783418354521,-0.256186964037925,-0.209658390031806,-0.391713117006534,-0.220936361607576,-0.215949546693781,0.0766076735512155,-0.233559912498095,-0.133977434389762,-0.141618721496661,0.0508528235047114,0.147282098006288,-0.218271847668769,-0.241975960520197,-0.211899046696507,-0.299997417144564,-0.21122221078687,0.119930066009669,0.26153748388831,-0.19615240032649
critical,0.579541215599884,0.669807859436462,-0.0568005417658563,0.375548552965276,0.68752402284366,0.460452897489485,0.582602746891962,0.744881923243578,-0.603354820247126,-0.64907905675813,0.698494882487247,0.491965230526187,-0.481094170478985,0.823788707097234,-0.591128842160915,-0.567622310733129,-0.548286826446972,0.541052741465104,0.576986529767794,-0.504596776839105,0.74440476543526,-0.547803070232636,-0.543166889764335,-0.534777311502578,-0.531983270549362,-0.543962672476269,0.65243147986618,-0.529756488608971,-0.512299004929027,-0.510473966371841,0.452744382088688,0.757785411358371,-0.530340378928964,-0.490126802760382,-0.512575467309901,-0.313128027506548,-0.51284357505069,-0.0026321680203834,0.335712293674491,-0.348347209859656
critical,0.0906518054576521,-0.0882094203975786,0.0540668911534474,0.374289702219697,-0.231608209451112,0.120450206041279,0.124526376625714,-0.0003646889126537,-0.106116528676242,-0.0324486963358469,-0.0455783665085034,0.139864961966223,0.0607928642015837,0.0429287989457595,0.0046972701734538,-0.102496344385655,-0.0607128230735524,-0.216376768805385,-0.0046020489348037,-0.077322125494346,0.203427807676531,-0.130141858497869,-0.0374174192243664,0.082918726122697,-0.11432219029155,-0.0282621578914795,-0.159569773362494,0.001274146080086,0.185558854202834,-0.0267594089828994,-0.0583691437612657,-0.162820845697416,-0.0233322789357621,-0.0289838936526394,-0.0788771999344751,-0.009825093569862,-0.172949990676923,-0.0168032114139106,0.353121970215643,0.0018963738215046
critical,-0.0920641469488822,-0.385024414200667,-0.115585350178555,0.469807797215275,-0.409974450973054,-0.04042735682412,0.0578132307881254,-0.168040742462433,-0.0306080126743053,-0.0980323811376961,-0.504412300782777,-0.0760613151159386,0.312311005802086,-0.0152332062401182,-0.129922112458762,-0.129716446934264,-0.0599934562768121,-0.545111201446119,-0.118976030083035,-0.156683730462053,0.233788584182593,-0.138834986263571,-0.171982072726082,-0.035335098480788,-0.131068606452541,0.0002551807553869,-0.373333360426698,-0.122290779745707,0.152839867282268,-0.0471599924949195,-0.263472343822614,-0.333816480957246,-0.106209496738433,-0.0212186225315192,-0.0006464777225805,-0.0381313269335947,-0.0288556925757917,-0.0048998613482406,0.320559130491931,-0.0748551081896696
critical,-0.0852102972271097,0.0328039917495988,-0.193539415653655,0.333785987391998,-0.0847599360090593,0.158175819144401,0.566007793479327,0.341356542985171,0.0805059201167034,-0.144692829317899,-0.164705805863794,0.243549863918668,-0.051134833727234,0.114861947452208,-0.0999805004889126,-0.0984049384762962,-0.103745541349355,0.166665103752049,0.10137307178105,-0.0997873561532511,-0.036332348749906,-0.171654388656808,-0.143088987189907,-0.103266226851538,-0.0199843079600601,-0.0637125319112673,-0.0444584411992873,-0.0188253239585456,0.186606241028978,-0.169551851858878,0.0232983342009348,0.0677598448236085,-0.0816870280805557,-0.042845993435797,-0.0712835485247388,-0.118977976223957,-0.0986150077771876,0.0870643453037573,0.289208942403439,-0.0489731947189206
critical,0.107179231903294,-0.539684168762797,-0.326707289845218,0.642560100395707,-0.303597318481561,-0.0090780315580407,0.0350507894555186,0.0170228536048753,-0.0428231318743488,-0.0486886493175971,-0.449796406640644,0.0729803485276491,0.560210281885111,-0.135011973177598,-0.120594385007879,-0.253258157787603,0.197526413474597,-0.484668560044366,-0.0048515646764078,-0.112706926808929,0.338698898476555,-0.0865725316814463,0.0680053551901811,-0.144183032053814,-0.114623370769165,0.173677366855312,-0.337570811649902,0.119895387730731,0.196577007964083,-0.0497826462771542,-0.392107024463542,-0.172079087213815,0.087830974867023,0.0854206407204842,-0.0124823374167855,-0.195859013429733,-0.0242247920400253,0.0823582826916561,0.538697637086421,-0.101599231492444
critical,0.222325623016372,0.0816441585433686,0.0924184450720708,0.30135306445607,0.116641426650861,0.0409093644740375,0.0919864659574781,0.298470061371514,0.0105187269871467,0.0269677877580551,0.179235362576354,0.251263267925114,-0.0077018191408738,0.182630447360601,-0.0503370300854269,0.0040459786832375,0.064992957165635,-0.146196299442308,0.378510636202505,-0.0239466370374738,0.205910763228865,0.0146148648044576,-0.0141099014064518,0.0836227797196086,0.0727359757041755,0.128907796284952,0.0947667911348782,0.03606185240143,0.260868387482644,-0.0403870632528232,0.15628639605612,0.293182967859343,0.142516569427933,0.120843843201056,0.0261208098158064,0.178034804571483,0.0668679463654992,-0.148493989951131,0.337898510941052,-0.0191811685720206
critical,-0.107116096398161,-0.179531530806866,-0.0579581032565263,-0.146292524699226,-0.138636371598055,0.235953804268118,0.554421726513933,0.213165842110194,0.0457761581946839,-0.101236211029228,0.0440272944125524,0.0771744465811767,-0.086067850230215,-0.338603938367858,-0.0990492538224315,0.0020343192505211,-0.135044577666684,0.37318071602031,-0.0558775939045989,-0.0599855329211807,-0.343955841090754,-0.0349067261544438,0.0170248929218234,-0.255391595603287,0.0673865851057867,-0.055357697893265,-0.282725213494085,-0.138847879231186,-0.0854930821464998,0.0153452295702004,-0.0363923873960751,-0.109138525883089,-0.0984556489681341,-0.0592226145259773,-0.0352498776794804,-0.12177463367389,0.0104666319347336,0.105717793382338,-0.187564075627389,-0.0380870310820641
critical,-0.201316054822267,-0.171595021516534,0.167353077406015,0.262987387280724,0.080376883425328,-0.27403356129605,-0.415339080437147,-0.201268514453989,0.0690287879846232,0.0848285109015841,-0.351309357623108,0.136735197779603,0.0374212535809829,-0.0113576990437998,0.0992512435086478,0.100753508187156,0.14962113817243,-0.607531512856661,0.179465141796591,0.149314689715741,0.238737902237229,0.0711069691007307,0.115077370432966,0.0420113473167909,0.0776052362394308,-0.0037629295348536,-0.133501858141106,0.153256455318724,0.184100720482293,0.0793844416204492,-0.0757790813795665,0.0515324936384182,0.0711677127252579,-0.0248777308118966,0.0858531693521717,-0.0818993088033711,-0.227718991061571,0.0509053499505177,0.13695056260848,0.108398647187051
critical,-0.104332615154087,-0.0099070445817856,-0.0229198256676438,-0.0354507375729589,-0.0600375705576099,0.13844226899457,-0.0112120149812794,-0.0090160430773244,-0.0465885320507505,0.13156771256577,-0.143141450296795,-0.175985599714484,0.115434123314914,-0.162023672873655,-0.0253257618796315,0.134107822297678,-0.0236236339898864,-0.0121615857067705,-0.0523685963322721,-0.0092840294644851,-0.183109473991367,0.0874231367405967,-0.0500878579694948,-0.108700636565606,0.0737418488075024,-0.0113233995770645,-0.0063775977268962,0.0495406565610867,0.0043304923471997,0.133067475273137,-0.0436611734617774,-0.152366879470298,0.0236455254826388,-0.0360551341205185,-0.04101031327504,-0.0839495069079847,0.0006471442949682,-0.238842455628559,-0.104893283107361,-0.0241929166552419
