group,CD80,CD70,CD40,CD19,CD11c,HLA-ABC,CD117,CD45RA,CD279,CD20,IgM,CD32,CD69,CD62L,KLRG1,CD95,HLA-DR,CD1c,CD1d,CD39,CD24,CD21,CD244,CD2,IgD,CD71,IgG1Kiso,CD52,CD35,CD58,CD11a,CD235ab,CD169,CD268,CD106,CD122,CD267,CD254,IgG-Fc,TSLPR,CD22,CD204,CD73,CD305,CD133,CD307d,CD307e,IgLambdaLight,CD82
critical,-0.310934978451124,-0.284612122498979,-0.0796452934471339,0.238972019236774,-0.0068466822943205,0.0227311386418564,-0.334547588645538,0.0264358787546893,-0.312534227406626,0.0246951858916322,0.0599757976123455,0.251346868650332,-0.0856911474046883,-0.179593557067976,-0.206536406107114,-0.252002737239573,-0.0197872507784655,0.0071814792460298,-0.224033148505563,0.157301581156323,0.0316343530380807,0.0277753365873798,-0.278778972963933,-0.0538596934720742,-0.0129099113415485,-0.354998617510839,-0.285916897931034,0.143113189332803,-0.0626356139621845,-0.297218645539882,-0.139220149900392,0.126059831510105,-0.339975535883751,-0.101811036237847,-0.29107030833449,-0.339188122019896,-0.204914403264175,-0.296954693624992,-0.28756412974334,-0.337103711193283,-0.0555026287481097,-0.34709864899761,-0.0153753663537908,-0.309135087478021,-0.276344023932377,-0.339168731198913,-0.300182247434864,-0.131209002424144,-0.0475212960482001
critical,-0.072371873003854,-0.0678846334975628,0.472181673787217,0.379805531016295,-0.104580503573944,0.22208779374594,-0.0920724877941551,0.567314320209213,-0.137032878392976,0.560480676876426,0.461394452601889,0.623111894593909,0.261576133607815,0.292853246656586,-0.487701144538005,-0.0992017118584274,0.411979954272377,0.489458037569673,0.14100157701348,0.442265862547118,0.506801852893153,0.566328122740679,-0.347762718425991,-0.548052328943123,0.172444703717435,0.0894158731912185,-0.0893506880908245,0.459577863138327,0.734232678104421,-0.0686028766125281,-0.582971056953618,0.191300937492109,-0.0987061629472817,0.487866877524755,-0.0935518714607172,-0.0958055951273374,-0.0367352072243308,0.0440428961378421,0.0316194446065969,-0.055496478571213,0.428370605921193,-0.0784815613602389,0.332417097257133,-0.01617146922389,-0.100706550185021,-0.0452990623915595,-0.0583885159405407,0.135721414250697,0.647311779989477
critical,-0.102493132946258,0.0068548132778054,0.115147529970742,-0.217643724605234,-0.134002319126023,0.303771263578464,-0.125807732467271,0.374849562339586,-0.22176921503671,-0.207096830740998,0.152437472621615,-0.140372238106803,0.052079707971907,-0.0274869653837353,-0.164283573150645,-0.211646737230313,-0.182114353921622,0.0660410785612049,-0.0739642366975068,-0.119771797667688,0.283673112707832,-0.198916376613743,-0.0918356901724928,-0.125484228123973,-0.29615006145388,-0.0662221685948429,-0.0892606782085687,-0.08553077746372,0.042139751379296,-0.0769551329747021,-0.0194044430927086,-0.208292932329051,-0.22485808407606,-0.348828532094124,-0.107521668130323,-0.236265444033572,0.0652263349427525,-0.211994875378138,0.0542265505413039,-0.12496247711998,-0.261217733840752,-0.0652168527172003,-0.521250411051535,-0.358183502915332,-0.100368141650511,-0.175683217481235,-0.102604572415466,-0.154879263366271,0.286297767816485
critical,0.0141500034813,0.164269425069814,0.0672138960272219,-0.156596722250535,-0.0642050250556384,0.422050763152814,-0.0122208143437536,0.517159352962475,-0.0238477907544909,-0.298058819745576,0.130708005036268,-0.0205455795469631,0.0610417451555262,0.335850316353459,-0.0506261721819993,-0.12300829726502,-0.327687596755675,0.0874751552682087,0.108770532918831,-0.0887335869140176,0.485443624496914,0.195643788298349,-0.0179387684098189,-0.0196499992880003,-0.305571439362499,0.133566157009746,-0.034212592061356,-0.014836351092617,0.288103606619558,0.0306664435182783,0.0360257618691327,-0.073612421574715,-0.0906384749669077,-0.122259619487337,-0.109305225146217,-0.120891200332728,0.170224810960461,-0.0804141696047624,0.168684182390595,0.0400734390131137,-0.176658319408892,-0.0131047866418809,-0.28393911410202,-0.286547758404014,-0.0418436784852667,-0.0427862184502986,0.0330940886926624,-0.0891506117594396,0.463290814875278
critical,-0.0843455396801951,-0.0385657457326097,-0.283521640660455,-0.394253627015943,-0.273528677655501,0.0942257886460086,-0.192288381843122,0.308210619191443,-0.255586515289862,-0.466210153608185,0.0634055335837444,-0.192599592749677,0.235873642804196,0.0839445445209163,-0.16758374181924,-0.352567101325327,-0.498480027859789,-0.0775349230978673,-0.214988814354594,-0.158510417216438,0.0777115719948338,-0.0990181037661059,-0.115392172448251,-0.0981310400814308,-0.354630930417799,-0.0681089248552618,-0.173928794294679,-0.123447059426777,0.149363105745644,-0.174089192885699,-0.0449670799450783,-0.26034019680856,-0.284685439613824,-0.328377434656281,-0.160807640486985,-0.287165205222037,0.179116883546439,-0.321312452137622,0.187630754123947,-0.238083898409329,-0.286199520065582,-0.153657883658371,-0.100753677033516,-0.164497249069849,-0.0686344659750965,-0.234698852435883,-0.10994999062792,-0.185706714010887,0.36219057103407
critical,0.0293077194721933,0.0561570629921452,-0.25328566475645,-0.135510946527128,0.0163923607187996,-0.0164874657026843,0.0874241984436739,0.0962572206571914,-0.017511696507011,-0.104844902673352,0.40122370103728,0.0238427526960617,0.0655406048651344,-0.0941475702797278,0.037790899728255,-0.0146128688290871,-0.154659984294275,0.318610682089856,0.0929296774100878,0.0526118197332305,0.0605269363307028,-0.144398088605871,-0.0046295781220984,0.0179276281602749,0.0397968520326982,-0.203864378573854,0.0147331417616363,0.0163390152711766,-0.0245913359551005,-0.0419172726323291,-0.0329210894757592,-0.165134405510785,-0.014412741485564,-0.298074164673788,-0.0074528683698546,-0.0367095683516828,-0.007913894881996,0.0347026067743641,0.0257296098967534,-0.125510497561008,-0.0633150034383976,-0.0289245699292991,-0.450518235185946,-0.0686532958668605,0.07309070619936,-0.0249084079741886,-0.0322969770865336,0.112074934493591,0.131262153125215
critical,0.138999628095689,0.178576307554969,-0.120905529183473,0.135101949744083,0.195709652132779,0.492004751852024,-0.0293798468362143,0.390466756413073,-0.0377571153227265,0.0641131445400613,0.420432248688958,0.445691835826146,0.153805113419171,-0.0051473328929879,-0.0465010911717479,0.163552614150169,0.0301405514024011,0.514631123710282,0.368215043988478,0.12944172934452,0.417919618122962,-0.12207647266793,-0.11592663047391,0.0637740819297495,-0.583094835588541,0.0660044423936736,-0.0776346655000868,0.398412048628064,0.108644137837974,0.187047863989697,0.0543816445422588,-0.0397977748369892,-0.0018255398079706,-0.140857987211257,0.0006608923823366,-0.0930699735538414,0.334954795778782,-0.0220802989419743,-0.0350520200775018,0.044013803036654,-0.153915831215702,0.0115602419743203,-0.714942154711397,-0.432397618136557,0.017769459388961,0.0358001848751342,0.0719267087481178,-0.0288233518386504,0.566850968086965
critical,-0.129964987371722,-0.186186911170934,-0.239967818203085,-0.0626533840010616,-0.127141376769956,0.0041672597910131,-0.149758821337672,0.0233642403206075,-0.229148143618768,-0.249403219806937,-0.384934769809636,0.0021944043667254,-0.206027078183577,-0.0941453198582828,-0.212513317241241,-0.19505178321017,-0.431377523345119,-0.309619834944253,-0.122298623527184,-0.0675847370329273,0.1467754634339,0.0228103547369163,-0.163752878868902,-0.162091757364477,-0.535736045216767,-0.105751355550975,-0.147112812241575,-0.0450431198521312,-0.0481818272732279,-0.115369374944292,-0.182782352796342,-0.246138161348724,-0.242999105992333,-0.0433715805737778,-0.0544665490194691,-0.170258907622439,-0.132276504505879,-0.227590101530164,-0.179437335825935,-0.140129743147951,-0.287740050147943,-0.199051426270895,0.408033161731633,-0.471720392758524,-0.0743101050660192,-0.225266682815469,-0.205065436119069,-0.267017055739802,0.118751783162615
critical,-0.216802101480325,-0.141240550993374,0.040701541785325,0.0616334227445057,-0.137811279565815,-0.549278196011273,0.0322922571681156,-0.168662589883777,-0.03530103992249,-0.068004912117569,0.724788485415421,0.291626888794093,-0.139695710976984,-0.196528438108298,-0.0472167747003743,-0.29583214115053,0.227152648294697,0.151980678300277,0.125569418160037,0.127261152637035,-0.0815484134105714,-0.084451992327174,-0.0460811335160507,-0.0804656245596756,0.703015244526536,-0.361681716387026,0.0046764818716725,-0.145504697059603,-0.249178423698337,-0.181993468337206,-0.215354677874,0.0535141099207027,-0.0287524826991197,-0.0476994809111472,-0.095324805710325,-0.0937496746551837,-0.30555342882853,-0.0332898612181867,-0.423129082655895,-0.0108679030627445,-0.140872402925152,-0.137861242795286,-0.377990095239581,0.349610096158176,-0.118263957208928,-0.0785188662972736,-0.0472184645124206,-0.0147641988024118,-0.1881346695067
critical,-0.0464277975458303,-0.0655772447416627,-0.121642276834663,0.0035896658420176,-0.0665756273263486,0.0110563537209012,0.0268737893665865,0.124126277573451,-0.113346481776294,-0.0617751157496828,0.0913099745914705,0.274618943487727,0.15309404561566,-0.0611108990998505,-0.104951404732065,-0.098192422012686,-0.0449304206049922,0.126881118071392,0.0679258439202925,0.0124559376306029,0.312047558865253,-0.0596112276810635,0.154912249156877,-0.0616596398446399,-0.0918650129887034,-0.269744963305067,0.0063873075170113,0.0974557804389347,0.0750763993371317,-0.0672363612479069,-0.034379292876607,-0.204122093270106,-0.114169748266079,0.0248155385120538,-0.0346686978870344,-0.15218900408757,-0.125854222390848,-0.0200473630530338,-0.13018733738971,-0.148773728933573,-0.276555531564463,-0.208775832376534,-0.195720953519528,-0.082407307609602,-0.0749380400352112,-0.115509738190474,-0.123416459572912,0.211231740252158,0.114006792381606
