group,CD70,CD19,CD11c,CD117,CD279,CD20,CD31,IgM,CD32,CD223,KLRG1,CD95,HLA-DR,CD21,CD244,CD2,CD303,IgD,CD71,CD52,CD35,CD96,CD178,CD169,XCR1,CD268,CD106,CD267,CD309,CD204,CD144,TCR-Va24-Jz18,CD305,CD133,CD82
critical,-0.530394112152368,0.363846019387907,0.1529234309503,-0.418169849877325,-0.474964227791204,0.253097008919003,0.268139962452195,0.197297902431542,0.179156785684507,-0.496243624873822,-0.238581406254215,-0.369477974633648,0.449470651749004,0.116198487191244,-0.207233941813507,-0.0225629282549202,-0.491777638795431,0.470891590938701,-0.0540894297654914,0.167805874096419,-0.0932621371725213,-0.46576213990634,-0.47566626368481,-0.471856906206,-0.524790688559557,0.0529918279706499,-0.453596620347707,-0.597259718352056,-0.435766566393261,-0.471885151481328,-0.510335399035289,-0.494782327956768,0.418751745663296,-0.47824589080182,-0.363892370785168
critical,0.143285789210855,-0.326435662638142,0.162906409771906,0.220831603211119,0.148639189095124,-0.22859921982191,-0.276285255279411,-0.103514968454253,-0.345077933575741,0.193872128674934,0.083846819776361,0.179239939555136,-0.282245971828379,-0.439977756148488,0.125213552394253,0.131680320774881,0.181551507933697,-0.319923578295367,-0.0810492826760865,-0.331101135294747,-0.377756127827563,0.195792298600888,0.173923194369672,0.168115057091473,0.15525962866721,-0.413535397519756,0.177289115399007,0.115276239155096,0.24439219216376,0.155456726820243,0.161513237139375,0.172669070799209,-0.312057833523933,0.200184036598664,-0.077488969006748
critical,-0.168202830606123,0.209275532519162,0.0699930502895606,-0.102623341842219,0.0824370744921242,0.270722370677314,-0.108250517015024,-0.141841953497889,0.0404502464665002,0.0778727438205956,0.0820607635812568,0.205878541005222,0.1684696736562,-0.0794116392290524,0.0688192188258395,0.023105242884542,0.002250462170186,0.308790324460749,-0.070102246586957,0.0060675011678968,-0.305334024465157,0.140657757574465,0.0333936317161519,0.0876119989141374,-0.0437233952576193,0.0544197332400091,0.0891098482171125,-0.199227779608865,-0.160772244659255,0.0838192063595606,0.0294485554663372,0.0642730757631443,0.109196732706531,-0.0495660669701121,-0.461071071711211
critical,-0.0300776192483054,0.0158240414390595,0.113153391210597,-0.0798532474363266,-0.0386742577066747,-0.227449125296502,-0.0247620065444064,-0.0858996331880825,-0.0467637519077536,-0.0858625026003213,-0.101939750366932,-0.0594534345400486,-0.141526106832523,-0.0088085626550279,-0.0830992064564033,0.0175473354352739,-0.123982528601022,-0.23337547412974,-0.166635546129351,-0.0788953565660597,-0.177386578684118,-0.0984744588043,-0.159978608466916,-0.085861315608899,-0.180233472792523,-0.139355134709507,-0.18473077874843,-0.0217160164911522,-0.0977816522719557,-0.0926492522335444,-0.0704089232145781,-0.146403375471785,-0.065315634765693,-0.116827672984239,-0.0868345570570729
critical,-0.0765875369000454,0.437790249909735,0.184816653705864,0.0416424603163607,0.0583203697991477,0.297255100011265,-0.0821070888841506,-0.135317707703708,0.0418150551019869,0.0432118083636119,0.1257144870562,0.188599931206977,0.504601988072137,0.126830417678448,0.104078789545034,0.0888139561573336,0.0156168836869199,0.463607086260427,0.0552264472312396,0.123962971672766,-0.2975698418793,0.163552835387118,0.111564384127145,0.139114595455932,-0.0007329538801852,0.410887249621199,0.0663919222283761,-0.166011893677133,0.0440586323963189,0.0567904638269521,0.0678165213739767,0.0160652495974554,0.338557579233772,0.0354594238470768,-0.417764314185402
critical,-0.0388107687352958,-0.313560582295052,-0.0186440191249228,0.0333023733959452,-0.0078377107631249,-0.304356339274534,-0.116924863489404,-0.286954957234845,-0.216877065589568,-0.0619447454680517,-0.0096680654491782,-0.0960986806012568,-0.289011032366494,-0.279368504516917,-0.0349209077194824,-0.0315435724404859,0.0733428026508607,-0.305654056536122,0.0214224255771188,-0.159330441372524,0.0819514511768054,-0.0102740680476783,-0.031595049092944,-0.0625315681871988,0.0257354223180664,-0.216921327179088,0.0409254513186609,-0.0929523056850277,0.0034893191982338,0.0086919303999835,-0.089296084287696,0.057458830989664,0.0069123913199206,-0.0606357307412141,0.0290315150775932
critical,-0.285986549326433,-0.303558433225171,-0.248789258039158,-0.0169515644179402,-0.0931191148992488,-0.100654891102998,0.0295141891130721,-0.384050285307144,-0.460677511588328,-0.158084014092523,-0.047914820510765,-0.293840364966452,-0.256660672877255,0.0471831626145771,-0.0235540726271344,-0.127100429166781,-0.0981099520497043,0.507033853260717,-0.265153447346978,-0.390616318372511,-0.0811318078894551,-0.111492355150267,-0.0914078674474151,-0.117449921688964,-0.173038910671363,-0.0017703386648626,-0.0820559387266509,-0.322738041517877,-0.0083189458433046,-0.130721009298392,-0.127652003816251,-0.105497490061114,0.335349669784284,-0.0940102245613189,-0.612884231160577
critical,-0.284023884639678,-0.0101034364903694,-0.254345311089236,-0.213658194942035,-0.188187637006603,-0.235725012731308,0.0638696005799043,-0.0757297892171757,0.114094910448909,-0.115489275491546,-0.142857994815461,-0.309682395658911,-0.398986858841985,-0.285566418850963,-0.243791860634349,-0.197521256323263,-0.159046237062455,0.0485493893802717,-0.346180181347657,-0.278536087886124,-0.405975461896979,-0.201240247687423,-0.187863291626926,-0.129549860913683,-0.161939340849292,-0.147982592324691,-0.171876038518871,-0.281463363155896,-0.0588666230255044,-0.203206939576382,-0.163939360363176,-0.200350448549335,0.0189676435546363,-0.0251662605533194,-0.369917429541212
critical,0.0413921309520153,0.0259335294791287,0.100172282787545,-0.08100509435545,-0.0191466587609898,-0.198207231592531,-0.213370518518328,-0.460179427565542,0.0048015645211693,-0.132158048012447,-0.0987448926032179,0.064279224204014,-0.307478196857458,-0.151469363789221,-0.107975355923461,-0.0200230010512374,-0.0776722254740786,-0.492225517062395,0.0081303891937322,0.0304729237688468,-0.0304153234681442,-0.1054233410185,-0.105176193795866,-0.166738487403027,-0.0940967383215982,-0.0266572519054591,-0.164223266041842,0.098466408202337,-0.0366345320964063,-0.0906629254156451,-0.186301800471241,-0.188761703146447,-0.296740753176004,-0.148017192623178,0.0777797926672503
critical,-0.122540761013028,-0.105362377454371,0.0085414115616333,-0.191171229223444,-0.243945333253624,-0.253971098720858,-0.266034108494983,-0.455485876169536,-0.285990855949836,-0.238149753258164,-0.196079639574283,0.0376054471724358,-0.200361235909501,-0.157031586292262,-0.122037211397803,-0.0337745956760272,-0.388264729073312,-0.404601181313778,-0.0554885596335036,-0.194780617743545,-0.0997449388389767,-0.18104184417449,-0.214030333204417,-0.298217893213587,-0.227063048019806,-0.20178805793868,-0.144883778707063,-0.0623479234281209,-0.153572212842216,-0.197726485971034,-0.245999904997348,-0.270678178020108,-0.348118007829242,-0.130820972986262,-0.157081556159085
