group,CD70,CD19,CD11c,CD117,CD10,CD279,CD20,CD294,TCR-G-D,CD32,CD161,CD152,CD223,HLA-DR,CD366,CD21,CD206,CD137,CD303,IgD,CD71,IgG1Kiso,CD269,CD324,CD35,CD96,CD178,CD235ab,CD169,XCR1,CD268,CD106,CD122,CD267,CD309,CD124,CD204,CD144,TCR-Va24-Jz18,CD158b,CD133,CD209,CD158f,CD336,CD307d,CD319,Phospho-Tau,CD150,CD88,c-Met
critical,-0.124447133244628,0.224516030295898,-0.207263561063978,-0.229747827870499,-0.251525714106973,-0.198571307161246,0.239562909143163,-0.162369724648957,-0.206163687869829,0.403905660710097,-0.194091159851252,-0.161761547548798,-0.204587394424481,0.0644329456541145,-0.207281303667038,0.362539753557296,-0.192336037100478,-0.167052641608037,-0.194890470121799,-0.0350703420318674,-0.182426870888705,-0.154057601194228,-0.204451884730825,-0.20735998400975,0.405956201545289,-0.228412607106665,-0.184415309973787,0.0016479966679343,-0.203287261987355,-0.166242881871017,0.347446242549061,-0.194168380273667,-0.178501430517516,-0.0755027034421128,-0.181920524230859,-0.182303834195973,-0.205339834578854,-0.15699586060068,-0.193656672308962,-0.218786288427531,-0.173267632188167,-0.171801876975505,-0.189893191135632,-0.188707260109748,-0.197298587857922,-0.19834850639964,-0.18371480780838,-0.213267848333309,-0.178062066703239,-0.211122004540942
critical,-0.490514489278758,0.7021375713907,-0.0395069946043644,-0.496939206306732,-0.447193384247199,-0.537414386279384,0.821176115643079,-0.459053198362408,-0.465220634643549,0.786071984974604,-0.561752132942536,-0.532395382761787,-0.485307931531533,0.725446063014808,-0.489897800564511,0.786544299861486,-0.509673003547648,-0.483026455691643,-0.530306626161619,0.584913293451581,-0.0907224428519769,-0.478437740277515,-0.480851421081332,-0.483337680285415,0.728914968467014,-0.547070792448557,-0.525681847785787,0.520920560595707,-0.515660438208808,-0.492509339985553,0.730173447159442,-0.497113310884279,-0.500860460810652,-0.468002006130825,-0.525235076299304,-0.494840257839574,-0.500697740980997,-0.502482134441565,-0.498773306579082,-0.507173517165077,-0.521423544057301,-0.463906361748222,-0.494762872289795,-0.469969226415754,-0.475995039243647,-0.533313039572571,-0.506701680946885,-0.508688277087791,-0.481438316351746,-0.488211617007378
critical,0.0561835623510219,-0.572806772026288,-0.41457250535565,0.0023465701876982,-0.0048565467853017,-0.0991063578160186,-0.442725186059263,-0.157004401036355,-0.303726824960646,-0.197659627659441,-0.124903980688415,0.0518406319202464,-0.137555178289741,-0.509528651413769,-0.0644413759302511,-0.0582578357175373,-0.0677591637365978,-0.0612259939625233,-0.0414926074457912,-0.603316801039343,-0.0518251085077475,0.0605415393504731,-0.17490208528358,-0.105795506483642,0.202751836681833,-0.133909257097508,-0.145304316932797,-0.327324799436777,-0.16647520858008,0.0893401850683471,-0.365068270891452,-0.111201316318712,-0.144457280884547,-0.057412414123017,0.048041169689887,-0.129247362337919,-0.020508794537922,-0.0973941906948147,0.013690263449114,-0.0648779020732699,-0.0122417359391197,-0.0285051827031026,-0.104456963568505,-0.0917350179672947,-0.142929341723824,-0.131562066599403,-0.0409581556349413,-0.0952921632500207,-0.20202994062192,-0.117123896438108
critical,0.137738405981874,-0.431751143970028,-0.179852191423424,-0.0240898852593469,0.0561082084156594,-0.0931696362364643,-0.504746624542123,-0.187482072836252,-0.220960401366027,-0.135606247761442,-0.102654720183218,-0.0105714942432492,-0.0422658175755882,-0.576866371743383,-0.067816540454876,0.0189236371245671,-0.105419374695729,0.0292354548918276,0.000907112607604,-0.488421775015829,0.0793303747133171,0.0254874153953737,-0.14568720811913,-0.0200321651403762,0.373177858717765,-0.0791914497408842,-0.088814833839247,-0.238540810176963,-0.128681180862607,0.0726988713968072,-0.331019901870428,-0.137657405083999,-0.182800992234849,0.086927270855958,0.0493156457583129,-0.100398467504443,-0.0450653247858037,-0.0310919999797055,0.0391721822800835,-0.0788574075475037,-0.0240020555480225,-0.0277156340467829,-0.0630640442071728,-0.0546902586647138,-0.0945015279570818,-0.130804204943697,-0.0480751743104475,-0.0021787708781361,-0.0461807202699192,-0.083847320071355
critical,0.0036892108113601,-0.522765382874588,-0.253591948938165,-0.0531504232905244,-0.0813595771681633,-0.153861058098314,-0.418163116998405,-0.254851409852808,-0.319594433254031,-0.319530747494095,-0.106369274672199,0.0250937884028801,-0.200200489646685,-0.52243307455818,-0.185009024777496,-0.146677327296577,-0.169738858285198,-0.113988880234805,-0.0987079690597023,-0.577897078844952,0.142566828372638,-0.160113035684059,-0.263086871407505,-0.122078858627222,0.308211538465596,-0.185834304784019,-0.188276580213376,-0.386967829363188,-0.262097731077108,-0.128374275972277,-0.353929374814213,-0.110024943207078,-0.234737365927693,0.154795235195569,0.0095966273079354,-0.208061128924567,-0.136353081129987,-0.17283093777815,-0.0660115019712308,-0.131859857587911,-0.0548201598334392,-0.102182949873615,-0.195579632123056,-0.0896509580606043,-0.209173103933305,-0.152599916115897,-0.113967274196288,-0.185224827005725,-0.192680849392811,-0.189662331249388
critical,-0.0604409863206543,0.54173312048749,0.0894819136333828,-0.0261582597904394,0.0582424114011312,0.0555590764669725,0.222491640758558,0.191692104820056,0.258065999338031,0.244759925430385,0.173426212206279,-0.0142398376217175,0.0581011936770761,0.586981273822953,0.105796303397485,0.437344495479895,0.07424066353225,0.0256985422117766,-0.0334127621190448,0.480391931312524,0.235040329394944,0.0305768095876176,0.14970008991629,0.0557956136225397,-0.070828157010573,0.0953169974241166,0.0777581649378078,0.299628638452871,0.168423180645524,0.028333695612884,0.561508496183553,-0.0037936355716356,0.168943525156245,0.063996775194571,0.0353349481180255,0.133497621210845,0.0352636450011115,0.0873223753038707,-0.0509405709667389,0.0561314667642654,0.0698498808837704,0.0152134461032103,-0.0212823508002645,1.95714511295086e-05,0.11970208106973,0.076458030422343,0.0510844212549071,0.111707414016322,0.159164039689465,0.0635061183340327
critical,-0.0940465925774931,-0.022100085048695,0.087410864211102,0.0280009819498413,-0.135572947373109,0.0643597530744985,0.274396882430722,-0.0847971872083657,0.0076975784934867,-0.0439371419910234,-0.071781000889056,0.0352984207884489,-0.0582353802557251,0.332306401605353,-0.0808657422431923,-0.191990243703097,0.0219305211216559,-0.0987395026203316,-0.038169191631706,-0.229939187155633,0.137514750338603,-0.0282021885604832,-0.0130207219591334,-0.046007360044992,-0.375809190422221,0.0001639173381724,-0.0364608478483313,0.0516736359962894,-0.0138942666935938,-0.0481180252614877,0.21982215501169,0.0264819590294668,0.0258780192379301,-0.0719700526940329,-0.0195995395934746,-0.0627528090361544,-0.0452356385572472,-0.023169996261544,-0.110224364994967,-0.0208732251569379,-0.0316224952445888,-0.0817820391490042,-0.119640020291457,-0.139768732645272,-0.0511654839213012,0.0024423330051164,-0.0316399278121404,0.161444183279967,-0.0766713036140174,-0.118057396952267
critical,-0.186853949354161,-0.350625674300725,-0.421247386494265,-0.109586092608998,-0.0700087587058703,-0.0865246478635524,-0.280734526678859,-0.139526819633364,-0.137209858942804,0.430700048192657,-0.0624965616825251,-0.0768458360389455,-0.0818025695643877,-0.336515914940723,-0.185694324183153,-0.0915992838056478,-0.127752372627876,-0.144864257906617,-0.15657541355672,0.480949984665716,-0.614300140087354,-0.13902146091499,-0.122616906316165,-0.0771665637744046,-0.376234939376418,-0.292219373428306,-0.0654749941456767,-0.145416196308152,-0.0761460177955335,-0.0529271389219771,-0.0538728013981611,-0.0674797862719839,-0.068002542624022,-0.0752110274189312,-0.033671778864848,-0.178657602552764,-0.150841039847552,-0.119337308161527,-0.105803970575987,-0.210928971614948,-0.0849496148667989,-0.227594180107561,-0.118194349354875,-0.139262236991362,-0.12004839305476,-0.0753655967475309,-0.100978977171016,-0.154293852228374,-0.221617634543816,-0.047896091488374
critical,0.216120994429989,0.0686632070720493,0.199498756512003,-0.020171852976659,0.053346921667073,0.110495523118744,0.0046096070242221,0.120484678505002,-0.0359718340885757,0.137875731682446,0.156496919309755,0.120200430304235,0.024986410324702,-0.283323623950495,0.0536916776413071,0.0865468865338284,0.0147156879790676,-0.0609935691344741,0.0852036900798754,-0.340032992505282,-0.07885032899805,0.0042285103263215,-0.0114980693662482,0.0383041872138804,0.12026752860756,-0.0244791969120774,0.0100991544323975,-0.0838383362578175,0.001103718335226,0.0435499772604323,0.0186497693501657,0.07028868390777,0.0140745024603912,0.221777318912395,-0.0110734812638606,-0.0305501896660466,0.148169101434436,0.0158082779364305,0.0389487665586415,0.01124801272432,-0.0877846420697881,0.0032776734550838,0.102982314843823,0.0459406990887252,0.0790250627260763,0.0269532783985379,0.0510854907351065,-0.227817928760316,0.117539929996223,-0.085563384289067
critical,0.302782785683687,-0.219745482298463,0.0729614450419993,-0.127160389260042,0.08792467519252,0.0798807089065031,-0.160014871131323,0.213892103957269,-0.106240132844787,0.201808294943038,0.195135504089392,-0.0257544589195959,0.114286631549729,-0.347576595555675,0.0512929460081083,-0.212196145045741,0.101838932409917,0.0385036397032038,0.0678345133482593,-0.483442273144269,0.151102516924183,0.032749013100919,0.0870008295816794,0.149597685200899,0.006345147454337,0.118841325811035,0.0937224529048504,0.172549388109628,0.139614384405722,0.068814302063228,0.0349747784040371,0.116599778682029,0.10287258223503,0.158117447388385,-0.0864425970836165,0.0813215401924184,-0.015205105190334,0.0843540093658698,0.108887024604158,0.147158129455588,0.0385139792534951,0.106406810847624,0.0268113479729471,-0.0103105603157946,0.0075050902319044,0.0471891335481729,0.0190663129670345,-0.156793044118959,0.133502090480189,0.119452646556997
