group,CD80,CD70,CD40,CD19,CD11c,HLA-ABC,CD117,CD10,CD20,CD31,IgM,CD32,CD62L,CD161,KLRG1,CD95,HLA-DR,CD57,CD21,CD244,CD2,IgD,CD52,CD35,CD235ab,CD268,CD106,CD267,CD22,TCR-Va24-Jz18,CD305,CD133,CD82
critical,0.364327287874353,0.371233694737458,-0.330329927468702,-0.332934582331364,0.0974655535953523,-0.115879907036725,0.335892430825917,0.279929223663894,-0.415521664345072,-0.309159377940584,-0.411069908506811,-0.315390216926448,-0.422620905020476,0.382795646465358,0.311286562943739,0.344168555697131,-0.60756393537535,0.234609605254467,-0.48572676414499,0.283488583048388,0.234117585007947,-0.54612919188987,-0.299342608717026,-0.295958245074043,-0.394344330496539,-0.422267469601404,0.378385809445311,0.396226271157881,-0.505795617253259,0.318878507511562,-0.509875135385643,0.379472289074974,0.0621915235081105
critical,-0.528924136426919,-0.533168408077869,0.563652878013147,0.680187577502609,0.0185399032951676,0.0754601183651315,-0.514357065419437,-0.504343252693511,0.739604373999545,0.511418805639513,0.564544915665453,0.755750414407547,0.354819025100707,-0.63136949289099,-0.677711945601542,-0.522631931087087,0.739477666109011,-0.489710447341699,0.811225564080757,-0.5667528451932,-0.519152598057835,0.584208602109737,0.558756578244877,0.782567598409201,0.576994277574901,0.699216530301645,-0.536620774751658,-0.538691140226067,0.717228601315185,-0.541851759127799,0.465399666578799,-0.559213902035689,0.327335653081314
critical,0.0080108040087345,0.0986092804211141,0.202231919350554,-0.300869006182089,-0.111887894644869,0.486632507834498,0.0419154610408175,-0.126792263606546,-0.210901532187711,0.0888458474824727,-0.0225526800317239,0.0870007209394825,0.180723074585062,-0.0676729528510604,-0.0810339659293796,-0.263428242951703,-0.119949469775618,0.316054246232084,-0.0890449040664755,-0.0813295704331442,-0.106768320330123,-0.526556549325173,0.0439277177746017,0.274812897134705,-0.208854862802778,-0.113046501787618,-0.0640699721809359,0.207448493036486,-0.202695636288845,-0.036551819469014,-0.202931210480353,-0.0401608945521524,0.428753215524045
critical,-0.0709079226312208,0.0096751881063038,-0.131468508369032,-0.382158453738924,-0.120839408714243,0.246945349397228,-0.0371381355382753,0.00317063600279,-0.502758637724206,-0.0714320242521518,-0.139359835707023,-0.189744983243527,0.22985724233324,-0.0622927966686564,-0.13676424961394,-0.283603628499124,-0.442510046319679,0.343312783500435,0.0288656140703518,-0.138256563700358,-0.0930314223402206,-0.620920299355624,-0.171170164330808,0.243502405701152,-0.207457245699375,-0.357305083984478,-0.174606991699179,0.109112334172385,-0.273340106470517,-0.0841285920129079,-0.330249482803649,-0.100032817332766,0.31132411034179
critical,-0.0015550005530933,0.0896247241936543,0.0293326990835233,-0.0845230163824267,-0.0519269273429504,-0.0405290129938694,-0.064490913356822,0.0055061285460855,-0.233001380254065,0.0501127995387248,0.059278774312265,0.0208801387844227,0.389006910516515,-0.0297662981404565,-0.105444634893996,-0.0719560498414319,-0.162785608298375,0.21697135322947,0.129924596142424,-0.0777167309253614,-0.139659286273163,-0.0252402953929427,0.0065661017231542,0.223413184204299,-0.0784596231862989,0.0401355807826836,0.0451936595308837,0.153070494277911,-0.0355037427979559,0.0431459213232605,0.24927016757541,0.0810747242014971,0.335220899083772
critical,-0.116857238274671,0.0002086768934788,-0.148707292855706,-0.523555138108364,-0.156551919264717,0.337360889663338,-0.0938873179511259,-0.156020396589579,-0.369691355509128,-0.0307679981887084,-0.0877618298006238,-0.100209755259436,-0.0277956773618576,-0.194219639347043,-0.0632824155579979,-0.341678053956549,-0.544605911547422,0.360064069816385,-0.157004342492641,-0.14059326108001,-0.223476991465723,-0.597596914421255,-0.0382607311915824,0.259642368376931,-0.388349481870549,-0.390791069858942,-0.0165330314279525,0.0402808053013212,-0.278283482325635,-0.0411337688824191,-0.329065565602982,-0.143433627797486,0.374358134410284
critical,0.043304318366455,0.130838218344848,-0.107506040122879,0.182336701797344,0.188952429216304,0.373085253071672,-0.0917356755640578,-0.0711679093638503,0.122085424772861,-0.16782325689534,-0.0994641900052705,0.302770766486583,0.119158930324366,-0.0050707204303289,0.0439989980029091,0.195631052519566,0.349187902635763,-0.0335993307754779,-0.0918246795873767,0.0045116639289088,0.0897584829168121,-0.449488573387903,0.205056840358116,-0.0749012924798659,0.0310564073014464,0.0698275945785083,0.0516347717121257,0.314189988138337,0.152106843580943,-0.0300417094464106,-0.171606328789592,0.0421976893806428,0.358563086487401
critical,0.316914322934554,0.323686851414887,0.0526981483778188,-0.132834914211905,0.260438807378119,0.425703564257821,0.112590877302012,0.140744696063887,0.0857793046000306,-0.42631558721883,-0.112819119021183,-0.407476259831498,0.0364860522803294,0.0197960236124055,0.0160675810176536,0.468842760787831,0.180185697850237,-0.0951488655102618,0.229574444969116,0.103381852453216,0.171280214357379,-0.348303203195844,0.17511181569601,0.435850823437086,-0.0227943751517975,-0.226328866679901,0.138558012994714,0.13314153303173,0.26040636737942,0.0830630271335829,-0.251606441679207,0.0943379632259911,0.45052053764727
critical,-0.133218730539287,-0.149313667099444,-0.210867595290769,-0.0686073918182995,-0.0956780791271634,-0.307292644680962,-0.0439439978706515,0.153881555048638,-0.0347934990641086,0.0149719425324866,0.3688510256941,-0.0213846369899622,-0.148951008443769,-0.229883642679796,0.0061184910863791,-0.112634442972448,-0.0914078359351636,-0.0786973858461599,-0.0957483742121927,-0.0695116349570288,-0.0227835482507085,0.22143770842996,-0.0668045827343132,-0.0400131941466593,-0.046367996482523,-0.0220494431047002,-0.0539813482800131,-0.198793635494231,0.0636745629193392,-0.0879313680478093,0.164316758239885,-0.0550812783096139,-0.154522525780529
critical,-0.105767939711317,-0.213682062286809,0.108741889259444,0.0461058196746389,-0.20021646858233,-0.0932965089753175,0.0004865803514622,-0.001714648801028,-0.0379998049106589,-0.0263368777025232,-0.165557034266217,-0.197381165106954,0.0908253580792831,-0.0309153743934177,-0.0466739673407744,-0.10681259268133,0.129458763921747,-0.205226922202675,-0.0302317213825702,0.0032765313070079,-0.0155590463839361,0.0323096659936846,-0.164199985005582,-0.0135046077694892,-0.188625172072981,0.151964327135126,0.0133328630712021,-0.189225549192546,0.0291652539799357,-0.181324652500868,0.0513706415827329,-0.0898800616616693,-0.176794396501025
