group,CD40,CD56,CD19,CD11c,HLA-ABC,CD117,CD279,CD20,CD31,IgM,CD32,CD62L,KLRG1,HLA-DR,CD57,CD366,CD39,CD24,CD21,CD244,CD2,IgD,CD47,CD52,CD49f,CD146,CD35,CD96,CD268,CD226,CD22,CD204,CD73,CD158b,CD307e,CD94,CD82,CD101
critical,-0.352249100394527,0.422315923883901,-0.434728330852847,0.0568440112511311,-0.142907560710201,0.534666978255129,0.59934329286834,-0.52004324362139,-0.176649135637519,-0.267167959113748,-0.396644054351744,-0.222437198971376,0.579055563909189,-0.620640491416792,0.539483978532575,0.579814180949676,-0.151321452496228,0.0674327997897902,-0.536170861668814,0.52196578187569,0.365362346155367,-0.373322225869982,-0.24184125250012,-0.346423551557406,0.523527636633172,0.477927565255449,-0.385846999324224,0.580067089182982,-0.353130868111893,0.587183759682237,-0.49042441254191,0.577861145539865,0.0076396499031212,0.550344500061948,0.481284949763709,0.411044067346295,0.0710072267130118,0.378507632295383
critical,-0.60426055031528,0.341559790375447,-0.699904739137815,0.0185035691478825,-0.092184171835579,0.537742845430055,0.587931015709797,-0.760208692990715,-0.564946934912502,-0.641946709135543,-0.788118549315764,-0.353419145461394,0.698221886699354,-0.783277552096732,0.492144074082158,0.544997993282074,-0.479832705902057,-0.142270154037108,-0.766441928154558,0.640667371715611,0.612178701237112,-0.571443203986431,-0.412677402427976,-0.584427239956651,0.536787925899711,0.50253116872787,-0.721513364327145,0.595945650309758,-0.675142440935842,0.623743253166631,-0.702885588197474,0.550754013402058,-0.396979915847834,0.554561486840451,0.483620547328438,0.438395298522132,-0.330103294913419,0.2433576609601
critical,-0.157219411075991,-0.0529816029979264,0.236337038276435,0.218623273737529,-0.210134599487308,0.079023955855728,0.0663047400454594,0.174355995729451,0.0284294968819466,-0.0189420079891811,0.0833857336975695,-0.184584715733248,0.0689556318869546,0.249438013716816,-0.197179653557548,0.0848511858174736,0.132065567730921,-0.0787375523408527,-0.0276822852351452,0.0358780040958535,0.106419505252503,0.244728236769113,0.0817864904708901,0.13756646338262,0.162419371035372,0.0830629088513448,-0.169074694729634,0.0873053310003629,0.0175622553389599,0.209354530948598,0.0104967217412667,0.0784010777772931,0.174004044398868,0.101747146981126,0.0584692588409559,0.0720637810997192,-0.121108766835982,0.0389859411882562
critical,-0.189809050162131,-0.057539644918291,-0.205361030050664,0.0626557462280814,0.0296245081470784,0.0608551275772725,0.0159379480314462,-0.303024868069556,-0.0529896415310887,-0.0523834139110018,-0.259587466831006,-0.0153146496042395,-0.0743302997718744,-0.159503710479022,0.120567465058712,-0.0323400765854042,-0.106628334008876,-0.0179371897654109,-0.065985150545038,-0.0560243312879232,0.100727913245059,-0.359224914649172,-0.0352715575928074,-0.135920135103231,-0.0186666702784473,-0.0349460165388469,-0.0399290309635867,-0.01679279353051,-0.30228523029399,-0.0803321430376338,-0.128804833160341,-0.101801692251714,-0.188189443916679,-0.0789272267637245,-0.100950822371371,-0.0020735098943181,-0.0076058046121264,0.0126033518270062
critical,0.0077197003029758,0.0310647733517645,0.298274384471534,0.445707226338231,0.0403386160991869,-0.0313694416668231,0.0451525761631257,0.233368117406209,0.140314733752784,0.231654777296828,0.0950306098630676,0.0192335217186078,0.0488953197341818,0.247394360044674,-0.350559758556348,0.116821558202013,0.0881313090491998,-0.0324000139809196,0.0042414003946484,0.144108084028286,0.214616373926272,0.332609864359581,0.100455971921621,0.19077706877772,0.231052955343755,-0.210082417251228,-0.293847830684996,0.143358258402107,0.153832469298217,0.300666933599865,0.0362704036356166,0.0318292523463607,-0.278890747805743,0.0770609712390849,0.114371453326627,0.191855803271717,-0.204214151744966,0.182657093358308
critical,-0.193098815192001,0.0647278752491027,-0.344465237380656,-0.0211782579654936,0.374234771789465,0.126152154390477,-0.0457098851925833,-0.14256700422885,-0.106855057231659,0.0511237539262043,-0.298399333655968,-0.189608866740789,-0.0913312410693797,-0.254871905029681,0.189767442072082,-0.127027930603442,0.0438047763506142,-0.220579721115049,-0.302722314070976,-0.0191587392196365,-0.138861121513086,-0.186334831076926,-0.0168301258503227,-0.154400466126958,-0.0735559399772979,0.0355557575432796,0.0571153556111598,-0.158872899878926,-0.245961265955029,-0.168916797242049,-0.156477235956701,-0.0671478412953987,-0.155131893155149,-0.0729564472490607,-0.0978606521663848,-0.10912083153017,-0.0882933985162843,0.0550407646015882
critical,-0.213254500383529,-0.0718877649375698,-0.0044507159751827,0.1323242006044,0.455254145054152,-0.0345120517415355,0.0492248639705486,-0.0573709705259025,0.0847891609580756,0.460333840835831,0.428274748963272,-0.005755373815405,0.0067279691203333,-0.0221236690042645,-0.0276301725322704,-0.0310365768793546,0.0081016062456319,0.347170619579085,-0.0437539571724618,-0.0350520310453894,0.0427120027300493,-0.374245718508396,-0.143593743905917,0.330556757492151,0.0312672886696055,0.0559129821239658,0.0663202218539995,0.0401481570976535,-0.14569111765314,-0.0248903623951753,-0.189497777872794,0.0570749802821725,-0.608083242112636,-0.0112913492341906,0.0288979195605622,-0.140374643396465,0.497525360580573,0.0350682502096036
critical,0.238166192919116,0.163314325070141,0.0020322780523624,0.354599159921037,0.423841109946266,0.218916323545179,0.145417741655639,0.286616296899443,-0.209638147696147,-0.0297333921816504,-0.139144123915486,0.229604919275208,0.249460158681051,0.544022184401416,0.0394885172034074,0.11820542241104,0.38403799690486,-0.208101028859415,0.0504019787328673,0.139681963525684,0.182955609377335,-0.0450810539326468,0.224665764968872,0.318832523257615,0.201235814010572,0.261686547236319,0.301523413311606,0.362562320732028,-0.0733702693095311,0.14279130949455,0.278189603456714,0.178621289502702,-0.292290488560802,0.257065280649758,0.263949115828706,0.0918952902585152,0.361409602244126,0.143891605811669
critical,-0.34792623089318,-0.164173992044957,-0.317461495889349,-0.189109549895001,-0.0693959238672848,-0.0686911331255922,-0.154045323930607,-0.0351467044134246,-0.161181241718417,-0.0081795050015494,-0.277571453285609,-0.159652740320176,-0.11713901792875,-0.304766163963899,-0.129339839388433,-0.0963271690987295,-0.10258356883689,-0.0398246951791497,-0.155810814323983,-0.110861102047069,-0.124208379612949,-0.115612948140557,-0.11690733156219,-0.0518311361538739,-0.196856019381923,-0.133256912137714,-0.0689577919841939,-0.131464880147234,-0.12927077611637,-0.219626807886175,-0.0658227449858484,-0.142828094862858,-0.0468269168863696,-0.215189415216015,-0.223021944550171,-0.0513170913549113,-0.167026594151092,-0.038426174709007
critical,-0.217639107065377,0.0404108254274555,-0.211443229504874,0.343323013089387,0.534749088403658,-0.205497110553326,-0.0336526568393619,-0.138330458648627,-0.407789754586021,-0.739495085893233,-0.0517095474266736,-0.18908812504549,-0.118549238165621,-0.421768388161688,-0.0838789836553955,0.0103864490934401,-0.0706255128450074,0.254467773257065,-0.331398580117004,-0.135992888178248,0.0097260512633632,-0.817543872745535,-0.297643337587407,0.161503205743307,0.0771215922445843,-0.0252055895380778,-0.0386536189127985,-0.0537805216855994,-0.19520968899781,0.0630628921768913,-0.338336025429447,-0.0931408828341855,0.125010078460493,-0.0371078348116913,-0.153360058973443,-0.0391354415834742,0.389601304030765,0.0163467119398645
