group,CD70,CD90,CD117,CD279,CD20,IgM,CD32,CD161,CD223,KLRG1,HLA-DR,CD57,CD366,CD21,CD244,CD206,CD303,IgD,CD52,CD269,CD35,CD96,CD178,CD169,XCR1,CD268,CD106,CD267,CD124,CD22,CD204,CD144,TCR-Va24-Jz18,CD158b,CD133,CD158f,CD336,CD101,c-Met
critical,0.273570020983856,0.315663496412501,0.258187094995208,0.31983190282283,-0.400071915319908,-0.326468833925699,-0.27301222091381,0.387963696166967,0.283018601808862,0.416749918035795,-0.452784927034976,0.366311738614394,0.312545824485773,-0.543342533106963,0.374574983635327,0.270431764357925,0.290396407369552,-0.306916527319469,-0.219325526930405,0.309042207623874,-0.412355871856632,0.322707592613158,0.30716953909964,0.319314588721164,0.287883275314344,-0.40865920909234,0.330231266264324,0.256450512786366,0.267059534697858,-0.41316139214175,0.282762691846017,0.27879702669499,0.265995959520719,0.301706979967658,0.293686366986416,0.238068678640947,0.270032888737201,0.212209382998034,0.231006765456215
critical,-0.643952619184249,-0.654564951239126,-0.605848855270929,-0.674276153738137,0.715912150473265,0.4335504954233,0.739669818441117,-0.700113747739438,-0.657640831012882,-0.770603503902449,0.772212413186345,-0.570272223640792,-0.645200158200562,0.785363280432866,-0.687440280155839,-0.647789660515403,-0.673931367174688,0.509649885258776,0.544465108642141,-0.65222536477229,0.714165458325978,-0.686291596411242,-0.672160488959019,-0.664601056341653,-0.652308226761829,0.622039046460022,-0.647400423527309,-0.619762173740681,-0.653020974729025,0.71044951254741,-0.643032837967162,-0.659647876183658,-0.666668556139583,-0.624703419148297,-0.663552016856106,-0.653543159377565,-0.632371388237025,-0.349589670800435,-0.647097179039566
critical,0.0167536434761256,-0.0649239600767861,-0.0205816911478978,-0.0521388369385066,-0.0833174622248748,-0.194438652096032,0.105258421367014,-0.042042456215881,-0.0628896327664187,0.081129927537976,0.0579834458076592,-0.0263774307906614,-0.0273532918671355,0.0654091060422695,0.0251607520511724,-0.0807228046184795,-0.0317066048193929,-0.199523365324402,0.0944466543355497,-0.0627092878920003,0.297468714461272,-0.114751827590279,-0.0758042544125038,-0.0827374814163822,-0.0443676940255583,0.137587681378193,-0.108751450614849,0.0625936896043638,-0.101269545237945,0.0425077633458354,-0.0341173835820048,0.0049321047449144,-0.0854854342852953,-0.0354148961256541,-0.107651517690194,-0.0458852186055958,-0.0182106723989961,-0.024362499331228,-0.0218090387694239
critical,-0.0017358573695702,-0.329487991391026,-0.0343053394851361,-0.160578914641022,-0.520168693131713,-0.0806498628123943,-0.198265725643282,-0.127445256283894,-0.163782301764519,-0.120964393224793,-0.489435040361729,0.37895176419724,-0.170041919572547,0.0097524850892515,-0.126014442588438,-0.151025630300421,-0.127802327645351,-0.633258821287855,-0.191763427812877,-0.244979483066484,0.30728400740808,-0.192972713733195,-0.189212999545323,-0.226698922138917,-0.048414640987555,-0.406431800568732,-0.235948800708493,-0.0138863928899147,-0.222898906756149,-0.294210367758571,-0.14378709175811,-0.119832553470286,-0.104433480186575,-0.151298470807437,-0.127275779708396,-0.180268233683202,-0.18095058531427,-0.145549997446497,-0.196737715488249
critical,0.0244463829844251,-0.0975713222519649,-0.0349281287117191,-0.106616041116715,-0.125522140990119,-0.133578749934661,-0.292084747332295,-0.119898143807882,-0.0958096066044253,0.0362982964270947,-0.153739362406898,0.0804901236102109,-0.114484934631206,-0.257171522094508,0.0268420053249478,-0.0515941763312908,0.0002778502803266,-0.175520652498321,-0.0714074355536246,-0.0362478716362646,-0.205145863771376,0.0297682052377117,-0.0830741371547629,-0.153789756910836,-0.0258663663068836,-0.253266226943229,-0.118092277368063,-0.161678993341737,-0.118649211893809,-0.231292808827291,0.0078566140323259,-0.0998913222369707,-0.0538879389822708,-0.0386305911629834,-0.0180044543232832,-0.073999898671067,-0.0926364191842292,-0.0799267563171258,-0.0773017695851097
critical,-0.0869971000380115,0.225383981735573,0.0469815226672018,-0.0392616615550402,0.296257716098396,0.362979658322277,0.318589595220361,-0.0450910818075222,0.0996720193152207,0.148890496164531,0.40730093329241,-0.462889624554703,0.0396117775190961,0.225612531133869,0.114028928648169,0.152945949891321,-0.0345329880683853,0.570479152625199,0.151222063210088,0.139967511971299,-0.137989919441996,0.11147150722432,-0.0364333880407767,0.149946662144806,-0.154386862856107,0.176865664448367,-0.0148694728291816,-0.157034409618255,0.0504940237804655,0.176556937866826,0.0094789320932577,0.0210026179564779,0.0078634627328162,0.0782762260789725,0.0884502901770613,0.117725672993531,0.122938290173954,0.206345976015847,0.104020766722531
critical,0.0754912862017726,-0.0842180950936857,-0.067127409388068,-0.070241647190341,-0.116509166359615,0.29496640568236,-0.0508954212672918,-0.0642032151062737,0.0404819328237186,0.0550161244742993,-0.0344244831447465,-0.1126087183402,0.0190308945540985,0.127959523634636,0.0444557924980243,-0.0753995780797374,-0.0450224747723649,-0.161308305671474,-0.0684803189602361,-0.0211488765270549,0.192946195691618,0.0492729311475568,-0.0594099443687023,-0.0265856504650827,0.0237184372112327,-0.168008886547174,-0.0655380080403672,-0.0108672419952393,-0.0497583357866619,-0.0442286228514365,-0.058648583325538,-0.0113808292968368,-5.53928183417223e-05,-0.0227407564354259,0.000695647922166,-0.0373254452600944,0.103203557008107,-0.0781813738201122,-0.0500923692198585
critical,0.260397586945452,0.104054186101153,0.148440864652069,0.151170944847197,0.390016084294875,-0.353222299830985,-0.310688326502056,0.0057386391126222,0.15148569873781,0.217156517056324,0.426159441183178,0.0568258418242742,0.229936447255418,0.11289053873725,0.232512543301201,0.157697774371585,0.212696317653856,-0.257555570160881,0.261645952369277,0.206130598782878,0.297971354374319,0.315902949002253,0.0686539362915696,0.107415716271162,0.109160792924758,0.087369300334321,0.100521121297691,0.216975951097005,0.203852655688756,0.340807438192273,0.216196329607382,0.164769979440484,0.205812404557087,0.297353977562075,0.0839269136494264,0.188347126219218,0.146198785924517,0.192516587282045,0.123796522040839
critical,-0.291190307486605,-0.0252786934144697,0.146271152172075,-0.0053557361420653,0.119037703848799,0.541728234657628,0.0058157499097076,-0.151220588295866,0.0166246531812661,-0.0382593220932688,0.32066723416882,0.0135502948586887,0.0184442869656893,-0.0483952198781858,0.0133449777287272,0.0777544295606935,-0.0691198826517015,0.674992128035377,-0.247099698428783,-0.0652868979816222,-0.222280775923627,0.0097751643474165,-0.042674669159639,0.0615758650178758,0.0147716770655223,0.0020855333384336,0.0238963477228702,-0.415206666646257,0.0751583481348855,0.122635095978051,-0.028431497968867,-0.0225041398447247,0.0404880165408305,0.0366696386712903,-0.0021487902448628,0.0853207726280356,-0.0362266838445216,-0.131533297127485,0.0924187078142209
critical,0.177833385001636,0.0143647642188406,-0.213528401644593,0.0197923666092009,-0.144043091657881,-0.634037634175459,0.0664388713569937,0.0471722115263647,0.0052979553786588,0.0269784751020105,-0.455135053061332,-0.0257890615756195,0.0235208023025721,-0.357975786783476,-0.148965931481509,0.0642069001375913,-0.0738352920732047,-0.699648361710956,0.155077793676791,-0.0118478290880304,-0.0561957034712587,-0.0070014985883594,-0.0050369707186507,-0.0278894134836123,0.0146008125565496,-0.118246127595905,0.0326745983339406,0.272823186101068,-0.128365725768955,-0.241648070093756,-0.0457707570894755,-0.0435888337087673,-0.0111681081417402,-0.0019580341214094,0.0177786884278055,-0.135266331354124,-0.0784597533853931,0.0253783652310336,0.0249073966346804
