group,CD80,CD70,CD40,CD56,CD19,CD45RA,CD7,CD45RO,CD279,CD20,CD31,IgM,CD32,CD185,CD161,KLRG1,CD95,HLA-DR,CD57,CD39,CD21,CD244,CD137,CD2,IgD,CD38,CD71,IgG1Kiso,CD52,TIGIT,CD35,CD58,CD96,CD178,CD11a,CD235ab,XCR1,CD268,CD106,CD267,CD309,CD22,CD26,CD73,TCR-Va7-2,CD305,CD158b,CD133,CD94,CD82,CD101,CD88
critical,0.558734998240193,0.598197088987874,-0.333205361949995,0.270549309392492,-0.55920706837103,0.0010400276871448,0.103849915496719,0.451649024080102,0.559245900954427,-0.416457073218044,-0.407932936936634,-0.582449327529425,-0.429535875261722,-0.0144284776276202,0.54102879712634,0.273450691727934,0.553619649251261,-0.627572818171623,0.301470592687043,-0.0036227764696354,-0.531711371517549,0.310693650000635,0.574415055160667,0.089532817336146,-0.76914980758174,-0.412423099772181,0.256930667740884,0.556602139508354,-0.36178973868001,0.416476361411661,-0.0484243955085063,0.57858365652375,0.542696516642572,0.556593182134849,0.0788978252028974,-0.557903350222076,0.563527523785384,-0.424359849441318,0.575199602897483,0.622439326401684,0.550590558371214,-0.544651155725327,0.329202900386373,0.0805570382240856,0.4577237989495,-0.617253657943486,0.538354434931333,0.573033703313356,0.123467028261701,0.297239286620781,0.2998923332194,0.558170939010663
critical,-0.27722405210946,-0.255577030027054,0.488621869523229,-0.220393803316693,0.48467673364806,0.456699644562122,-0.46197592339014,-0.316954997282875,-0.341083052095821,0.632907783415252,0.418331863304813,0.438649668030223,0.649479177901158,0.191917145656265,-0.425360399595413,-0.67638990718235,-0.262622766644006,0.607975521100112,-0.352921897555116,0.603282991563713,0.732417847580204,-0.459065740059106,-0.28014158321285,-0.564846374665467,0.329350549472118,0.219084236454547,0.144178126497978,-0.251560661927349,0.479195265026132,-0.222391732647853,0.830414893446254,-0.259830266148426,-0.328853441413213,-0.307660428225685,-0.550978838865673,0.32402495477166,-0.300812394993912,0.551243463965668,-0.282971450693304,-0.260966778810257,-0.310626894057516,0.608403966328407,-0.32619604674955,0.536734660087109,-0.374706395696369,0.169410532071117,-0.25471427403349,-0.304223185504388,-0.316285574370014,0.446815236910224,-0.131851313977119,-0.253856913343647
critical,0.0241523902826811,0.149567099785457,0.172923946052108,-0.0361857262691036,-0.319711256838258,0.509060264538763,-0.0735754767392189,-0.125228816964495,-0.0405010226053752,-0.206095593518179,0.139824589785926,0.0839860719702203,0.0414546521182012,-0.253973582508694,-0.0880812110219824,-0.0825720524333916,-0.208577104967708,-0.237701400218858,0.346242988640264,0.0992408256800942,0.0206500094670397,0.0381728394177786,0.07663795931087,-0.0963458494371486,-0.43946399601922,-0.298722489114468,0.0874448112866951,0.0385088558376748,0.0194004718745873,-0.0605005348552808,0.409412063601298,0.0455449688795794,-0.140755098990378,-0.0039957580286681,0.0039205716217391,-0.20563644844286,0.0895500486247708,-0.258369444450496,0.0064369384280247,0.201213177973392,0.0701784743118777,-0.237071706304928,0.0656838904966878,-0.206938491252813,-0.0733967588944613,-0.23683765767316,0.0611582759997563,0.0586334950553439,-0.156059184475464,0.430072894495111,-0.0404007726297509,-0.0335199444467054
critical,0.0359549967023928,0.0215363153378978,-0.153390307982822,0.062668652126384,-0.0415710477761084,0.264630644738301,-0.0710457687591172,0.0268844531144558,0.0255476307962235,-0.296144862449223,0.0914230173805365,0.0795519240384665,-0.0224310349179702,-0.248496594321706,0.0027127423959078,-0.0589817193058604,-0.019819690418548,-0.168739760115368,0.0658057363034629,0.016220332790005,0.115259690840721,-0.0336539407690351,-0.0331456441354709,0.0242811492450506,-0.263052018282951,-0.228539280920623,-0.0298354502100746,0.0103027153255325,-0.0363905821459497,-0.0223371271221997,0.0915787241967264,0.0390885929646756,0.0076070090075386,-0.0634044994182181,0.0532440299551975,-0.0104792396917212,-0.0712063094239063,-0.157907270625555,-0.115993054662168,0.067641682240789,0.0179686867065821,-0.123749783958267,-0.0011626438109876,-0.231544921352806,0.0463371096584809,-0.156954849592425,0.0237206097759567,-0.01237681017912,0.205063161965287,0.163201811627855,0.0256850494477518,0.0466308222399876
critical,0.0691862824748237,0.093410513933287,0.009230165589936,-0.0487917519198476,-0.177317115473862,-0.0092577194587824,0.0077271061835467,0.0863350699766773,0.0584476495782692,-0.0318997256968228,0.134757105493742,0.0676225712962191,-0.0050394586230285,-0.0291323281060062,-0.0819493157445873,-0.0194994004774458,-0.0207764522665902,-0.207287999296946,0.175292165720766,-0.0937251438754705,0.0631701733139228,0.0973300731508456,0.0775992479503123,0.0297894193761649,-0.0632289926984624,-0.0198451380065505,-0.128902831018578,0.0518095256635105,0.0353918331554454,0.0317952350977534,-0.0991811153096227,0.0102535776370417,0.0835417826437024,0.051691041447453,0.0357675627720195,-0.0597470820512528,0.122503195455441,-0.103978979150401,0.011972218298612,-0.0991238402213535,0.0599369737641577,-0.155662939036754,0.141775842090739,-0.0280047789119404,-0.000151229213385,-0.0674628572750372,0.0943942666069625,0.0093398232770731,-0.0026203449326862,0.0803637446488677,0.0515380548286082,0.0336836069234331
critical,0.0648802089255459,0.0562866889444168,-0.0494043410752598,0.0989824863221397,-0.108892563774632,0.250482329115051,0.0654058019540278,0.0163156831588572,0.101128302148882,-0.0125088848420705,0.0926684628122569,-0.0391211983978611,0.0111328483508931,-0.011824505411991,-0.0600810940459931,0.108627570943251,0.0690651015943809,-0.152058640000565,0.0755546976883589,0.188932414786312,-0.113699636857947,0.076118474755629,0.0862499058699062,-0.0089092528562216,-0.141201572914758,-0.0198882103781491,-0.180984993262081,0.0426569201618335,0.0828997528227502,0.048012300137701,0.232068920884058,0.137943388524616,-0.0425673038109755,0.0867940572314376,0.0196308635844491,-0.111540225939731,0.0610606042860812,-0.109217661798474,0.0140098470414229,0.14743561777619,0.0177442963932741,0.0067831417618093,0.0449757894423589,-0.235782558011248,0.0396114421015165,-0.0813327007945522,0.13283433570103,0.0593609432109362,-0.024759594850697,0.170221780140469,0.202493701198326,0.156923435275263
critical,0.147173408436145,0.305166789122851,-0.127260075507865,0.0030729819238842,-0.035322069867973,0.40122049992714,0.0422253320768911,0.19392589067847,0.112495295272198,-0.114712324871756,0.0239369077975702,0.433134931879184,0.409213518665004,-0.248540503632817,0.112565650323812,0.0974742585191911,0.311399948415187,-0.0464567683683608,0.102992852242826,0.0094951232896869,-0.0582505351366697,0.0583604718863331,0.110193924933187,0.120344230748822,-0.463597411585608,-0.320675168900385,0.20943344188024,-0.0647004222956589,0.318920241697517,0.187761133434424,0.205977083007743,0.318986301474195,0.178974361762741,0.158583620401942,0.1666727875752,0.121538866019514,0.14949747388734,-0.104287917345679,0.116573064656172,0.322027364394526,0.160354154181046,-0.184848337757503,0.176028392950531,-0.554127438044694,-0.0431319215815721,-0.27238063916151,0.186769295029543,0.108944215656162,0.0503719633141693,0.523517938324413,0.114546846210641,0.235242201440333
critical,-0.221954389780927,-0.062279943189267,-0.100764380980957,0.0302528605505129,-0.220001769520339,-0.212357180144714,0.0095629620144496,-0.0690235543154242,0.0611605556293149,-0.25818936356965,0.489708716403797,0.589043659940278,0.525375356200097,0.0525596393196314,0.0518646006489579,-0.126906640297175,-0.457493682304666,-0.271730691479999,0.193596067938034,-0.298026239843279,-0.0876316093461902,-0.0474308877510816,-0.0209069717967848,-0.0285845027990703,0.554967770423541,-0.307591714018517,-0.54184543567946,-0.0606626481102745,-0.0846249482276648,-0.0042998667129622,-0.318914726132283,-0.149200963978555,-0.170153971619908,0.0545841918891108,-0.325804564904994,0.170779934648505,0.0631969691714757,0.128462727521726,-0.0427196465879044,-0.0315620498592721,0.0489465141755541,-0.167969747219221,-0.0850160511104375,-0.0440635600208607,0.0011528496918055,0.0171580716470214,-0.114875128496557,-0.0190622719986532,0.0045828027542093,-0.282133027832898,0.0392582940345,-0.149672429898343
critical,-0.0539039501819182,-0.0928622012994418,-0.187651655870043,-0.231823233948814,-0.121664523379901,-0.113561771938931,0.162414251413952,0.0226541237610059,-0.0287898569255863,0.116187274713968,-0.0390302242474098,0.283797415350424,0.193821263097703,-0.0959156634869076,-0.163816104542384,-0.0026457011887512,-0.0570200343016999,-0.0382658840306128,0.0399336599186043,0.116515589573878,-0.140220926703887,0.0371790181312141,0.0452620615741307,0.0111227475788944,0.176761120972296,0.0410433264727123,-0.0866558425341778,0.0724277508615965,0.0854576346152513,0.0587432574266751,-0.0916007707339456,-0.0323112075121015,-0.0371280657127342,-0.0571842200219322,-0.157076666696733,0.03427034836701,-0.0308541291342515,-0.0336611082357978,-0.02822951636259,-0.196552082809975,0.149893828170248,-0.0267642945621983,0.0084294581921064,-0.315837501539887,-0.0491969628325948,0.0797806659736162,-0.0458368033413043,-0.147309109466503,-0.0208179043401715,-0.0908620706570564,0.0008981152389761,-0.0085612009254547
critical,0.0750054275221541,0.224244353185978,-0.157822462662964,-0.058998392828058,-0.126291266311564,0.120700238649275,-0.0227967914653937,0.143540239533475,0.145917920055473,-0.0469548455159575,0.0679743510632748,-0.161995946339547,0.0368335903766298,-0.143883524860729,0.0541829111717789,0.182588773085039,0.177106259733399,-0.35013976577589,0.166165869542341,-0.110026727238057,-0.169287791923644,0.0147188608796408,-0.0264666468566658,0.202966046914107,-0.216999046935927,-0.186071293707415,-0.0787028846863931,0.105625077833425,0.122554116329913,0.125145210536323,-0.172970873070469,0.176794861634474,0.0893670044928688,0.106633857132654,0.0894485811462144,0.326459612152403,0.08776839404404,-0.0658951688428721,0.0427839292475171,0.272140194442854,0.0271263311662278,-0.190110755118767,0.0599797526477414,0.0859342832494168,0.0979778578700021,-0.264953681969529,0.128933350325547,0.150502350108447,-0.0813099772087389,0.120543109666702,0.163678167222894,0.115972197010376
