group,CD80,CD70,CD19,CD90,CD117,CD10,CD279,CD20,CD294,IgM,CD32,CD62L,CD161,CD152,CD223,KLRG1,HLA-DR,CD366,CD21,CD206,CD137,CD357,CD303,IgD,IgG1Kiso,CD154,CD52,CD269,CD35,CD58,CD96,CD178,CD235ab,CD169,XCR1,CD268,CD106,CD267,CD309,CD124,CD22,CD204,CD144,TCR-Va24-Jz18,CD305,CD133,CD209,CD158f,CD336,CD307d,CD319,Phospho-Tau,CD82,CD88,c-Met
critical,0.226134788920487,0.262175626547455,-0.209697776623561,0.191027972485551,0.191368247258366,0.190937383390858,0.188937168462405,0.0680831504668957,0.200963374802045,-0.0042742539331125,0.078924991094024,-0.0317113884672837,0.141847365771364,0.179287468888014,0.215215231638538,-0.189903802673444,-0.179558423164979,0.16737903448238,-0.0069721756609926,0.190351602328754,0.224224707762561,0.179285189858226,0.191678956865477,-0.286374344712224,0.242707303385217,0.192978258004627,-0.0297033553892895,0.18795698493899,0.344918858682129,0.133709161586014,0.143800421122879,0.207479771723749,-0.340696408968461,0.200363300920016,0.213481356546791,-0.0734271778338197,0.189006396397563,0.279762923873039,0.273241367418382,0.190814111915196,-0.0519258825285182,0.190875362906115,0.206429913565919,0.202195246229,-0.486529932142762,0.228869857919401,0.210530694973748,0.224342991837975,0.181135457861764,0.208234838818472,0.196263949763568,0.210494607684033,0.49535023549811,0.191945668815435,0.207585268067825
critical,0.610441948065215,0.63170764564988,-0.85038743197444,0.631877614556451,0.616450977788539,0.574968530301921,0.659774364690476,-0.82595234000929,0.603700313767104,-0.673827160861516,-0.812686060834139,-0.41869190429569,0.633512784243986,0.612591832465798,0.627425393662773,0.643474324580864,-0.835172376017937,0.618598329108965,-0.845528457480749,0.626365526279799,0.625205461634937,0.602170802903024,0.648807052290394,-0.755801385315396,0.620407935750922,0.622004695473503,-0.664336720845875,0.604771631062654,-0.678686433041745,0.61793807105176,0.65093972837819,0.650992267990309,-0.706198104949988,0.630705918042378,0.623688778055659,-0.777223722896428,0.636883569352259,0.625727198451837,0.622966093146,0.615056840024671,-0.797504737981163,0.634298071705535,0.62302145965762,0.639527931631016,-0.519881011429156,0.641583546317116,0.612088226358429,0.616966016282429,0.614628849447142,0.616625205396916,0.654948368879293,0.623658319085256,-0.240799351537449,0.610661434023211,0.627230582917058
critical,0.048468686208786,0.168417122273873,-0.350234182450363,-0.156868839345813,0.0169956275858196,0.0271800663391175,0.013059228695408,-0.328105395937185,-0.0135535034471521,0.0124859839919821,-0.0904563666629294,0.0360638895408166,-0.0268094812767387,0.124775960186195,0.046192157156293,-0.0373962473099298,-0.302463475549991,0.0633469985549709,-0.263911354707526,0.0483813503753831,0.124128515356797,-0.0030508770734057,0.114945726624483,-0.433544963702786,0.0941389011977272,-0.125855131222911,-0.142414587395923,-0.0851968824415742,0.195846873993481,0.0341849910238868,-0.0892729221249503,0.0299706683070428,-0.172733027014656,0.0193904326588375,0.0973343308564095,-0.208193363836884,-0.0618923606338556,0.287888177733096,0.0098164055674047,-0.0500404467647191,-0.239044812348982,0.111950903977062,0.0669124115676198,0.144724285740846,-0.269482603203514,0.0419688845539021,0.0179723706959802,0.0474888187986911,0.0112480375389653,0.0479030012773754,-0.111881505615979,-0.0217873693350833,0.316386481953493,0.071896841558348,0.0134135424603443
critical,-0.0669726521735936,0.0352698067896349,-0.595266017151331,-0.386442064848644,-0.0056743783700957,-0.0347230086003649,-0.121216986523769,-0.497748184160669,-0.278806647774957,-0.122072587559158,-0.323232036345781,0.146970490506896,-0.113836524342096,-0.0034836253153338,-0.161486360478687,-0.131038601514848,-0.644023569453057,-0.134039547962988,-0.211254189022322,-0.175838197258712,-0.0905662381853856,-0.226107887011804,-0.0694638715826236,-0.759991189958816,-0.0085304671780792,-0.328056461422904,-0.212200024221337,-0.251836563211927,0.164414661605912,-0.154469648261513,-0.153618971819468,-0.196404155616734,-0.324605850955144,-0.25146581914668,-0.0381016817388484,-0.535854816090935,-0.131452317542613,0.104430611250518,0.0230622840491721,-0.196769643211468,-0.423275807741343,-0.137984641443123,-0.135287749681728,-0.0546861090919934,-0.55006608890021,-0.107571598528878,-0.0788883647168298,-0.17578526362872,-0.189135832883717,-0.201964119102508,-0.180360073504872,-0.122837709608106,0.385692192417315,-0.177962212508029,-0.155721822656701
critical,-0.193018542737855,-0.0959930508572252,-0.513751941416107,-0.361268329159002,-0.172420168315026,-0.215148527968898,-0.231938856374324,-0.438388190448682,-0.271431871880948,-0.114387399137799,-0.368475887450016,-0.119054342537981,-0.120754588164476,-0.0444575453073541,-0.265494588079646,-0.215529468081063,-0.500075925061129,-0.277029052453243,-0.252970774813447,-0.185229006177326,-0.189930384570274,-0.299481612729822,-0.147223711092808,-0.566972222766724,-0.156700516105993,-0.372771015685592,-0.28311903379476,-0.397218627099942,0.280294928758358,-0.195908093794133,-0.262452387858123,-0.234408649095046,-0.403074180874967,-0.319793098244254,-0.161743530372526,-0.443725722872049,-0.165624578352848,0.109577675741681,-0.0611816052239621,-0.271247816108882,-0.224044542137907,-0.185662809438161,-0.202219336158033,-0.165360400284102,-0.334455680633203,-0.0574201537970612,-0.1536298530701,-0.233531426973494,-0.224278038368439,-0.286034431497376,-0.243866670631864,-0.150696144512675,0.302161980772135,-0.259539163649602,-0.215364303885544
critical,-0.0332017629374637,0.0711350724102267,-0.483914655983038,-0.242372255928388,0.0235934158498823,-0.118932149694671,-0.0413093933832909,-0.304540512628806,-0.0562589165868238,0.0337513463577884,-0.410747211566996,-0.036255090201827,-0.0523606484153473,-0.0661633809246915,-0.0893931888965736,-0.153878875030859,-0.464644190192024,-0.054434191537476,-0.254903532811952,-0.0564579961471379,0.0593236373688892,-0.133867712164284,0.0478337469967302,-0.447383442975948,-0.0308671798007572,-0.182954834186405,-0.190360421318693,-0.137627926708683,0.304112744763886,-0.0343387524942172,-0.210703116235481,0.0140092523479437,-0.207271867845617,-0.175269399219085,0.0164388183894726,-0.322088462698956,0.0365354758850151,0.127173332727604,-0.0308436129322189,-0.062756033862443,-0.305559625200341,-0.0106465492150173,-0.0732348899102882,0.0369411498843224,-0.35884972841848,-0.0902209878248445,0.029635509914746,0.007016501135513,-0.0122416678015761,-0.107340551293773,-0.116906151124018,-0.0687517407071839,0.188595496671259,-0.155532455286069,0.0312875121570453
critical,0.0457588950544039,0.0736785867992537,0.109785447479516,-0.141493561456446,-0.0985190093504196,-0.0637606709666148,-0.108830372103773,0.0237161686934068,-0.0458545375435169,0.35387481579942,0.308437688858606,-0.0314072189136947,-0.107843729544195,-0.0830227832690297,-0.0535160877786945,-0.0814601887618804,0.0802385668204863,-0.109464688871622,-0.232050012527502,-0.155658190856687,-0.0106320337010009,-0.113249567795021,-0.138847312566624,-0.616064333908396,-0.0938365116762816,-0.0512148194177305,0.238726140670144,-0.136166119019417,-0.0643458162232692,0.0905450842751799,-0.0286220700484722,-0.0735153450698158,-0.0423479164958004,-0.125528818787521,-0.0233448048246363,-0.236576745135084,-0.101870842818653,0.198831884888982,-0.0486891934941017,-0.154744734534402,-0.163450542020041,-0.0862595003104728,-0.0926386953192141,-0.115340825533477,-0.455364919903302,-0.0349667977155549,-0.0396904939675953,-0.101354366823957,0.0669830294718339,-0.0362097058130205,0.0277584969061421,-0.112921479255993,0.42433768403621,-0.0407477750850562,-0.110931782241996
critical,0.270991800116124,0.215973817720905,0.155163187431343,-0.0706098173289403,0.0967817569251413,-0.0502626860442309,0.0165798096041319,0.179103846466146,0.0933462282579791,-0.444774974264031,-0.419205224608839,0.113689489227377,-0.0421412452096948,-0.0583360146259393,0.0569918608337791,0.0405586531596616,0.226598345616042,0.0629553117911497,0.1379469214876,0.10422321516038,0.063225026782698,-0.0109206471179824,0.0274444505241782,-0.598344371304047,0.128351944599496,-0.0078495769232154,0.173909445614256,0.0653366271833112,0.394722488558171,0.265191575487019,0.261367887229705,-0.0736671085529302,-0.143342649453799,-0.0352038671707564,0.0583621591432013,-0.0726891116716735,-0.0055264901145509,0.0495760610881159,-0.126423621707558,0.0395363505392904,0.193592383721069,0.0673740856820424,0.0259859543710617,0.0595370736087518,-0.0579739713410014,-0.0003959000893981,0.0443289848571905,0.0166771773901172,0.0384137266191508,0.0369931907647669,0.0720458897018288,-0.0366597665203423,0.396462707478506,0.135336333947154,0.0412824055225667
critical,0.127525859884162,0.207882168881845,-0.141738756835269,0.0950864533286806,-0.0544858150484132,-0.0318503083349339,0.0568225843636422,-0.169135463505708,0.0165762418561408,-0.664668031052981,-0.180839037915161,0.0713320438417831,0.0107307451944451,0.018535697000896,0.0350637176109576,0.0693313251963706,-0.452777087577945,0.0173168512246173,0.0932591584897598,0.0607029077130619,0.0302734815804973,0.0352515316091133,0.13141531351171,-0.868317246630685,-0.060988735141694,-0.017798935075742,0.135155949829192,0.0999977675838343,0.280659126464752,0.158227648521222,-0.0104112631525688,0.102548250915712,0.0129915662222106,0.058815590127473,0.0125659456233729,-0.0391208740399956,0.0177943386439379,0.335433820016656,0.036232700988277,-0.0360758765818464,-0.0131402805578678,0.129093751477165,0.0408503707035066,0.0251147654999809,-0.588148162537198,0.0103346111000074,-0.0271638538414635,-0.0671915932659428,0.0645208696308757,0.0811768055082144,0.123581242370321,-0.0065737695558854,0.254853471956319,0.0796524442055509,-0.0544945160470131
critical,-0.0729078971931658,-0.0051631491691694,-0.336569884771765,-0.0849464030987599,-0.219153943899947,-0.12099685162411,-0.115263532119224,-0.145993839218585,-0.0166228232539223,-0.2159101681108,-0.0602153505338895,-0.152794024266798,-0.0509519452520941,-0.253627122882816,-0.135320911166226,-0.0233557164601272,-0.278109109302354,-0.1211266598883,-0.321380318350855,-0.0763323791184194,-0.2236059973347,-0.0665701982687818,-0.0990428934558913,-0.226457636479062,-0.120052903917116,-0.147671782239174,-0.0241335771781699,-0.121025308876246,-0.230995398780634,-0.0682224093989853,-0.133234288098268,-0.133287036742999,0.0791674853678566,-0.0738620571287341,-0.10160575834335,-0.212996070371582,-0.026876145132505,0.0245226528711122,-0.195504618843357,-0.0849207057448601,-0.241813387564464,-0.137729309488721,-0.114972966762158,-0.119579352827487,-0.17936029612072,-0.150490953513301,-0.0135940537745265,-0.17228448736936,-0.177667296752609,-0.174612188413052,-0.159048493169122,-0.153972311733499,0.130990395605497,-0.13254855442793,-0.0887591209462617
