group,CD80,CD11c,HLA-ABC,CD45RA,CD279,CD20,IgM,CD32,CD152,CD223,CD95,HLA-DR,CD366,CD24,CD21,CD244,CD206,CD137,CD303,IgD,CD71,CD52,CD269,CD35,CD178,CD169,XCR1,CD268,CD106,CD124,CD22,CD204,CD144,CD73,TCR-Va24-Jz18,CD133,CD158f,CD336,CD307d,CD307e,CD319,Phospho-Tau,CD82,CD101,CD88,c-Met
critical,0.220474702668287,-0.472601574188928,-0.0200016799714151,0.0858609172001889,0.198316108408046,-0.148805817878122,-0.132598921006852,0.0829685288190513,0.210552207382958,0.203855530797015,0.0411815109330958,-0.295386561092627,0.167548526076717,0.326059768827624,0.034670016268311,-0.0355670222494927,0.213575059542827,0.201427775725719,0.192217334230959,-0.2557020360769,-0.011481383085493,-0.0576931429510169,0.185123662486915,0.234196985526736,0.227138181509977,0.199897846789787,0.199479714001752,0.0811604615123619,0.19992834291919,0.195356137239766,0.0003163382147246,0.187355251795363,0.206034772281098,0.283022347220939,0.191260406401851,0.207987355852112,0.196448623470011,0.179224549418622,0.180076964321749,0.0998282245541706,0.200657742408775,0.206887528843951,0.219760534351002,-0.0416974685791534,0.183055294888074,0.192107650043398
critical,0.0107258846060865,-0.0307751343760976,-0.223427588328948,-0.302112836354547,0.0687295585793979,-0.391582777274114,-0.347082131960129,-0.403286842691353,0.053310796520869,0.0460258757539764,0.0628874734113164,-0.397459490717665,0.0357357649750409,-0.282831202606571,-0.268276881915908,0.268955978893913,0.0651653452554219,0.0247504478566129,0.0622286902453466,-0.141153648972233,-0.159783484470109,-0.175782856105148,0.0451702305689755,-0.430998354492685,0.0877508655292928,0.0448216996452506,0.0280234128172845,-0.331306482287637,0.0424384012542919,0.0478066169198893,-0.254397627491135,0.037910972647882,0.0227232887800222,-0.0901538025862161,0.0072610850120727,0.0318763955353468,0.0312685761043775,0.0104710929707118,0.0279832883210284,0.0314572383212197,0.113838961061818,0.0700338982710516,-0.350763201382286,-0.101150428423366,0.0531094005467051,0.0141178450213042
critical,-0.0172724003118065,0.0537052631422871,0.552422001929507,0.426198280406928,-0.0662174196692751,-0.0652035065917164,-0.000471902612331,0.132937923656725,0.094313345690123,-0.0175271450546571,-0.127121983205577,-0.0776482652552967,0.0081400102189168,0.13846647162908,0.155482943266469,0.0168607615648551,-0.0185069827520726,0.0104976138018686,-0.0203373388315989,-0.269363014972979,0.0678572692121159,0.148834200088632,-0.0513678908350931,0.312746196292619,-0.0240133517457952,-0.0671272113650916,0.0181981203662919,-0.018521797446914,-0.0274184732262598,-0.0966236088881918,-0.0224084797384488,-0.0609848231528336,-0.0426335888391392,-0.192582254357087,-0.0131034190345688,0.0559768876485772,-0.0844115409681993,-0.0095783794044379,-0.0328847998320758,0.0495612773166564,0.030733900949127,-0.0790436950927742,0.315352291069409,-0.0137412190777357,-0.0150062758673343,-0.0030874976604598
critical,-0.0088502088981111,-0.121598244776905,0.288981767774438,0.455413771081867,-0.0403753875074736,-0.382574193746913,-0.083283328568562,-0.0319214733228786,0.0740785401992386,-0.023292457213183,-0.229977226704674,-0.500795017176092,-0.0583641570183626,0.293407822009771,0.0049998762026679,-0.0915017842719366,-0.107503253741957,0.0059923381880947,0.0098276631471944,-0.631144604437276,-0.148238224155163,-0.0003139574910115,-0.118676440418437,0.337673173665045,-0.10636699916362,-0.104297732547725,0.0253595339901525,-0.243897929105605,-0.0818324862230545,-0.0687151722735613,-0.336315037633358,-0.0469001889490026,-0.0080234929974354,0.0191250912075273,0.013308526349808,-0.0659355546847685,-0.0967758209204382,-0.0490479017152615,-0.0829882478604341,0.0059515176638839,-0.126509921947366,-0.0318634145474141,0.402619100080369,-0.103586920751532,-0.0363386820483181,-0.086667790632483
critical,0.0131558410150479,-0.051524523996576,0.179430078330452,0.0855101206820013,0.0188510444291722,0.0352701615513049,0.0873608769676683,0.04826563061138,0.0906348668146995,0.08164389445867,-0.0634133663419257,-0.242889435730796,0.0883446109751328,0.147555696426053,0.145685123282549,-0.0033737209670105,-0.0378183858675916,0.0506348569177171,0.0747929612676533,-0.113220672591296,-0.172651786636211,0.160485628495945,0.012660900166152,-0.0418002644533187,0.0859552060360756,0.0553546083012648,0.05855183336429,-0.0388337333097626,0.0593916147132381,0.0548799289036595,-0.188255403322891,0.105101627355632,0.0651964203858326,0.0560706272032064,0.091816087568553,-0.0464041070214772,0.0555809392648999,0.0560088948721,-0.0253195767322735,0.0332276438700129,0.101806876119329,0.0652090072710886,0.106643955592591,0.0168230670675624,-0.0609632935622019,0.101768467599926
critical,-0.008885325555022,-0.0601596448680287,0.136115926390276,0.117267969738164,0.0793350995664805,-0.130497792712371,-0.0309786223558412,-0.0233387145239783,0.158686009548664,-0.0014517848716545,-0.0912900053105703,0.0160434546644136,0.005130102609517,-0.0185255081485721,0.0239145028329373,-0.0785374205822509,0.0256424372957715,-0.0319418660580975,0.105315918288288,-0.131644429399675,-0.0901673016691917,0.0439322275519253,-0.0355256795385815,0.18847511903947,0.0412789435389763,-0.0042045710219047,0.0997196149037691,-0.162333840317717,0.0197038881525816,0.0346713708896637,0.0108167096038079,0.0024252669729133,-0.002334345441405,0.291115899859838,0.140712029769895,-0.009211004835257,0.0769834299334021,0.0692593523003297,0.0366480030441902,-0.0553325018744529,0.016785803046337,0.0976971944219025,0.0547996896433147,0.0566091698925435,-0.0266079892318339,0.0568860453584182
critical,-0.163413685672685,-0.346964530319076,-0.195776886487426,0.224024384449341,-0.101162674472093,-0.325384553637037,0.313533934496002,0.167449510029171,-0.0592400508875995,-0.127580840699889,-0.233124082626649,-0.42511007121983,-0.113444843889116,0.262359535326399,0.272726091330944,0.0118959416824972,-0.0298170750081323,-0.0847842531481697,-0.0942716905699178,0.140070468919638,-0.36286459632772,0.0717679007694161,-0.109595623994992,0.410739273730269,-0.0484386827287143,-0.0361186591133109,-0.0874083837781652,-0.0249424302253613,-0.103833402538622,-0.0711999323076433,-0.170464452132047,-0.0997731870999809,-0.0684617870044535,0.0718092267315448,-0.0272301599056191,-0.0923353755398433,-0.0877886806362817,0.0219836614685236,-0.146398257706449,-0.226520245410394,-0.152980554129917,-0.107131425305389,0.0884625443787997,-0.0474448612667068,-0.048249629687228,-0.0964238846762285
critical,-0.142650338741477,-0.127569504998145,-0.336572239779871,-0.425626577180982,-0.153979810101825,-0.157217352046594,-0.0401799044301714,0.0964291764487244,-0.13561159451555,-0.166489119779644,-0.251375341986508,-0.0495009501480566,-0.175898609916444,-0.0782832328695547,-0.29586757096027,-0.174261641556652,-0.188587602760242,-0.0962087329119258,-0.226478195237477,-0.002594431825007,-0.322301914168741,-0.230524525621631,-0.134233670288577,-0.43969933350399,-0.0769308874984221,-0.208921653437444,-0.142899718649071,-0.105097900698631,-0.0505196834966004,-0.0941290419417184,-0.236450741066466,-0.146178269347997,-0.189421584455097,-0.0087064796129875,-0.231982166852076,-0.0826401163181644,-0.262494923728408,-0.0870163159885534,-0.198321764935184,-0.0886130858923606,-0.24921323330727,-0.0828116417023036,-0.289254444868377,-0.0145929603348908,-0.158730116311903,-0.0854046794440715
critical,-0.0593120955806195,0.117815840104721,-0.0349981314257668,-0.0994837019290652,-0.0049672134641173,-0.0976787273649068,-0.261609460278235,-0.330276483026942,-0.0122649613165399,0.013889495926177,0.0060940904125302,-0.122064308769841,0.0267360999999698,-0.0947580869005723,0.0570168037889288,0.0626308203330885,0.0772806581055494,-0.0527004849861156,0.0547228570642818,-0.241698849100537,0.147215737376429,-0.159398688393685,-0.0453488189034898,0.0320481224110406,0.0279994834092008,0.0577879115237986,-0.0051866348545719,-0.003847505670967,0.0239496418063437,0.0454190319769151,0.112928374393115,0.0313248288715702,-0.0189532248713282,0.0700631254125872,0.0091033684300593,0.0686595254226144,0.0154826076548067,0.0112857694654674,0.0949299438123706,-0.144364331335701,0.0018416907669411,0.0066315659601866,-0.161562138211987,0.152903792134215,-0.0188472469242685,-0.047182062112942
critical,-0.10538977658682,-0.265418427836422,-0.338561593146854,-0.188590132517246,-0.0526936957216221,-0.0005865770751189,0.464933583150672,0.0682947813224995,-0.0635500695010361,-0.0724400385649736,-0.384295686199567,0.305528591620112,-0.0804590876019873,-0.0721261039762904,0.211782212004904,-0.0304415397061236,-0.0297971825552509,-0.0120873817704995,0.0855282844465759,0.464439456722155,-0.123476348593918,-0.135751777442705,-0.0038700598624842,-0.0183645134942999,-0.139607505434507,0.135547877682972,-0.0633234305904115,0.113844313432937,-0.0195141920639035,0.151456265233122,0.157917210290149,-0.0608047141270651,-0.0355845888424661,-0.0277802579261462,-0.0479509296839347,-0.0382931023856649,0.165067005474304,-0.0715324556292518,-0.0063643295106071,0.065616597756907,0.0152607719588562,0.0035026943343506,-0.305749768157081,-0.0969903099967315,0.0322864056603583,0.0572770950395475
