group,CD80,CD70,CD40,CD19,CD11c,CD117,CD279,CD20,CD31,IgM,CD32,CD152,CD223,KLRG1,HLA-DR,CD57,CD366,CD24,CD21,CD244,CD206,CD137,CD357,CD2,CD303,IgD,IgG1Kiso,CD52,CD269,CD146,CD35,CD58,CD96,CD178,CD235ab,CD169,XCR1,CD268,CD106,CD267,CD309,CD124,CD22,CD204,TCR-Va24-Jz18,CD158b,CD133,CD209,CD336,CD307e,CD150,CD101,CD88,c-Met
critical,0.655834987733025,0.670667635502962,-0.418241070272792,-0.607378722507627,0.13335681868123,0.6352108097103,0.658818667969536,-0.50428510369872,-0.447478493092171,-0.546055239993887,-0.56619315113666,0.615555283161727,0.644240538113964,0.514446295055832,-0.700452521648577,0.463142318099553,0.625322110046579,0.176692108683553,-0.645914633914323,0.536199969671423,0.617046024735545,0.656022885314778,0.651585070374767,0.275968876489562,0.66221400971827,-0.720253666204935,0.618863516853596,-0.424638863900243,0.650421128903053,0.56651073605751,-0.264273792477863,0.683458547996656,0.660550011774621,0.646492093571345,-0.538633940471661,0.656019691434645,0.660194961478415,-0.438795112448498,0.656282619952623,0.681606677842585,0.588990658671843,0.627411396603831,-0.619158356136376,0.639133313271926,0.651877579467408,0.639574786682397,0.638705306900556,0.641217803217745,0.637321863977408,0.592296692762236,0.562413166006299,0.379482608223528,0.678420065915819,0.615704233126934
critical,0.610879600136982,0.589269990119612,-0.569778613621425,-0.741076149888963,-0.0699422288929565,0.559914168906291,0.653534530278944,-0.771944302544134,-0.636016602715959,-0.70915032230148,-0.820675873525755,0.620054303993527,0.609716109243964,0.697290634321436,-0.803704181986222,0.517343728606755,0.602526152528813,-0.0598360611076364,-0.866143435318354,0.624714656416943,0.60695684853112,0.57973885446191,0.58823558072688,0.536632324801173,0.61812346276814,-0.703219822710993,0.599280595455682,-0.633639498292966,0.58352928265745,0.565028849715639,-0.743583299333881,0.550571748581785,0.639238284345795,0.614077868734804,-0.669670078242807,0.618585490945846,0.604288186275671,-0.672667609572385,0.618943725966244,0.611791648567454,0.600530739398077,0.603902796091474,-0.769529707209159,0.613671059080448,0.607450360499532,0.603857534217171,0.638297779543337,0.590466249727458,0.578434698893451,0.506433976569103,0.611126714505075,0.321915463778687,0.566419941272645,0.582886057731591
critical,-0.0756414426768426,-0.0683395533146987,0.09873018447979,-0.107626250285099,-0.0490853627586906,-0.111860727902143,-0.105927348240942,-0.270575438590108,-0.0275797232285743,-0.0676326021852737,-0.0323341551610672,0.0713831698546017,-0.166748100758877,-0.124247326617411,-0.0652618290978326,0.105472938655826,-0.0867628542465826,0.0161831071329396,0.0048111280801105,-0.0775072454110424,-0.103393801625044,-0.0674065370019134,-0.175249083360129,-0.109532055249825,-0.117376326591678,-0.261067011309997,-0.0890184687057402,-0.0896137263608717,-0.118446154860281,-0.0227585400439046,-0.0954137550935602,-0.0646534170529371,-0.0923016859908883,-0.110023030236744,-0.199360122553734,-0.183267640712939,0.0058491166783129,-0.0116482637312374,-0.0878670771513768,-0.0650126165302069,0.0778163159461049,-0.0900208474144073,-0.150705915549769,-0.104481458452359,-0.073741235647302,-0.104876409688884,-0.0776607986914732,-0.0418245900220153,-0.0679492985094579,0.0395195619990159,-0.0984764958621972,-0.147083300553763,-0.0945840636041253,-0.156338919933401
critical,-0.0526194785558719,0.16028995723723,-0.14605780233683,-0.715363949285679,-0.297602611289927,0.0235930011207918,-0.0831236820662163,-0.360627798021808,-0.0306189342674547,-0.0184005405295198,-0.247798280439936,0.105032867177942,-0.0764386594073433,-0.0565562965275749,-0.709945577386253,0.662166219717445,-0.0981375337477476,0.266962683538827,-0.222520819734626,-0.0637659074049911,-0.0897183128626571,-0.0108029409437484,-0.194423537056648,-0.157882595280051,0.0427007021491384,-0.772575532671623,-0.0180789844269347,-0.165171768555483,-0.178794680257745,-0.0152215692287354,0.263699493877165,-0.0929686270708278,-0.0949343816812083,-0.10242569867914,-0.351035699755817,-0.212663473110002,0.0793737368372154,-0.514154765630225,-0.0457829800748892,0.0613919298611473,0.046412278068765,-0.102159632834608,-0.435407348975868,-0.049655316581531,0.0710732633685138,-0.112455248055199,-0.0322899192836767,-0.0602753042415484,-0.0877557171114396,-0.107148534315138,-0.016642271560092,-0.130158896070858,-0.150235444014954,-0.0887458217251873
critical,-0.0222731774471857,0.0721927861153759,-0.14507758142037,-0.543437430743904,-0.107996685763617,0.0557111573866708,-0.0637963810924519,-0.369533234262609,-0.130676310181934,-0.375648890684249,-0.507525082882085,0.0283908154214839,-0.0634508913148773,-0.0029152205710902,-0.44544221800639,0.486740528806774,-0.0424866208557927,-0.0349942334626333,-0.272805994800013,-0.0034247743419391,-0.105561974942947,0.0014617450336201,-0.0913148169938316,-0.137069013797666,0.0974506053145844,-0.714936466201676,-0.0797357604846752,-0.181019174079813,-0.139013251394712,0.0009997785220688,0.0853275290016732,0.0272645808974845,-0.0408314172101868,-0.0531150617262375,-0.279028733764141,-0.139589897996049,0.047459192086825,-0.434506078089991,0.0337019768316723,0.111039203787601,-0.0495514067125052,-0.120973113552555,-0.283987420693752,0.0595790186076797,0.0279153336402389,-0.0607252240670468,0.0305520565439327,-0.0709027191716685,-0.0471003181968595,-0.0356773047989275,-0.0805421844804472,-0.0001951182840858,-0.0819929150142873,-0.0936577330154491
critical,-0.105664443848577,-0.124094970110529,-0.247752707041672,-0.607198734508307,-0.108780663538358,-0.0795505942831355,-0.122010821039767,-0.391568004366361,-0.343435843487732,-0.395351675308431,-0.616532855095376,-0.0388780773370259,-0.23477894823374,-0.158140818323016,-0.640259106079706,0.425470600202862,-0.201067898561731,-0.283114178249571,-0.559417536758589,-0.0420719510106022,-0.172536425015023,-0.105168555032649,-0.290903926117498,-0.199133704327841,-0.07486134215551,-0.683597039537562,-0.0822949770441526,-0.351643654013785,-0.274517878930145,-0.124727590584388,-0.0415746861437702,-0.178985787431783,-0.18614803035619,-0.102893189512705,-0.32632115436635,-0.235860375012459,-0.048263502263384,-0.484320588774371,-0.100738880401137,-0.124210274305079,0.0248571244515358,-0.190475166596163,-0.451743940516106,-0.0814777478615994,-0.109993590038524,-0.176780164624085,-0.191610961869105,-0.0062585720469767,-0.174135062265282,-0.0057650016903392,-0.149673311991498,-0.108862112018819,-0.2612395043102,-0.190189085798121
critical,-0.209119097614371,-0.268990094802888,0.0665709644092983,-0.135001902310233,-0.224903839639449,-0.0402428814513828,-0.124856737566405,0.10264847768439,-0.222921035285543,-0.601597324301088,-0.504241870538095,-0.0552497685857418,-0.154213259672765,-0.0742902664132785,-0.0273767224303229,-0.0842201546205562,-0.0999394178071287,-0.406086075556142,-0.0995910335724023,-0.08658682606907,-0.002197856690741,-0.210640899785101,-0.11658017281806,-0.121403300439841,-0.141842201161095,0.315284409877574,-0.0445481571975089,-0.399037076452388,-0.118935082124627,-0.217770489673687,-0.333903190296751,-0.310071119661967,-0.128335621696966,-0.0893996020132597,-0.0277293496306276,-0.139083005387838,-0.211842280535002,0.0699646133763582,-0.102689882293057,-0.310932474708497,-0.0452838429974086,-0.0884235088026499,0.0288926451602188,-0.173433662141884,-0.135684866793244,-0.13832018518177,-0.0799742470767394,-0.0926695743379219,-0.309378710950539,-0.0813531991379478,0.0583487571376091,-0.0923166815436541,-0.148008122722543,-0.144834348734076
critical,-0.186803028023294,-0.17476010889199,-0.080788209205697,0.108466570836381,-0.147835707324991,-0.0735340577046897,-0.0197034782859791,-0.0864647484396749,0.169692092949046,-0.126726704838923,0.267630199115476,-0.0336184013473394,0.0588695411933632,-0.0191470949042661,-0.346675086191545,0.130492918923446,0.0040620420072522,0.161911039612171,0.0291209485114936,-0.0502213998499208,0.069607416225199,-0.0506836714087621,-0.007453759546144,-0.179120182947426,0.0313761472102836,0.0593572487308972,-0.0903354988548202,-0.0826052585640224,-0.0799673993818176,-0.166206946877687,-0.174626752765091,-0.0754953352846906,-0.178949336501915,-0.0545646891765593,0.0080043105448582,0.0540001802677267,0.0157033889199283,0.263268644254323,0.0431603018261772,0.0426621897896381,0.0138016990133561,-0.0157616425864665,-0.291158717653021,-0.0460400468053035,0.0203747126790604,-0.0816417928293375,-0.0163290480769021,-0.0398109087261752,-0.0733248490630694,-0.177386502883144,-0.0869442201054463,0.0144548489117494,-0.115912937402527,-0.0440306338152569
critical,0.0258406966647692,0.116568437506663,0.044521114017213,0.0511434190894657,0.221655598363018,0.017739125935637,0.0180098218159355,-0.240655470041493,-0.1038626852851,-0.313585633792408,-0.0001575085346186,-0.043539824521549,0.0740717649435867,-0.035921527196139,-0.296335250740682,0.005030683545563,-0.0175360022623518,0.177629913594008,-0.0661827405614041,0.0494484383191529,-0.0383591396453048,-0.0828011395293264,-0.0949942334751797,-0.0392523489265971,-0.0198883650771168,-0.445797015415525,0.0281346463010279,0.037152175400462,0.0412547648613105,0.0194201820866781,-0.0480245725429314,0.0005727803952356,0.0291933124285571,0.0861409228044363,-0.0276529348478245,-0.0431918729244532,0.0119686552210152,-0.139241151951409,-0.0517371115379142,0.204496462146795,0.156888641680248,-0.078288287245335,-0.153885781131953,0.035916873460435,0.0096782218570659,0.0150007258244561,0.138820619055017,-0.0556258091492026,-0.0360178995561014,-0.124135181977688,-0.0742313553857749,0.0860757048970037,0.0042239437758232,-0.068590458727694
critical,0.171444620084836,0.251758595948992,-0.174600110541458,-0.0384776444034191,0.169450216109547,-0.0828718022252723,0.0480400140329789,-0.0970173590599669,-0.382888763932663,-0.558499274228215,-0.0156437518725081,-0.0057049054818411,0.0238202267224211,0.0489843447420355,-0.448595911809208,-0.0937670905300093,0.021890046902684,0.128800092725935,-0.223287386184414,-0.0399587984975834,0.0420784574114203,-0.0679508185030099,-0.0522648236261538,0.0774811517908121,-0.0743116732439716,-0.663436776851818,0.0096540568988503,0.269432813666163,0.0230005739875828,-0.175760634891001,0.133952571853226,0.216803954780977,0.0226618474847644,0.0147027728090089,0.0387626472793476,-0.0548133700448993,0.0330064129880112,-0.0630491962976241,0.0096754773257399,0.373042454920284,-0.0890421494022866,-0.159624373004836,-0.0422762844683512,-0.0070891081369338,0.069981867384953,0.0815775311733856,0.0928263528544214,-0.0500798965645303,-0.0053266085739181,0.0376833903702186,-0.280537864183749,0.0184718387459863,0.0146221502922728,-0.0071940490921734
