group,CD80,CD70,CD40,CD19,CD11c,CD117,CD20,CD294,CD31,CD32,CD62L,CD161,CD223,KLRG1,HLA-DR,CD57,CD366,CD21,CD244,CD2,CD303,IgD,CD52,CD35,CD96,CD268,CD22,TCR-Va24-Jz18,CD158b,CD133,CD158f,CD101,c-Met
critical,0.612775473515029,0.638639776369791,-0.413455036056924,-0.579697459523697,0.0973658920035358,0.585560211842316,-0.484051468320824,0.598932068446894,-0.402421694637297,-0.583033165604182,-0.3704281117734,0.622076621412842,0.605322252165996,0.456459649448655,-0.682556188611656,0.426079797011294,0.592447716318729,-0.618710963691348,0.475484390668355,0.264755582986157,0.616998410710328,-0.718085968520243,-0.424439112308578,-0.344365463803592,0.609678253516866,-0.503527455174357,-0.647905204605199,0.607046958457268,0.599071293360213,0.623268116100288,0.588502103360629,0.349067037970605,0.574035243453626
critical,0.660168130407345,0.655843033045383,-0.4391820435035,-0.659686027690742,-0.0983012261938304,0.626479715385583,-0.629844618180825,0.639935590521047,-0.591898388839165,-0.66162752754619,-0.315915380466056,0.703788496266271,0.683178411562329,0.656233290794998,-0.74884663067429,0.443752663793411,0.653701421243772,-0.737601696780155,0.552914333234303,0.383136704250796,0.65832032269164,-0.68206296891835,-0.524952882404792,-0.552369283943133,0.685958563046696,-0.542159332447501,-0.661938662665933,0.666934314806951,0.638608041378819,0.692629379056652,0.649701794761121,0.285605083272579,0.640057903192317
critical,0.0002168545858466,-0.035314023600606,-0.0632500137754366,-0.214092085730742,-0.128043916576355,0.0286988178906588,-0.294218154800659,-0.166583905998825,0.0358432721655771,-0.104824807593106,-0.107110960379812,-0.117165043839946,-0.193490070813656,-0.193933937828951,-0.125752189616214,0.112798514400863,-0.14227595859765,-0.0399460356739312,-0.106119654813438,-0.123025781517345,-0.110321881763111,-0.186005666286549,-0.115169601350537,0.301191466657757,-0.176062293185008,-0.0076450227427316,-0.0678690285387993,-0.10250635908947,-0.0889092281866807,-0.161033750036959,-0.0818234435388546,-0.038859499385407,-0.12434881261277
critical,0.0126619195091303,0.0719347443612613,-0.0975260162331831,0.0935948486118796,0.190954802407805,0.0246045720419703,-0.346394858506484,-0.0011051339078493,0.141549541533092,0.0923992598540778,0.234317805149484,0.103951134987823,0.0226769583090015,0.0119277949647522,-0.0177490456445598,-0.097784959882937,0.0324651588089159,0.166356685918653,0.0563512173004889,0.0519478411965376,0.031608304297274,-0.0376321776988074,-0.0310993075707645,0.057052265702677,0.0706229983926868,-0.0203931056539516,-0.0526886634663452,-0.0337593613654145,0.0634268814069109,0.0727249613094932,0.0007995311201317,0.0986336592370593,-0.0617476348978713
critical,-0.0834292867722716,-0.0132462058376807,-0.175517855642248,-0.400776927686201,-0.111932017008928,-0.117428890005062,-0.414540516760416,-0.254827626983724,-0.0222001267559245,-0.288890681282969,0.059137713815498,-0.192769028895082,-0.185685038092205,-0.0794574916381827,-0.281363576445496,0.350092724811288,-0.224468744143058,-0.294358548238744,-0.0120636651004053,-0.114530678108382,-0.0638562648542279,-0.395291360445095,-0.185842294825896,-0.0247795189467763,-0.172382305074665,-0.324990486551751,-0.255290735345922,-0.0849794862983246,-0.102914020692494,-0.174630987038866,-0.244329811510626,-0.0531800076964497,-0.130932996486521
critical,0.157633634990404,0.0408139239833137,-0.154175246958797,0.144073313552138,0.160997450849013,-0.0115887199878642,0.0848688854366023,0.0831653238264757,-0.0520082353639952,-0.0185898552078829,0.0705734012727287,0.151986672023164,0.150573446420963,0.0409886422637269,-0.136562333580422,-0.0304215845263036,0.102188773115878,-0.185374268035343,0.194355358935281,0.14356382749788,0.0676383147973284,-0.0624519941912979,0.0139190024562814,-0.21098756410716,0.136716957240338,0.104738989523203,-0.114278336124056,0.0686681205614999,0.0397210409789949,0.114525880942266,0.0277394791158408,0.0959034874099718,0.0578774870451762
critical,0.0595029764785069,0.145419576136929,-0.0993496642487596,-0.0024811509989145,0.19304549535445,-0.0688240533333584,-0.120170814671601,0.0012065114721423,0.0002025611648648,0.419110209165295,-0.0345131901839516,-0.0563389039191526,-0.0624284917570121,-0.0775370596667256,0.0341266521094462,-0.136380228408731,-0.0820350264661535,-0.0307926468665944,-0.132729485161931,0.0485437214298435,-0.0799803790015517,-0.577562033555829,0.301674169206802,0.19653790531929,-0.0297363025883213,-0.108546405786213,-0.246242007438906,-0.0799701370443587,0.0216181200846591,-0.0394946982480875,-0.0222069574165618,-0.0661231458618085,-0.0316262052307561
critical,-0.353505350881243,-0.236046798144189,-0.244042053266723,-0.245732270028011,-0.394172674638991,-0.207246487324542,-0.342718025254875,-0.140435304672934,0.268167562222251,0.273995334763059,-0.286860576848752,-0.188689711658627,-0.134020105395665,-0.265483300154828,-0.422932398860992,-0.0741081535932327,-0.26396251029744,-0.150607547204778,-0.189590646208164,-0.0941052616169341,-0.183333253686124,0.378148424572962,-0.229971532741925,-0.283844898247131,-0.291701569215325,-0.114285495142071,-0.197487130155937,-0.184370233999194,-0.274731476132302,-0.17003835615219,-0.122425144904259,-0.0519264789175545,-0.154814748216266
critical,0.106624214768533,0.19120684077395,-0.0224062214262302,-0.126897121817699,0.123206186856449,0.0040774706059131,-0.185629142296991,0.0871506887707391,-0.259039076069633,-0.0599119419878592,0.0511330348032801,-0.0558917804087739,0.0482765206888638,0.0182293627035265,-0.366416972316963,0.0800480121792886,0.0556477067992678,0.0827341334160034,0.0536323276495649,0.0589647179704003,0.126501460261497,-0.68895258198075,0.132306970665392,0.341399116699198,0.009030710076225,0.0563087477969708,-0.0018577457578825,0.0180168590539224,0.019071282748272,-0.0459203706675513,-0.0059392854590144,0.0921219449879681,-0.0259614154875667
critical,-0.165736364370587,-0.0915001615210977,-0.0511566720248714,-0.205716548417239,0.0433335765135907,-0.123272090915767,-0.0532876052116377,-0.0166011457874157,-0.103455390970213,-0.107094662315645,-0.339559413450928,0.0061019052469345,-0.10062975209111,-0.0359376354124233,0.0052307719060222,-0.091285322900468,-0.122511447530198,-0.246356713238142,-0.0605935583269297,0.017368301671735,-0.108752949205945,-0.0991956773386486,-0.156985126521799,-0.358769473253364,-0.14039393920367,-0.253357578327891,-0.334507706427435,-0.130560721410806,-0.032869942476975,-0.116157896593378,-0.0279462198448179,0.0275534056613992,-0.068915467793108
critical,-0.151366018513228,-0.0290666629575257,0.0436791481860233,-0.0453332552876231,-0.283061114827179,0.08718209219288,-0.140085851472896,0.0701219195330069,0.260284133977583,0.0487486130354354,0.127424769992959,0.131960311296273,0.0261563609899889,-0.166015416373241,0.292812118428736,0.168292491718183,0.0010476960354327,0.293352763044273,-0.0073740624260225,-0.0595969551036089,0.0965696612551909,0.454426284370191,-0.108727588479246,0.0432515645577734,0.114758938028715,0.137800076743223,0.321941076929047,-0.0207294865567221,-0.048427884738999,0.105415195528455,0.0316268755332774,0.0948033142562614,0.0741161696465895
critical,-0.225176434648008,-0.0682456257045983,-0.327128201032824,-0.404502993143707,-0.225563874475384,-0.169431399366244,-0.275651429120083,-0.275100259747492,-0.027692821892021,-0.11857545930579,-0.158964670729821,-0.0212586246651837,-0.161013446183924,-0.118261257111817,-0.351957685913895,-0.190870171121627,-0.362321933054179,0.114030989963848,-0.109058182333682,-0.179645849523934,-0.245489425936833,0.259180828673169,-0.474012595981241,-0.0816505450537146,-0.462960399356421,0.0296866199033794,0.0778783884118242,-0.284578104386201,-0.20371455492254,-0.0942153994195542,-0.279723425101724,-0.278484354283823,-0.16055036210781
critical,-0.321908886425568,-0.335577191029903,0.0264671638775609,-0.0888807004080201,-0.0944559882529995,-0.235450433945347,0.125714562288123,0.0348146699522409,0.439283036769056,0.0632557243397355,-0.323808781022526,-0.0156063930794998,-0.22108831986564,0.143728782100652,-0.0971985486666035,-0.0259343326947953,-0.335968551693144,-0.0387117543571637,-0.204386268045873,-0.260744846966958,-0.0839438718535945,0.480483519085095,-0.283311627040007,-0.367048003705256,-0.271877415900613,0.215916315383698,0.0295261956777056,-0.122554413514463,-0.188776157682569,-0.0726021071281578,-0.0483279363381293,0.0022609860341975,-0.130187829773026
