group,CD80,CD70,CD19,CD11c,CD117,CD45RO,CD279,CD20,CD32,CD152,CD223,KLRG1,HLA-DR,CD366,CD21,CD206,CD137,CD303,IgD,IgG1Kiso,CD35,CD96,CD178,XCR1,CD268,CD106,CD267,CD309,CD22,CD204,TCR-Va24-Jz18,CD158b,CD133,CD158f,CD336,CD307e,Phospho-Tau,CD150,CD88,c-Met
critical,0.133095270912444,0.125292054737986,-0.121461951853493,-0.192468423915249,0.147638020286809,0.0644179020200089,0.0922520050140228,0.230788425587847,-0.0195072660433229,0.110065061964969,0.131353172437209,-0.216923235408252,0.161239414048588,0.084556863018164,0.114689214409572,0.136195880943377,0.137959293068986,0.132138740079199,0.0108498987661674,0.124041782557237,0.294655806168049,0.085717095232959,0.11221206613032,0.122914664630153,0.130559806303343,0.100329898220621,0.129980868294472,0.12085736243969,0.191009488963046,0.109073615861523,0.141166480075086,0.110397966183611,0.121762128137256,0.157086179984129,0.127403192868306,0.147067887059622,0.110550840055669,0.132292870422099,0.132302561304454,0.176196535256594
critical,-0.554640814082178,-0.567404323093182,0.690299175227506,-0.0051769183278441,-0.548470938877184,-0.556932127217758,-0.61001322794941,0.73281063217447,0.779829067805648,-0.578822797922588,-0.571853584541171,-0.711095107222007,0.81521180116055,-0.56869621074334,0.78884024037613,-0.592351028548978,-0.559373674895883,-0.595703402972753,0.589880125786268,-0.549524982443318,0.685666861299447,-0.617135770411567,-0.595803888189659,-0.575327337092167,0.682021584743092,-0.582313549919205,-0.538325688831057,-0.586576063872525,0.743161073490738,-0.579960937889514,-0.586742502278778,-0.573063898585185,-0.596935551171759,-0.572198980524139,-0.56406180894293,-0.471077255603592,-0.586669760915287,-0.568438133687045,-0.556639500065619,-0.564392090173661
critical,-0.0080145981208508,0.0230494167504533,0.0046363671806958,-0.0906898451144894,0.0013512911473759,0.0164150520060489,0.0749036540104977,-0.151534671866978,-0.132738368973166,0.0705787585410812,-0.0013288488531385,-0.0735415333510676,0.0947294139944367,0.0539566079118911,0.034420099897022,0.0810012311603403,0.0831776620325212,0.0918037330345125,0.138490645306973,0.000502790016532,-0.162561074831778,0.0769805842379168,0.116688238458607,0.0538867754835249,0.0987979875331153,0.028649858198078,-0.0818709888870428,-0.0228468151653948,-0.076331414272858,0.0044988976367728,0.10061054241121,0.0253133662727401,0.0657766149009513,0.102322247495504,0.0186209259749397,-0.0740505246285516,0.104494314310426,0.135749092257213,-0.0363288858553094,6.91645249059256e-05
critical,-0.0091198775325806,-0.0999436798356675,0.335034408827485,0.0225763308034232,-0.0900886799524628,0.0565032961152383,-0.0581537801214485,0.303801751872096,0.107764304148279,-0.0585485458116674,-0.0124507063219839,0.0630953395677481,0.369196784273784,-0.0153281859787224,0.179174640772635,-0.0360570981385327,-0.0185067357598394,-0.013089592512083,0.460134199422444,-0.0739108458029362,-0.0602022927746412,0.0189382551088376,0.0525214020909755,-0.0351897548160501,0.347421276188835,0.0230484667421255,-0.124786958930352,-0.0525773868165443,0.267097727652954,-0.0610553371626006,-0.0334662408880211,-0.0123548958790631,0.0042056966028549,-0.0054858839185063,-0.0159291103077327,-0.0967106948367373,-0.0537987815355379,-0.0484204998359024,-0.0316195332859637,0.0184755279993816
critical,-0.211057804090054,-0.0531726943114255,-0.300841292749296,-0.193519050348403,-0.0222182969380753,-0.20466500900003,-0.142872297261643,-0.214705643692552,-0.239870817626947,-0.0495952996539231,-0.163173617172541,-0.195036529462461,-0.355292969082903,-0.140732946415591,-0.17857892748075,-0.164782312628083,-0.0852927331806008,-0.0732521619377261,-0.5148436940432,-0.10826844064939,0.0834689422764003,-0.168741903427492,-0.0977779293715866,-0.184993193966188,-0.252123666264987,-0.0670470078449125,0.0231791367024281,-0.0030893195730992,-0.147522912548578,-0.0911260451707083,-0.0494986465822391,-0.0667762553097478,-0.0757339499229643,-0.106234586191903,-0.17737810618085,-0.217796267692873,-0.135827319341862,-0.127243407687224,-0.17050484346793,-0.135243895420056
critical,0.0067062487274417,0.0293476894095991,0.634398563152176,0.068106658020027,-0.0092737598415803,0.132416616403451,-0.0089485743370589,0.340655978010802,0.546007618684709,-0.014920955420298,0.142378608487359,0.0564365216386995,0.604349631642027,0.080812941642702,0.505871713415262,0.0839433683367158,0.050927152676992,-0.0508513638944237,0.71650088377937,0.0285764876133116,-0.0846892426274635,0.12603960390511,0.0135222178304405,-0.0702292927142828,0.430288046897498,-0.0224622635935378,-0.0124537930025455,-0.0334206530542573,0.332552766010499,0.0567040446856596,-0.0377958585577736,0.106678430416216,0.0862148595806156,0.081570133035456,0.0772194902873942,-0.005407665488998,0.0207258021375198,0.0604239071716792,0.126437070429194,0.101525864230656
critical,-0.0170160044242039,0.0343148713017169,0.0945695515403713,0.104881692359719,-0.0408838428938843,0.0260815155453059,0.0132923863739976,0.182714111821744,-0.0740815012958647,0.004322540360363,0.0442064836486514,0.0638556973240036,0.221120430881606,0.0482261133907574,-0.178154730355887,0.063742921525361,-0.0392362348406169,0.0200195488286818,-0.23775905029464,0.189701682202988,-0.312078667338298,0.0603996755316773,0.0344480183186214,0.0560173738444136,0.169813781086552,-0.0167955765642099,0.109081195747312,-0.0428956453369143,-0.0454229639463448,0.0346454345356539,0.0013574089267236,0.0095047172601346,-0.0381873828947697,-0.0987144076682904,0.0057173346788261,-0.018136687933977,0.016581694734158,0.0542092033117002,-0.0012881479443147,-0.015532478776598
critical,-0.331129075784281,-0.292693920354074,-0.095529730629586,-0.438503495490727,-0.166512134885744,-0.160752205947821,-0.0430315817912373,-0.0912652894217291,0.396993451926123,-0.0357725046352427,-0.0649204940097351,-0.101400295498924,-0.25949139474378,-0.0962386989655786,-0.110318293778443,-0.116254283273012,-0.138053391222824,-0.0720001086100431,0.723756360910419,-0.205363502434657,-0.338695658978059,-0.290266525742663,-0.0087391654943227,-0.108107014801909,0.126662699082012,-0.0553190680684864,-0.103996086323818,-0.0172999766407616,-0.192071181878606,-0.123235235990171,-0.087716598068861,-0.171428700351099,-0.109102449297319,-0.0122831905328408,-0.132419668679063,-0.283554618279846,-0.0276628559280536,-0.108877834637702,-0.168842314578228,-0.0971175523857271
critical,-0.150997550884981,-0.20748648865894,0.0296111345317559,-0.173052336919408,0.0157108708784145,-0.0334386618131113,-0.0778602711504088,0.0907183316445907,0.143869534718244,0.0193287751196558,-0.0394175215489164,0.025848405621733,0.400352604692854,-0.0095430315522546,-0.0296980526213478,0.0019523045953521,-0.0091774750556074,-0.119020240221169,0.765070232960032,0.0397582945099733,-0.257155235150741,-0.0240588299233467,-0.0500880555142459,-0.0027831121644285,-0.0738638893892723,-0.0499182465909013,-0.253241483352698,-0.0557518520815298,0.0026325696488022,-0.0784931094149387,-5.31788357560002e-05,0.0173255916961195,-0.0093376012209001,0.0216473901606442,-0.0596744643359203,0.0354456117497528,0.0419748835237634,0.262351430474077,-0.0557743447254005,0.0809473467241658
critical,0.073798235338502,0.104898152021617,-0.0362891935235646,-0.167514691713432,-0.0238435233385068,0.0078574433944137,0.0880239747457969,-0.198867485516509,0.209816302957465,-0.0878455386763006,0.0796366174377013,0.0422068757120613,0.148478818051114,0.0611056509259731,0.151755428016176,-0.0181428910998451,0.166640506071677,0.0966458300193502,0.131050056230377,0.0476588898752919,-0.0262771455717473,0.132541558408896,0.259377162133125,0.0982666197600876,0.126773221985612,0.0866204957625227,-0.0714046096387872,0.0816565257746979,-0.0535948399546919,0.0775328212335927,0.138545055399989,0.130444406541543,0.0663558611952443,0.0569937418782737,0.0587908181685928,-0.178281498302478,0.108486031712917,0.115129948563238,0.146476682173076,0.141321471948001
