group,CD40,CD56,CD19,CD11c,CD279,CD20,CD31,IgM,CD32,CD62L,KLRG1,HLA-DR,CD57,CD24,CD21,CD244,CD2,IgD,CD71,CD52,CD35,CD96,CD11a,CD268,CD226,CD22,CD73,CD158b,CD307e,CD99,CD94,CD101
critical,-0.37305705886697,0.388514019719195,-0.482443059011803,0.110963198311905,0.578788190594787,-0.463256029821486,-0.331087290040501,-0.409324745893869,-0.518716856281786,-0.306558067534091,0.518881473458746,-0.650359413771458,0.478104387420487,0.15466509592769,-0.589862580736861,0.483004318727798,0.305130210061275,-0.539241564343634,0.205085528241501,-0.365000657255073,-0.314156849548651,0.575233374559946,0.254985209493902,-0.512082072071095,0.532839015502876,-0.563908542080753,-0.119680340037214,0.553177937425877,0.460597915701659,0.41734550669274,0.367902153121411,0.326650538340806
critical,-0.617839179797612,0.389271078146172,-0.63970085575752,-0.0013989483897085,0.602008708999484,-0.734289547569339,-0.51868891328168,-0.571209026285878,-0.754751206877925,-0.340318180513947,0.757156866474638,-0.773079843758416,0.512176491675112,-0.0473597505996706,-0.748162076526792,0.683228611791193,0.625396131304982,-0.56423603812816,0.034187927761381,-0.520553089311367,-0.680555589951669,0.60553932996928,0.550382473793967,-0.641460971877212,0.6525263812108,-0.660263418439277,-0.46327926254967,0.565332371916838,0.472378461723245,0.608438912990833,0.518001108138784,0.303418194158393
critical,0.102035079096345,0.0269789592675962,-0.021924901833493,0.111211551141009,0.0095978456217531,0.121237275485072,0.0834945427912819,0.0770986949002305,0.180538221990834,0.214592521331167,0.0991431114967541,0.0622048577290903,0.125326326425385,-0.039327213205574,-0.0891658314442904,0.0208067836839816,0.0350466862531092,-0.15728087142531,0.0306745452435834,0.196326438370849,0.0001198125213555,0.0094012642104437,0.0847469909456954,-0.0278284046855583,-0.0540585377949128,0.101292997929478,0.0036826368314442,0.103407743963432,0.0465506743236955,0.0549405916412465,-0.0214366680640517,0.0888778677041105
critical,-0.0823462229023849,0.0804573877780058,0.354280760000573,0.271374891336332,0.0503208444833753,0.0119250728186356,-0.0026173661744923,0.150026998795531,0.110793461438974,0.0502215549174749,-0.0121057329380526,0.304024176472945,-0.382665821553661,-0.128785454211719,0.0597605677518255,0.0056464586960594,0.134639469694688,0.238109219973804,-0.198940244230832,0.0560989259996471,-0.159683688763158,0.0286734411977956,0.115182874021075,0.060173013342285,0.245123376231946,0.077509723346451,-0.219638969309075,0.0757744827409957,0.0057582059659852,-0.100874205864436,0.357531441711456,0.094254462746162
critical,-0.0444649369558976,0.0226397066655637,0.0615917258675272,0.345794359926879,0.0684227178883655,0.106854452651101,0.0559162804288395,-0.121541649277213,-0.0563587134290629,0.0510435841001614,0.108051869104344,0.10441883710316,-0.0655762438861649,-0.0809661639699413,-0.0097823602115419,0.161863263330159,0.146430348083817,0.0467683458261416,0.0115659387427214,0.168348693856975,-0.252419402659655,0.179338041907281,0.174913906558904,-0.0055115167123801,0.173104292093237,0.0101383964520985,-0.0631239170907503,0.117327502639754,0.032469566588964,0.157588324830106,0.0680248635064863,0.124813153364623
critical,-0.0332591171836948,0.145243149418004,-0.0209898720943148,0.0157801967053032,0.119376742037377,0.0437384494595675,0.0137772083416367,0.244426944403727,0.0745523222945993,0.0202159884366737,0.166344129214549,-0.0099167459902371,0.106106202322007,0.194058860613975,-0.0883165024238544,-0.008878108444753,-0.0183542385530323,0.101583517852022,-0.188265697953183,0.147282852486237,0.0701753548349284,0.0219877100332954,-0.0487428375814194,-0.124891061892478,0.0475353503151131,0.043509838428428,-0.193547840960622,0.143547182972759,-0.0486672566585697,-0.0080834667375204,-0.0374855905348167,0.17464079821898
critical,0.0144168520474068,0.175503198636158,-0.0854219318931493,0.0101464342146951,-0.0503704414999712,-0.118710509178403,0.184095628193303,0.353244358025485,0.450609648430322,0.0654996670602419,-0.0725054895105627,-0.274688627202281,-0.0469388640597281,0.381476539565726,0.0561904291426469,-0.0412559663586315,0.0295268706874482,-0.423724140236728,-0.0769396731120615,0.347733284009501,0.317187188778885,-0.0632044481307074,0.121944054188975,-0.0235524598012677,-0.0566230153794212,-0.17918128649223,-0.385706910686493,0.0836428433040698,-0.0475007400071172,0.107773617710754,0.0416221383476363,-0.0353349349556358
critical,0.0315695988188682,0.162776070422277,-0.0681521741973771,0.312206645636651,0.0533070385502746,0.0886880595303393,-0.122122495882948,0.0607228780204376,-0.139098366592843,0.137299944189741,0.1119646982755,0.359858301326122,-0.0587566468744359,-0.183292742702298,-0.0904434046589117,0.0915904607583829,0.171882226913095,-0.185260261108506,0.334379244609024,0.206322811712904,0.0984324842687352,0.257843603616429,0.168375582110924,-0.287800543885098,0.0791681740665691,0.190890525704318,-0.427154018429082,0.173987548714214,0.268112330986827,0.324193744293378,0.0348492453838963,0.0585680278840961
critical,-0.0693933541059681,0.0007665214380472,-0.0831239274631514,0.161962730654287,-0.0155951043990424,-0.00813415938808,-0.104161621008958,-0.251961956073688,0.0610151539394427,0.0260509424960302,0.0927711829858778,-0.211620096267953,-0.0219312884003632,0.242997985305211,0.03660242993112,-0.00214619787246,0.0345869014979725,-0.525844962607534,0.285554590587327,0.30647104145608,0.281228828832086,0.0146831447639786,0.0975730467054056,0.010051592256883,0.0582522201617554,0.10159089218339,0.34366198804552,0.0028207414362531,0.0980661815358479,0.291136830684962,-0.073498737620347,0.0341296882869809
critical,-0.0145835645075452,-0.0657166521845074,0.169167469583845,-0.0780159784312934,0.0096887150137437,0.0163056522182286,0.146029712900023,0.230829935886246,0.0998679761642467,-0.203771906994767,0.0084965418507479,-0.0348422328098254,0.102927334896613,0.0616412618448792,0.0306559351133108,0.099350817160869,0.143329258808541,0.261359186903167,-0.307427945452675,-0.0877346054337107,-0.157067153523668,-0.0042690347237138,-0.125177576770777,0.0446426429259718,0.0175543698263883,-0.0557076514327953,-0.0063422750906186,-0.0001798747449662,0.154417097336856,-0.252983570496441,0.0253398130725478,0.0217607125521416
