group,ASCL1,BCL6,ESR1,ETS2,ETV5,ETV6,FOSL1,FOXA2,GLIS1,GMEB1,GMEB2,HNF4G,HOXA1,JUND,KLF1,KLF10,KLF5,KLF9,MAF,MNT,MYC,ONECUT1,PAX5,PBX3,SPIB,TAL1,TCF4,TFAP4,TP63,ZNF143
healthy,0.0815538956730227,-0.0480350535618309,-0.0386630346814778,0.247940188934103,-0.0936895903344417,0.222344012704179,-0.097455539645158,-0.0013146535762414,-0.0696782163267701,0.109018508150559,-0.0424146275212918,-0.108008152214479,0.155645723392988,0.0872164538758641,-0.108297531033496,0.0069574413087849,-0.0094010736428934,-0.0936751677046874,0.105206468172891,-0.063796231264516,0.133147655941416,-0.0187627386628953,0.0562178891289203,0.0434688026704022,-0.130232211753669,-0.0143646745999401,0.0439307678815558,-0.141821544561625,0.051129236914959,-0.143151337488519
healthy,0.679763662536056,0.662329765160255,-0.0260021536273928,0.319502487935252,-0.630674597500868,-0.314766391833739,0.547344174483345,0.656145240390754,0.344755964077383,0.221145911933238,0.55606198613517,0.346016566771069,0.427265370720621,0.434885492259746,-0.34917403921242,-0.267034206250139,-0.471330935147074,-0.583327368868195,0.135827445153358,-0.544557776529778,-0.418917958193507,0.688908303649259,-0.321070756028314,-0.355567851493838,-0.226345382142348,0.233411030599525,-0.301359834535767,-0.23993338698561,-0.202967389250607,0.324388139436998
healthy,-0.0827891508326681,0.285070209156945,0.27088531233211,0.195594958107368,-0.284996194121334,-0.147258393851007,0.208068469108797,-0.291347023176933,0.193041834878974,0.248736058675353,0.21285277841069,-0.175717796543791,-0.280354829888216,0.379269879479601,-0.294960990915736,0.16141684866312,0.182001051566878,-0.189539511193887,0.259175342698047,0.151720313997788,-0.0424438374211696,-0.287457222305418,-0.170025757805158,-0.179052654148304,0.348771164805635,0.324279194021718,0.226366002912361,-0.271865700803809,-0.201998106188139,0.205398164824023
healthy,0.202123425878939,0.250861477416464,0.0019629664641399,-0.0060240058764082,-0.130128928676926,0.0237076141555348,-0.0106519114182704,0.167185237781454,0.0943423299703103,-0.0110268391751275,-0.162647287008286,-0.184562546586558,0.104507509384329,0.0811243251213129,-0.0094258418674448,-0.198494146112277,-0.182926160096618,0.0468472580854773,0.107216496081347,-0.243718906073264,-0.0744187433521309,-0.0249811598342823,-0.117904029123138,-0.0722673832445113,-0.185635669786477,0.0208604992381121,0.0987162353222745,-0.0625207143241205,-0.0604396676984905,0.123732087015026
healthy,-0.187505506843397,0.10714616547261,-0.032762541596437,0.0739688535814274,-0.262292803717746,0.0298873522168575,0.147667979241118,0.113819457615971,-0.0627173964771463,0.0374506192717968,0.121542822611878,0.118182886354083,0.0995278360353248,0.0906666093821551,0.0727094871292316,-0.106160131796451,-0.144288958460559,-0.183861352563249,0.142940248168459,-0.0306913760925788,-0.195512595077735,-0.0712366567557454,0.0856220045481897,0.196935169541275,0.0830532984675226,0.128999923173513,-0.162646855691535,-0.19712658023626,0.115939748095093,0.0282579580732858
healthy,-0.100068496299081,-0.0865543205993326,0.035221651647267,0.249243797317329,-0.0495413782122557,-0.058031460357745,0.153287850172367,0.0985951861639715,0.181757713646504,0.191911894289924,0.280882867484976,-0.221303901517691,0.176044662115395,0.246848343428589,-0.0416448598622064,-0.132629710220359,0.130679429178199,0.0973868598661116,0.0500607465332657,-0.0611052728698448,0.104806407309111,-0.0538447157291954,-0.182648059339664,-0.151772142623297,-0.254819057253068,0.171921513607785,-0.11503478342696,0.0129418106112889,0.190745965406024,0.12218934703271
healthy,-0.422743741745117,0.452313597056567,0.523024120627426,0.397030824082987,0.206463041137061,-0.280913625458775,0.364071538716074,-0.378564274125639,-0.210495294134077,0.350806010740384,0.275303534332492,0.349461926408046,0.450794197376532,0.424847525917474,-0.417542719763459,0.24181830292249,-0.161640750576029,0.389024756538187,0.330001922813751,0.459735280109046,-0.416023320083424,0.354078563897383,-0.355305771331257,-0.281205817704936,-0.358519886039023,-0.344669973571012,0.332806968376893,-0.502220032700793,-0.553587429575822,-0.538451871224705
healthy,0.306956966996864,0.228939876978261,0.0206499470311222,0.127509419540405,-0.216781450364149,0.120247107143842,-0.0551078053713909,0.204428306980862,0.168307100111594,0.102152934538202,-0.0178193883009804,-0.0800041357046795,-0.204753250325261,0.18767830317619,0.0260035677695248,-0.0962570665410015,-0.0976113606139668,-0.0497129046779232,-0.186428844611749,-0.0836157423393357,-0.0225673620005413,-0.161689378107707,-0.19501959269433,0.0928541962829008,-0.213591678138233,0.034441502131658,0.0893974284230925,-0.0507779275186023,-0.0810978208537811,-0.102040933452573
healthy,0.184919031957163,0.249275433978323,0.0289590611482361,0.160797965786873,-0.311731817065346,0.158577346380397,0.112082328086527,0.142009266239239,0.107198399168446,0.0918545264722581,0.093880742698571,-0.0508818110968556,0.18462385836498,0.239803718079902,-0.0454358669112411,0.013572190785543,-0.0249248554579828,0.0377202144467112,0.0824358196839424,-0.177976181722445,-0.109182445507522,-0.0403838675648049,-0.104029332142577,-0.0656972170135788,-0.0922272458015271,0.0349622725844507,0.0965789282687689,-0.193351994203596,-0.0742275604625761,-0.150504374404678
healthy,0.0925814668649325,0.009537828438374,-0.0141504383581427,0.0964104143940906,-0.0915936805288017,0.19790095454206,0.0102770136469287,0.119888730581657,-0.0529216194595838,0.0180502499395857,0.0070349188850386,0.0153513794912961,0.14340643158095,0.0856133114343478,-0.152983826020257,-0.0882776605706643,-0.110666209507669,-0.0931208385238266,-0.0989302603700955,-0.0960545397199992,0.211693610971306,0.142369676477697,0.0027244848803226,-0.10181564126578,0.0775806503430954,-0.0133314440722668,0.100148748247456,-0.252194843833943,0.0361944417145987,-0.120638329401448
