group,AR,ARNT,ASCL1,E2F2,E2F3,E2F7,EBF1,EGR1,ELK3,ELK4,ESRRA,ETV1,ETV4,FOSL2,FOXA1,FOXA2,FOXG1,FOXM1,FOXO3,GATA1,HOXA4,HSF1,JUNB,KLF4,KMT2A,MEF2A,MEF2C,MNT,MYBL2,NFE2,NFYA,NR2F2,PAX5,POU2F2,RBPJ,RELA,REST,RFX5,SRF,STAT1,STAT2,STAT5B,TBP,TCF3,TFAP4
healthy,-0.170382754841464,0.331311278392702,-0.201093984930469,-0.29954808603185,0.241340021248061,-0.0032884369135885,0.343013672015177,-0.305727566694071,-0.43393733568392,-0.177493989878658,-0.250390758398884,0.272290954181691,-0.293763602558032,0.295471349456581,-0.229727751407092,-0.271814587291974,0.0894894437911476,-0.064907752862823,-0.0728557797896151,0.32482749702042,0.0522754281450938,0.353042505233838,0.0773062419565623,0.368834959398761,0.193803250342456,-0.287407263763046,-0.088823151930678,0.103860125468866,0.29918143149293,-0.140443111016713,-0.15151608744227,0.391945649287462,0.315851046830464,-0.239820002034448,0.370473316478765,-0.057353869923026,-0.299303637984879,-0.0283922403522783,-0.228890690700612,-0.14624712462137,0.31778863216285,0.330006043867552,0.242572301209062,-0.101264324470152,0.136019261721052
healthy,-0.559481145002294,0.451051826397724,-0.15284314696735,-0.535574199034058,-0.670532250990064,0.397573015771733,0.213462481927279,0.325290736713669,0.243707324374477,0.251388621010744,-0.600946618135646,-0.28493672164937,-0.589018887265989,0.565785294884488,-0.195254351564245,-0.171193103228159,0.546166045692238,-0.156671694612701,0.431737874925009,0.546541316867432,0.0537783962266963,0.548824886688369,-0.686000518460941,0.606037393723359,-0.125000175328422,-0.312180973043635,-0.599946095427016,0.481122599539543,-0.318437471829279,-0.333909196635236,0.375223824735819,0.431110368607825,0.586443548428008,-0.307765805826405,0.402272962176388,-0.4629760999323,-0.495607480658278,0.270115201316997,0.661240212003388,-0.636401363911932,0.647194863396678,0.0591727408664044,0.666630047075599,-0.568514334814653,0.446659357336894
healthy,-0.554317088990822,0.474574144107282,0.294611851313532,-0.446971711149959,0.639199015471961,0.472706668530978,0.637049122624182,0.6751242416876,-0.727312053327988,-0.116385952893065,0.631377645217649,0.471352239489411,0.33547776859753,0.706144337933853,0.355814228917552,0.700654463809468,0.511373206648234,0.422568396086891,0.755647113974887,0.67980748881289,-0.352020929942354,0.614908943520195,0.556966333322276,0.668168651846212,0.652081109889235,-0.686118605663133,-0.414728612318546,-0.543886753967002,0.6804394175976,-0.0313516545833049,-0.67518512136837,0.628742556275108,0.579261646281988,-0.656929618302969,0.694971362872202,-0.701561099206653,-0.590496882037962,0.0090253839031252,0.616700463351114,-0.654345051439554,0.714168141758063,0.692925391294244,0.672025132191434,-0.524823818311267,0.219520160074651
healthy,-0.491909339069921,0.541696620587841,-0.386449220117977,-0.494036416269237,0.630181243156602,0.0052396227277021,0.661040220984769,0.588640415364588,-0.573997061958749,-0.605837185886473,-0.492500704110715,0.593340419743726,-0.661559849021832,0.412827906900607,0.447697433469548,-0.55858849383613,0.455655978685084,-0.0299435056048277,0.483143077214056,0.534193650369218,0.144329388687876,0.665078383969658,-0.531563753803169,0.670967001465,0.474538658841084,0.498332232157901,-0.558435715029022,0.560923878485609,0.570628844548448,0.0227397297180814,-0.599272919874824,0.625258944112347,0.236735414013698,-0.007951101375818,0.596758222731501,0.180148965316265,-0.60739943173173,-0.309894911501836,0.541840874997853,-0.532463858099348,0.693288675539585,0.335723234393084,0.615688747566977,0.452074831440279,0.620701453245222
healthy,0.0088607980616719,0.360315822899426,0.425096331655767,-0.471187156528212,0.452456750023413,0.25933097909116,0.475033889339818,-0.0884732998032243,0.351547428166639,-0.379356091528731,0.44285072799922,0.232339655751151,-0.419073381983117,0.517715416390281,0.416802984806093,-0.462718850490914,0.451535382215205,0.0040777411338178,-0.39236082349347,0.500205133648859,-0.0993496454761972,0.413828678616483,0.443082032485948,0.519023797179323,-0.449753656489015,-0.147798680304558,-0.527966928976348,0.351484493207062,0.37243583741477,-0.361589108193363,-0.0130249451929326,0.260816392219436,-0.407658461138422,-0.285441361079348,0.496010999860388,-0.228797231979383,-0.253840237053144,0.306868197416943,0.123110480320553,-0.387631150219563,0.3718003424053,0.416072717151613,0.417162676610358,-0.314334578897774,0.32995858983898
healthy,0.0303233625051935,0.0540581709541851,0.155494451111128,-0.136483727428129,-0.0556252402349137,0.0970667877099481,0.0995374954810238,0.0659884867191481,-0.148448358578801,0.0123878542410881,0.013177108112404,0.151674004835483,-0.15579185112061,0.240024684575248,-0.0057306694134673,0.0024249539234632,0.0057649847991767,-0.0486935323216178,0.103094857132897,0.169369305399623,0.239738723027669,-0.127710427148429,-0.0186218159782931,0.102259849413968,-0.0483275015407177,-0.0458796706934482,-0.285332432173539,0.158239681967879,0.0336062010713914,0.0641583328146475,-0.0389479627801524,0.125903150167735,0.0309181625241562,-0.0741441100560787,-0.0983364569811953,-0.2789726473554,-0.200745006399904,0.172640705503918,-0.0556938710063325,-0.0411784628512624,0.234385522857005,0.161808482081655,0.19912074480966,0.0483275015407177,0.002939684709104
healthy,0.286040543675416,-0.583057812503162,0.607241827277278,-0.760035493435109,0.142580028850315,-0.807288240748614,0.729277183382591,-0.627669101892309,0.675508839855671,-0.762148659774595,0.656607740930269,0.554882261310016,-0.729864174032449,0.822726094839858,0.425216026756559,0.816562693016358,0.650620436301726,-0.0042850317439576,0.677504608065186,0.736731964635778,-0.654259778330841,-0.383657088746669,-0.592390963835891,0.602487203013435,0.359590472102524,-0.711902260146818,-0.695231725690873,-0.609472391746736,0.811338476232629,-0.298719541712332,0.417467750178444,0.444293222876918,0.727574910498006,0.55811070988423,0.733033923541678,-0.731977340371935,-0.813216846312172,-0.372562965464368,0.116165449606741,-0.287155825910145,0.800713945470213,0.437895024793475,0.650385640041783,0.450515323765405,0.719591837659947
healthy,-0.372789701036172,0.363559003577879,-0.427280522692878,-0.316969818712343,0.355042097905372,0.149274515604539,0.444452132965062,-0.333662128368285,-0.392552030993441,-0.431051353721635,-0.474784206477251,-0.314001316944317,-0.4513504005148,0.424232636760287,0.144963139991909,-0.405821668262701,0.413361499658139,-0.240759855763029,0.120720014968074,0.460855198013007,-0.365541610606106,0.539112506858507,0.187413197903776,0.562595407849358,0.408906001012986,-0.404197205306055,0.412191373743972,0.167035599065171,0.13918240842761,0.3501041365913,-0.301818260829031,0.402937543373993,0.402206942781873,-0.309091814104334,0.419981007300862,-0.123612793895687,-0.404016136184363,0.421609963700786,-0.230690215802486,-0.361522808077974,0.31597526993364,-0.0294591805496227,0.385814196011083,-0.124259017608488,0.476121089064152
healthy,-0.555957053507302,0.338642515014298,-0.665944321990234,0.38397528278124,0.613760123434385,-0.643291747778146,0.688940794821429,-0.242332499493172,-0.671561359578664,-0.461360305871661,-0.626358163044095,-0.381012774488887,-0.689578822550894,0.577053100006249,-0.475459151934555,-0.579186271982345,0.439510558554235,0.206397836427841,-0.673257126098436,0.640309759564948,-0.271431109807852,0.661435355704351,0.594811710058387,0.668805747026941,0.548004741774739,-0.59517817707464,-0.215541527894044,0.621034208988109,0.62389983242229,-0.54116048525891,-0.664326233866629,0.730249133194051,0.579348722618687,0.153000799662375,0.632385903637484,-0.621575882691266,-0.622582098619091,0.664490952602756,0.502358799293573,-0.64383609172644,0.642402829606555,0.393953474110019,0.59554210253227,-0.0265184296512577,0.54693104585687
healthy,-0.550121923717113,0.57632839781451,-0.600656313664791,-0.473029129608937,0.606511857005366,-0.681135206967291,0.61303990634858,-0.496267280183261,-0.647230798624233,-0.0535948856301348,0.51226867883963,-0.438301904491274,-0.612241457710404,0.476678377395294,0.108296119730229,-0.460965645183539,0.442730747519569,0.452526962461211,0.468021005019968,0.59939309714345,0.121129387836835,0.576825153139457,0.435708368947359,0.631068634573591,0.546752290796504,-0.512378116228023,-0.578658521695749,0.49025896100134,0.596825400982905,-0.482419572695434,-0.584705073811435,0.552589565342276,0.595430805032693,-0.630391266635696,0.582708854782424,-0.542149665248679,-0.548068891172101,-0.339412791554831,-0.623632835610811,-0.613814951442692,0.570399642887719,-0.258089928649183,0.601506928237569,0.183219818422084,0.34356067513408
