group,ARID3A,ARNT,ATF2,BCL11A,DUX4,E2F1,E2F2,E2F6,E2F7,EBF1,EHF,ELF1,EPAS1,ETV1,ETV5,FOSL1,FOXK1,FOXM1,FOXO3,GATA1,GATA4,HES1,HOXB13,HSF1,HSF2,JUNB,JUND,KLF1,MEF2C,MITF,MYB,NFYB,NR2C2,PAX6,PRDM1,RBPJ,REST,RXRA,SMAD3,SOX17,SP1,SPIB,SREBF1,STAT2,STAT5B,TFAP4,TP63,ZNF143
healthy,0.0211888805210474,0.082112759985755,0.284245840510451,-0.151235163795858,-0.209097532338836,0.195394387805919,-0.157229598641512,0.184087131880325,-0.126664877788207,0.0454046893580606,0.170765488323055,-0.133497684130249,-0.247598884753018,-0.0821653548204838,-0.0966870016900019,0.0474301748821731,0.307388277794097,-0.135231991978481,-0.0562093614953462,0.009929861104313,-0.244520661453898,0.119871449302696,0.0452696577179946,-0.14003961864384,-0.0093742127870086,0.159452202833853,0.302851588258668,-0.0799384141485201,-0.0520553307865466,-0.0644669362408545,-0.33738148995626,0.104177041388389,-0.0641842676773835,0.0552808633153971,0.0881853060802455,-0.135396090047459,0.250327338747288,-0.0589595415802238,-0.0489673968315444,-0.23701430261053,-0.043672303979385,0.0866528575353968,0.243967612839743,-0.145346912623807,-0.0097077066393671,-0.168359419365584,0.171828559371926,-0.297838595967611
healthy,0.603203754422177,-0.649169874935707,0.408556394622849,-0.587174417106408,0.218226487711181,0.56734721413536,0.614274867057866,0.600641416693192,-0.073747587222616,0.087907744506252,-0.601045964779213,-0.558597718878099,0.121323881064817,-0.0741197594707042,-0.606921579811456,0.62560483650888,0.437035440728875,0.452405719899317,-0.186508283986424,-0.571542882910425,-0.538979609860367,0.649265878288466,-0.597222917916652,-0.601168273500292,0.457512558668796,0.238612473662847,0.658265237072736,-0.596084442560086,0.544801789771207,-0.570348574222239,0.560988584576551,-0.478962150851808,-0.547121308715696,0.0522915498496449,-0.632746856423965,-0.661207466288945,0.618155021301225,0.177344572858204,-0.533260478044799,-0.623809926049413,0.573567047277847,-0.474462433987638,0.554102423714018,-0.413521664045441,-0.387148471342362,-0.503372483436144,0.105993696971444,0.366633131927104
healthy,0.256142821256329,-0.410188067483243,0.320080423772663,-0.379049612336837,0.141310136807375,-0.0085714519794985,0.114417091432466,0.266343384421719,-0.483488439751779,-0.211933624173432,0.318161259794343,-0.369292527572226,-0.279111642731821,-0.0814527595571972,-0.351213615412797,0.283390761341356,0.289379399594299,-0.253455185362316,-0.262120260559757,-0.260911445949149,-0.254888426921197,-0.287834840477242,-0.280929904175014,-0.344465128435288,0.324144298572528,-0.24576296290921,0.490603916304882,-0.339612287642119,0.271841508685921,-0.356987569803544,-0.244435999381223,-0.257808664996629,0.129885080502057,0.334627411234172,-0.375017094595613,-0.224564695351979,0.267063588865004,-0.300580476909325,0.0096756684016398,-0.37271268675399,0.382317689784193,0.30201752611104,0.279919758928796,-0.282675596425353,-0.261398600253035,-0.0477088688062155,-0.257118249759052,0.199948396413392
healthy,0.369454372077048,-0.446658039338401,0.50432194747124,-0.452496955748537,-0.359110989564842,0.0959745252763528,0.179592995150419,0.390505746345593,-0.122388796735532,-0.360501374571883,-0.254517868992897,-0.351485838168172,0.397329435053476,-0.436036763593818,-0.393349342397331,0.205405595314784,0.591992754201975,0.0663456166051997,-0.49607450819153,-0.523648591950994,-0.144176797681427,0.0378673317827541,0.142483078916707,-0.428742741020848,0.509887794586078,0.443491698925028,0.436795787121886,-0.269451859340706,0.48276911345789,-0.39879137512717,-0.418445932472572,0.223765442405188,-0.34923782606208,0.36682727891559,-0.425708599454536,-0.330934373093228,0.460032347458867,0.290308266152356,-0.287284576449713,-0.433160318827694,0.398941548882629,-0.180713756531502,0.426713930912685,-0.332859640837684,-0.173242971121322,-0.458747112794559,-0.201718843975229,0.205009802763112
healthy,0.0908762598934226,-0.258274866657351,0.224787253618781,-0.31266026532372,0.243303751045881,0.208155315943193,0.0220124162830727,0.279522950784457,-0.323507625304147,-0.0350495091833714,0.213912678516279,-0.358993276058255,0.110750575030637,0.0130671764542635,-0.284551311887047,0.112654933958364,0.437673523250832,0.35379784628853,0.211790108879678,-0.322355635072555,0.178145711551723,0.0863486850217172,0.0938592891351715,-0.388417160650205,0.0280869154843506,-0.140705259445683,0.426864642234779,-0.162881875964001,0.272516980798324,0.183453569859172,-0.253301845301706,0.159894439131787,-0.100547912607852,0.233730254671481,-0.310321583830846,-0.241410935807467,0.264690429406486,-0.056967267214085,-0.198083132190511,-0.252568786049512,0.233812039961213,0.040378845749116,0.293140656276277,-0.339827393636035,-0.202973108944863,-0.248541297791157,0.352769268589947,0.123551686936696
healthy,0.377222231782426,0.0302227084460846,0.238810835164981,-0.383373849409868,0.0715519210727728,0.334160908390332,0.280077061945654,-0.390449259445527,0.0275353123494547,-0.253644001901458,-0.165789244351863,-0.38555735873838,-0.292768709917629,-0.403403348442564,-0.0220345484641652,0.129330937150317,0.330318771783431,0.384014205511018,0.254746254206716,-0.365832291294756,0.104136598744411,0.0377600146858515,-0.305481353171609,0.179289210681028,0.20762234374667,-0.418582937332122,0.369139048210532,0.0137309144312187,0.0087970231600621,-0.325101444205208,-0.558715947073971,-0.264068159416901,-0.282271068915168,0.355586593676355,-0.17264420392647,-0.266955010692578,0.294731768785089,0.164697489687607,0.1740508878208,-0.331169080704631,0.543452377056393,-0.256646327228162,0.177410132941587,-0.411643996629495,-0.20472499482999,-0.515528651989847,-0.0321542743905374,-0.361370793868711
healthy,-0.376414216923514,0.479819629013033,0.40905028430935,-0.620663934007934,0.208604650577904,-0.365361931691786,0.497352835427764,0.212655226317281,0.530799017961475,-0.556433375854959,0.577612100435129,-0.512397831031163,-0.171050026937111,-0.599716670898586,0.0183433215626063,0.55429235724986,0.473570169300851,-0.0727946325733713,-0.618117857828897,-0.607644226274223,-0.503197237566007,0.568122180131447,-0.621300453052693,0.16028706854391,0.577438504332013,0.362410797938811,0.748372800533714,-0.5353703820102,0.594335191701985,-0.638949390202835,-0.692822047536546,0.403321612906517,-0.66469947883173,0.571767698296886,-0.14599432272068,-0.645603907488954,0.560773278432863,0.555565395339379,-0.0452507175456092,-0.0655035962424931,0.558458663724648,-0.220524916325213,0.62685552835241,-0.611347609807367,-0.234239008471389,-0.674768052812467,-0.690218105989804,-0.644041542560909
healthy,0.0600899059776063,-0.362174662149961,0.173923222175725,-0.189469348500271,-0.24861016082383,0.220490584727595,0.319137786266402,0.352298912113654,-0.134419759884584,-0.254169159947343,-0.132742786419568,-0.339636730326914,0.0916020952118204,0.260468824918715,-0.154711200430732,-0.0402351933180398,0.379256345290535,0.286243010512941,-0.141484738485775,-0.266375049670572,0.0779295084134108,0.0329925966381093,-0.379075954336325,-0.194761689432718,0.121146621202543,-0.0394634096454576,0.278829111748398,0.0298920597163405,-0.109197838654871,-0.097386775588893,-0.323376434520114,0.360540668254736,-0.168193691210785,0.239738653853703,0.291897981937456,-0.0966000491984984,0.24820578315107,0.338042943126009,-0.0872332758596386,-0.0847966885643826,0.296409758424998,0.116542107435381,-0.0883059165207543,-0.187685003135098,-0.17178764591764,-0.300612975492145,-0.0904174611914298,-0.234219399278598
healthy,0.197028752735561,-0.363325059258954,0.386291748800262,-0.256306588187991,-0.296391814872294,0.22827397503895,-0.424965854057984,0.166988825719864,-0.0291374324573622,-0.124099726905676,0.0938377778993338,-0.282002078230139,-0.327243292882561,-7.80485808438619e-05,-0.175726935056301,0.195252592235017,0.207440880734133,-0.098983508494673,0.177422393941237,-0.141236249156431,0.236606663644379,-0.271720704741412,-0.0520479301053869,-0.275443992238561,0.0960973922871086,-0.236078617178646,0.462734210162399,-0.303580012044911,0.0500279526251201,-0.163633801042408,-0.253511600639642,0.273780493167757,-0.0976127378758957,0.195665972070317,0.157224269572985,-0.154961308042514,0.337860491213607,-0.0167536060413773,-0.195844126439634,0.31952208251634,0.131882219290018,-0.280654737610236,0.255674595203226,-0.295679397915094,-0.0922716081852739,-0.155838244004316,-0.112384958838048,-0.440765663252511
healthy,0.191488887038367,-0.223804348462535,0.369639062380111,-0.281317447707551,0.218634584824573,0.0998923987901321,0.147282791888088,0.307768597125428,0.102027808135387,-0.280223776008982,0.370943857084505,-0.204211078803192,-0.396585891898621,0.276398071294111,-0.149378267202168,0.140083515314021,0.012951494047304,-0.03081373241768,-0.364803799319366,-0.361967256688758,-0.10485486018358,-0.325638288338854,-0.275568607598632,-0.355986114292185,-0.108742668779202,-0.11820757190436,0.456904901645913,-0.472663834500018,0.282266760666446,-0.304921865797994,-0.449315964022086,-0.359106704582758,-0.211399628943655,0.287755996553806,-0.34752819403676,-0.219578435509892,0.351921361995,0.0363478646089276,-0.417597607401871,0.213004376995839,0.234886697774996,-0.0208793096143917,-0.159655237766371,-0.287797600399182,0.326702912817487,-0.3214690547293,-0.175250283545218,-0.323218255860941
