group,ARID3A,ASCL1,ATF1,ATF2,BACH2,BCL6,CEBPA,CTCFL,DUX4,E2F3,E2F6,EBF1,ELK4,EPAS1,ESR1,ESRRA,ETS2,ETV5,FOSL1,FOXA2,FOXG1,FOXK1,FOXP3,GATA2,GATA4,GMEB1,GMEB2,HNF4G,HOXC6,HSF1,IRF3,JUNB,JUND,KLF1,KLF10,KLF3,KLF4,KLF5,LHX2,MAF,MECOM,MEIS1,MNT,MXI1,MYB,MYBL2,MYOD1,NANOG,NFAT5,NFATC1,NFYA,ONECUT1,PAX5,PBX1,PBX3,PGR,POU2F2,PRDM1,PRDM14,RBPJ,RELA,RUNX1,RXRG,SMAD3,SPIB,STAT2,TAL1,TBP,TCF12,TCF21,TCF4,TFAP4,USF2,ZFP42,ZFX,ZNF143,ZNF263
healthy,-0.0479425923019808,0.0453469247264293,0.0831732615407879,0.0812048238600444,0.101191437458972,-0.0427171950845263,0.112904243704748,-0.151467827101081,0.0999868009600005,0.0636497271918603,0.0093640162498896,0.0664190578401675,-0.0153191191667414,-0.0256064981093534,-0.0614563328426943,-0.0900076625543886,0.0854104086030439,-0.0647692976343482,-0.118837470265055,-0.0143253043583638,-0.011062129441331,-0.0049724490602348,0.0620027516546439,-0.0610844236427557,-0.0542435176432984,-0.0081504131180166,-0.116512840053968,0.0048761440812696,0.0429498931316651,0.0721837005632504,0.0102139862169121,-0.0237654757252075,0.0357194008559776,0.0049625356400082,-0.0056782177483209,-0.103871480493193,0.0306897547026377,-0.0322261900349905,0.0031364168022254,0.0326069099263889,-0.0107251845403714,-0.122909702797995,0.0127136272803586,-0.0557657845817993,0.0685585632825289,0.0016118775741445,0.0465963609738854,-0.056085910084397,0.0643416727850013,0.0461907795611997,0.0393353821463326,0.016298331172965,0.0804754077661818,0.114724113746186,0.0736457741052294,-0.0062004322207736,-0.072686633990296,-0.129900524216362,0.13669121707157,0.0274416615507587,0.137693686629966,-0.072226985452015,0.0357423131092429,-0.0032811861535567,-0.0840769087798013,0.0733863989328741,-0.0977069816360726,0.11267248130626,6.19755844277533e-05,-0.0912717461586963,0.0278210559399021,-0.0836618260778422,0.0002922342618703,0.0755579392028441,0.0677546962888972,-0.0421344530553195,-0.0116480459927452
healthy,0.451474851794441,0.564589132202311,-0.608648488211475,0.102880082482006,-0.307970271674411,0.580569495770267,0.488186528343685,-0.115040206715938,0.0175833075104506,-0.0737552172909403,0.420261402431871,0.143488848748693,0.535600128854605,0.318390912695014,-0.047447923502927,0.351111562917112,0.304107279139817,-0.556596993405631,0.490263671517853,0.567937054047644,-0.383391132584034,0.171569045505411,-0.30266789629739,-0.368523707085844,-0.224618014631594,0.212995767811875,0.449893058643073,0.297246895842731,0.184401779951125,-0.362834972239588,-0.366003074725482,-0.0928595000195535,0.383670609051844,-0.284883618636373,-0.260170010615379,0.270852514989472,-0.348989333181075,-0.447367985369272,0.45494606544001,0.210748816150936,-0.242512712970843,-0.425269924824694,-0.48485742392818,-0.105627878855255,0.592110827641724,0.305154055126306,-0.384427446079539,0.504479110707352,0.378219877058057,-0.373641144762513,0.0775143376128822,0.601872858618335,-0.262755600743508,-0.348319658488345,-0.322035321964722,-0.0488542629385756,0.167981464873784,-0.437954302653642,0.387170952078787,-0.491004551365054,0.344477666205439,0.302286053011314,-0.47554452736671,-0.282834927416105,-0.197065985495298,-0.0697136097124157,0.228982077687656,-0.273947229499036,-0.50538031505669,0.408243161618845,-0.215236095737514,-0.234941181365686,-0.570400556691048,-0.0835437432087501,0.334027143106269,0.353733508319669,-0.47251845884116
healthy,0.25477477648516,-0.258714081489017,0.210739524277834,0.311145417509709,-0.237125097138591,0.211173928418542,0.270324322338233,0.242079723404341,0.119366772468354,-0.255479157036932,0.13641944565149,-0.240543505136318,0.0485355056629103,-0.216124675057083,0.291460074945319,-0.164455457569565,-0.0133105445268354,-0.295127463724509,0.194761507831548,-0.280820881965143,-0.0797137874067889,0.279724316745229,0.329801061370197,0.036733451480222,-0.284069042792411,0.288786213051643,0.154430843181944,-0.228113407772527,0.292989446812385,-0.224474431557308,-0.13442177995898,-0.210795094232266,0.38563437402632,-0.231424555488598,0.155810278868055,0.287579763096373,-0.190011703061089,0.16082230079516,0.241268082570912,0.192197302459863,0.25710688886441,0.344558820952616,0.303276164249969,0.0650400103427731,-0.196220932302172,-0.225755279069641,-0.21716201890872,0.245382997759311,0.186369531858757,-0.255942201954976,0.210597689671345,-0.340051264669345,-0.211783143997014,-0.244722205960298,-0.242986985637798,-0.24174915634481,0.305497821360449,-0.26380244078679,0.303854685130818,-0.199941723008825,0.323818448000784,0.0451039753966821,-0.227634387918916,-0.0769901749994933,0.395631146383384,-0.219592148928335,0.325810978892577,-0.270338243353511,-0.209840820045572,0.28198180335405,0.253966330638845,-0.0584646127571847,0.259982605479629,-0.0030836189909404,-0.174354668712995,0.193177364756829,0.0126338918989388
healthy,0.199129955313211,0.181034238225177,0.273709652925753,0.194410458869419,-0.0748549966916122,0.186424794474769,0.0535568269043746,0.0775791165089082,-0.0490988675137897,-0.0211614279557913,0.0713942278388718,-0.0124908831676663,-0.075738694437447,0.280104719939713,0.0173064209834379,0.11596574021464,0.0418678306309241,-0.191214799340429,0.117554287931904,0.108202142211786,-0.123705737807184,0.240438637761416,-0.0842237154045777,0.0526198964712659,-0.0710449651910151,0.063201078943659,-0.144072657657095,-0.21912735012825,0.0942569350003786,-0.0674728117715035,0.0207017762919704,0.0050722142385678,0.0557680038087636,-0.0704208719585856,-0.129450358773232,0.0920372080714109,-0.0206772388926659,-0.161290884551386,0.11893546827223,0.180632797002665,0.1149700137221,0.0624242565050574,-0.188100013674063,-0.178846544607473,-0.0815360210344592,-0.0862739058872768,-0.125304709527017,0.158746315250242,0.0512446308739708,-0.129471968081928,0.156608223487457,-0.0707320108667115,-0.152935753683676,-0.016018471048107,-0.0697252747534811,-0.0973624679004196,-0.15435095843688,-0.101841685228827,0.0364724137509208,-0.0771954780773003,-0.140178765641452,0.093383895504361,-0.0174463837145542,-0.0662245667448323,-0.106705068045152,0.002869763044194,0.104008062346896,-0.0452142868262841,-0.0129920551563246,0.178114697640627,0.0517489652004869,-0.108312062733253,0.117087433165185,-0.0819556749805594,-0.0006700056931806,0.11868218843454,-0.0198262771998412
healthy,-0.0617959577246305,-0.150856632899474,0.133848569838344,-0.054616150631785,-0.0020889124255479,0.0476774728803129,0.079700059689093,-0.0095625737275246,0.169595746329487,-0.120832552753761,0.160840650758375,-0.106559086602333,0.148883104908615,0.0763482341121547,-0.0578151237657219,-0.0251125777606379,0.0631245108527043,-0.109938303564136,0.0394240086553364,0.103728548883467,-0.0041202035958884,0.168692469288186,-0.0250054958959726,-0.149093862455372,-0.081436290293974,-0.0002792360089184,0.0721628872745415,0.046777602021585,-0.0900647184506214,-0.100525176097039,0.0250601367414281,-0.0574130522977342,0.0930554886747321,0.0345325885550197,-0.0481678212466729,0.109701006178159,-0.0955975653068755,-0.0203087249373238,0.0021256708124907,0.224964308499407,0.178284705188957,-0.0023061984889045,0.0327661990419328,0.15101892330669,-0.100972450446267,0.0046954936401835,-0.0564276720639754,-0.0160701564969943,-0.0529711773350282,-0.329207900572895,-0.0693044614358521,-0.0047838415006927,0.0736810512325594,-0.159114922549763,0.104957542133393,0.148589037813073,0.0407813014488771,-0.0584131216938428,0.118909833652962,-0.0534903363289919,0.0247087322392263,0.305724684438884,-0.0946508594377572,-0.148252251511084,0.0810496176097055,-0.102085633488682,0.143544055648385,-0.0626973187882345,-0.221542017520473,0.113744144893314,-0.0509432213851247,-0.105567106889838,-0.173703602513546,0.0055417171233734,-0.13854562464554,0.0171089002577434,-0.186647522066982
healthy,-0.111726804510749,0.385133498683945,-0.0208217652059363,0.0931074436980829,0.0530172999597242,0.179756629102858,0.145837473519555,0.0452822854964051,0.123930465569109,-0.237891593377378,-0.0505382650629521,-0.0912667868863164,-0.0041707368220373,0.0521235706407163,0.0429947640251346,-0.0954162444388535,-0.0415052151601213,0.0150976417103851,0.165882545388734,0.0804994765192201,-0.0297696980307663,0.248073723833219,0.004702718559542,0.0330041469947952,-0.0305463913675232,-0.18892799425744,0.0575178654590145,-0.179501277868856,0.0074690235945668,-0.182320781077631,-0.180863151116868,-0.343532526811073,-0.228113769042041,-0.198876052748779,0.189800444306948,-0.0540706237999837,-0.172245046969291,0.0303867968462718,0.168733967501759,-0.0929584888115815,-0.0636037365360689,0.077360784267942,-0.0650294475925817,-0.0032131696945287,-0.0156189838131397,0.0009362878580083,0.178426674759096,0.10618355480595,-0.268884849404405,0.0394517656533529,-0.0928095339250802,0.121738700810589,-0.278971223147495,0.121557827019837,-0.0263011771022353,0.092000921684073,0.082499727852238,-0.0363662715758253,0.194311649440988,-0.140613412857258,0.0814038454729782,-0.0061922674245553,0.0977995226228748,-0.020236585294681,-0.144145771594289,0.0090436895375809,0.105449420008193,-0.135346793655961,0.261245591653837,0.16438235688897,-0.104864240096938,-0.0265458887014875,-0.0927563357513297,0.0186831986211671,0.120302350119326,-0.298888619399674,-0.0627525657560613
healthy,-0.162986690866588,-0.227617318102798,0.269685980922004,0.105289167279353,-0.287900066779482,0.383024599048049,-0.248005343240039,0.187722594563356,0.0339017017411757,0.115806332984155,0.319510319009555,-0.314986175103021,0.245596383497599,-0.367513248511359,0.414987381972139,-0.354763388411125,0.371684861723878,0.0370744779873169,0.169038467780524,-0.279204309660428,-0.255819773624054,0.323799442453413,0.124619600334547,0.0643956067735331,-0.0810233045079399,0.418453933796626,0.222681888386579,0.275443982257594,0.332671464919475,0.173797632149736,0.440075816362922,0.247124016505,0.290191516290584,-0.237429422419568,0.409464401099226,0.379616802339231,-0.157287444646668,0.0386021109947183,0.213516090342171,0.295949517626173,0.21927409167776,-0.228498644837838,0.293658068115071,-0.160283955545801,-0.282788371716254,-0.271272369045075,-0.432496406441585,0.246183934654292,0.123209477558484,-0.25858126406051,-0.0574037480088885,0.27744165619035,-0.305937887289951,-0.431791345053553,-0.216688866588312,0.229438726688546,-0.361755247175769,-0.0544659922254244,0.0135724317196041,-0.314692399524674,0.336373037206639,-0.177734224899578,0.0761466299073894,-0.150765626807378,-0.232082706893664,-0.269392205343658,-0.433612753639301,-0.308288091916723,-0.433260222945285,0.0505881545912518,0.352589449131361,-0.45582218736229,0.483260826379844,-0.309228173767431,-0.0542897268784166,-0.465928067257406,-0.028554986215271
healthy,0.214865139627033,0.15721171155127,-0.114287268328239,0.115017452122831,-0.164858855769091,0.208444233097808,0.203054691549849,0.0220192026694553,-0.12746229644306,-0.143251382542522,0.121110953660287,-0.121634801647118,0.0680113600024138,0.1910460731611,0.0587750846015217,0.127961019826205,0.208174928752061,-0.15906559324567,-0.0761917739334475,0.0581881110479329,-0.205157777907049,0.137285702426313,0.158969491636575,0.195741547532264,0.0385548035559059,0.0520292855408963,0.0821784959052425,-0.137087375085976,-0.0386314335971449,-0.190409949601553,0.116534193041535,0.0327769298522417,0.196810913476603,0.0183866560629364,-0.160282566236658,0.20441534586816,-0.0720903394106589,-0.166922370875487,-0.160093817651475,-0.216465890939308,0.14665796474465,0.182744747074833,-0.204099403976822,-0.124314340630113,-0.188412857666148,-0.0240869575527234,0.0197006728356572,0.188448503197626,0.206922153200822,-0.225598998436319,0.0163140332877043,-0.143625739137427,-0.120115705296819,0.0611928566198752,0.0970031112807507,0.126596753846114,-0.0374984709997285,0.0317273495333046,-0.174160926225883,-0.140338498802803,0.173661888785191,-0.155728731818768,-0.213838642537731,-0.12668877270711,-0.122419788483498,-0.0567776786085713,-0.0671373378517249,-0.168572586251267,-0.146171803663347,0.183242685314113,-0.0736505772994919,-0.153339067950787,0.164919782933027,-0.132077843168751,0.150246072208401,-0.233856670523684,0.0838321659140287
healthy,0.0092511361092088,0.147554059972218,-0.0257107115703497,0.0990983685413794,0.013529520799693,0.215454327657805,0.0694494609198441,-0.0306017393114957,-0.0092776607380245,-0.122823842845361,-0.0165711907198225,0.0166478560653268,0.074862777254971,-0.0882597855615996,-0.0605426233447443,0.142231224552074,0.0788158953857764,-0.224442256618974,0.0296883626117164,0.0591744235550279,-0.140433477525505,0.0642803513729019,0.132281896350993,-0.0797707187939911,0.182120235432536,0.0048004994042999,0.0714898340058243,-0.0015317103740249,-0.191226877124579,0.0398711644526115,0.120091900921069,-0.165231397265722,0.147594463399663,-0.0815563416308688,-0.052979958482007,-0.0229135171622964,-0.138171296578058,-0.0245202015020382,0.216138103503264,0.0841970755049424,0.15486568929847,-0.0640323666429491,-0.106032519836571,-0.117428736505702,0.0506102247488253,-0.116498430200761,-0.107488687182521,0.100857229640125,0.0949807755817138,-0.0480916495943511,0.0837394229105011,0.0364262506224171,-0.0610134276025794,0.023930716127905,-0.0180450306134575,-0.0648176885048045,0.244286504336759,-0.0338956145074027,-0.0364138102869713,-0.0601074012915959,0.0256385829164248,-0.0256347417455057,-0.0846319023758975,-0.130989287011215,-0.0517613430561066,0.0148653472641325,-0.0057313589643117,-0.0579216643876245,-0.070808286987935,-0.150518195146018,0.0267113761129897,-0.110140533579871,0.0041069230404459,0.0820006686817513,0.0870554441165218,-0.103935098249163,-0.0341132176303331
healthy,0.0967270335242728,0.116859693697668,-0.081298674765297,0.0185029805618194,0.0320273184744407,-0.0008789189125453,-0.0164251855400625,-0.006168848353827,0.118246679051192,-0.0377747947993328,0.0530264699804795,-0.0321928461317067,-0.0961694976082585,-0.0992417013316018,-0.0311905088268185,-0.0427241122134758,0.108160012048857,-0.11395573435836,-0.0034496457023927,0.0900119496817375,-0.175095612497336,-0.0271162279107244,0.166027043668664,0.0512284111119081,-0.199324653484729,0.0476078235662766,0.0344838464021515,-0.0384607201396508,0.19364171387128,0.0232728784037983,0.0542162903337936,-0.0973913213882655,0.0483185269961352,-0.0730013576918188,-0.0923678431135921,0.0442496698997967,0.0195557796213788,-0.064317812629314,0.140669530257271,0.0113579987925096,0.119318302522479,-0.184215153671172,-0.0878041082250234,-0.0684774970305475,-0.0620169473652108,-0.0504083257113477,-0.0862270868706129,0.103914201628769,0.0487664593644417,-0.112993858941524,0.0946349419687373,0.120722069925762,-0.0384575891602181,0.0111066822987894,-0.0854319626014677,0.0119891849785622,0.0180955486166969,-0.115591666295018,0.200172474546171,0.0247638219082686,0.0243279125009834,0.0208455215706167,0.0389306560680315,-0.0757676599077027,0.0702082350244258,0.0415602741725611,0.0153568375549516,0.0003233290206706,-0.0825630027953249,-0.0256822971332766,0.0898634834539336,-0.233218209109109,0.0395955026914307,0.0911954695410549,0.128696626371759,-0.0828527002799977,-0.130466207778167
