group,ATF2,BACH1,BACH2,BATF,CEBPB,DUX4,E2F3,E2F4,E2F8,EHF,ELK4,ESR1,ESRRA,ETV5,ETV6,FOS,FOSL1,FOSL2,FOXH1,FOXO3,FOXP2,GATA4,GRHL2,HNF1B,HOXA1,JUND,KLF1,KLF3,KMT2A,LHX2,MECOM,MEF2C,MNT,MYB,MYOD1,NANOG,NFAT5,NR2F2,PAX5,PGR,RARA,RFX5,RUNX2,SIX5,SP1,SPI1,SPIB,SREBF1,SRF,TFAP2A,TFAP4,TP73,VDR,ZBTB33,ZBTB7A,ZNF143
healthy,0.0567826559880858,-0.0086087095986068,0.0073020988371468,-0.0016737539867576,-0.0795864506561903,-0.109561231407188,0.0505982885087894,0.104233229570587,-0.0828949010836933,-0.0634491038680009,-0.0406701629597305,0.0012991706829857,-0.0285807003458411,-0.0401411493059934,0.0865080278834793,-0.129466284375976,-0.113993557849032,-0.0624138553524042,0.0004266065335352,0.0306144899328516,-0.0330104474076283,-0.0794622850322223,0.138280668008339,-0.117870526568827,0.172268104334019,0.027055254980381,0.0491999320646947,0.0456341856105701,0.040896884734748,0.025276927194174,-0.0482978483434855,0.152151312922364,-0.0448288573012611,0.0484149980536996,0.0207799442922454,-0.0210014385236815,0.0855748998903004,0.0002360763266893,-0.0379306435253289,-0.0091228774871294,-0.135680366313524,-0.0148990953301843,0.145264287923922,-0.0791567488665871,0.0368258434594955,-0.0047780436168047,0.0406598225116814,0.107197476059429,-0.0997042967476905,0.0595925294465194,-0.0826644076818375,-0.148457033094043,-0.0094742692982148,0.146333091308077,0.0094012900384807,-0.0473415861771769
healthy,0.120882751705283,0.214564509313518,-0.324654001013309,0.296113163369327,-0.352950589230539,0.0486235429955111,-0.000550566586054,-0.28287262881863,-0.420944955588831,-0.421335800198087,0.484603382449676,-0.0837403734381375,0.340404181351456,-0.559692743184425,-0.148018718850259,-0.427116066454843,0.464124596946658,-0.323544217814904,-0.396386468648055,-0.0872508424436216,0.186720985192942,-0.231846199570754,-0.2617420562464,0.3958246722033,0.337645202349869,0.386592059047582,-0.325830708099379,0.300007572138515,0.377917069078318,0.441723988057259,-0.1069042333321,0.356782095615516,-0.510165196563466,0.524674325760282,-0.382916253135949,0.487187008725192,0.321973858654902,-0.484879955658905,-0.305506940172892,-0.0806616469732608,0.265302983738616,-0.328287315567693,0.0306789875652082,-0.366640242251861,0.335500451092784,0.217473953246216,-0.249242692369984,0.284496709194582,-0.272599887939424,-0.416969206221483,-0.219371647611874,-0.0823932456585338,-0.255907385876883,-0.373613453363349,-0.207672790555037,0.289344138404899
healthy,0.167229091406779,0.313203828914459,-0.143161902964951,0.208776577917026,-0.148231816108302,0.100956968999787,-0.152364157152724,0.176155477804567,0.15301096247258,0.160440236959089,0.0663015656473291,0.231345708480015,-0.0973476297706703,-0.192454853618982,-0.156323504379423,0.185726895833033,0.127066974389664,-0.19702742431712,0.28266362094438,-0.187538068974573,0.197102510492277,-0.231252294183363,-0.0700983246994758,0.178947264569062,-0.177197579318988,0.20572772446782,-0.138280473858136,0.240380053425705,-0.193311308999551,0.141649064342971,0.174733925052226,0.170308570555774,0.275317591603241,-0.107499635389719,-0.130451055093311,0.134285179864118,0.152436523671143,-0.141048493187661,-0.0605286803601869,-0.172094793802892,0.0152844708673729,0.0032151072480571,0.171653618181616,0.0347233947709075,0.234256332419365,0.297550548944229,0.277120605774568,0.151640491968535,-0.249475886262862,-0.0780414960635155,-0.0518756785875379,0.270452362190909,0.163807526738527,-0.117061357250685,-0.0161361964101369,0.129150940926617
healthy,0.0630357951823269,0.161252774913294,-0.095710422295758,0.114684154243306,0.0099744317839063,-0.0818281427647968,-0.0268132215561486,-0.0979674465815656,-0.0139730022187754,-0.0947759237017775,-0.178717166864989,-0.0019171955224419,0.127486669060794,0.0559632691974732,0.146413910969261,-0.0379916965438288,-0.0383638608986817,-0.0567152852364759,0.145664396362807,0.0350561739317395,0.113751424955275,-0.0268770385914234,-0.0664047977519949,0.116398855750378,0.0109975176964518,0.0067081709803977,0.0220456131388336,-0.0575847465841821,-0.036769655227812,0.121058536504786,0.0715769061156499,0.169369984545384,-0.0718318692039991,0.0295661395921601,-0.081787143675213,0.0585238819799608,0.107900940286438,-0.0697781930812611,0.0220288962481402,-0.0771616288287918,-0.270536397293835,-0.006406351789667,0.223883032969931,0.0315563037323733,-0.045159215954995,0.111040787230397,-0.0814311471161038,0.0024844716161176,-0.119442122993725,-0.116235835560843,-0.0212299630962061,-0.0058514608376364,-0.007481418690792,-0.0166412986219704,0.247071190678163,0.0319949695866998
healthy,-0.0009747896274853,-0.176342699890309,-0.0192859755985564,0.159098504595112,-0.116079748097118,0.258841338817593,-0.137759052084081,-0.151810867305264,-0.0858289956680727,0.1265981765477,0.0913891448735402,-0.084571537986991,-0.122317650819599,-0.274108662769885,0.0820039156825223,0.0377219976014713,0.0998771286234234,-0.101839704110743,-0.0242272875403266,0.0265772951542361,0.0994691191289474,-0.0641313525532386,-0.0294566826325054,-0.0626085551283596,0.0664705299735237,0.105351574896677,0.0266045150408787,0.0482099571073239,0.131569524226456,0.018693419604721,0.2025416602806,0.132304461165806,-0.0454183663987029,0.0537205040259917,-0.0387230684988184,0.0916035105060121,0.123518286084798,0.0266418431082374,0.0239999256755054,0.274997316257412,0.180164314213899,-0.0294895342198327,-0.176023858990007,0.0188195552597997,0.178502240499011,0.328657748809433,0.0688613313167517,0.11081908984601,-0.0563087036983467,-0.0608287933094193,-0.133511883352343,0.0612696543912225,-0.0809575023745344,-0.0076510985878816,-0.0647031867766061,0.0452762020570602
healthy,0.108512612443419,0.0189514046900876,-0.0168086858235458,-0.172350091627956,0.0408337823375175,-0.198984198160774,-0.0896944337968471,0.112531598089472,0.107779869204084,0.0423214731567745,-0.149279781759179,0.0342835018646694,-0.0199172935055754,-0.049338044781927,0.231624578822085,0.0620389275970766,0.0402120608011116,-0.193821688974546,-0.0351827776583994,0.186771810838515,0.381836942885872,0.292242428621662,0.017952209363721,0.185062076613398,0.162524670918684,0.0717200200925402,0.0279330604570946,-0.042166042772673,0.0593188958753007,0.23655394243216,0.153354278256696,-0.0628715903690488,-0.0545560648196196,-0.251219909389164,-0.0049737722912473,0.021549312538641,0.336195920811502,-0.115040688575681,0.079258393721462,-0.0151100537687225,0.0760831730176746,-0.10698051294299,-0.016453416374171,-0.0143995148699729,0.262544123087986,-0.145682678584259,0.112109715618339,0.024513592006862,-0.0960892838855937,-0.0812456822039024,-0.316078788240653,0.0354714340860164,-0.173238265251393,0.224141716044628,-0.131827170058641,-0.107147045497385
healthy,0.182934416557022,0.178490419083257,-0.149026107065421,-0.138007428397594,-0.203936870371389,-0.0341518162024923,0.154200624671859,-0.301522184761041,0.115726564351048,0.144216849525319,0.0012784102321788,0.210146291499115,-0.0251420678995175,0.0305600922168469,0.0955155073470773,-0.0502841357990349,0.0227070007906054,-0.0250811912217947,0.202780213494655,0.0655641819074584,0.113717633986195,-0.130397843682243,0.0142451425871358,0.119013904948079,0.198579722731782,0.212276975219413,0.0398133472307129,0.216477465982286,-0.129545570194124,0.157244458557999,0.0348214596574431,0.0993507380436139,0.0532062163297295,-0.102759831996091,0.0375609101549692,0.0622159646327043,0.0056615310282206,0.0714083429688475,-0.197910079276831,-0.112317470398571,-0.0183847566722864,0.195231505457028,-0.16442790652929,0.069703795992609,0.0267248615203103,0.0224634940797142,-0.0026785738198033,0.16637596021642,0.241497780526358,-0.0833401718025168,-0.244602491090221,-0.0751218203099384,0.0161323195965427,0.141538275705516,0.0160105662410971,-0.111830456976788
healthy,-0.067772493741395,0.0474410214803801,-0.217652700198991,-0.0140314468879961,-0.0576521124710709,-0.0475122586310796,0.0592699584675936,0.0234045682973385,-0.0187655531169382,0.0475456865423417,0.0649072673862695,-0.0196513927653853,0.0335312781528045,-0.125469230851287,0.103125430786573,0.0242991706021359,-0.0267402194813426,-0.0391556053583688,0.0448167681748871,-0.0279309671164964,-0.0278626508512471,0.015200612425102,0.0415114617452812,-0.198049664314946,-0.226692191581367,0.112955995311682,0.0669617857575808,-0.0210423833252843,-0.0926209530795619,-0.0923919881145575,0.156208953870874,-0.0558893581019409,-0.0285469494036379,-0.0378848579161653,0.0803126663357057,0.0104845183231021,0.0101564055242085,-0.117746409721246,-0.0230180377894431,0.0269878456589448,0.0360791016223534,-0.0522096915204817,0.1403336169068,-0.120931148490328,0.0097552705890626,-0.104050053302941,-0.0130695019464328,0.050796794319707,0.152284257454434,-0.0551580008395209,-0.0721815703283075,-0.0298339239872308,0.100234241005224,0.0989274693091364,0.0986095796093182,0.0891330913093253
healthy,0.159439999925469,-0.0858275364463264,-0.0131173407189134,0.110061081711252,-0.0595003004552089,-0.0513100737158554,-0.0785565201475347,-0.129053786782643,0.0400736497430005,0.0198193609586614,0.172217373724902,0.021678800595785,0.164329807250103,-0.139851730694577,0.121568179461727,0.114281873818617,0.0062330597086773,-0.201273102886863,-0.0838687160711362,0.0165612573416529,0.0429355727270513,0.125158785393281,-0.184293533013411,0.0550351080152243,0.25710402618476,0.192090476565144,-0.074595761481808,0.0161441398014333,-0.134046592559577,0.171992142366797,0.133476892601384,0.104900469651017,-0.15043162956763,0.0053459503432842,-0.147164702656631,0.116033829692581,0.0843333549888237,0.0011223590090686,-0.0244551916482928,-0.0554922168489864,-0.126606918750606,-0.0545983140383129,0.0700463794295888,0.0381846627113439,0.132697758091581,-0.0465920341534568,-0.083658037418704,-0.0095645325347146,-0.110031092333532,-0.103907333430006,-0.113356753899149,0.0716834360447006,-0.035490546010594,0.126455187559511,0.19414916877083,-0.104890664172166
healthy,0.0843973525925252,-0.0553699021817772,-0.0214037382801037,0.110847973225153,-0.0567668563737428,0.0857761151127465,0.0224374297170356,0.214864157738278,0.111063670185009,0.129839387703157,-0.066361336280655,0.0110808305969539,-0.103163538755968,-0.0170507525668628,0.135276384799498,0.0398970493673828,0.0040039599187027,-0.260531661449725,0.0877156256522585,-0.118649156777558,-0.0876207025703614,-0.128565850537934,0.0125614044049942,0.0571284070892231,0.131659075497796,0.128405259225453,-0.0584117659550411,0.0857614176035993,-0.0934331469371524,0.114325556070684,-0.0302972230913393,0.134632828130236,-0.101166629837749,-0.141730333390472,-0.169844335610104,0.093940671551384,0.136606979937902,-0.0208548644064865,-0.0580108683656176,0.0680571164641176,-0.0743473099736117,0.0962079625758903,-0.102761179425171,-0.0259756447937625,0.054763179392729,-0.0875108216692095,0.0483573180881544,-0.117274409040148,0.0069878846691907,-0.120304028226432,-0.173926118239026,0.201936326809251,-0.0121339551846044,0.0285386180646213,0.0272726699402249,-0.0601361001549125
