group,ARNTL,ASCL1,ASCL2,ATF1,ATF2,BACH2,BCL6,CEBPB,DUX4,E2F4,EHF,EPAS1,ETS2,ETV1,ETV5,FOXA2,GATA4,HSF1,IRF2,JUND,KLF1,KLF3,KLF4,KLF5,LHX2,MAF,MEF2A,MXI1,MYB,ONECUT1,PAX5,PRDM1,RUNX1,SOX17,SPDEF,SRF,TCF12,USF2,YY1,ZNF143,ZNF263
healthy,0.149440532718052,0.0024125827976125,-0.190578577647365,0.119490126808329,0.221810102847708,0.0354278362876968,0.012953266012397,-0.079190381637284,0.0874409638179283,-0.111075573367151,0.0653350860565542,-0.0694089926420691,0.137040184065406,0.0598674568686278,-0.129183680363902,-0.0360042411839592,-0.0655177325575854,0.0738233360584883,0.0477485944207071,0.0507532993382627,-0.0940160391822786,-0.0799284840945874,0.0425293282715891,-0.096434670462038,-0.001313238055305,0.013587021115292,-0.0115563425708931,-0.0761258762155836,0.0204555692748996,-0.0472387669775641,0.0396257146824685,-0.123346906129626,0.0014281481787178,-0.0362946345512622,-0.109317341416386,-0.139555778694909,0.0373277771112405,0.0302194529914926,-0.0257943812454262,-0.0942848324043968,0.0439051151377077
healthy,-0.6054407873328,0.647752301883391,0.0322682963424575,-0.620256455417575,0.126728537001387,-0.372658600801186,0.651155952016353,-0.413900456776929,0.0330619285201761,-0.331906808004687,-0.524615034915136,0.339803879698758,0.337242868061439,-0.339526127198546,-0.577815032848106,0.637299922196967,-0.305903440320742,-0.437378610700507,-0.229151441271487,0.455345992916296,-0.370202130972242,0.349373920518663,-0.427549054034687,-0.495173570084558,0.514941427910337,0.17242148748876,0.603378319294213,-0.11549993626398,0.646853827705458,0.653694449265652,-0.356745956684098,-0.500553082910189,0.42759655939341,-0.411238130393518,-0.602798648850648,-0.318201774680958,-0.571992662010114,-0.646479113240839,-0.315390778288653,0.366048451526361,-0.528735318018787
healthy,0.210434962513309,-0.0546429401817987,-0.334217921786868,0.340153166938426,0.354887167575356,-0.322809411904149,0.298976803486486,-0.363921489012434,0.176159947068103,0.0390506208229915,0.377830048477581,-0.281182592121536,-0.0048400047027124,-0.105443839234709,-0.401763436189691,-0.34682312930051,-0.46855491358451,-0.310908416657647,0.14100910080389,0.441542899197075,-0.297853430700962,0.295342421935169,-0.311436491122048,0.343135533570175,0.283589206192183,0.219569611319747,0.313001959624132,0.240818451032578,-0.317663905842485,-0.389625519216221,-0.28882080398296,-0.385931370572121,0.0710832969667494,-0.324394426166255,0.305529152344625,-0.359217965686058,-0.387553103747562,0.37706053303534,0.193751470031441,0.261773426457452,0.100206366417798
healthy,-0.05374092094742,0.199153121129066,-0.158073550488062,0.265992487600695,0.241808895942181,-0.167647923082431,0.23856938234251,-0.148381158698355,-0.105379752091111,-0.116323054377152,-0.0976807283353254,0.249039503777915,0.0668690020155103,-0.126725537041816,-0.193900773010766,0.211678147933628,0.0237985039147865,-0.155590150019728,0.170415243682928,0.135728176074916,-0.0768011511661074,0.0642197006103511,-0.144472521004974,-0.217843968110384,0.168463191083711,0.262778890574692,-0.0207884623990107,-0.150923365383174,-0.143687702072308,-0.146147684650085,-0.0326773128615908,-0.210608188581698,0.150780824227997,-0.15315195828304,0.156737917201573,-0.213480163328333,-0.0369594165167843,0.161322826384541,0.0662591490095631,0.147924655104765,-0.0338840605866509
healthy,-0.154058399094933,-0.0751583272993495,-0.128053440838207,0.18457474011703,0.0591904522628653,-0.0403561408644293,0.200127917440766,-0.197854178831781,0.331308932001516,-0.188432396544216,0.0865543560647379,-0.0163180830521209,0.183422472396359,-0.113093808886676,-0.300499950437107,0.0952574278724512,0.0921185525600533,-0.203120931609096,-0.118378997382443,0.18404081063131,0.138798851202621,0.169117131862506,-0.127013765206469,-0.162971680473952,0.0952713429549604,0.218076042924684,0.0285798842353513,0.162836202665564,-0.0928537916150682,-0.0572138748321342,0.0220400073608525,-0.192441776815207,0.189868192900377,-0.260863650211515,-0.0851014660539203,-0.0619933171818819,-0.0165875553352299,-0.245911717468073,0.0167169585390715,0.092509234394359,-0.322847855486576
healthy,-0.128950108024894,0.0941818092726003,-0.186773604882748,0.0548024708991945,-0.029182050751544,-0.131218527516659,0.389500346845436,-0.149789887094104,0.018126155751958,0.0418385595046655,-0.0156669346206982,-0.151326900301141,0.405156681375051,-0.129363511577132,-0.0396125403772321,7.42006375811145e-05,0.0377151240733722,-0.041520556772175,-0.0223555920940815,0.165043418162565,-0.0337930903726561,0.0488770199837884,-0.146631059951365,-0.172145479188186,0.201560731943556,0.0794794829404566,0.10155947266638,-0.0617137302853212,-0.401096846490256,-0.372741602843187,-0.207920786593366,-0.232671999272209,-0.360710499463963,-0.226937349996297,0.30643803311892,0.114385582876829,-0.107771126041027,0.267980902669736,0.0037206319701387,-0.0519298462156971,-0.0198963709628217
healthy,0.156382059471609,-0.476116015522363,-0.287696133379979,0.452043720974486,0.310187036315221,-0.477463126896089,0.426272894694521,-0.600518822382924,0.323423869813567,-0.241308646076041,0.324712411127566,-0.0688198201794534,0.475061754447274,-0.549562870420265,0.147127990034712,-0.375902643329134,-0.183441427065573,0.187541331246476,-0.141446694241174,0.519047869302397,-0.395347903158562,0.411864660001631,-0.288867534574523,-0.291327477083065,0.535506056085738,0.537848858474826,0.382521060078306,-0.421177299498255,-0.433477012040966,0.435116973713327,-0.473948923312457,-0.148299391229256,-0.420474458781528,-0.481973021495083,0.398334976204649,-0.115500157782027,-0.601280233159378,0.444136762911315,-0.383926741511759,-0.553018503944169,-0.103434725478225
healthy,-0.137654261896123,0.16729809749109,-0.190862503188233,-0.143592523260477,0.115096868780622,-0.0543872397937994,0.22464365075309,-0.206678515167933,-0.109358764785664,0.109522968537385,-0.133673527152992,0.0386779991635593,0.219065236852223,0.158226735157889,-0.152335945020336,0.0600663549528309,0.0506251839806842,-0.147424929875277,-0.0379548800825227,0.183654036309385,0.0599827744649883,0.208391837347022,-0.0630340070230252,-0.165780107737033,-0.213213980129776,-0.202237698633251,0.171488172562244,-0.0286299747051962,-0.155380173626878,-0.166966265833584,-0.10921417209813,0.023235686906969,-0.159416628695238,-0.0822972082852903,0.0474746509547821,0.198843583738683,-0.164774340302324,0.131381056006933,0.23901918337528,-0.209256280604895,0.0832559714232982
healthy,0.175337954954711,0.0596535726084764,-0.156660269148337,-0.0934072845810695,0.110856378389661,0.0258134809924315,0.170438009585657,0.0095240971132166,0.0174275691377713,-0.0170259834011027,0.0035176369403521,-0.0741702226846389,0.0664440053097115,-0.0367100061016963,-0.199360502168617,0.0294989916345044,0.135760750315675,0.0512654286813526,-0.0911875743649558,0.109046948066595,-0.125330244475455,-0.0284762497881216,-0.08204842390277,0.0313811750327651,0.09418342144247,0.114121541399253,0.167562351025414,-0.0758400626297886,0.0510080067298157,0.0742221690983374,-0.0808444939643765,-0.0182344399200168,-0.0038678694014595,-0.0023681352304942,-0.0710092334626147,-0.185400590278691,-0.11366588643871,0.0200070176340857,0.186125670433599,-0.0837232586953907,-0.103096164834134
healthy,-0.0716682521492208,0.121858429507337,-0.206424004888692,-0.0889613790142279,0.0286952463279014,0.0073054997569084,0.0255839052959248,-0.0528193879541406,0.15197400010515,0.183689949386556,0.185276650272501,-0.115113824447496,0.0685129760840504,0.076101681656708,-0.12345068550719,0.108682930605552,-0.150663756812389,-0.0268820170598597,-0.0003972479136418,0.0667653391575485,-0.0634893109513972,0.0651991311058995,0.0538446882649481,-0.0763713146683726,0.148261265495845,0.0007801785233969,0.147512814117861,-0.0879307908458517,-0.0941195122649855,0.163592692651505,-0.0133891608001213,-0.0933930331760332,0.0348941807571412,0.138397969854699,-0.0034735115510959,-0.0455462071245393,-0.0775924375168738,0.0224577792614678,0.0730904281237691,-0.045215171968939,-0.112261311635184
