group,ARID3A,ARNTL,ATF1,BARX2,BCL6,E2F3,ETV5,ETV6,FOS,FOSL1,FOXA2,FOXD2,FOXG1,HOXA4,IRF4,KLF3,KLF5,MAFK,MEF2A,MEF2C,MYB,MYC,NFATC1,NR2C2,ONECUT1,PAX5,POU2F2,PPARG,PRDM14,REST,SP4,SREBF1,STAT2,TCF21,TFAP2A,THAP1,TP63,USF2,ZNF143
healthy,-0.0047045180152509,0.0090942872390604,-0.0382474514001995,-0.151837287735351,-0.016789835785829,-0.0579064991964038,-0.0549912750583099,0.119034308723216,0.114404005305544,-0.137448929746061,0.0264031638178415,-0.0291996146094528,-0.0222548400333421,0.190397665436097,0.128827705776491,-0.0995943981549888,0.020496839939715,-0.0802255993359181,0.053859796581421,-0.0531597985912638,0.0779203098404687,0.203135469551289,-0.122654906046132,-0.0699569589449298,-0.0504058187583541,0.0688076708101823,-0.0937159768431575,0.0118829174684773,0.296239077919024,-0.10312122947484,-0.0413769912397257,-0.124905728440281,0.143664950194034,-0.10876923257075,-0.113748519925281,-0.17391584214625,-0.0495130289149279,0.0527015344092292,-0.0158598809698509
healthy,0.46125166670084,-0.553934825414215,-0.584165202387044,0.372997822539727,0.56557486360384,-0.0081965404753047,-0.555374165002642,-0.23088121472538,-0.467624260280259,0.508840850601492,0.554859535709714,-0.130887712031256,-0.403677855720034,0.0343787985477344,-0.473193446874239,0.308726552552249,-0.461542794644983,-0.435041433052528,0.56017762445187,0.368725974846836,0.583985825117293,-0.412492739818369,-0.383603219309112,-0.380024544218644,0.605421105594242,-0.314652295063235,0.207158229635274,0.359912986112722,0.499336736258312,0.354926358665304,0.391905445293306,0.313936757163021,-0.104726833667224,0.440710315804463,-0.494348365075812,-0.567359538553094,-0.106793614626935,-0.583770132669093,0.384934144064174
healthy,0.183885931591687,0.0916131468455205,0.169726972042583,0.183957550787353,0.113437034235248,-0.195855304612872,-0.200553117328892,-0.211687929438983,0.111565728673709,0.172152220397976,-0.22411380010466,0.118373737022954,-0.0297555638539398,0.192547430377006,-0.177982190315595,0.0933899963727094,0.168158404049366,0.039258319167978,0.147806835149498,0.166685607301105,-0.141260792839824,-0.030053877532046,-0.234237693518002,0.123402145859201,-0.24273467141311,-0.0699423021443605,0.259390259384073,0.158079945184193,0.235495034856264,0.175229454519587,0.201337700237002,0.14832514769242,-0.184303331611835,0.268961764343366,-0.301270510675173,0.240195836687296,-0.131248453198696,0.230454549995373,0.176170547489677
healthy,0.19803972142603,-0.0647989653630039,0.135284603817807,-0.0537029448145832,0.22608500214671,-0.155583837857361,-0.221109522302716,-0.0605426250600871,0.107695623706914,-0.0186621753749446,0.0552986216288472,0.17915138231951,-0.16912401596545,0.0567858621026207,-0.144756035269522,0.101483639504532,-0.221210256851266,-0.0252444568437825,0.0291677252079548,0.233571205037855,0.0351444380041662,-0.0184387622833477,-0.0706481095895403,-0.19003138594161,-0.0814085520605693,-0.0874473681949647,0.0081930562403178,0.211437722009892,0.0243825896504815,0.127272967565412,-0.115424249668176,-0.136800450947358,-0.086333603504955,0.230946605495589,-0.140147062921346,-0.0689082381150638,-0.0467718210711234,0.155297160046255,0.146230378298062
healthy,0.1014822350483,-0.0083151343834729,0.145001128905389,-0.115252770396592,0.0086568320937532,-0.169982921979773,-0.148856622970718,0.0025678053619578,-0.0273945553057517,0.0284725792350869,-0.0189370958863273,0.143483852863549,-0.0630541812814004,0.0312145416270908,-0.0884736826533332,0.160485298854936,-0.0564300388798266,-0.17100779456562,-0.0425048279759344,0.0423464031554408,-0.0329963246314073,-0.212473855621102,-0.203530094490511,0.0486894977200092,-0.054416095512114,0.120942463659747,0.013981008787305,0.0777656350879276,0.185772987835618,-0.0281138260452918,-0.0248219714689298,0.111852554713313,0.0221807246240611,-0.0156112773809314,-0.142999094967338,-0.0132573271478904,0.0786188501536576,-0.187148526961491,-0.0623594645511619
healthy,0.187364573447645,-0.315035565647769,-0.0907525070577858,-0.0945139310446083,0.108776902925276,-0.015393573310233,-0.102602079733036,-0.0518119847433406,0.254298352311419,0.110668486086279,-0.0441804250937759,0.244818694171219,-0.0619656552742428,-0.15757757424564,-0.379773368657965,0.276649472880514,-0.219597585357843,-0.603925973236844,0.26565872244503,0.096579452887083,-0.345474834905292,0.247786522923827,0.143966872420491,-0.29101028526951,-0.298794041265362,-0.577954753859622,0.183450953114535,0.102275944705277,0.427823929414483,0.36756504745218,0.434150948953011,0.0653792018981222,-0.392949223779435,0.143205890689053,0.213890222372057,-0.0392123015042445,0.0856430582895588,0.229131599336003,-0.309676080024926
healthy,-0.257065733035074,0.381976669380793,0.267779341610535,0.308320610424496,0.338026525111003,-0.153460268288283,-0.201793252429853,-0.117119221018111,-0.263396501738755,0.150294883936443,-0.103361973642803,0.350870680846357,-0.220846431316895,0.354705665734164,-0.328165135399499,0.308016246544512,-0.167278388439589,0.177322396479084,0.303024678912763,0.248178307739521,-0.356044866806097,-0.38660300035656,-0.114440818874246,-0.422335319866763,0.213541698197262,-0.289267431537455,-0.20623696507763,0.205810855645651,-0.31361654193623,0.210071949965437,0.213237334317278,0.323295313319744,-0.345209512678642,0.130024249529462,-0.702289216676686,0.353488210214225,-0.558081610339938,0.351053299174348,-0.462450479248746
healthy,0.059119292407182,-0.038995707646676,-0.0885763929914548,0.0216989773026649,0.0542687630178327,-0.13704877501029,-0.212680425103362,-0.0684254086899768,0.132956353630319,-0.075666507497267,-0.067111041360628,-0.0883808672730393,0.0257317357768502,0.100060853845254,-0.0852535906706207,0.0482533478185203,-0.191684270345747,-0.162823312436942,0.0522209310532337,-0.102132842801597,-0.0976286176697398,-0.164915567325957,-0.222127592277551,-0.0932112928571784,-0.18859022987291,-0.0167273386996701,-0.129427325178619,0.0644586360925702,0.0738798628729395,0.0734297970401688,-0.0564997990137828,-0.0630341842169494,-0.0426429270177169,-0.0674849072865536,-0.0415905576659465,-0.155119988237278,-0.155993693126616,0.0129864096559557,-0.113626544920694
healthy,0.138510930395566,0.133923533453372,-0.0891512306887037,0.105274939779539,0.25752630055094,-0.195879628295878,-0.230756119754402,0.0681126323769732,0.220854413253235,0.0508523530662721,0.195365076302045,0.228136699233137,-0.24373131039568,0.241320860342717,-0.0424316431366254,0.0021426612365955,0.0420274131210231,-0.133396840363842,0.22650274489616,0.175179794944548,-0.0596764913986004,-0.051259989936788,-0.0551237809155019,-0.151820243322412,-0.0473972176744944,-0.21364876480862,0.198703627114648,0.170366092654639,-0.0866083475011101,0.0334067508684345,0.121649954521058,-0.125361021538083,0.0094150773574093,-0.190864737863108,-0.0092388060161706,0.0989750972352027,-0.047447969792545,0.100456010305376,0.0018708810558926
healthy,0.115997134713045,-0.0387900686139585,-0.0585134059155465,-0.0422855039470384,0.0276017966651713,-0.0123225016688949,-0.0834436192825372,0.159989214381181,0.198024373686322,-0.0128222938014497,0.111303562471167,0.121577362773905,-0.13774470789135,0.110364645397581,-0.066955143300434,0.0395430319182855,-0.044236032395958,-0.124178639136671,0.10066153598892,0.067079567216384,-0.0495714851910161,0.125873599016534,-0.142403221959555,-0.0823101519147038,0.121110422005808,-0.0369512849589508,0.0495166961367659,0.112684302811596,0.128058610975551,0.11433277926462,0.007966741763154,-0.146556336593607,-0.0128210399325773,0.0536948079006594,-0.0854986501787614,-0.039627532649337,-0.0186276866189476,-0.0034494534537898,-0.101781030242039
