group,ARID3A,ARNT,ARNTL,ASCL1,ASCL2,ATF2,BACH2,BARX2,BHLHE40,CTCF,E2F1,E2F2,E2F4,E2F6,EHF,ESR1,ESRRA,ETV6,FOSL1,FOXA1,FOXP3,GATA2,GATA3,GLIS1,GMEB2,HIF1A,HNF1B,HNF4G,HOXC6,HSF1,JUN,KLF1,KLF4,MAF,MAX,MECOM,MEF2A,MEIS1,MITF,MYB,MYC,NANOG,NFYA,PAX5,PBX3,RARA,RARG,RELA,RFX2,RFX5,RUNX1,RUNX3,RXRG,SIX5,SMAD3,SP4,SPDEF,SPI1,STAT3,STAT5B,TAL1,TBP,TCF3,TCF7L2,TEAD4,TFAP2C,TP63,TP73,YY1,ZBTB7A,ZFP42,ZNF143,ZNF263
healthy,-0.228565160272779,0.364634563494783,0.120945273701658,-0.135678826545116,-0.213207585015575,-0.109018271986457,0.253173867539974,-0.254016780242102,0.15550140883465,0.0742108828703883,-0.193299225244874,-0.305131013946668,-0.103920590317433,-0.0595988554267049,0.0910423369261875,0.101743822450101,-0.220971564183664,0.239188052946226,-0.209923190232655,-0.218699643768275,0.196902799437096,-0.0418972944034886,-0.070220630977695,-0.240616261150277,-0.308781551090786,-0.281416672727686,-0.175744259163616,0.179440236906478,0.1353826467158,0.239295340510771,-0.130655269236733,0.298924150152362,0.240393701881278,-0.206150481510088,0.119239077240842,-0.0812828265810571,-0.283860958566799,-0.0976474877327671,0.253215080596873,0.0104651374591039,0.0602655475374162,-0.228403977025801,-0.0929325957399784,0.189068704406592,0.117868116086594,-0.139468708287406,-0.164230067052623,-0.0603122914456927,-0.199486911770344,0.0883092749320773,-0.233979513301669,0.232749605285822,0.388353482725401,0.145081799591738,0.145880772143912,-0.164600294577313,-0.107753119852326,0.187879275651521,-0.180543800562935,0.259062636190891,-0.178229068072229,0.108856278278088,0.0677103801527455,0.0861721649119499,-0.188871499436483,-0.162344517676638,0.267059623008601,-0.273436048468309,0.218062971585536,-0.0626819600760225,0.344402347733515,-0.139577551061645,0.266865254653356
healthy,-0.166400504554856,0.0592179076849486,0.0259593891318573,-0.0535876588509581,0.020260701110153,-0.0306113027791986,0.125989790713802,-0.150398041676753,-0.0032185178967707,-0.0861068540736154,-0.228020537676995,-0.0951169631876931,0.209424364661884,-0.0893881078924571,0.152611509089916,0.0616563539191269,-0.182922264778332,0.144043177934249,-0.0810957097337459,-0.200189802027574,0.188096102274959,0.118544177417111,-0.18903076245366,-0.129092892524275,-0.111900848501831,-0.115684064740209,-0.150910510111947,-0.100359915258755,-0.144019014098236,0.129935775151908,-0.019818547936897,0.182561458183455,0.21813535250159,0.12933933363442,-0.0715663032742962,0.0040992972237403,-0.064292013075796,0.097427386116784,0.104826247643798,0.016438162356027,0.12758077669924,-0.110185366230848,-0.0888140291797266,0.15627458153495,0.130848522783664,0.0294714751232949,-0.0801511438831396,-0.107824439383631,0.146865919212596,0.0658320448852933,-0.130747740076318,0.188867994253933,0.0802636332936471,0.121407216769803,0.18832588384599,-0.0339333049301988,0.0428361776415979,0.121010764764658,-0.113920479926108,0.16814697957203,0.0343565472752707,0.170028081675561,-0.156947041580019,-0.0950285625702295,-0.0290266954461246,-0.179955215870628,-0.0499873223279948,0.119089964930534,-0.104750379202155,0.206924158064232,0.119407096517462,0.0510245662452968,0.0786557626401879
healthy,-0.226651309575416,-0.0005831305775495,-0.256677204570821,0.0478268058297192,0.0617254431935663,-0.150759843956179,0.255319857909936,-0.263557853652309,-0.0454644369284821,-0.130682962247318,-0.239065135137702,-0.227786041061035,0.255119122754416,-0.219128173349989,-0.0996319602754858,-0.102046616813655,0.273656660920194,0.247432727920112,-0.159855536472612,0.0100023107705414,-0.153528620198552,0.103921117377162,-0.223195949533923,-0.258152703338336,-0.211071613463667,-0.247429361763228,-0.214583412735583,0.096640232242158,-0.186656653173082,0.22428658436436,-0.260275065253739,0.126501522165932,0.236848745240004,-0.280256348107093,-0.0332330570693126,-0.194660364396324,-0.193689228135271,0.163491883549238,0.210389854489414,0.129202077628788,0.248181922237275,-0.248054905917517,-0.255216629098825,0.17756275594032,0.139239059815235,0.0035106772196212,-0.168670603710143,-0.231554004871828,-0.018417478570246,-0.0154260871526065,-0.108059470650432,0.323433369227623,0.289449659173164,0.105765546939171,-0.30712972497534,-0.165117288503324,-0.233348615311953,-0.0012127141200993,-0.159278801593142,0.243086009535718,-0.143729400893349,0.1500623762498,-0.10413071674581,-0.0135827796428923,0.0746951334626409,-0.295607818782102,0.253853335560778,-0.0009475731628644,0.0426177902568575,-0.0158824258208563,0.201982316645313,-0.168698991633199,-0.219985757918819
healthy,-0.243034188736529,0.417945647475767,0.413119323647845,-0.276733673042879,-0.228154458720693,-0.0808120537218693,0.218668956977475,-0.445885567009224,0.286367428948434,-0.144670547059167,-0.350343419757049,-0.315000065191461,0.451771441563783,-0.446504444621624,0.433843228135282,-0.42449261809688,-0.32468640697511,0.369774679269606,0.102824974585807,0.124335881743866,0.444909819626101,0.348470141444747,-0.244036891421895,-0.389961666390566,-0.0695825784815977,-0.230519844089332,-0.280880930602752,0.285498466031889,-0.164518922594898,0.390397501373631,-0.292900345950428,0.414883340831182,0.384254341914969,-0.270927109281459,-0.122754043237868,-0.0490577861306023,0.373398957888521,-0.208570567689024,0.397728306841383,0.12266430742399,0.407837697118571,-0.413686594527744,-0.422127981486636,0.073378610757114,0.277942687464646,-0.0154278211614474,-0.179056354830325,0.0477255721543526,0.345144559828893,-0.120922810589322,-0.351454001248188,0.325842835518783,0.368909690532238,-0.0495064076031924,0.321248223615912,-0.278265863107566,-0.400299139994427,-0.0733567239732413,0.0510268479207471,0.293904027781389,-0.261456755496554,0.373556485135605,0.163271375914155,0.12420104763585,0.199083626025815,-0.404040570503861,0.329037845189795,-0.219738587144053,0.154816396110543,-0.031355812931185,0.334429884784027,-0.391878775867413,0.0327490795150796
healthy,-0.0867475767081289,0.0789361243860547,0.101480436798662,0.13613558236675,0.0620231740746903,-0.034492101635914,0.269017298732259,0.0029417332949581,-0.0311047850527686,0.222824603512141,-0.297250827544622,-0.216863787478273,0.297052019137003,-0.199876362906277,-0.142793314786832,0.167434056598299,0.079235914841988,0.173806444605471,-0.0918257815891605,-0.0383585920635956,0.161016998060033,0.106127925193064,0.210309421404868,0.0748547666000153,-0.107380733729964,-0.0523550545920804,-0.0143607692930634,-0.127903652015722,0.0950301383361586,0.16731568319722,0.0214449404880067,-0.259075125190752,0.274664228899284,-0.035535232169717,-0.0360056402114482,-0.118328099410734,-0.0246860434803636,-0.120731892919151,-0.168885883922086,0.0089956772178275,0.123738984039824,-0.168279360494398,-0.0727121940151895,-0.156805625886789,0.0824848018672358,-0.0857777984121987,-0.274203498303849,0.0479365289669469,-0.215849759409783,-0.0388652554657285,-0.0423531333386536,0.0765866087286069,0.260893573451057,0.17706942704163,0.212796384850299,-0.27410181499131,-0.291365116909188,0.0360017832582139,0.0296999424320173,0.122348096577138,-0.0815242101326453,0.251687657218753,0.0217999905648232,0.196547882391559,-0.0964729894778727,0.0273554758769852,-0.109226461168599,-0.168554887208167,0.251021947090525,0.212402063976916,0.391377036295522,-0.280582127562618,-0.0099463110004314
healthy,-0.178424653014393,0.172458189963102,0.0947465899381638,-0.051663666809851,0.016202215035042,0.046150486287192,-0.151775856912515,-0.121743254027131,0.132474454356131,-0.0425558504206016,0.198716952261274,-0.221423244509472,0.373431013413379,0.144818497170727,0.127119395645785,-0.138082507966178,0.0406373057645329,-0.0597278792378323,0.132801239434912,-0.0830877416435923,0.150163014426919,-0.286727552994888,0.059432718521514,0.114796435739498,0.0889277072450323,0.100597096993758,0.0179520964246432,0.0426296405996812,-0.0645874896029295,-0.0107944490539252,0.0485433963802008,0.0322884740743876,0.004332537657386,0.163023588495072,0.128500326139989,-0.444638536225161,-0.0351768325126449,-0.111001512243977,0.0493129225334591,-0.0603498250329315,-0.0377489473262756,-0.0164552099347434,0.0414384562802539,-0.160757175851914,0.0891596192364252,-0.0250570365245901,0.113942577953005,-0.131588972207176,0.0332793707648847,0.0466459346324405,0.101661783863335,0.0490599276337577,0.0621313307849953,-0.0149161576282267,-0.304890478502616,0.192139084869038,-0.0247935001707345,0.27712428826039,-0.142657499069111,-0.0195016901853141,-0.0153588987027041,0.125675216426657,-0.0634279296459648,0.0737901790795669,-0.0574193007780572,0.32371751562206,0.102104524937812,-0.118285657064546,0.0279348535086932,0.139242067923143,-0.0374643280641115,0.0808740362712053,0.159133791912163
healthy,0.0107763849700547,-0.126767367282148,-0.0414832883793502,0.0606026810681569,-0.139397753967481,0.058922492013686,0.145655009756545,-0.0437428529698455,-0.279143133256577,0.192294740406513,-0.0589804295672884,-0.148088387007848,0.01564313947266,-0.283836075098375,0.208749005629607,0.173638848146526,0.121552987457928,0.0890500198869571,-0.133372248392827,0.0445539787202797,-0.171147533341621,-0.0741021310575264,-0.1019121567867,0.222016705404567,-0.071958441574236,0.0463500428819555,-0.0314600916061273,-0.0966977769624797,-0.0481461070436313,-0.11187741600632,0.0808808248290124,0.122711738529977,0.253418859457092,-0.0077056946291251,0.0215527699401093,-0.0944961499255868,-0.0919468975670793,0.151970203099212,0.121379174797121,0.0688298136797039,0.0248552104954486,-0.0758402576655997,-0.0230591463337729,0.102491532322724,-0.136385001180154,-0.0118771984885011,-0.0723060668958506,-0.112746479310357,0.146755823274992,0.0270568375323415,0.123059363851592,-0.0059675680210517,-0.017207453419926,-0.0316918418205371,0.122653800976375,-0.170799908020006,-0.12207442544035,0.151564640223995,0.0214948323865069,0.0710314407165968,-0.0990732166601799,0.105330472449244,-0.031807716927742,-0.194264617228996,0.1042875964844,-0.0462921053283531,-0.100116092625024,-0.0785633226849146,0.0657591233387744,-0.0222480205833387,0.24530760195275,-0.0948437752472015,0.281982073383097
healthy,0.0733972030936862,0.117210385174671,0.151874099209753,-0.0245713265246383,0.0452186075566193,-0.296118084232477,0.14187479952464,0.175178319813476,0.0001380108057136,0.27533927612391,-0.184718818475568,-0.195376988539637,0.0169615897720104,-0.13097750335537,0.202338815503025,-0.289486155582076,-0.291268254845116,0.0555354555944763,-0.0398272324126104,0.220312947640444,-0.185984689400459,0.327751272398471,-0.27270842584318,-0.0124751579647951,-0.07383223044324,-0.0197781525798916,0.0695645473068259,0.218701277828755,0.222824312055825,0.343057504374432,-0.263998616381922,0.0240060070945226,0.282183778464991,0.126255650431025,0.0211073170510266,-0.0909375428775764,-0.182860766957034,-0.232060692946937,0.0330535879684223,0.136474779408461,0.115613689689776,-0.195890746885738,-0.308414322148254,0.140746167532948,-0.0350516571612098,0.228329461208571,-0.098437056235037,0.150173818433321,0.18229807189347,0.290325489755079,0.0601307214263315,0.186082717209886,0.11721084829818,0.223158841603902,-0.345730035770981,0.094352924382732,0.0861465301758722,0.151094044845915,-0.258490842862624,-0.0003019565279372,-0.0558120947039157,0.224910374715342,0.0780324519218277,-0.322039570160663,0.25003806694892,-0.101049381575402,0.178195260726298,0.247775708606936,-0.138902781592202,-0.109607749649183,0.401537344865303,0.187048020977367,-0.301178943565487
healthy,-0.450185669593515,0.255544181394368,-0.294669855279586,-0.300280436623132,0.226091551486325,-0.299757496254356,0.434512904156845,-0.359363715402825,-0.437508876423039,0.325044182468893,-0.43535016843826,0.226598443246083,0.400226535255998,-0.418334638458309,-0.289452866845242,-0.489424796940167,-0.236325059892088,0.561199850684302,-0.417943117334858,-0.354156374687196,0.13607093000927,0.399763707596142,0.338470853853186,-0.404229008869409,-0.323414042688807,-0.297601679492974,-0.481165901348116,0.441740158673103,0.289614976349621,0.440683254180033,-0.44839641976006,0.269036407790446,0.279745128187301,-0.0526256308251396,0.316935537726966,0.0011784131811884,-0.269482614781041,0.108860451576243,0.358157271269663,0.449829430672161,0.435627447584806,-0.387921967771544,-0.384280077645126,0.35802971729626,0.361188881342972,0.238124637732116,-0.262315101907598,-0.456257006811166,0.438359112557022,0.433701506275128,0.355768548683392,0.0862439261271106,0.429467966706262,-0.0974850954616668,0.242618248256934,-0.404951319963885,-0.455123183406862,0.363544037907878,-0.351353078495734,0.351444639057006,-0.0438715475167078,0.36189634979327,-0.11510533950316,0.189119112360845,-0.355168921319698,-0.516452540777843,0.492665951134872,-0.320881578370326,0.214274085569392,-0.0663842208398585,-0.256671356530967,0.366114397352275,-0.0407546850059033
healthy,-0.431666812687965,0.532129027008635,0.369835158169962,-0.344135731566689,0.207481378269884,-0.279088040690384,0.541606539312565,-0.224177356203683,-0.253718913849879,-0.48579444892561,-0.410737897650217,-0.199086016008253,-0.0819718051432888,-0.434055460375955,-0.327885510448236,-0.397182342098307,0.394779389829499,0.33222700741586,-0.485759896843672,-0.0424193651823537,0.368644164817869,-0.0867652191552506,0.347777683511989,-0.453115926940179,-0.449723350890601,-0.215192208705308,-0.310601646366692,0.436513552363163,-0.192374644933937,0.478412293161871,-0.258854286708315,0.191750118651177,0.357662073271908,-0.232753434262747,-0.0696012622303562,0.519922863948462,-0.315294682659621,-0.101594978391664,0.426586862994047,0.348444329888071,0.444620385371799,-0.438354289254427,-0.293717412968687,0.434049489111043,0.384685864074589,0.397297326740685,-0.470994328705066,-0.430598589298325,0.252437208291419,-0.118459824075112,-0.469045929529505,0.458599673975589,0.551059061116981,0.487472043678834,0.376722010736709,-0.454779065941322,-0.485725250279695,0.302501965648465,-0.208070237582638,0.0351374737591999,-0.500311378128404,0.52159069870698,0.194532529688037,0.0955368844848059,-0.298156509883375,-0.470602776235926,0.558829641994344,-0.304290076043587,-0.385576319506436,0.531979953246314,-0.258220661805127,0.340928104109924,-0.262242261482558
