group,ATF3,CDX2,CEBPB,CTCF,DUX4,E2F4,E2F8,ETS2,ETV5,FOS,FOXG1,FOXO3,GMEB2,HINFP,HOXA1,HSF2,JUND,KLF10,KMT2A,LHX2,MECOM,MNT,PAX5,PBX3,RFX2,SPDEF,SPIB,SRF,ZBTB33,ZBTB7A,ZNF143
healthy,-0.184172904445472,0.0622713759083628,-0.10576862632753,0.004879351648804,-0.102268929785287,-0.0452931101154464,0.088732243174647,0.181590685813762,-0.0981589011434969,0.0951985869390239,0.15349779656903,-0.14923140561029,0.0791301351070722,0.0922674866899236,0.185359962613898,-0.16590901388527,0.299999083739373,-0.0263328427078683,-0.100453827031844,0.0995146327490178,0.10473496915256,-0.114434290704888,-0.209727484720347,-0.122741756941503,0.0073208353223806,0.0315244642555028,-0.0340563958433029,-0.106100472016502,0.0028801588303353,-0.196377705313937,-0.100756492038741
healthy,0.10854076548507,0.290689937650545,-0.2721271403194,-0.266491717517041,0.0408038904685849,-0.236414507271213,-0.348067856551895,0.222328285739058,-0.409942240447978,-0.407729944111098,-0.287295514910738,-0.0356247891003307,0.351271071796283,-0.102338952631267,0.268143726169351,0.191086126122987,0.30873011622845,-0.219541387523705,0.303981570745272,0.332075662432419,-0.191846963197946,-0.334563695346618,-0.225931846385597,-0.240210405481111,0.299310773936355,-0.38488486732875,-0.209333860512508,-0.212000368823337,-0.269390718472026,-0.0593718861122538,0.208345427754467
healthy,-0.0546194303939434,-0.168911275479299,-0.16970760197367,-0.135986863878854,0.0649183323761642,0.0294787436909907,0.139655484733158,0.0389690804361405,-0.190408511572369,0.191076677647898,0.0463249111784728,-0.0655307313505215,0.186806280124221,0.0800024672943275,-0.230651922227208,0.105725764333745,0.297663310524781,0.0830069631673905,-0.165261820957903,0.172510966811037,0.161022482130324,0.104333665081515,-0.0800635455479917,-0.0678869202399841,-0.0078314098100883,0.199359073580505,0.298643564539165,-0.14057639239143,-0.107055284354432,-0.100414611841204,-0.0021153396699096
healthy,0.181302990194762,0.165010578245751,-0.240461341582108,0.0691003990827321,-0.234680676884885,-0.275515780854176,0.0594701930972524,0.173334866563607,-0.203160131387347,0.142911153726919,-0.227127385870081,-0.0327844822214889,-0.0514294078885537,0.0948535709210023,0.331765268555849,0.192349599260295,0.258244574713555,-0.248698857572873,-0.178794204316787,0.0190900290614908,0.215608798580073,-0.213086721664143,-0.0770435215103333,-0.0973669823143891,-0.320479420807125,0.217424635408715,-0.327760450471747,-0.334226101305695,0.225183674033096,0.142922629689206,0.259626198601778
healthy,0.134874151553153,-0.282952710273015,-0.0969778309552409,-0.0455947354915808,0.100377057123058,-0.181473928235038,-0.0390044484085004,0.267270097908948,-0.0972431242658267,-0.0266534760912913,-0.14168163908601,0.20799031121571,-0.0406990814624436,0.0563089142457306,0.0573883001690903,-0.122246645286293,0.216309166699784,-0.0542851012110739,0.0961524265601171,-0.0028530591671824,0.205688256792558,-0.0940849315483352,0.0416777996372167,0.0651055680333426,0.120582888418135,0.0276176098925943,0.0411475687324712,0.0638469721745135,-0.218017530407775,-0.0367943111098522,0.0816011347176202
healthy,-0.112097480149385,-0.146197667548846,-0.145020309162232,-0.0022899080546993,-0.0111254966808505,-0.113285639989087,-0.0735686969837599,0.197580179889434,-0.0649923432317256,0.0824582928753521,-0.195808741582969,0.005443932356455,-0.0096132932485018,0.175123958919057,0.230060149325665,0.161924583245272,0.233343791064479,0.0119248042093776,-0.0909158306434161,0.230394994371399,0.25589722511265,-0.0685136169384803,0.0943938985378179,-0.0655864231515769,-0.119204836281423,0.0964893804369296,-0.10689117976087,0.108424986099395,0.0100777557312947,-0.204147463367062,0.0622487741473217
healthy,-0.291384468259947,0.224533916385494,-0.364350496628744,0.0853768483132025,0.160980925365835,-0.443012311928549,0.454463841442469,0.39450818953713,-0.211883273833468,-0.0279992894397932,-0.356796084488672,-0.227112009417424,0.344445220196172,0.343725752373308,0.326698347232191,0.218598306846865,0.440913864111862,0.271179413567848,-0.518136743765938,0.339229078480407,0.312668724686342,0.384735418276559,-0.295401496937605,-0.0895737439465763,0.0908328126365884,0.0967084665233116,-0.129264385507911,-0.0230829259835555,0.356016661013902,0.302296396906719,-0.502788096878172
healthy,0.0020799862885979,0.0642114111610377,-0.204218142378101,-0.0550759542206072,-0.0958303012453078,0.172559163484921,0.131840912359877,0.14722495285009,-0.200979892973101,0.0291086278944603,-0.0637185264427229,-0.263553412758144,0.0546488726467984,-0.0929978911368845,-0.0996480016412502,0.0301308126634864,0.178544374740309,-0.0938435893168835,-0.140388932490857,-0.237410877573931,0.25830912574393,-0.12864674467304,-0.202938335104007,0.173918669227726,-0.178500452738515,-0.0137932654434162,-0.211430933654542,0.292651179939433,0.172758329798511,0.183019148283091,-0.163544931269442
healthy,-0.241895305616581,0.210884861111952,-0.188791752130672,-0.27756275009423,-0.222963357866356,-0.278710760574193,0.293695824393758,0.34843719278178,-0.332771637681429,0.190753494746011,-0.222808600244757,0.262672551379352,0.328733668194805,0.124935225698137,0.0844436185510133,-0.0306809337235783,0.336155259072838,-0.0991794203481123,-0.194742722168598,0.0787226207225653,0.173800148594021,-0.266560123055769,-0.168021124498861,-0.255445991488571,-0.316952642312562,0.243447304375059,-0.252672696643551,-0.196072793981064,0.198910262740513,0.28040936191138,-0.320277374884646
healthy,-0.234075834187343,-0.141583575536024,-0.249946651019215,0.217578076269917,0.222170413686358,0.21134169026632,0.26428086590943,0.280948827347441,-0.270270077312073,0.235826807974965,-0.191887145896884,-0.363086819618346,0.240032706341691,-0.0417604660435592,0.30089245818653,-0.176626429407351,0.232389509927141,-0.197052252054021,-0.273450322272528,0.229362289770425,0.068715678519147,-0.330069596219992,-0.142236096397252,-0.123308124601345,-0.32527223434258,0.19530107548222,-0.0647536232990119,0.114344667994552,-0.0519591486770278,-0.18522942265207,-0.226158019712999
