group,ATF2,DUX4,E2F6,EBF1,ELK1,ETS2,ETV1,ETV5,FOXK1,GATA4,HES1,HOXC6,HSF1,IRF2,JUND,KLF1,LHX2,MECOM,MYBL2,NFYA,PAX5,PAX6,PGR,PRDM1,STAT2,TBP,TCF4,TEAD4,TFAP2C,ZNF143
healthy,0.0446206163299556,0.192598438938317,-0.0427875819479828,-0.0054340132563234,0.133523820248991,0.0325795899467921,-0.125393802409759,-0.116898831536651,-0.0962438409691571,-0.0299523821418829,0.0407737435357047,0.112527993356505,0.0778358828025609,0.106942238952341,0.0114110308283376,0.0208594945559145,0.145372614857122,0.0481416777610916,0.0875862605268791,-0.0599039307822309,-0.0011343736546525,0.186854385045288,0.0209703063915451,-0.136160558485924,0.153339233494151,0.135789134848028,0.0328016852044479,-0.0252584085772338,0.0257130288288562,0.0610027051476458
healthy,0.268079813575645,0.129687235041392,0.353489550745926,0.0214116204767554,0.485908773496267,0.358988816371963,-0.0765826800021091,-0.557742667936952,0.295789910264505,-0.323249521561113,0.428128416049416,0.323740656138665,-0.364947830815971,-0.263377055455903,0.380913496406647,-0.336687131794565,0.394174955941593,-0.138897228510667,0.16106285807285,-0.0539366530959156,-0.315064295667809,0.0005060766018499,-0.0824006086991032,-0.386151389235794,-0.167253136008504,-0.279003184192934,0.0027883769564241,-0.0783505692588682,0.444443454700687,0.317806344840355
healthy,0.298817440236742,0.0299341367737223,0.250916187981935,-0.200472200887884,-0.166680900861157,0.0213591525389197,-0.0919961599755411,-0.26867901671015,0.264400687702467,-0.0915116956837874,-0.225308613026562,0.307802009854431,-0.114967232809395,-0.0171481695768997,0.328339743011696,-0.234685116392465,0.306232588399664,0.339217872063527,-0.303815438757424,0.290432688905547,-0.175954080327287,0.273076297497984,-0.22113327062627,-0.271461341571609,-0.198042571427499,-0.339254074779225,0.213518445373035,-0.265611230062484,0.117759676442323,0.189771712490722
healthy,0.130176106406608,-0.0324460823298934,0.0023565513024738,-0.0599227269138968,0.0765593971593122,0.0251704365794804,-0.0736954292906803,-0.154141479157961,0.171986273087916,-0.0504319183205073,0.218760970198227,0.18170916890351,-0.0060649818077191,-0.0675651513017887,0.122815362008054,-0.0638722510111635,0.228781480349757,0.0881335638373965,-0.0844504781805462,0.0433503713862763,-0.197674691398148,0.0951274141321924,-0.116531571600296,-0.0616080149993129,-0.0103158728950127,-0.0170779246333033,0.204592391681479,-0.259709527500386,0.204848495889862,0.16682435305376
healthy,0.149554524346124,0.225167476444452,0.136454842609824,-0.0144788578946699,0.127077932774772,0.0209884795181384,-0.141013304436338,-0.175317512523463,-0.0037414426151837,-0.0141942347931283,0.120280880423606,-0.163575879558711,0.0204100383393952,-0.0282567919195509,0.0209942351517578,0.304619997692108,0.161806022220765,0.0887627499615086,-0.0069502083579633,0.177297310107207,0.19972778641895,0.124067315247936,0.0862725961332992,-0.146679725734574,0.0391450469142559,-0.0665167346881992,-0.213312696145622,0.0207800132760722,0.105493043270493,-0.0016006276714064
healthy,0.133836781812465,0.2184918152501,-0.238094917786293,-0.20503643126076,-0.118894556802359,0.0836954410057935,0.0608550321336064,-0.27300931934484,0.135924686224603,-0.17805184847963,0.321568914384739,0.163162348328417,0.007233850640037,0.0234414722635604,-0.0853088216879009,-0.204604087417842,0.111154547516955,-0.006221533349303,-0.0188860444552572,-0.278239625346966,-0.0602328787986761,-0.0365383272124322,0.127573068576048,-0.0649359362118781,-0.0066644221639991,0.119337445617055,-0.211753578283651,-0.0885039481367802,-0.0123692518961567,-0.0062848031799739
healthy,0.0640523723123086,-0.0422374339160875,0.268741475136425,-0.403460323423726,0.0306337432797997,0.434906325048066,-0.33465043795054,0.391798614334257,0.486600766832728,-0.474358873211445,0.458403798586549,0.330821220040565,0.253946769575158,-0.120620364164212,0.360990815694913,-0.388259488690189,0.365748328855791,0.363021461556263,-0.494549294918585,-0.302218122622115,-0.37015773129758,0.39475755544651,0.328732555726033,-0.251568012994719,-0.443783148384826,-0.467570714189216,0.428930424370378,-0.417616825999997,0.280461202679076,-0.465075920702414
healthy,0.10698062828995,-0.100135302432355,-0.0344056142803695,-0.0647808203900684,0.161392838796866,0.040570086172947,0.078919552841828,-0.145933512411596,0.114777140367913,0.26891861395052,0.109875610075372,-0.0031821615055132,-0.0254107683111959,-0.0371611794309567,0.0779464185481273,0.104612245700627,-0.214067905668632,0.109744694454857,-0.0294329845953406,0.264044750595491,-0.0814446632224173,0.184895824930941,0.160870721953772,-0.0012450121880177,-0.0870067996095069,0.0637143295027534,0.155613231007102,-0.23282902601547,-0.015980361281087,-0.124518684522104
healthy,0.118686135401555,-0.0158084975126183,0.0471113259998718,-0.0716775993612242,0.146758070252482,0.0326902294565455,0.127174056608314,-0.463671589308978,0.125710121136577,0.141201398790641,-0.210504072714513,-0.0979375821916298,0.0409865509226764,-0.0467724539137119,0.140388208077846,-0.089462850709775,0.229891154931369,0.109359062507598,-0.140311193103636,0.0020374792673986,-0.115382752525064,0.230792504463505,-0.110369417134043,0.0078093555827126,0.0719500733492726,0.0198828360838478,0.135279940765506,0.105978308177846,0.0349228112587311,-0.0445787593263166
healthy,-0.0228093817134726,0.281770828073549,-0.0102557248599135,-0.0074347901499068,0.330191776824133,0.0565481682345479,0.0313892676609444,-0.281197962790005,-0.224470761127363,-0.246131816350622,0.0207166981818172,0.210586466291988,0.0495684699361782,-0.0685888649940554,-0.035736984135475,-0.0768810866573964,0.298954948590507,0.0871326713041503,-0.128350426039122,0.051995354884779,0.0452263905939816,0.0331947037720366,0.0326890198420732,-0.159486174331787,0.145169089845739,-0.0579617810146519,0.181575490551508,0.144772974714839,-0.0239049181173582,-0.0715429591913807
