group,ARID3A,CTCF,E2F8,EGR2,ELF1,ETS2,ETV4,FOSL2,GATA3,HIF1A,HNF4G,IRF1,JUN,JUNB,KLF4,KLF5,MAFK,MEF2A,MXI1,PBX3,SETDB1,STAT3,TCF12,TCF21,THAP1,USF2,VDR,XBP1,ZFX,ZNF384
healthy,-0.0084000901666244,0.210637508953361,0.302494884745713,-0.0078452528239316,0.0706627478264433,0.170289771362376,-0.0066183376110718,0.162947812624322,0.249006447469659,0.0240741998048507,-0.0274395373989259,0.0350665806222243,-0.0256815296169984,0.125310398836337,0.0357187409641098,0.133129370487363,0.170669098933401,-0.186706762909624,-0.0164819981020312,0.0177392934902062,0.0146779048510269,-0.0104149763150077,0.1435348692747,0.0120379321584394,-0.0056083071831495,-0.276296110846792,0.0203497805411535,0.0431457709869729,-0.103814256405914,0.134493579634511
healthy,0.170356995485102,-0.183137231123819,-0.0931440524447614,0.245328378871531,-0.173468721751617,0.0944284595890509,0.0985358705795167,-0.217008201177844,0.237840439041538,0.239674064833574,0.294195225343476,0.126877429422072,-0.2890088354412,0.125406283322912,-0.140016376133901,-0.128916791089017,-0.186826940605265,0.176090758180546,0.0545226987220512,-0.223061988910857,-0.0062790589022118,0.185608830404591,-0.271480754183843,0.240797882629524,-0.24749602743169,-0.18763934735168,-0.171832448578278,-0.241940005150045,0.294743059600289,0.212642755099409
healthy,0.0867966476825912,-0.0936435070288676,0.176512558981363,-0.119233730030732,-0.0592526677953375,0.128105842876594,-0.121315721114172,-0.0615141867560472,0.094015265227555,0.167114806899154,-0.0965528506410485,-0.037048795427269,0.0577495452380026,-0.0202199925437034,-0.0335930047654719,0.113001306054171,0.0321587173578451,0.0311792984263213,0.108845550232072,-0.0025090351580785,0.138308083088081,-0.0009424003800111,0.056880819034041,0.0898509201337007,0.109733753517059,0.0688496667871587,0.0229596073069555,0.125062458234753,0.0429368017039731,0.0321915017613089
healthy,-0.153213824706926,-0.0275350214913355,-0.0538489514361459,0.118036420324821,0.0701527962996807,-0.0682466780773485,-0.146319091738381,0.0405814694031243,0.019702730826665,0.248494167752512,0.001279021137393,-0.0492833215170702,0.0503649003282322,0.0155334060084417,0.125073568684134,-0.0045529076421899,0.137506691684506,-0.109978525400619,0.0202806062869541,0.0420105640008682,-0.127095546088202,-0.0127095546088202,0.0536964076307687,0.0479037573371047,-0.0590213598523189,-0.145570638954023,-0.113594863484693,-0.121433391770555,-0.0068284659632128,-0.0613563299712256
healthy,-0.12336649887687,-0.100653441862842,0.0584093715673796,-0.267548442522248,-0.0845863902879602,0.154591059122353,0.0365383291210861,0.105261279333172,-0.0142412202647346,-0.0237230492354268,-0.032372175363402,0.150376220440167,0.0452825521573121,0.0671537412449444,-0.124006368358986,0.0483434701440078,-0.209779160398993,0.0537766050694428,0.0363849422806384,-0.0505797505616238,-0.138400022295465,0.198643877011984,-0.0328063070470973,0.195391958681423,0.0435595897463757,-0.0955637409530168,-0.102139211908172,0.0065508352102265,0.119390392294348,0.0836773606283666
healthy,-0.0934095958414628,-0.155490709568462,-0.138514193809723,-0.0817929193698926,-0.0604200065099017,-0.0619150030052897,0.140308189604189,0.230185164097291,0.342309901251388,-0.134328203622637,0.0129566362933624,-0.149278168576517,-0.0244736463319067,-0.0001439626254818,0.0002547031066216,0.163696579220925,-0.0500768455714398,-0.0159687773803663,0.0572306806530741,0.140363559844759,0.157218261074244,0.0449163391503229,0.0261458275971184,-0.13772793639363,-0.124959558918206,-0.111814663806906,0.0928780415319916,-0.0965989216982905,-0.0307747797087641,-0.0601431553070521
healthy,0.129762258778334,0.390269823749988,0.146474064833119,-0.162202823472917,0.0895801956907246,0.104203025988662,0.023593137959697,-0.0658641768041542,-0.332270026265733,-0.0761861746615216,0.148563040589967,0.133817329365157,-0.23126190437578,0.0029491422449621,-0.0675845097803821,0.044851538308799,-0.0007372855612405,-0.0206439957147349,-0.130991068047068,-0.108012334721738,0.0173262106891525,-0.0090931885886332,0.0452201810894193,0.153846920445524,0.0088474267348863,0.16625789405974,0.17596548728274,0.0743429607584203,-0.0691819618297366,0.0691819618297366
healthy,0.170952950246977,0.0474080223790542,0.0719040463478819,0.147477559603733,-0.0325621919954376,0.0621638550566357,-0.029270847317586,0.0863063166088974,0.0001615343441653,0.19563737600701,-0.0138031097089327,-0.0246626680728596,0.0721387656398121,0.0479427340244343,0.007129103999487,-0.108594100160599,-0.104911776437482,0.107238530317317,-0.0279853306337637,-0.0376661827781736,-0.0600182504056144,0.0141846933892825,0.0952877909754566,0.0455254879456736,0.0400707368727499,0.0307005910944131,-0.13119819433113,0.174123308997668,0.113968743385294,-0.151600146830183
healthy,-0.0970051015860021,-0.0749428911368711,-0.0301338951687549,-0.0199467384596108,0.103090775214298,0.0145799773815881,-0.16194412095462,0.190973131413479,0.235423008244214,0.0437004195997952,0.034711635900205,-0.0628165180568912,-0.0769561935295238,0.116887059025854,0.186327693420683,-0.0577057962474413,0.13961533568205,-0.131650506774098,0.0811108432344475,0.0623566453012169,-0.0050636068080895,-0.117112570470647,0.151769118061569,0.0993735280336305,0.0716115655451634,-0.195835214128094,0.0659585745125441,-0.0088904406162499,-0.0474392604537156,-0.0777108258250142
healthy,-0.0176763786568532,-0.0883965003618928,-0.0856719085139075,0.0492700199139886,0.0983537475263516,-0.0020017943774811,-0.18644502640673,0.113645731487331,0.133649028518317,0.0537227688685587,-0.051927228807138,-0.0919865194139221,0.0456172191861586,0.146254797678437,0.0543837267354783,-0.170425742861707,0.158778725554338,-0.108351989707042,-0.189938973925801,0.0435838207649597,-0.164024610066042,-0.106298450773514,0.106280263821466,0.010959076508866,-0.0829434095453622,0.0133297665331306,-0.0570727181702391,-0.10032266854176,-0.138582283885922,-0.187094074497526
