group,ARNTL,BATF,BHLHE40,DUX4,E2F2,E2F4,EHF,EPAS1,ESR1,ESR2,ESRRA,ETV1,FOXA1,FOXK1,FOXO3,GATA2,GATA4,GMEB1,GMEB2,GRHL2,HNF1B,HNF4G,HOXC6,HSF1,HSF2,JUN,JUND,KLF1,KLF4,KLF9,MECOM,MNT,MXI1,NFYA,PAX5,POU2F2,PRDM1,RELA,RUNX1,RUNX3,RXRA,RXRG,SOX17,SPDEF,SPIB,STAT1,TBP,TEAD4,TFAP4,TP73,VEZF1,YY1,ZNF143
healthy,0.0377711082897644,-0.140926140960471,0.231078213109504,0.0701665850047089,-0.261764813348758,-0.0019771414108835,-0.0722375907497841,0.130586199562833,-0.0845175620724385,-0.179954029218074,-0.192574328343169,0.250046480327523,-0.134636428881365,0.0451864018254663,0.267756987736491,0.0249921194267223,-0.131293711724542,-0.0784197541214219,-0.0901753879160311,0.0821003494776573,-0.261789721357724,0.203673769159496,0.154385417987939,0.201133107706686,0.128660399604495,-0.153283965121164,-0.075091422815106,0.0633259015319129,0.134022424747953,-0.0600085266318657,-0.112661429830869,0.165297842747672,0.093931030201383,0.004123238623312,0.186917493475346,-0.0026449143307503,-0.0983204850009927,0.0590336180305821,-0.304580422556815,0.183691967554273,0.299107007282959,0.23578502511589,0.005916147617406,0.0598878836827593,-0.0777018422814049,-0.143103949397547,-0.0024976486505582,-0.119154726190682,0.0688912214575382,-0.293819182842117,-0.221981868361593,0.191721064801321,-0.124201999614219
healthy,-0.385226776515969,0.39174183301067,0.420739963207558,0.181755061218289,0.426141289113071,-0.359918655825123,-0.412665020908276,0.102034914239098,-0.0502080568229287,0.389597997683205,0.374080429991564,-0.02990362488345,0.287978877201919,0.353531448942128,-0.255989804409431,-0.424628791290672,-0.343286453481041,0.361681051798393,0.382110545821215,-0.377229809672265,0.367126224771681,0.327586717043906,0.289449938791885,-0.409725609918102,0.364743340052381,-0.401648030767666,0.422271672374085,-0.384103025892394,-0.37969692295131,-0.107022781883537,0.0695697768052606,-0.497998647303037,0.101161061766394,-0.239849186459211,-0.374345772556343,0.350805246202472,-0.432771764349748,0.446079650773658,0.39347560031426,-0.366589587892375,-0.0059794743558565,-0.426470292798587,-0.415821331740584,-0.538116228142551,-0.27733903211505,0.405115716052054,-0.378048062254905,0.251964236759289,-0.340979585413605,-0.0332561174416757,-0.314075793081076,0.0241356259902092,0.308249105414989
healthy,0.108461362446759,0.212275993591733,0.290994859408772,0.304748627499549,0.0196247106579383,0.0756346950593922,0.142019140295051,-0.115093392926826,0.254456191609088,-0.255239451524212,-0.119559241414589,-0.108422222075495,-0.0985684639260554,0.171448966444499,-0.152020749500104,0.110982522719487,-0.275125361942986,0.211903368207502,0.0361289382484735,-0.018739527406083,0.115845770410288,-0.326265650673402,0.143542673590385,-0.166028590636716,0.253216143199269,0.203103911388068,0.234375371191216,-0.24998084083466,-0.108804349746391,-0.189272654411985,0.244058880037903,0.21009861247586,0.200942933028938,0.101820734659709,-0.165470896907432,0.282185447812832,-0.197636137269419,0.124069320784329,-0.14396541222453,-0.0067882525977424,-0.130227368155735,-0.0948623458816739,-0.126747155664574,0.137144240990839,0.257336741938193,0.271070374231036,-0.232253533203351,-0.111751302959693,-0.0604089775151789,0.176077371907715,-0.0936989944999384,0.204237172195363,0.19319800378443
healthy,0.187802905288793,0.0132994655449316,0.109919701255453,-0.0187967531998242,-0.147151796493242,0.182206178681885,0.0102425028148022,0.199409989652136,-0.108603152791337,-0.0859873041683306,0.13898117111784,-0.0895487305877801,-0.210976484314597,0.274949167535297,-0.0521120586054339,0.158078683533936,0.0328309621124284,-0.0722349552559724,-0.173847084509123,0.0169617847022452,-0.0317705707147623,-0.0938430395290166,-0.110712479754185,0.0737761427093502,0.0862443916577236,-0.0771047889387884,0.060297803353658,0.0180861426772314,0.0203214837974006,-0.0485598782639788,0.247675272751839,-0.267069241178097,0.0337651648984721,-0.0679629183139301,0.119772996522979,0.337363450478177,-0.0689396297981746,-0.210710557807247,0.0097321076792214,0.107926560857591,0.11902231966241,0.0966238410994248,-0.129973921062523,-0.0438096039293176,0.0315456409683312,0.081140382150482,0.0009886906796336,-0.0418649618273515,-0.0229392868985102,-0.0052185096806446,-0.0661354513513277,0.0059299924747463,-0.168189764108063
healthy,0.167113976147382,0.0527016658047249,0.0547125668359884,0.0090214136335776,-0.240707411478891,-0.0223056532271398,0.185644109395895,-0.0066322074047718,0.0436025873362649,0.0871991348637786,0.0507129344244067,0.0438698311093596,-0.0726635179535528,0.125114567223392,0.0542012437327738,0.12206076886224,-0.0467096781275744,-0.0509251093530058,0.0076921583123109,0.0610426416900559,-0.0763483697443395,-0.0293084917195113,-0.126535201298235,0.0306590640128408,-0.081229387894147,0.0570516781804465,0.0147251958484382,0.0914512312811581,0.0766819093005498,0.0414645660949331,-0.0547969820453574,0.227406331477399,-0.18439571645532,0.0099477781828561,-0.0175205614516151,0.147024932731913,0.0731371100162161,-0.0398909472172525,0.0823191115060006,0.159110021590365,0.0708279134892195,0.0447265602165661,0.0647812833070146,-0.0445062848385832,-0.0950518810322965,-0.131015602486408,0.108894127897891,-0.187251409089435,0.0244158202916427,-0.0838562783614538,-0.115706890056035,0.0352559269250504,-0.0164603973743554
healthy,-0.12508195744212,0.122013768723669,-0.0356890007180905,-0.104126654632423,0.206612680575119,-0.014808271939745,0.226460026347597,0.0836933700421848,0.0773758842434303,0.338310419941398,-0.285480045445574,-0.162017409827081,-0.0355398526553881,0.212003317698508,0.152077756791266,-0.10635322213991,0.191229123250664,0.111083346414188,-0.184048709374845,-0.0864632626352307,0.277820227082497,-0.276296786156322,0.0240661052603482,0.387902150789968,0.11545125396476,-0.0184517460429053,0.283509160331291,-0.16864384518429,-0.0612572400385136,-0.0092365264545028,0.0783453466509964,0.0356890007180905,0.263587240527461,-0.144151602601935,-0.214059430277192,0.276850764674931,-0.33480544046789,0.358903506027389,-0.120458367498343,-0.149584853457525,-0.067809101364372,0.0467579176572237,-0.279514122937475,0.225330762444278,-0.331620063985887,0.387603854664564,0.0181534499175004,0.227269687259411,-0.549237740901838,-0.363953233293172,-0.0446059241810881,0.108686323977898,-0.0797302929475193
healthy,-0.0853069679117518,-0.268814089361669,0.0130698046075976,0.146829246357425,0.261101727183312,-0.0893103314852502,0.17750207608967,-0.18144656666944,0.358183293840648,-0.344995743245594,-0.175441521309193,-0.340050411772449,-0.345761092164057,0.289125272197801,-0.336459159155046,0.285063035630575,-0.453675289667329,0.227720739739583,0.238082386635697,0.0340285903747361,0.164373398488344,0.251858667168029,0.103675341954862,-0.0016484438243816,0.357005833966089,-0.184331343362108,0.314146294532166,-0.276879689502394,-0.0559293440415212,0.154129497579687,0.343877156364764,0.242615607152746,-0.179386011888963,-0.543692097077314,-0.37025225755487,-0.307846884203278,-0.24561812983287,0.18032797978861,-0.14641713540133,-0.158780464084192,0.284768670661935,0.0249032763469089,-0.203759431292321,0.270874644142146,-0.231429738344442,0.185744295211578,-0.342935188465117,-0.242203496196651,-0.308494487134286,-0.243380956071209,-0.114154734838431,-0.106148007691434,-0.208174905821915
healthy,-0.177054452192207,0.0737147517300198,-0.0844349070842567,-0.0490505841373594,0.0802940482929948,0.0651755145423279,-0.144617803410434,0.133690942307347,0.0056850354249309,0.0844665873280106,0.162201593356982,0.0461160839349846,-0.0365607264538191,0.0411214268912654,0.120067810161599,0.0488711673113471,-0.0080216886511178,0.0851135229987281,-0.255047291492126,0.0667090265394858,-0.0177138044122508,0.0344108611994685,0.103522410778887,0.0120039893907202,0.0629812655801439,-0.0225817404809543,-0.0913291240900924,0.159824947743878,0.0079490750231075,0.254921825180229,0.0513205833853511,0.0566361205217462,0.159684739140333,-0.190840376877641,0.0237054481368795,0.0395888558914468,0.177780588472309,-0.0474968406974082,-0.0101541454546927,-0.147831622989669,0.198791961226986,-0.183181756366574,0.255919439192698,0.0388366853516258,0.0929987670356583,-0.17237346092823,-0.100904713014051,-0.0602933066806462,-0.206427213637462,0.151910375956542,-0.110569696685237,0.0953208348030871,0.036869373581085
healthy,0.0038014876356461,-0.0389263415041151,-0.0560637256364711,0.100487353998936,0.0025924464646947,0.0732848957348789,-0.203467957250056,-0.0196372069759886,-0.0494227431658597,-0.0344053188540074,0.0608699266100918,-0.0197658994717394,-0.0356078645046686,-0.183087809526637,-0.168424672126771,0.179075717136964,0.0676513903212116,-0.100887734122212,-0.07587645218838,-0.0034604884346387,-0.128382990454737,0.131592526961239,-0.19133899400305,0.121690699619525,0.122738352094034,-0.162115086104814,-0.0923203458443614,-0.0296114999659401,-0.0323772643999183,-0.253358846303759,0.119157384249396,-0.0219445844167905,0.0198626296356774,-0.0884122598504902,0.0548222537067627,0.275020656988682,-0.195977732344187,-0.258499644643485,0.0874268300883774,0.245561333322619,-0.14656012626048,0.0884780113791976,-0.0868426392322717,-0.161504913167548,0.112803391353148,-0.021372838103164,0.0575254675294842,-0.181458964128464,0.0150325701163752,0.0409687142084595,0.0794182751547302,0.0744149757373018,0.0220103984024239
healthy,0.166518300765186,-0.138069925521966,-0.0026281446039594,-0.184811847545981,-0.138186924665766,-0.0724916666484804,-0.141366073155844,0.188960809102228,-0.1860611787299,-0.306096923083237,0.261600887970749,-0.294313753067636,-0.121204589677272,0.204811719390902,0.0832454352176547,-0.117005819914094,0.112680318588542,-0.280471904321537,-0.297344498888623,0.275276798502613,-0.258004869143576,0.240245831757361,-0.0583382372437553,0.164602571111036,0.391046171465032,-0.0579327611906229,-0.0501883825170858,-0.0216221771973713,0.104551647870113,0.214665883931138,0.285466860421485,0.17474399958989,-0.306581939452252,-0.123900937618854,0.25253562239204,-0.11602086859136,0.118429608760106,-0.10079572702943,-0.182963729070522,0.32816708761448,-0.226662498588832,0.269627487681032,-0.257593958599601,-0.229817874763079,0.0242710855677487,-0.240982334204367,0.199202971456155,-0.145264732951963,0.0456221399328717,-0.0859240661460326,0.152080434503196,-0.212094538829887,0.0421059766029479
